,NBHD,adaptive_n_back.hddm_drift_load,NBHN,NBHT,adaptive_n_back.hddm_thresh_load,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,KRBPCTP,LOGCONHD,local_global_letter.global_bias_hddm_drift,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,motor_selective_stop_signal.condition_sensitivity_hddm_drift,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,stim_selective_stop_signal.condition_sensitivity_hddm_drift,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,stop_signal.condition_sensitivity_hddm_drift,stop_signal.condition_sensitivity_hddm_thresh,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,threebytwo.cue_switch_cost_hddm_drift,32HD,32HN,32HT,threebytwo.task_switch_cost_hddm_drift,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s235,2.2111948224,-0.5351297289,0.1169963166,2.0466925607,-0.0866731047,2.1,20.0833333333,0.2,18.2272727273,0.2666666667,-0.2446054703,-0.8704891169000001,3.6989269246,0.3831094,1.9323106769999998,-0.577394411,-7.915068147472839,-4.470329681874056,2.576383838,0.2575041454,1.6102580938000002,0.8333333333,0.1666666667,8.75,0.0833333333,0.0,-0.0016666667,-0.8333333333,15.041666666700001,0.04651493599999999,0.0,0.00046128839999999994,-0.9182076814,0.20899331989999997,0.6121539628,7.0,5.1,1.436820498118999,0.400538532326,1.9132472395910003,-0.43268136310800015,0.25,-0.7627455686,-0.7594600511,0.14960993150000002,2.7690212256,1.897482944,0.1845066959,2.0093753836,-0.4428242374,3.0207895225,121.0,7.6113128603,0.37525354829999996,7.0,0.7689060211000001,0.0016758428,0.8187515259,0.0017989563,0.5277777778,-3.6869826661541367,-3.6646748864517766,-2.7483841522350163,0.2962962963,-0.987548797,-0.3754420893,1.1840875306,0.4829178625,1.9679696136000002,-0.3097707516,403.3333333333,-0.34964816190000003,2.5199485891999998,0.33916688440000003,1.6869077562,34.5,24.0,-12.743716448099999,0.5345520152000001,11.0,0.7865111884,0.2944658617,1.9806949732,-0.2781554948,2.2268451206,0.33743890190000003,2.2593209642,-2.2881761115,0.26954177900000004,0.053255345499999995,-0.0037667828000000005,1.0,0.549248894458,0.1,2.1090081096,0.31489974940000004,1.8645959469,-0.134011377,413.5,6.3,5.4,416.6666666667,-0.7155087529,2.0051385183000003,0.3479198827,0.5626782416050121,311.0,379.3333333333,-0.9341121653,-0.0979649073,2.4505372885,0.3602897141,1.993572876,68.3333333333,95.237590799,1.6661340912,0.4156901989,1.6731969040999999,-0.8828203469,-0.14566098200000002,0.9080472823000001,0.013005672,2.3665482682,-4.82354e-05,1927.1296296296,17.0,5.0,3138.5,0.6576744568999999,0.1745089894,1.5474952534000002,0.8519063385000001,0.1838004686
s236,2.1271985102,-0.6864377194,0.0979652269,2.5209777525,-0.28797595789999997,1.75,30.9523809524,0.30000000000000004,18.75,0.33333333330000003,-0.4865839617,-1.1526984866,4.2713549809,0.3676168834,2.481973523,-1.2240839734,-6.992503364603596,-7.113349720656958,3.3631559114,0.29826594170000004,0.8870888122,0.5,0.33333333330000003,8.25,0.05833333330000001,2.0,-0.0076666667000000015,-4.3333333333,4.2083333333,0.018794326200000003,2.0,-0.0039148936,-1.7553191489,-0.09065951609999999,0.7273830045,8.5,6.1,2.069063462236,0.42562942967800027,2.0656069002230004,-0.4095934832339998,0.5,-4.9484639399,-1.525939336,0.0,5.320134937200001,4.0617745876999996,0.2414930954,1.8476580442,-0.8742787237,3.2356769612000003,184.0,2.3916188301,0.3492235958,5.0,0.7683563231999999,0.0005557959,0.959765625,0.0006800644,0.6388888889000001,-4.625581180301964,-5.553730190361736,-4.609202534990781,0.4814814815,-0.8486785065000001,0.1316603183,1.8438374105000002,0.4030339672,2.28498677,-0.47200187810000005,220.0,-0.4703467859,3.8362073858,0.28722570350000004,1.9277265413,-6.0,38.0,4.7353003046,0.40189889009999996,12.0,0.7181829523000001,0.5106606927460003,1.858786913,-0.2679182318,3.093523675,0.4025215846,2.2652881615,-1.0116914517,0.5421994885,0.0360757653,-0.0027084279999999997,5.0356977037,0.6117599551,0.2449419014,3.0225826227,0.2932919163,1.5339852623,-0.6650164665,264.0,5.8,5.4,241.8333333333,-1.2276294822,3.075218192,0.2981230754,0.4579627348196567,217.8333333333,305.5,0.45586071689999996,0.2465523048,3.7759541546,0.28079768450000003,1.677719933,87.6666666667,5.5341044107,2.2467647216,0.2715601809,2.0811521318,-0.8654711381999999,-0.2360797814,2.0500330471,0.31036715719999997,1.8596373128,-0.0206471947,4110.7333333333,-3.0,5.0,6523.0,0.7783293624000001,0.1081071411,-0.0625019778,0.19893669719999998,0.2441577431
s237,2.4795867168,-0.5010048821,0.225707204,1.5191844822,-0.0871070488,2.2,45.285714285699996,0.30000000000000004,17.8571428571,0.30000000000000004,-0.2264190878,-0.8437070295999999,2.5493305548,0.34850227570000003,1.5124040400999998,-0.366264859,-7.215922949480301,-3.458356944796882,3.2319805526,0.2624142176,1.0479795638,0.5,0.0,9.625,0.1541666667,3.0,-0.0045000000000000005,-2.375,12.375,0.20369774920000003,1.0,0.0002036442,0.0045016077,0.1580012138,1.3648204921,7.5,7.7,2.7652446169,0.3317369308,1.6276250093,-0.4187582321,0.27638888888799995,-0.8690134537,1.9229950835,-0.1448413667,3.3579238220999996,2.0541715425,0.2155255897,1.2333782716,-0.9699599015000001,2.749275612,175.0,0.0331595576,-0.6040336064999999,3.0,0.6201343536,0.0015002931,0.8934570312000001,0.002010747,0.5277777778,-1.8444397271102144,-1.8444397271102144,-2.7483841522350163,0.14814814810000002,-1.2060067357,-0.3997785788,1.9752607456,0.3670914067,1.5680568422,-0.3708327586,364.0,-1.0203387929,2.6848024532,0.29784632650000004,1.6899157644,47.5,119.5,-6.9868187855,0.3936674914,9.0,1.5434534208,0.41450755479999996,1.4446775512,-0.38809332979999994,2.335483354,0.4019090043,1.3135739881,-1.6287862383,0.48536585369999996,0.058286798099999995,-0.0022438537,10.0681348188,0.6282894633,0.1827408832,3.3792977242,0.27056064420000003,1.3139739133,-1.1450134017,333.5,6.4,5.3,234.1666666667,-0.32302083649999996,2.7328750564999997,0.38944658340000005,0.5398334288189848,258.3333333333,298.8333333333,0.2224890695,0.0668206034,2.4696134174,0.28750035399999996,1.312593657,40.5,-10.8561757023,3.4913845925,0.414918757,1.9250321618000001,-1.3789642348,-0.1886522398,1.4907105953,0.0685004403,2.0900775743,-0.015129621599999999,1918.8958333332998,0.0,8.0,5279.2916666667,-0.0721469257,-0.4271887337,-0.9315482317,0.8559064772,0.5889799385
s238,2.41728921,-0.5551432827,0.0422054946,2.612763286,-0.339271867,2.3,49.2727272727,0.2666666667,24.1578947368,0.3666666667,-0.2608614877,-0.9240793592,2.8199537214999997,0.4405255981,1.7088923609000002,-0.5272260191,-5.857032050599539,-4.423896945152017,4.2755092789,0.3236290025,1.7491585884,0.0,0.3716666666710001,1.625,0.0375,2.0,0.0001666667,-0.9583333333,6.666666666699999,0.0686352254,1.0,-0.0015759599,-2.9626460768,0.4713576475,-0.0567936932,7.3,5.7,2.2571812307,0.4737509786,1.7450131848,-0.17990139370000002,0.5277777778,-2.6890556466000004,-0.2302840894,0.1161892903,2.7697933114,1.7241780021000002,0.035519483000000004,1.8805995521,-0.7717910818000001,3.4406522452,212.0,1.4158307958,0.368755671,8.0,0.6627759933,0.001089941,0.9633224487,0.0013113884,0.5277777778,-1.8444397271102144,-2.067339257049917,-1.8444397271102144,0.14814814810000002,-0.5867818483,-0.2143496113,1.1627969363,0.4587916412150001,3.0024737077999997,-0.2671129624,360.46166666666704,-0.9703453875720004,3.0611132413480004,0.34535361698100003,1.6139944023650004,22.89,56.92,3.5855754938,0.6288319792,4.0,1.8644974016999998,0.5763354654999999,1.9022207688,-0.1990517788,3.2490191102,0.5167793557,1.7355557350000002,-1.9567784737,0.49118387909999994,0.0442992504,0.0002481241,10.2096525958,0.6512495714000001,0.16667107990000002,2.5745503684999997,0.3451491269,1.3917429877,-0.43486161729999995,406.5,4.6,4.0,352.589999999999,-0.7178217507690001,2.5608619591620005,0.35826659477899997,0.4916435807778588,368.8333333333,411.6666666667,-0.23348414039999998,-0.190735207,2.3728605854,0.30823343000000003,1.3285668763,42.8333333333,-17.5898428732,2.4234049681,0.4589397937,2.032763741,-0.9405873271999999,-0.14782047280000002,1.6024129827000002,0.1825051142,2.2908734212,0.0260565034,2602.4037037037,10.0,5.0,4280.5833333333,-0.3157554454,0.4316297529,-0.7360417003,0.8103906163,0.4772554192
s239,2.8927709876,-1.0095152114,0.1024551407,2.2039869426,-0.2400722617,1.75,28.35,0.33333333330000003,42.4666666667,0.5,-0.3767009225,-0.8961138113,4.4448933412,0.31077541350000004,1.8732229716,-1.0175161382,-10.407135663054696,-4.307519052660529,4.2686431322,0.25836819969999997,1.4339507918,0.1666666667,0.6666666667000001,18.125,-0.0958333333,1.0,0.0008333333,-2.7916666667000003,22.1666666667,-0.1047193609,1.0,-0.0004048770000000001,-0.12182047509999999,0.3288871231,0.6962926331,6.3,4.8,1.0075890204,0.32180600740000004,1.58933226,-0.3682334998,0.7777777778,-0.3525922253,-0.0985472113,-0.5629734621,4.194188013,2.2546443088,0.2135114096,1.8349282925,-0.970879043063,3.727674543819,106.0,1.2928725743,0.043806033099999996,4.0,0.6303457737,0.0017157582999999998,0.9654785156,0.0014362063,0.4166666667,-5.553730190361736,-3.6646748864517766,-3.6646748864517766,0.4074074074,-1.5429177416000002,0.4867164746,1.1020977493000002,0.2318776823,1.3238606378,-0.2792039545,330.90333333333297,-0.995646473242,2.8973472322060005,0.29984926377499993,1.5065909322060005,22.925,57.085,-1.4031251591,0.5770441327,3.0,0.7114641775,0.37083008689999997,1.8779895081,-0.2375245853,3.1326854483999997,0.397747539,1.9976980105,-1.7304828561,0.3777777778,0.0357656364,-0.0021614921,9.149717519700001,0.9611496492,0.196011316,3.5469072115,0.30069508219999996,1.4966756588999999,-0.7481515987999999,320.0,6.8,5.5,413.8333333333,-1.0464017114,2.1154377763,0.2820714565,0.3733141089760846,267.8333333333,265.3333333333,0.4523604734,0.1303840193,3.3231494348000004,0.29031642550000003,1.2486163244,-2.5,-2.0393958463999997,2.7464562679,0.3866686129,1.8236856995,-1.634847352,-0.1813723968,2.3593057599000002,0.2997047929,1.5580088475999998,-0.0192234389,1483.7507575757998,14.0,6.0,2812.9166666666997,-0.4485470354,0.19550077329999999,-0.8402817145999999,0.2134281086,0.1766132218
s240,1.9761717926,-0.5222534511,0.031059006099999998,1.8460141149,-0.2081630128,1.95,51.3157894737,0.3666666667,40.9090909091,0.6333333333,-0.7238477492000001,-0.7966440036,3.482054527,0.2725895592,1.8363293162999998,-1.4104538122999999,-10.200826772156947,-7.032950995799999,2.3507668939,0.2527884433,1.1276271687,0.1666666667,0.5,16.7916666667,0.12916666670000002,3.0,-0.0041666667,-1.7083333333,20.0,0.0294466,1.0,-0.0003643047,-3.3012048193,-0.06628372269999999,0.3009552085,8.6,6.8,1.9561162205000002,0.32848212660000004,1.6568435351000002,-0.3265879573,0.2777777778,-1.2214685624,0.7653786081,-0.33672694870000003,2.9741526582,1.997842247,0.014304429399999999,1.6534491903,-1.0820225484000001,2.8201893119,206.0,1.2928725743,0.043806033099999996,4.0,0.6774168015,0.0015770303,0.8531234741,0.0025652648999999997,0.5833333333,-5.537595558952301,-5.553730190361736,-4.625581180301964,0.5185185185,-1.2688123626,-0.3881494598,1.8920372540000001,0.28473249700000003,1.56002191,-0.1995732515,311.3333333333,-0.1231691589,1.6868190261000002,0.2489379825,0.965576003,41.5,2.5,6.509637652288998,0.472354692459,15.0,1.4020254567,0.4046727567,1.7873662225,-0.1875278673,2.0641272938,0.34361506979999995,1.4154390544,-1.0225658447,0.4963144963,0.037233442000000005,-1.93392e-05,9.0898873584,0.6280059858,0.1669781796,2.0086694628,0.2520335419450001,1.8625353632,-0.7109140973,223.0,6.6,5.9,273.3333333333,-0.6994226637000001,1.7725084602,0.23585226829999997,0.04142954601946082,258.0,293.0,-0.2262196436,-0.0677529895,1.5826836459,0.278731124237,1.5244571461,35.0,44.0466666667,2.3641319856000003,0.2604267078,1.5031942382,-1.0493965137999999,-0.18906318789999998,0.5865132393,0.0058434579000000006,1.7364524578,-0.0119540202,1508.3393939394,11.0,8.0,2181.6666666667,0.0432499005,0.3408955409,-0.25553979520000003,0.2981411373,0.35918809869999996
s241,2.667884946,-0.5576035627,0.2645064891,1.8818468581,-0.08228914009999999,2.8,44.3125,0.4666666667,30.2,0.33333333330000003,-0.4290976729,-0.6690081874,2.9939993746,0.3467758768999999,3.4402561717,-0.6239171225,-7.863533219516348,-5.847153904902128,4.0561687274,0.2675049735,1.6259360744,0.8333333333,0.0,12.125,0.0375,1.0,-0.0015,-2.875,11.75,0.0633501259,1.0,-0.0022510495,-2.0205709488,0.0708814603,0.6935733104999999,9.0,7.0,3.0605959938,0.3883778603,2.1699989068,-0.3994945406,0.1388888889,-1.3859711768,0.4217805685,0.0,5.320134937200001,3.1800494402,0.1916021584,2.4914979838,-1.0705413209999999,3.8243251091,237.0,2.3916188301,0.3492235958,5.0,0.6456787109000001,0.001216428,0.9321578979,0.0020604176,0.6666666667000001,-4.625581180301964,-3.6869826661541367,-2.7483841522350163,0.33333333330000003,-1.1137966851999999,-0.1336414896,2.8012119984,0.3761746396,1.8937078067,-0.3999530151,276.1666666667,-1.0003203184,2.7674093055,0.3191484611,1.0642294994,9.0,54.5,12.8276882902,0.5183559407,16.0,2.0813924343,0.4041445418,1.6735113858000001,-0.1878338083,3.8928620433999996,0.419534015,1.5014041266,-0.9492305591,0.3604938272,0.045361340099999994,0.0011041553,10.2239872276,0.5184229768,0.11985574939999999,3.2957995285000004,0.3215206989,1.0804260770999998,-0.6360572829000001,328.5,6.7,6.7,322.3333333333,-0.65146771,2.5600787138000003,0.3168206464,0.027657360403521014,269.6666666667,337.0,0.0087769866,0.2250704231,1.888954028,0.3071828823260001,1.9570471336,67.3333333333,40.189964788699996,2.7969906402,0.34479543900000004,1.9140898184000001,-1.253688874,-0.13663458039999998,2.361610369,0.35246278579999996,1.4957464836,-0.0884777516,1695.0433333332999,4.0,9.0,3869.9166666666997,0.6960391578,-0.206467344,1.0126117132999999,0.1709229863,0.31665951940000003
s242,2.1964586653000002,-0.5069565733,0.0402017896,2.0444297765,-0.1161994022,2.0,47.058823529399994,0.43333333329999996,18.1764705882,0.43333333329999996,-0.5510160942,-1.3016896712,3.1876596611,0.38381872229999997,1.9152139541,-0.6609006918,-11.074993166724562,-7.449222429257437,3.8646567345,0.30085756280000003,1.553606483,0.5,0.1666666667,9.875,0.1791666667,2.0,-0.0108333333,-0.7916666667000001,26.391304347800002,-0.0040592168,1.0,-0.0007965616000000001,-2.823782235,0.044252994,0.8001805258,7.5,7.7,1.7411472961,0.340251982,1.7669733793,-0.4961151878,0.0833333333,-2.1719496836000003,-0.9583659533,0.2325714847,4.8549919679,3.4124035505,0.0034515676,2.7749671452,-1.0170844173,3.9312389163,126.0,59.8991114415,0.8568707964000001,6.0,0.7067312001999999,0.0019359356,0.999609375,0.0021234891,0.5277777778,-6.449609932071973,-6.449609932071973,-5.553730190361736,0.7407407407000001,-1.2552308558,-0.030120681899999998,2.1767202,0.4458682446,1.7020256497,-0.2393727215,339.2350000000011,-1.0737576632440002,2.8545381116830013,0.3106777686269999,1.5105007067540002,24.645,54.265,7.2865229484,0.31865510469999997,10.0,2.0571594325,0.3993414249,1.877874447,-0.015634848899999998,2.862519405,0.3918417763,1.8590492337,-0.8637657545999999,0.568627451,0.1077125131,0.0001708623,7.512146903500001,0.8080789712,0.2090673046,3.8985174916000003,0.3142583129,1.0288165626,-1.0773624486,332.0,7.0,5.9,325.30999999999403,-0.7764821453510001,2.8166788507769995,0.31913079683,0.4351912146084232,248.5833333333,320.6666666667,-0.1817638126,-0.0227325006,3.0351057879,0.2492438011,1.5547900558,72.0833333333,28.174964438099998,1.6814537354,0.3638873289,1.4849055121999999,-0.6827180506,-0.1777685578,2.1759417829,0.3248177726,1.7186063672,-0.0368273161,1741.6019230769,33.0,6.0,3143.4166666666997,0.10971262621700002,-0.014165183025000012,0.30715093592200005,0.4298874154,0.3999344404
s243,1.8046006572,-0.4162339712,0.040786365299999995,1.5823467863,-0.1171069398,1.55,25.12,0.1666666667,15.666666666700001,0.2,-0.39740493159999996,-0.993970600666,1.555844101,0.3851241278,1.7064996412,-0.3023369476,-7.687995948993758,-6.009752069156003,3.4905777069,0.3121620566,1.6275304865,0.5,0.33333333330000003,8.375,0.1041666667,2.0,-0.005833333299999999,-2.125,5.375,0.1081597573,2.0,-0.0100736097,-1.5576339737,0.0096296945,0.5309463363,5.6,4.7,0.7682355104,0.34706755270000006,1.4174930280000002,-0.4599553144,0.2319444444500001,-1.3079263801999998,-0.501455920898,-0.4147642812030002,3.0358221080400014,1.1653617236,0.3530048002,1.0012994519,-1.0705413209999999,3.8243251091,163.0,10.925098710999999,0.2565783653,8.0,0.7787796021000001,0.0018758941,0.7458308220000001,0.0020143552,0.5555555556,-1.8444397271102144,-3.1883228623191697,-3.0101505454179454,0.037037037,-1.5382552859999998,-0.2632396871,1.9053338799,0.4281875583,1.52691988,-0.2891803478,260.1666666667,-1.4549892703,3.7672471397,0.3642690806,1.1999810944,-9.0,47.5,23.319695674699997,0.5219628389000001,4.0,1.0421937279,0.4307427458,1.6248924863999998,-0.3143245602,2.3658715257000003,0.4141005142,1.734418002,-1.6879366677,0.3530997305,0.0010763448,-0.0054118949,5.2084576362,0.7425224667,0.1522577202,5.1303016906,0.2458549713,1.9571887909999999,-1.2016726334999999,298.5,7.0,5.7,346.6666666667,-0.6529661221999999,2.5091675296,0.3307737848,0.3259190164782426,258.25,225.0,-1.1363520308,-0.5069100897000001,4.3241707863,0.31065203140000003,2.2011113612999997,-33.25,12.979117499800001,2.2652977381,0.2883326086,1.8437533893,-1.0889728232,-0.2483901451,0.6519438579,0.14223904099999998,1.7792554556,0.009658156,1890.5152380952,6.0,7.0,4640.0909090909,0.24618803739999998,-0.4704865679,-0.3913897363,0.1992181516,0.509598325
s244,2.2060802468,-0.6725240656999999,0.06790910559999999,2.4352893561,-0.34280352770000005,1.55,12.8,0.1666666667,4.8965517241,0.033333333300000004,-0.38400636740000005,-1.1701447140999999,2.9535289958999997,0.3979191071,1.8148296938,-1.0867551551,-6.852401653905202,-5.836397030561129,3.9312269355000002,0.29708296289999997,1.4089524993,0.33333333330000003,0.5,2.9166666667000003,0.008333333299999999,0.0,-0.0003333333,0.0833333333,3.6666666667,0.04,2.0,-0.0044,-2.1142857143,0.5505107832,0.24744608399999998,7.7,7.0,2.6292211191,0.4871907229,2.472837372,-0.543202194,0.4166666667,-2.6438143547,-0.20435896120000002,0.1910395678,4.9380558016,4.893523882699999,0.17376434100000002,3.2097894937,-1.0705413209999999,3.8243251091,159.0,25.7627506452,0.3968411315,9.0,0.6640334487,0.0006344755000000001,0.6184956789,0.0007189592,0.5277777778,-4.153828487380416,-7.365900695568905,-5.553730190361736,0.4814814815,-0.8698340207999999,-0.1334005936,0.6311755386,0.3478077956,1.671299887,-0.278294094,410.8333333333,-0.8207334246,2.4583432449,0.4178788769,1.3758912068,-1.5,-4.5,-17.2030284015,0.6213461987000001,6.0,1.3902201765,0.4701653251,2.2421733347,-0.4235118853,2.9341440502999996,0.3839474375,1.7469761625,-1.4034419426,0.4103896104,0.041256314200000005,0.0013756445999999999,3.4427201505,0.6014760774,0.288019749,4.107174474,0.32225577990000004,1.8035310913999998,-1.6315217234,354.0,5.1,4.6,402.6666666667,-1.2206860633,2.7621608033,0.3740519586,0.4553725043857612,298.0,326.1666666667,0.15092890080000002,0.5968270939,4.5101172892,0.36726348509999995,2.233426833,28.1666666667,54.9837961293,2.6161482787,0.33882691369999995,2.7649038391000005,-0.9185590292,-0.20941673149999998,2.5187789598,0.377652841,1.830483171,-0.051436382700000005,3736.8229166666997,0.0,8.0,3830.8333333333003,0.5945148874,-0.4399858542,0.113151372,0.7931470495,0.21927084510000003
s245,2.1323766876,-0.6623640864,0.0314951054,2.5146916365000003,-0.32419864270000004,1.75,33.3333333333,0.2,20.0,0.33333333330000003,-0.1966441805,-1.0464876061,2.7547039052999995,0.4259478933,1.2069618946,-0.1803266394,-7.0433779997668795,-5.611717956317198,3.1800488883,0.28577435500000004,1.5778948612,0.33333333330000003,0.33333333330000003,8.4166666667,0.025,1.0,-0.0076666667000000015,-3.0,7.541666666699999,0.0072695035000000015,0.0,-0.0025106383,-0.4060283688,-0.18340011190000002,0.6475751882999999,7.3,6.2,2.7135002526000003,0.4512440914,2.4399872913,-0.4244895044,0.3016666666619999,-0.7213324080000001,-0.9241247401,-0.8199956179000001,3.6801437014,1.8323545047999998,0.0050179843,3.3733679437,-1.1195720593,3.7262636324,203.0,59.8991114415,0.8568707964000001,6.0,0.7927370071000001,0.0018150355,0.8665315628,0.0018667416,0.4722222222,-3.6869826661541367,-3.6646748864517766,-2.7483841522350163,0.33333333330000003,-1.2391760577,-0.5405711335,1.2075336738,0.40307421909999996,1.5881805535,-0.2094942984,350.6666666667,-0.5924250386000001,3.020397242,0.36649780509999996,1.6181487511,28.5,37.5,2.8890931097680004,0.49280271369999995,9.0,1.5277972747000002,0.6592635602,2.1245882474,-0.27471765859999997,2.3844964966999997,0.4345972635480001,2.617752056,-0.8362367633000001,0.3737113402,0.1104400563,-0.0012371061,6.734121311,0.5996285736,0.2429204857,2.6307410212,0.29358269270000004,1.8144323012999999,-0.5659205929000001,358.0,5.8,5.5,401.5,-0.8989646708000001,2.7427950335,0.35316275810000003,0.6110366519341959,292.3333333333,272.6666666667,-0.5005323622,-0.2975818038,2.3740544477000003,0.1806489643,2.2950256187,-19.6666666667,-2.2586956522,1.7289935266999998,0.2704465098,1.9876091034,-1.0002520347,-0.30587745510000003,1.4456730315,0.1140775643,2.3236836408,0.0437278045,3385.0681818182,-2.0,11.0,6122.25,0.2478127782,-0.198249134,1.0101636062000001,0.444410359,0.2999297584
s246,2.505299966,-0.6911348901000001,0.024777710699999997,2.8747180633,-0.3951040054,2.15,18.1481481481,0.1,9.1304347826,0.23333333329999997,-0.2278607274,-0.8057502851999999,3.7679297844,0.2953045321,2.5569456046,-0.4553326861,-7.775619007859992,-4.136120686779687,4.4113320798,0.2398251058,1.6661881472,0.33333333330000003,0.33333333330000003,14.0,0.15,1.0,0.001,-2.5,8.75,0.19217638690000002,2.0,-0.0043072546,-2.5078236131,0.1002288358,1.0565551406,9.2,5.3,2.0864420119,0.4224757695,1.8173665337,-0.1025842824,0.2594444444449999,-2.4890817462,0.991759002,0.0,5.320134937200001,4.5223057784,0.0663387218,2.788868628,-1.2890129855,3.38738178,206.0,25.7627506452,0.3968411315,9.0,0.6718950271999999,0.0012660045,0.8695106506,0.0018534339,0.6388888889000001,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,0.22222222219999999,-1.0832161907,0.0320993402,1.7270379696,0.33768265270000003,2.0200811975999997,-0.3745416892,285.3333333333,-1.4299871655,3.1472708962,0.2874523463519999,1.59559208046,14.0,218.0,2.9072101884919994,0.4588583835,11.0,1.9753353953,0.3675071197,2.27440342,-0.1557542143,2.1873257965,0.3691423677,1.7016394404,-1.0166872881,0.4900990099,0.0706353863,0.0026040260999999998,7.3238201836000005,0.6495188157,0.2419254209,2.9656868781,0.27186604719999996,1.2293369733,-1.30799239,335.0,6.0,5.7,281.8333333333,-0.43495870509999995,2.3179705591,0.33168160750000003,0.657446519906103,283.1666666667,306.0,-0.1064192948,0.2268958012,2.6773131975,0.3186854521,1.4849650102,22.8333333333,34.0520353303,3.8582180706,0.3820855568,2.7927172015,-0.9088683108,-0.2706875969,2.0036798467,0.2995608763,1.4683484499,-0.0606826688,1911.9964726631,26.0,4.0,2954.9166666666997,-0.3161282334,-0.035676602200000004,-0.7064251145,0.811333595,0.1154456363
