,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.auc_large,bickel_titrator.auc_medium.logTr,bickel_titrator.auc_small.logTr,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,kirby.hyp_discount_rate_medium.logTr,kirby.hyp_discount_rate_small.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stop_signal.SSRT_high,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s294,1.6318764541,0.251981872,1.3133511407,2.4,20.7692307692,0.1333333333,19.1304347826,0.2333333333,-0.5236594726,-1.029971021,3.3668718327000002,0.3297865229,1.434759771,-1.6013261814000002,0.0557671233,-2.9894166431992097,-3.345095462215921,-5.1921992219635,-4.612604371192342,3.3171475554,0.2800308097,1.2922246417,0.33333333330000003,0.5,11.375,0.0291666667,2.0,-0.0051666667,-2.7083333333,8.1666666667,0.0154613466,2.0,-0.0074447215,-2.2443890274,-0.21490619100000002,0.32436947860000004,7.7,7.2,3.1951727951,0.3950816292,1.8614290687000001,-0.348353523,0.1944444444,-0.8211482133,-0.1183036071,0.0,5.3201349372,4.1424252613,0.24680823470000002,1.8990871407,-1.070541321,3.8243251091,204.0,10.925098711,0.2565783653,8.0,0.6834051132,0.0010698211000000001,0.8033329010000001,0.0013413533,0.5,-2.748384152235016,-2.748384152235016,-3.664674886451777,-1.8217261647,1.8357318331,0.34631752390000003,1.7392949745,-0.0440848111,447.5,2.5813102525,0.2676285409,1.5435115592000002,15.5,100.0,55.7420331365,0.549861669,16.0,2.713348765,0.42718278260000003,1.7040026689,-0.43099508900000005,4.0960284615,0.367301986,2.0758371193,-2.795279004,0.5356265356000001,0.18772727790000002,-0.0056431488,6.7757609216,0.3796000021,0.2081279331,3.6261179991,0.2765931693,1.4341739299,-0.4018987486,314.5,6.9,6.3,370.5,3.3490434155,0.3028281886,0.22868032115583237,231.1666666667,2.5547006447,0.3308095958,1.3650910204,2.7265193184000003,0.3068221216,1.9766619054,-1.3667711836,-0.4735317949,-1.3391895723,1.6022398209,0.346199666,1.6390937326000001,-0.13883904160000002,0.1549709379,1770.3833333333,12.0,9.0,2657.5,1.1399896271,-0.038020208800000004,1.8350538091000002,0.8789544226,0.2959266278
s295,1.104390464,0.1890915364,1.3554089177,1.75,26.6111111111,0.4,28.9473684211,0.36666666670000003,-0.45594828070000004,-0.6300576199,2.920182411,0.4976098168,1.387663102,-0.1347478509,0.5862517123000001,-0.5303209352585097,-2.430593604840104,-8.322986295916802,-6.8720353981360605,2.1859748475,0.122883557,2.3758882204000003,0.1666666667,0.33333333330000003,21.5,0.0833333333,1.0,-1.0755285549999999e-16,-5.5833333333,18.0833333333,0.0063829787,1.0,-0.005312056700000001,-3.0053191489,-0.3828980598,0.5911812006,6.3,6.3,1.3227282659170003,0.38758494602,1.823378729785,-0.4498333071869999,0.1944444444,-1.2641272017,-1.0389816775,-0.7137922814000001,3.1108270299,2.4332214763,0.1499750138,2.2090775266,-0.4034552521,1.7743876103,115.0,7.6113128603,0.3752535483,7.0,0.6798643112,0.0010439034,0.733621645,0.0013386825,0.3611111111,-2.92008656560793,-2.748384152235016,-1.8444397271102142,-1.3691901855,1.0229968792,0.3144673107,1.6629957265000002,-0.1582738427,367.0266666666721,2.5670567823579997,0.323868394504,1.618102735687,23.57,98.305,-7.2746878854,0.7323256851000001,4.0,0.5019903951,0.1576161517,1.85661816,-0.6790587344,2.1941847693,0.3509726888,1.947138839,-0.72567253,0.3974683544,0.049050664800000005,-0.0003757877,2.5056222093000002,0.3525390036,0.16073861750000001,2.2846088414,0.3656536919,1.1693481860000001,-1.3279553425000001,393.0,5.4,5.5,373.1666666667,1.9309820287,0.3621537033,0.3296520356198172,285.3333333333,1.438273396,0.2325585537,1.8407355823,1.7083510218,0.394926635,1.5160858387,-0.0125996215,0.10685088320000001,-0.2658786534,0.5182001228,0.011931594700000001,1.8200606381000002,-0.1795533721,-0.11584561530000001,2316.9444444444,2.0,7.0,5464.8181818182,-0.40471844083499997,0.020992996283999994,-0.4268106578030001,0.5797782957000001,0.23767757080000002
s301,1.0041355275,0.2452484123,1.0663529375,1.55,39.2777777778,0.4,34.5294117647,0.4333333333,-0.8010268903000001,-0.8828184173,3.4308854653,0.4192133488,1.4167223932000002,-1.4796819942,0.43043835620000004,-0.8872515818614551,-2.3043846562371226,-7.598891882108172,-7.477047937164488,6.2260386953,0.18535924210000002,2.3382296350000003,0.33333333330000003,0.1666666667,6.9166666667,0.2583333333,2.0,-0.003,-2.4166666667,5.9583333333,0.2341206785,2.0,-0.007237706700000001,-1.3093193043,0.14494053240000002,0.7693977723000001,6.9,4.4,2.4173322792,0.4341469892,1.3268454849,0.15196160420000002,0.1388888889,-3.2141195371,-1.1646200475,-0.7548590441,3.810416849,2.8062362892,0.08053737080000001,2.0716280687,-1.1652624446,3.6348828618,176.0,10.925098711,0.2565783653,8.0,0.7610870361000001,0.0016434696,0.9550781250000001,0.00169859,0.6666666667000001,-3.664674886451777,-3.664674886451777,-3.664674886451777,-1.3956970469,2.0773895609,0.4343124112,1.2701306348,-0.490923145,285.1666666667,3.7437467268,0.3514828354,1.5113697113,22.0,93.0,1.6731860186,0.44106408690000004,12.0,1.5248347929000001,0.4753762622,1.2877050602,-1.0933773072,3.1748612051,0.4083106855,1.2909344208,-2.0191795349,0.4645476773,0.0683214916,-0.0001724156,7.7260849818,0.5715725077,0.185194462,4.6538669065,0.3318855939,1.5199135062,-0.6930609816000001,295.0,4.8,5.1,309.5,3.1308398082,0.352233923,0.08778960101141423,198.6666666667,3.286277178,0.3128404038,1.6131900035,3.3933512227,0.3335366569,1.5030565086,-1.4171919731,-0.9960207762000001,0.4528336592,2.8119112572000002,0.3332335791,1.513829282,0.1068066886,0.0007094649,1623.05,-7.0,10.0,8099.375,0.7672111057000001,-0.1111050647,0.3259307535,0.20086579240000002,0.3937884332
s305,1.9625235406,0.31916487920000003,1.3125914435000001,2.55,39.1739130435,0.2333333333,29.95,0.33333333330000003,-0.3246275199,-0.5620252181000001,3.2771041064,0.3720592142,1.7378147298000002,-1.0422335008,0.5262517123,-1.054323433922557,-2.8106178172041076,-7.59567952285309,-7.040031916284329,3.7854203912,0.2459310295,1.393457741,0.8333333333,0.1666666667,10.2083333333,0.0125,0.0,-0.0068333333,-0.375,1.9583333333000001,0.0095915464,0.0,-0.0007591953,-0.0305832148,-0.0513569335,0.5803500044000001,7.3,8.4,2.1938629107,0.5068650135,1.4685083683,-0.5749153228,0.5277777778,-0.9754810825,-0.3804920303,-0.7548590441,3.810416849,2.5482395737,0.08231161070000001,2.7713861188,-1.0041893257,2.9758557574,183.0,27.5716565685,0.42925480380000003,9.0,0.6893368244,0.0023600302,0.7638870239000001,0.0023146673,0.6111111111,-6.449609932071972,-4.625581180301964,-4.625581180301964,-1.3362880424,1.6703351408,0.3606797098,1.9981027303,-0.32786690560000004,361.8333333333,3.7100626469,0.31193472240000003,1.7537040086,36.5,7.0,2.2239353805780007,0.4636853636,9.0,1.4996674212,0.49910732490000004,1.8333096361,-0.7736917101,2.8663932553,0.453440092,1.4222313974,-2.4512873831,0.48213605959600025,0.063302040407,0.000492408337,6.3116957181979965,0.5722818949979999,0.22144099614399995,2.463931138,0.3578898539,1.5345691028,-0.0490595273,388.5,5.9,5.8,231.5,5.0006523686,0.3993916026,0.8498150004304341,234.8333333333,3.2817913215,0.3358544801,1.8068443085,2.5095822683,0.32819296670000003,1.8976544788,-0.5314438843,-0.8576219285000001,-0.4483052534,1.6172642877999999,0.3461229515,1.4906675746,-0.12050166500000001,0.14121497060000002,1609.4782369146,20.0,6.0,2805.25,-0.02848852093599999,-0.06371365138599998,-0.128573635043,0.8759710337000001,0.1889554095
s307,1.1134965047,0.1203529468,1.4100754662,1.85,42.2105263158,0.36666666670000003,34.4705882353,0.4333333333,-0.29638750880000003,-2.0157088493,2.7074552752,0.38755527640000004,1.2672127175,-0.8769864639,0.6562585616000001,-2.9880053532411903,-3.318261078016791,-7.1495959114339485,-4.4553457795721085,7.4009852187,0.2617911664,1.9424894276,0.5,0.33333333330000003,8.8333333333,0.075,3.0,-0.005,-2.8333333333,15.1666666667,0.24988179670000002,3.0,-0.0099952719,-4.0141843972,-0.318936739,1.0426564902,9.5,7.5,2.4645713823,0.4023311686,1.701910961,-0.0178328995,0.4166666667,-2.0622576272,-0.3839170114,0.3298219498,4.6604910377,2.8137194638,0.0633302075,2.4324517665,-0.8893284577,4.1867508355,209.0,7.6113128603,0.3752535483,7.0,0.7410460472,0.0010118983000000001,0.9203369141000001,0.0021017293,0.7222222222,-3.6869826661541367,-4.625581180301964,-2.748384152235016,-0.9022502501,2.0580826768,0.4068877936,1.5684546328,0.1498264792,259.0,3.3294961058,0.2868280903,1.3801469467,23.5,21.0,7.701686708045998,0.5282006108,8.0,1.7914870435,0.4098854101,1.5597906931,-0.5485370869,3.3634247275,0.4378532439,1.432004705,-2.4422690954,0.4713216958,0.17608237670000002,-0.008355307000000001,6.1218551346,0.5794883998,0.2434442441,3.546798623,0.3021126199,1.1903139076,-1.7038676419,265.0,5.2,4.9,218.3333333333,3.8064722951,0.2723528417,1.0639154645712672,246.0,3.8129660968,0.3892587262,1.6276368891000002,2.5704032023,0.3391216425,1.707858552,-1.5764724346999999,-0.3748143532,-0.5588394824,2.6399795889,0.3522179609,1.5324121377000002,-0.0244228527,0.23741775,2553.5833333333,-10.0,6.0,6618.5416666667,2.0608702885,-0.5686328802,0.6593774652000001,0.4038716572,0.5797582615
s313,0.7814752464,0.2019817659,1.4797976397000001,1.6,35.8,0.1666666667,19.1,0.33333333330000003,-0.3104710431,-0.6358827251,3.1719080619,0.414478787,1.7111720571,-1.9116672233,0.7012517123,-0.8468772868073382,-3.1836723237632802,-9.283090650828095,-7.571270844417479,2.9353169505,0.3118060743,1.8893022559000001,0.5,0.33333333330000003,11.6666666667,0.075,2.0,0.001,-3.6666666667000003,12.5416666667,0.2801204819,2.0,0.0011325301000000001,-2.6987951807,0.9642729732,0.0031661563,4.9,5.1,1.7458732411,0.5314906734,1.6045118759,-0.25783986600000003,0.6944444444,-1.185095441,1.548181739,0.1910395678,4.9380558016,2.8401426262,0.299758943,2.1717028337,-0.41348168350000003,4.6313963585,138.0,97.3974493714,0.8996159383000001,6.0,0.7602663040000001,0.0017898468000000002,0.8416503906,0.0017969284,0.47222222220000004,-8.511264302067358,-8.511264302067358,-6.449609932071972,-1.0842546722,1.5847938949,0.4774037198,2.1774258155,-0.3190796675,403.1666666667,2.4837665769,0.38379510800000005,1.5458545153,65.0,96.0,7.8689190962,0.755455313,11.0,1.4324374718000001,0.6141724721,1.5572989695000001,-0.0855021037,3.336229296,0.4344351523,2.1169513110000002,-1.0386880302,0.382133995,0.0115036567,0.0008541477,1.0,0.0,0.1,2.998290019,0.38642962270000003,1.2675046168,-0.928986544,406.5,5.0,4.5,348.8333333333,2.9818418708000003,0.1167623005,1.1812517122930988,375.6666666667,2.8542669356,0.4116969146,1.6259284311000002,2.6722544658,0.36270449860000004,2.5091992133,-0.6177436669,-0.7622855092,-0.0566712341,1.6221622165,0.2700455909,2.5524226719,-0.1134012559,-0.6466533187,1873.9866071429,31.0,6.0,2747.4166666667,-0.5483817712,-0.24499161530000002,-0.6100257399,0.8048773842,0.22685620680000002
s314,0.5857296293,0.0156066788,1.6048620395,1.15,44.1176470588,0.4333333333,27.2727272727,0.2666666667,0.0609750893,-1.2400139477,3.5514514557,0.47493170570000004,1.9610903698,0.1430214973,0.062443493200000005,-2.1233934292090186,-1.4348157256991696,-5.485370941701851,-9.055918586044363,2.4148442363,0.0935578472,2.4078689355,0.33333333330000003,0.1666666667,14.5833333333,-0.0416666667,0.0,0.0016666667,4.440892099e-16,6.375,0.005932203400000001,2.0,-0.01125097,2.9753930978,0.1170210118,-0.0613236905,6.3,3.9,1.0862077416,0.33822973240000004,1.8597527858,-0.6463186483000001,0.5833333333,-1.8959673584,-0.7340745958,-0.4201855406,3.141069842,1.4216442354,0.013084753000000001,1.8981328561000002,-0.8903224109000001,3.6777149035,120.0,59.8991114415,0.8568707964000001,6.0,0.5851873398,0.0019741478,0.5823532104,0.0019965752,0.5555555556,-2.748384152235016,-4.625581180301964,-3.664674886451777,-0.5362761495,1.2445655732,0.5466490445000001,1.8000806083,-0.0952945833,350.8033333333371,2.5412658698239996,0.3254860472240002,1.664896863778,20.36,80.345,3.0186066049629994,0.5152832418000001,6.0,0.8791456451,0.46820307710000003,1.7383577685,-0.7610203375,2.7786532191,0.46966389210000004,1.7087780738,-1.974829313,0.31265508680000004,-0.0553622744,0.0074018071,0.9522649298,0.3078015578,0.1775827163,3.207704723,0.32038194810000004,1.4261370799,-1.0851555953,380.5,6.0,6.3,344.051666666666,3.0102144746679995,0.3340187066650001,0.5061944002507882,349.1666666667,2.6199988827,0.2313121906,1.9868078936,2.1270068984,0.40467001340000003,1.750163298,-1.6016439192,0.0573111839,0.21026565190000002,0.9352000483,0.2950299756,1.6845932391,-0.020083051,-0.24138291020000002,1794.8590909091,6.0,6.0,3021.8333333333,-0.414650290947,-0.08310903038599998,-0.3528409796470001,0.7258887961,0.4374121791
s326,0.9614940021,0.0211670742,2.5474197595,2.15,34.2608695652,0.2333333333,32.7368421053,0.36666666670000003,-0.1685032166,-1.2692985513,2.7473011353,0.3587088771,2.095440752,-0.8968386777,0.5623433219,-2.436879986153795,-1.8767243739621255,-8.226189516598566,-4.404344139866206,2.7593925199,0.3212890814,1.9470061422,0.8333333333,0.0,8.5,0.35000000000000003,2.0,-0.0113333333,-0.1666666667,6.1666666667,0.2257326821,3.0,-0.0120728242,-1.8756660746,-0.17000263370000002,0.7465981916000001,6.9,6.2,1.835951075,0.4005489164,2.1956124865,-0.1505749217,0.2222222222,-1.1155230753,-0.9479979658000001,-0.9342144304000001,3.4517060764,1.8895137022,0.0133022473,2.688207426,-0.7122733402,3.5596877282,243.0,1.2928725743,0.0438060331,4.0,0.6009450912000001,0.0014539508000000001,1.0,0.0015858775,0.5,-3.664674886451777,-3.664674886451777,-2.748384152235016,-0.9943136926,1.6200739505000001,0.4180757181,2.2911458641999998,-0.48277826220000003,363.13833333334117,2.689479026734001,0.30705455197500003,1.5781370213450001,25.72,55.535,-3.7211716929,0.5476535495,12.0,0.8778362230000001,0.6289606523,2.2672173301,-0.1398061119,2.1947236344,0.4151030814,2.1146058083,-0.46950982820000003,0.5570652174,0.1749716537,-0.0070499481,6.4911208342,0.8999001224000001,0.2205315424,0.9669384087,0.0752449405,1.9752698271,-0.1428262977,304.0,7.1,6.6,359.3333333333,2.9517262295,0.398234864,0.5609217949654255,293.0,2.3862088201000002,0.3908079942,1.7249846888,2.6593046779,0.3521378028,2.3500099479,-1.173857326,-0.4485438739,-0.0476124131,1.7357804678000002,0.0253942249,3.1398982946,0.0990548645,-0.1210620912,2276.1979166667,-2.0,6.0,4871.9090909091,1.5278667287,-0.40513623330000004,1.0207379394,0.460401486,0.4004562781
s328,1.1561141775000001,0.3445143674,1.9575643912,2.6,45.2173913043,0.2333333333,32.0,0.5,-1.4563306924,-0.7168852584000001,2.7275771201,0.2966016207,1.5084906663000002,-0.8079873698000001,0.15831506850000002,-2.9834112303089637,-3.113787178663525,-5.153228766471501,-3.120939036259325,3.2811046172,0.23397987320000002,1.6797173901,0.5,0.33333333330000003,13.875,0.10416666670000001,1.0,-0.0171666667,-0.7916666667000001,19.6666666667,0.0079196217,1.0,-0.0050165485,-3.4208037825,0.1073485774,0.8386280328,11.5,11.5,1.7163375143000001,0.3506375182,1.7378970595,-0.12039666500000001,0.3136111111110002,-0.35149928820000004,0.1598550366,-0.3719338943,3.8121088774,2.3224684085,0.1452540684,2.6293625685,-1.2494826612,3.4664424285,279.0,10.925098711,0.2565783653,8.0,0.9,0.0031285626000000003,1.0,0.0026114347,0.5,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.5281176529,1.4304698689,0.3954397059,1.3111016896,-0.175098065,270.8333333333,3.9218561681,0.316404581,1.5786132893,-5.5,24.0,-0.1492815015,0.4412296886,9.0,1.4518527774,0.3592918932,2.1588827355,0.24830624450000002,2.8253472151,0.4048299799,1.6368202413000001,-1.4000330594000001,0.4285714286,0.0494791458,-0.002971506,12.5430586678,0.5293352429,0.1290458497,3.4854831759,0.2291871672,1.7490588856,-0.8700429995000001,273.5,6.1,6.7,329.8333333333,2.3773924175,0.3096521303,0.19831021090014264,237.6666666667,3.3930574154,0.3471930783,1.6496670212,2.7316680323,0.378957123,1.7651623313,-1.5920725709,-0.2835062707,-0.5672771562,1.3076128531,0.3000694739,1.7346052622,-0.6517416718,-0.1244000277,1564.4393939394,20.0,7.0,1948.1666666667,-0.29262084110000003,-0.2878890201,-0.8338214049,0.8702555623,0.4784388498
s329,1.4568727554,0.1968046143,1.1621957603,2.05,22.962962963,0.1,23.380952381,0.30000000000000004,-0.1125905871,-0.9211530617,2.2778335086,0.3388294913,1.0123092269,-2.2536978297,0.0788202055,-2.7467607700012016,-1.790869454408771,-4.36568740193222,-2.3594345014046194,4.3119314518,0.2143058791,1.1938218602,0.5,0.33333333330000003,22.5,8.326672685e-17,2.0,-7.979727989e-17,-2.5,25.625,0.0349358974,1.0,-0.0020219780000000002,-1.483974359,0.0886830754,1.2726696039,8.5,9.1,2.483699198,0.4544321881,1.7134975782000001,-0.3076228338,0.365277777782,-3.047524907,0.1254860726,-0.1448413667,3.3579238221,2.3346628712,0.0858026842,1.4725592789,-1.3646783862,3.2360509786,117.0,59.8991114415,0.8568707964000001,6.0,0.6138065338,0.0018209004,0.934375,0.0021590645,0.7222222222,-3.664674886451777,-3.664674886451777,-3.664674886451777,-3.5316166054,1.0608847963,0.3354739751,0.9598594293,-0.0281202444,303.8249999999959,2.7973046779539987,0.299694443926,1.4379298412619994,10.235,67.545,-5.001493818,0.3267903837,11.0,1.9553919316,0.37773743400000004,1.9978041057,-0.6360246715,3.0565596353,0.36466901700000004,1.2223149841,-2.2361181657,0.5,-0.007807679200000001,0.0038571044000000002,3.1315771098,0.48287072010000004,0.3421296433,3.7167942581,0.22079136130000002,1.5566426029,-0.8618245933,237.5,5.8,6.3,301.68666666667,3.0441480759149995,0.32174164319500015,0.3040315010648831,227.5,2.4375067461,0.2368262401,1.1349848425,1.9033373117,0.3131582243,1.4469300848,-1.4822524354,-0.2127217362,-1.2825896074,1.1275655777,0.24844632700000002,1.3246359652,-0.20467381010000002,0.2826813485,1172.1319444444,0.0,12.0,4660.5833333333,-0.8646031592000001,0.0779533625,-0.7594122621,0.1297352548,0.1790249761
s334,1.2056080282829997,0.15453235736100002,1.6273171434009999,2.232289473683999,29.0909090909,0.2666666667,26.5652173913,0.2333333333,-0.18482628280000002,-1.5939259852,2.5302821915,0.3913465763,1.5188186752,-0.9963661284,0.6938955479000001,-2.55777566324504,-2.8967861210081916,-9.302546673797467,-4.920204558532054,3.2909684876,0.2646618553,1.3828706205999999,0.1666666667,0.33333333330000003,14.9583333333,0.1625,2.0,-0.0031666667,-3.375,13.1666666667,0.0608333333,1.0,-0.0029000000000000002,-1.6916666667,0.15937007520000002,0.6457734909,8.7,6.1,0.6862524376,0.2613204474,1.6829250034,-1.0197486375,0.33333333330000003,-1.548804349,0.3432213679,0.0,5.3201349372,2.8335019758,0.0288972856,2.8793488464,-1.1195720593,3.7262636324000002,221.0,7.6113128603,0.3752535483,7.0,0.6412079215,0.0016730231,0.7213916779,0.0019438672,0.5,-7.824046010856292,-5.553730190361736,-5.553730190361736,-0.7970701083,1.6224379916,0.4136446941,2.0066599367,-0.0726288493,361.5,2.6381715503,0.3126140846,1.7194250640000002,58.0,126.5,4.021784328539997,0.5700085365,7.0,1.4514131466070006,0.49859877687200027,1.986557771446999,-0.3062345600299999,3.3899909378,0.35863866320000004,2.0531447812,-1.9638398613999999,0.570719603,0.1175689267,0.0015407115000000001,6.0976169908,0.7315060427000001,0.2335399863,2.7095693885000003,0.2485147427,1.6795012883,-0.31679626180000003,334.5,5.5,5.7,334.5,4.3523949843,0.2801973464,0.8980654183059812,308.3333333333,2.5321824989,0.3207813473,1.6134071796,1.9456729121,0.3068028156,2.1199426294,-0.9769596659,-0.4638693619,-0.1840346542,1.396114851,0.20777183400000002,2.0775925595,-0.1568242098,-0.3819014055,1574.1208333333,-1.0,7.0,6936.5833333333,0.7045818174,-0.1514263854,0.1977674364,0.8237506082,0.7231050189
s336,1.4067839525,0.045300976400000005,1.5103781264,2.15,45.5555555556,0.4,33.3333333333,0.30000000000000004,-0.6825050762,-0.45224614030000004,2.4505954923,0.2830753327,1.4340382497,-1.4658919443,0.4537517123,-0.19752733428020441,-2.64705497973098,-7.964026439597859,-8.263636833693832,1.7026660927,0.2940725798,1.5095006287000001,0.6666666667000001,0.33333333330000003,17.5,0.09166666670000001,2.0,0.001,-2.5833333333,18.4166666667,0.2608934708,3.0,-0.0086423826,-3.1243986254,-0.2163964041,0.6929760420000001,5.5,4.1,1.265977848,0.2576493543,1.5195187815,-0.7583400221000001,0.4147222222199998,-0.045125965000000004,-0.3857872633,-1.0856455288,3.1488438797000002,1.8790406035,0.0477781093,2.5095856862,-1.4184071275,2.6215454703,168.0,2.3916188301,0.3492235958,5.0,0.6340867996,0.002702227,0.8225616455,0.0035750197000000003,0.5833333333,-2.748384152235016,-1.3862943611198906,-1.3862943611198906,-1.8076518921,1.8067388537,0.3321736158,1.2806772395000001,0.0178482057,265.1666666667,3.6246439556,0.3515515784,1.283608431,25.0,71.5,4.758514588245999,0.4267267717,4.0,1.1532460707,0.378600351,1.2065081546,0.4869265582,2.6865628992,0.3559012559,1.313663525,-0.6850310436,0.3447432763,-0.0036068232,-0.0018135441,0.9371889735000001,0.5074718533,0.3117341071,2.3745019373,0.2789600702,1.9273957834000002,-0.4319138389,363.5,7.5,5.2,275.6666666667,2.3101243329,0.2996879525,0.04290761595506991,249.5,3.0848114267,0.32089998270000003,1.3285369631,1.893299302,0.31738857260000003,1.5822725152000001,-0.5020507512,-0.31231342160000003,0.0433442826,1.8236186166000001,0.32455550520000004,1.9040548333,-0.38616885980000004,-0.3463110338,1429.1984848485,18.0,6.0,2846.25,0.005089529200999988,-0.118259838235,0.04306577724700001,0.1622214628,0.2831216916
s339,0.7158452882,0.0319545876,1.5877338351999999,1.7894736842,34.4583333333,0.2,26.4347826087,0.2333333333,-0.7539159313,-0.9926765872000001,3.4856503051,0.39452774300000004,1.8331351514,-2.2707914791,0.4031643836,-2.1773564810067128,-0.8632085847880727,-8.00702248205988,-5.970055367870483,1.9593157498,0.2926240853,1.3668337668000001,0.8333333333,0.1666666667,10.9166666667,0.0166666667,1.0,0.0003333333,-0.5833333333,14.75,-0.0830508475,1.0,-0.001465387,-0.8915662651,-0.2450198324,0.3432985746,7.3,4.4,1.0470704547,0.46314338120000004,2.3901683633,-0.930285161,0.9444444444000001,-1.6036118821,0.0724066924,-0.7548590441,3.810416849,2.7809558889,0.2530076511,1.3983483454,-0.7458764829000001,2.9788724795,105.0,25.7627506452,0.3968411315,9.0,0.7411956787,0.0012560481,0.897001648,0.0011747586000000001,0.75,-8.511264302067358,-8.511264302067358,-8.511264302067358,-0.9377881231,1.739459203,0.3280525897,2.126512287,-0.4461609735,335.5650000000041,2.9191269012750007,0.3183560378849999,1.6329643192430006,27.055,75.375,5.8594812846050015,0.4675669965,16.0,1.6088469721,0.4590267394,2.0778072962,-0.4259968516,2.0426054036,0.055111182200000004,2.9256942315,-0.7344712046,0.4218362283,0.0923362861,-0.0016071389,5.7380228333000005,0.6638865347,0.19558951830000001,2.4507838289,0.2593331047,1.5519338932,-0.6409095011,313.5,5.5,4.5,389.0,2.032627247,0.25641765180000003,0.24506443618453272,286.6666666667,4.6644645231,0.1170388796,3.6967214318,1.7320918121000002,0.3056425613,1.7458387852000001,-0.7484071859,-0.43073648280000004,-0.4025562516,1.3162239047,0.1227506084,1.9254988355,0.2606905863,0.0772688149,2504.4621212121,-3.0,11.0,4934.9166666667,-1.1760305877000001,0.5436242119,-1.167431979,0.8811110506000001,0.5132530579
