,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,bickel_titrator.auc_large,bickel_titrator.auc_medium.logTr,bickel_titrator.auc_small.logTr,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta,holt_laury_survey.risk_aversion,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_learning_rate,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s028,2.3192763124,0.2180274794,1.4758553623,2.6,43.7222222222,0.4,25.285714285700003,0.5333333333,-0.5990189534,-0.8004879637000001,3.9381513436,0.382016304,1.9285490384000001,-1.6054041269,0.561994863,-1.5445917545590633,-2.4974715602936044,-7.789518022099964,-5.237819133894846,3.5892131348,0.2685482463,1.7878762966,0.6666666667000001,0.33333333330000003,16.2916666667,-0.0208333333,1,0.0008333333,-4.2916666667,27.5,0.0119077307,0,-0.0014763092000000002,-2.1452618454,-0.31877836379999996,0.8574144487,8.8,8.0,2.4729617613999997,0.4117728448,1.993052104,-0.7167219909,0.0833333333,-1.5140258547999998,1.8389597558000002,-0.0920465747,3.1862650416000005,2.0206724221,0.23751954,1.4630295512,-0.8893284576999999,4.1867508355,134.0,-53.7214627319,0.5453153843,2,0.718359375,0.0015058985999999999,1.0,0.0017774582999999999,0.8611111111,-4.625581180301964,-4.625581180301964,-3.6646748864517766,-0.8526134297,1.743676798,0.3894890571,2.1245932975999997,-0.029926837100000006,332.0,2.6735187972,0.2958323243,1.7061774266,-3.5,139.5,13.1322092207,0.5418513671999999,8,2.0944334164,0.45819653740000005,1.6034750296,-0.2122565079,2.8795597565,0.43062477579999997,1.795878528,-1.9271397231,0.380952381,0.046296949,-0.0010230935,7.033374704,0.7095968096999999,0.2080392755,3.7654966499,0.32610307520000004,1.6475208016,0.0796993733,353.0,5.8,6.0,365.6666666667,3.4596840718,0.37103342219999996,0.2939585474832389,,,,,,,,2.4720955502,0.4252242268,1.6727020537,-0.3001557635,0.24472636379999999,0.0269346971,2.5201691875,0.3658431963,1.8121946434,-0.4107470928,0.0667422859,2100.3703703704,13,7,4013.0,-0.1095824185,0.2028935687,0.4335254883,0.8781173609999999,0.3632841739
s032,1.0803897658,0.0578700195,1.3718126301,1.75,30.0416666667,0.2,11.6363636364,0.2666666667,0.17722173500000002,-0.3078722907,4.7084869739999995,0.28852444650000003,2.9200676649,-0.1861195711,0.6973544520999999,-1.5862834016282443,-3.157465855047667,-7.296626431491477,-6.5312233954966725,5.4997159649,0.306241877,1.0980020774,0.33333333330000003,0.1666666667,8.4166666667,0.05,1,-0.003,-4.5,4.0833333333,0.1830985915,3,-0.006,-1.5281690141,-0.2329064039,0.8999507389,6.2,4.8,2.1243925833,0.3686486537,1.9419506925999999,-0.6457066718000001,0.6388888889000001,-2.4686317928,2.7427774551999997,0.0,5.320134937200001,2.8946488970999997,0.0198664967,2.1547790314,-0.9575666758,4.0502743994,186.0,10.925098710999999,0.2565783653,8,0.5,,0.95,0.0024626115,0.6111111111,-6.449609932071973,-6.449609932071973,-5.553730190361736,-1.6207356906,1.4415369402,0.4063316517,1.7838384931,-0.1928650537,,,,,,,-1.3024422447,0.6737623433000001,4,1.4620164636000001,0.3008471337,2.2319348932,-0.3412037463,3.2099057512,0.4001955092,2.2083182204,-3.3711737449,0.4097560976,0.0574482937,-0.0006745619,1.0,0.0,0.1,4.9098124774,0.2713114748,1.4087564913,-1.748862423,242.0,4.6,4.1,232.5,7.089494500900001,0.3149783389,1.3258214458485609,266.6666666667,314.5,3.8533447473,0.328470712,0.9155979489,47.8333333333,-5.9772439949,3.0830002504,0.3217867458,2.2136801061,-1.2660185018,,,,,,,,1874.7291666667002,12,8,3851.4166666666997,-0.1667105367,0.49912186399999997,0.0413442035,0.5375737653,0.6415003779
s034,2.3326392904,0.3064238177,1.5730830238999998,3.2,44.4444444444,0.4,13.6363636364,0.2666666667,-0.5058296074,-0.3556357604,3.4033471937,0.33171446120000003,1.8477881588999998,-1.5328980964,0.35415239730000003,-3.2127729105918177,-3.1995433595514333,-5.193610600537951,-3.3384564351942894,6.4657485501,0.23843260170000002,2.0237695959999997,1.0,0.0,24.0416666667,0.0458333333,1,-0.0005,-3.7916666667,22.0,0.1100577265,1,-0.0066181172,-4.7238010657,-0.0170928651,0.8935255193000001,7.2,6.9,3.1750184513,0.3561857194,1.8601796333,-0.4914962657,,-2.9744549482,1.8201265848,0.1910395678,4.9380558016,3.4572747473,0.2078100375,1.823686986,0.0,5.965407751,202.0,25.7627506452,0.3968411315,9,0.7963762283,0.0018475266,0.8335723877000001,0.0021623757,0.5277777778,-1.8444397271102144,-1.3862943611198906,-1.8444397271102144,-0.6347235841000001,1.8734652119,0.40335146829999996,1.6666748913,-0.7664672278,424.3333333333,3.3344728556,0.3033970686,1.6326207702000002,70.5,106.5,,0.3647836808,8,1.9121391268,0.45732369079999996,1.9035992252,-0.6469956119,3.3802047878,0.3628415374,1.3114222068999999,-2.5114412896,0.4975609756,0.0993308563,0.0046183133,10.6576723577,0.5418667079,0.2060162747,5.2781974191000005,0.224150214,2.4482658406,-0.7194301711000001,330.5,7.0,5.4,452.0,2.6272152881,0.321112971,0.2389345885790322,242.5,259.3333333333,3.4505544606000003,0.28668742469999997,1.9918693781999999,16.8333333333,11.0448962102,2.5664497441,0.3022281129,1.6151366963,-0.8156122864,-0.7247640395999999,0.08598704289999999,1.2891504055,0.3303351457,1.4907883592,-0.232863223,-0.7110049342,1569.8611111111,9,9,3942.25,-0.6255572799,0.0461894874,-0.6342458085,0.8095301792,0.5192613311000001
s042,1.1350406945,0.34543221119999995,1.5570854468000002,2.0,39.1818181818,0.2666666667,24.631578947399998,0.3666666667,-0.8930824804999999,-0.7534961297,3.2004835384,0.4143971762,1.6021964637000001,-1.134540321,0.9062517123,-0.279381005441302,-1.4471792908384875,-10.703747894852288,-9.104529157898149,2.8781266711,0.3102426813,1.2138226707,0.8333333333,0.1666666667,15.083333333299999,0.033333333300000004,1,-0.0013333332999999998,-3.6666666667,21.6666666667,-0.025,2,-0.0056666667000000006,-2.3714285714,-0.0015145454,0.7979653655000001,7.4,6.2,1.9614498211000002,0.5100488447,1.7725397265,-0.9624753398,,-1.5971408766,-0.0178723294,-0.14226252420000002,3.3527661372,1.937648246,0.017078295,2.3424403551,-1.0705413209999999,3.8243251091,244.0,1.2928725743,0.043806033099999996,4,0.7636707306,0.0021105786,0.9679077148,0.0019073622,0.4722222222,-8.511264302067357,-7.365900695568905,-7.365900695568905,-0.8605428281,1.8624045278,0.3853204174,2.1717419377,-0.3005954353,,,,,,,-3.6154287001,0.7048703801,16,1.1392432281,0.525260805,1.8065143902,-0.6110219369000001,3.0952720552999997,0.3972653052,1.9715417925,-1.6295445623,0.6098765432000001,0.0870670892,0.0012161664,6.9711769151,0.4350662372,0.2214668351,2.13067563,0.3261631917,1.4921256513999999,-0.7243165327000001,342.0,6.2,6.7,358.5,2.694839713,0.36196724119999996,0.2491865806958793,342.6666666667,351.1666666667,3.0683948824000002,0.3277516485,1.4656769032,8.5,41.530427448000005,2.2710698926,0.43497349539999997,1.8357751691,-1.7726671333,-0.7368418103000001,-0.2722453373,1.519449586,0.3682068825,1.74254809,0.0233479031,-0.162817616,1727.6437229437,26,6,2378.3333333333,1.5248496101,-0.6921747384,0.857728323,0.20407543170000003,0.1691387622
s049,1.0489915657,0.1766314057,1.2284162669,1.65,33.0952380952,0.30000000000000004,25.133333333299998,0.5,-0.7036478214,-0.8184859142,3.8519823796,0.3285283909,1.9822222095,-1.8845722143,0.5763356164,-1.6009042226620516,-2.323364566609273,-6.952249842468919,-6.422275648213015,3.2193699423,0.2655265692,1.3458588181,0.33333333330000003,0.6666666667000001,17.6666666667,0.05,1,-0.0033333333,-4.25,25.2083333333,-0.043661971800000005,0,0.0004225352,-0.5140845070000001,0.15367748350000002,0.9740379364,7.1,5.2,2.2927602912,0.34652995560000005,2.2429158122,-0.5388090578,0.055555555599999994,-1.7792181879000002,-0.3110300714,0.0,5.320134937200001,3.5928850114,0.0826447236,3.5520219469,-1.0385004381999998,3.3813588491,149.0,7.6113128603,0.37525354829999996,7,0.8391448975,0.0025828386000000003,0.9008956909,0.002726907,0.4722222222,-2.7483841522350163,-3.6646748864517766,-3.6646748864517766,-0.6988269467,2.4302237449,0.3479277839,2.2796395624,0.09662536099999999,283.5,3.543367154,0.32331060829999997,1.6716341031000002,33.0,41.5,,0.5037524114,8,1.5536809654,0.5854663507,1.9788500049000002,0.0029065166000000003,3.1334313094,0.4224348751,1.8347847279,-2.2924115918,0.4556650246,0.0534967625,0.0027792796,7.1433390085,0.7544122812,0.2019297618,3.0381625352999997,0.2699662203,1.2466304949,-1.2329010146,419.5,4.1,5.1,332.8333333333,3.0404983858,0.36232106770000005,0.5190857350222597,222.8333333333,234.0,3.1008764799,0.372235516,1.3485578456,11.166666666700001,32.4666767341,1.8535701233000001,0.308681959,1.764441711,-0.203234583,0.07560738759999999,-0.087301315,1.6600160259,0.2960823128,1.8749400268,-0.7131985995,-0.5803971245,1672.8125,13,6,5014.7083333333,,,,0.3823233724,0.6690042794000001
s060,1.7296340702000002,0.3000398083,1.6640448012,3.2,49.6666666667,0.5,25.7894736842,0.3666666667,0.26091088879999996,-0.5206685429,3.7838897332999997,0.36026218039999997,1.6823431035,-1.1503407773,0.048349315100000005,-1.361421343730273,-2.1613650124800685,-4.491719481340037,-5.7550548850512975,5.1133897699,0.3033167959,1.2243976137,0.8333333333,0.1666666667,3.6666666667,0.0833333333,3,-0.005,-2.4166666667,5.0833333333,0.053579373099999994,2,-0.0075955510999999995,-2.8417593529,0.0002082682,0.6973081329,10.4,9.2,2.5169970309,0.494895394,1.6499053663999999,-0.6370429902,0.5277777778,-3.6503107063,0.008772097900000001,0.1910395678,4.9380558016,3.2613645961,0.2749471717,1.4589611196,-1.1195720593,3.7262636324,229.0,25.7627506452,0.3968411315,9,0.984765625,0.0006895626,1.0,0.0013037095,0.75,-4.625581180301964,-4.625581180301964,-4.625581180301964,-0.4060962161,2.2617783290999998,0.3905508028,1.7789106813000002,-0.6727630248,360.5,3.4490006602,0.3750186527,1.3335734762,95.0,21.5,9.8923120515,0.46777617899999996,16,1.8570157675,0.501842393,1.4759730163999998,-0.44329968369999995,3.6064849913,0.4407540231,1.5659819712,-1.4783510054,0.4609571788,0.1076147636,0.0006108117,8.28092312,0.4889681325,0.19521012920000003,4.1629254718,0.28861900079999997,1.3492256975,-1.9840981987000001,318.0,7.3,6.9,382.6666666667,2.9277893542,0.3487771967,0.22115261279074552,282.5,353.3333333333,3.7612837488,0.33323910900000003,1.5606027775,70.8333333333,42.9275844104,3.1483849406,0.3718943295,1.7032931588999998,-1.0487548014,-0.9426708909999999,-0.7628279567,1.9378323143,0.3638629186,1.7802682756,-0.6421802151,-0.1713553625,2058.2636363635997,10,7,3764.0833333333003,0.996140304,-0.504659614,1.1115739755,0.30023393870000004,0.2913274167
s062,1.0633115153000001,0.3008623666,1.6124791395,2.1,22.4,0.1666666667,25.5454545455,0.2666666667,-0.26729651860000003,-0.7845079468,3.5649938173,0.3770286557,2.3327265364,-0.8919924612000001,0.07797260269999999,-2.9409749521418136,-3.2498294354778303,-5.760049665753144,-4.6957646363433065,2.4280050198,0.2708837937,1.3618645383,1.0,0.0,4.4583333333,0.1041666667,3,-0.006500000000000001,-3.2083333332999997,13.791666666700001,0.041502463100000005,0,-0.0006256158,-1.0201149425,0.2668709757,0.5652086429000001,7.2,7.5,1.8448759674,0.389499957,2.0497570663999998,-0.8686100312999999,0.2777777778,-1.043666862,0.19788750940000002,-0.6932395302000001,3.1607721784,1.9837933276,0.2868815368,1.5353952146,-0.8075379761,4.3503317988,202.0,25.7627506452,0.3968411315,9,0.6650108576,0.0007856365,0.8120579243000001,0.0009199542,0.6944444444,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,-0.7185165018999999,1.9432649432,0.455690136,1.9659127042,-0.2190356772,352.5,2.1587920729,0.349930234,1.3441595595,4.5,130.0,15.983269342,0.3731253503,13,1.6338665033000002,0.5101321329999999,1.8524867221,-0.7558956738,2.7908606603,0.42243037829999996,1.8280783827,-3.2095060322,0.5461346632999999,0.028931221099999998,0.0024022426,4.1284206125,0.522543679,0.3041431392,3.7360924936,0.2950870876,1.1244404505,-1.3323935701,,6.2,5.5,295.0,3.2537724522,0.33593757690000003,0.3240280545416061,264.1666666667,225.8333333333,3.0966896054000004,0.3292034937,1.6295738998,-38.3333333333,33.956223176,2.5013024092,0.42845553560000005,1.6111356611,-1.2979365698999998,-0.6662722405,-0.785600252,1.8856061686,0.3647401538,1.5526360107,-0.6310475403,-0.9243713104000001,3011.8541666666997,8,6,4517.3333333333,-0.4801874887,0.1605851013,-0.6036176387000001,0.1718704859,0.29299772300000004
s063,2.1971445155000002,0.2478935956,1.692210431,3.45,30.9130434783,0.23333333329999997,16.2307692308,0.1333333333,-0.4191800178,-0.2272572728,3.7780050903,0.4035778163,2.1581239269,-1.102053187,0.0684674658,-2.3360143893032967,-2.5988656708668616,-3.437845085045951,-3.4420460796639447,,,,0.1666666667,0.5,10.375,0.0125,0,-0.0011666667,0.0416666667,13.583333333299999,0.0635184807,1,-0.0018660404,-3.8192771083999997,-0.1305052593,0.7872679897,9.2,7.6,2.895389375,0.4683814092,1.6800234188999998,0.20070179789999998,,-1.6430956658000002,2.1469214475,-0.1448413667,3.3579238220999996,2.3819846784,0.2891239838,1.0611367438,-1.1195720593,3.7262636324,87.0,25.7627506452,0.3968411315,9,0.5,,0.9419433594,0.0018539359,0.6388888889000001,-1.3862943611198906,-2.7483841522350163,-1.8444397271102144,-2.7957943968,1.36680434,0.4003831354,1.3561752065,-0.12178314189999999,,,,,,,4.7596639938,0.5419792213,6,1.5895008593000002,0.43286900659999994,1.8443898481,-1.5598322502000002,3.6350271342,0.4377719186,1.3188889990000001,-2.3907219857,0.5588972431,0.1135484398,-0.0012393919000000002,6.526747792999999,0.5986142828000001,0.23748355280000003,3.6598278901,0.3586971325,1.4873074638,-0.7034067753000001,401.0,5.3,5.8,322.6666666667,3.6450549894,0.3838065241,0.16761108186526572,346.6666666667,236.6666666667,2.1552462736,0.33680087070000003,1.0666437447,-110.0,9.9907811559,2.6754326494000003,0.3719425576,1.9639618376,-0.6681824676,-0.3029232075,-0.2144036832,2.034241009,0.40905964079999996,1.4163641347999998,-1.0948050366,-0.8370363345999999,1928.25,3,6,4967.1818181818,0.2347838626,0.5988229857,0.5901415482,0.8370711784999999,0.16629202340000002
s065,0.9447373179999999,0.1185975666,1.6888005065,1.6,29.695652173899997,0.23333333329999997,15.5238095238,0.30000000000000004,-0.5465769798,-0.8653356798999999,3.0795155706,0.35887921230000003,2.0228240326,-0.5546000176,0.4636643836,-0.4212108558606599,-2.5758960411774097,-7.396974511056634,-9.23995354569583,2.0417073815999998,0.21465466809999997,1.5255318316,0.6666666667000001,0.1666666667,7.666666666699999,0.05,1,-0.0046666667000000005,-3.1666666667000003,6.833333333300001,-0.09730238390000001,1,-0.005553325,-0.7440401506000001,6.938893904000001e-18,-1.595945598e-16,7.9,5.1,0.7076408161000001,0.2372592133,2.0894490849,-0.4406489525,0.7777777778,-0.6414345734,2.0854351147,0.7002039655000001,3.9197270062,1.4399562034,0.2591550904,1.5655886274000002,-1.5813581226,2.8026915057,106.0,10.925098710999999,0.2565783653,8,0.6364894867,0.0019913826999999997,0.6673725128,0.0024085212,0.7777777778,-4.609202534990781,-3.6646748864517766,-4.609202534990781,-2.0727980117,1.2392810164,0.41809077689999996,1.3050503759,-0.31502260379999997,,,,,,,,0.32881343020000003,6,0.3067264879,0.0280032783,2.3480019956000002,-0.4077083064,2.0653805347,0.444294826,1.5891340659000002,-1.6763520422999998,0.376344086,0.0339998708,-0.0009435875,4.537263491,0.8398979459999999,0.0842369285,1.6548854868,0.08084476800000001,1.8341441786000001,-0.7250086415000001,305.0,7.2,3.9,,,,,291.0,521.1666666666999,1.5784818095,0.2328243025,1.6493998116,230.1666666667,19.459800995,0.8308734581,0.116162121,1.7955246949,-1.0454256381,-1.2224978092,-0.10597873880000001,0.35522672180000003,0.0447362454,1.8198855716,-0.2543409364,-0.1638155754,1305.5633608814999,21,6,2129.5,,,,0.8161974934,0.3283289542
s066,0.7404933198999999,0.2641048521,1.2398065283,1.75,29.2083333333,0.2,13.481481481500001,0.1,-0.7947453204,-0.3172275538,3.8829152561,0.3420052396,1.9225095484,-0.3331880728,0.8037517123000001,-2.1823393385427408,-3.1111123758186654,-9.178662457416713,-6.210432129928557,3.4623073468,0.3100998025,1.1910627033,0.0,0.6666666667000001,8.125,-0.0125,0,0.0025,-0.7083333333,8.0833333333,0.225,2,0.0023333333,-1.5833333333,-0.40143708969999997,0.6618000889,7.9,6.7,1.4931980851,0.5235700954,1.6159256571,-1.0477784245000001,0.4722222222,-1.4994025158000002,0.5779236955,-0.7548590440999999,3.8104168489999997,2.9921577146,0.26752520469999996,1.6716403388999999,-0.9575666758,4.0502743994,156.0,59.8991114415,0.8568707964000001,6,0.6927155256,0.0010427193,0.6844765901000001,0.0011305443,0.5277777778,-7.365900695568905,-7.824046010856294,-6.449609932071973,-1.2488808288,1.9205369085,0.4733200447,1.9173360169999998,-0.1735042188,339.0,3.606782272,0.3233576701,1.6434448380000002,38.5,-35.5,-1.4479000037,0.6320841931,9,1.4289115525,0.5367361687000001,2.0501932208,-0.1240476586,2.3047687136,0.3949518965,1.9391944402,-1.1485903171,0.3721518987,0.052089910499999996,7.52429e-05,4.8913951646000005,0.6156257317,0.2431439167,2.8726386398000003,0.2912168341,1.7435357931,-0.3017314041,353.0,5.3,5.4,,,,,300.6666666667,334.6666666667,4.5031783676999995,0.35169977729999996,1.931496248,34.0,14.7252461322,2.3373559542,0.43623874520000006,1.7121625227000001,-1.8369754439,-0.3192559035,0.1321064416,1.4562809631,0.0558765707,2.1268109144,-1.0377044573,-0.6396393394000001,2714.7777777778,0,9,4091.25,-0.7342803426000001,0.3491282972,-0.349061406,0.19258645789999998,0.2455347628
s071,1.0874947506000001,0.2115351155,1.5445496725,2.15,14.090909090899999,0.2666666667,15.8148148148,0.1,-0.8065566233,-0.4051981007,3.113972944,0.4174691069,1.9005261078,-0.2881823344,0.1364143836,-3.2221130791260344,-3.0787231001627515,-5.085552285725691,-3.548468094829506,5.933457028099999,0.298819296,1.9460691548,0.33333333330000003,0.5,10.125,-0.07083333330000001,2,0.0001666667,-2.2916666667,8.2916666667,0.016421568600000002,0,-0.0020098039,-0.4583333333,0.33324067,0.1368406422,8.2,7.5,1.9491666315,0.42209243259999996,1.9492698174,0.25077101,0.4166666667,-0.9179417359,-4.6771154316,-1.5753864747000002,0.8500741887000001,1.7301160071000001,0.25060143020000003,1.3167461187,-0.7347402228000001,2.4369575517,162.0,7.6462537787,0.2844630669,7,0.7197738647,0.0012448901,0.7429323197000001,0.0013413058,0.5,-4.625581180301964,-4.625581180301964,-3.6646748864517766,-1.1098010896,1.7033051659,0.39118667409999996,2.2615886391999998,-0.1816745292,294.3333333333,2.5463120358,0.4297030813,1.6122839238000002,3.5,43.0,-2.45453505,0.5845496250000001,12,1.456838132,0.5300392456,2.0202687716,-0.0450622886,3.9660945266,0.3881604325,2.3370193756,-2.9667859997000003,0.5604938272000001,0.08351012769999999,0.0016972960999999999,5.8216634678,0.7573969125000001,0.2874175489,2.9409938885000004,0.30447403230000003,1.8559658189,-1.4069391437,453.0,5.1,4.1,260.8333333333,2.8353159103000003,0.456750652,0.4181795522416959,327.3333333333,301.6666666667,2.5598708714,0.06493974059999999,3.3328211582,-25.6666666667,77.7316559743,2.7064938329,0.32267569220000003,2.2624684249,-0.8044482917,-0.5437030812,-0.4137819708,1.7296816491,0.38048732909999994,1.7562302820000002,-0.1562802684,0.5524570601000001,2477.7018518519,4,7,5508.583333333299,-0.0178435071,0.2196387976,-0.4089124198,0.8308472881000001,0.1405770658
s081,0.6178326030000001,0.45623217619999995,1.5708033305000002,1.05,36.25,0.33333333330000003,25.444444444400002,0.4,-0.3854123008,-1.1120293925,4.6296502866,0.3029260608,3.6016066161,-0.8137415204,0.3858407534,-3.0071672686158446,-2.623696461755078,-6.64383576300703,-4.237698029307851,3.9129481297,0.23307553539999998,2.0596289194999997,0.33333333330000003,0.6666666667000001,11.125,-0.07083333330000001,1,-0.0025,-1.875,18.9583333333,-0.0314256825,1,0.0003983822,-4.5333670374,-0.3617387924,0.7476289194,7.3,6.5,1.8758398577000002,0.346257087,1.6912648603,0.2450930134,0.11111111109999999,-1.3867379107,0.9990143695,0.0,5.320134937200001,3.8833316436,0.105292263,3.5302838302999997,-0.8893284576999999,4.1867508355,159.0,1.2928725743,0.043806033099999996,4,0.6307462215,0.0008980930000000002,0.6628083944000001,0.0009898991999999999,0.6944444444,-4.625581180301964,-2.7483841522350163,-2.7483841522350163,-0.9943937162,2.0381659277,0.3660502332,1.9658110541999998,-0.35761856020000005,262.0,3.7997761075,0.2250223187,2.3181308886000003,18.0,93.0,,0.5639088968,12,1.4915674288,0.4653287474,2.0386136151,0.17925486699999998,4.565662436,0.33637616800000003,2.2522457028,-2.1619773572,0.4516129032,0.0381891263,-0.0015635533,5.6850001605,0.465449552,0.2704380091,3.2600679319,0.251969423,2.0334629201,-0.2348382368,378.5,5.7,5.1,225.3333333333,4.9866286575,0.2522886902,1.5814164487823932,221.75,256.6666666667,2.5953956961,0.3111376138,2.8749103132,34.9166666667,86.7369991051,2.8778998424,0.2535523232,2.4490773787999998,-1.1407562658,-0.48387782590000006,-0.6354953852,1.8429587158,0.2634003026,1.954433068,-0.2146558029,0.1223899897,1829.1851851852,3,9,3605.6666666666997,-0.4679354664,-0.30500860739999996,0.0476063952,0.1968782351,0.1365280687
s082,2.1008804979,0.1912198286,1.6210437091999998,2.65,36.8181818182,0.2666666667,18.863636363599998,0.2666666667,-0.7005675084999999,-0.969896644,3.9028533966,0.3241670846,2.0747201002,-1.0606922339,0.5437619863,-2.660214503719887,-2.7201002517198503,-8.13428730652605,-4.9885124341522875,5.6824004389,0.2470596637,2.2283952866,0.8333333333,0.0,5.708333333300001,0.0291666667,1,-0.0021666667,-1.875,3.25,0.0041962175,2,-0.0068345154,-1.2919621748999999,0.29550928800000004,0.7944050145999999,8.2,5.9,2.9233797339999996,0.43839691,2.1321415294999997,-0.7691428756,0.11111111109999999,-0.968439519,-0.2083510186,0.0,5.320134937200001,3.7401743651,0.0112379398,4.2037502355,-0.7017421781000001,4.5619233948,209.0,25.7627506452,0.3968411315,9,0.8108306885000001,0.0019553837,0.9811523437999999,0.0022369199000000003,0.6944444444,-5.553730190361736,-4.625581180301964,-3.6646748864517766,-0.6239543026000001,2.1409048371,0.3073997889,2.8262150739000003,-0.3583775389,259.1666666667,3.8228200525,0.3109373275,1.8160741675,3.0,51.5,12.950647121,0.6762551069,15,1.6277072634,0.47284588479999995,2.3919824852000002,-0.5749159874,2.7975976516000003,0.3729792937,1.9762751955000002,-2.7272785305,0.4888888889,0.0469234034,0.0017802741,6.1695985363,0.8490824717000001,0.1853784264,5.0795743001,0.3096663725,1.8178882552,-1.3185121421,251.0,6.2,5.5,290.8333333333,4.5161230164,0.3288193318,0.5344220395960761,218.3333333333,260.6666666667,3.5312845067,0.3064213863,1.6932056757,42.3333333333,58.2717476489,4.0404798794,0.34625340649999997,2.5457264913,-0.9320539942,-0.7501448447,0.0040812982,2.4354358076,0.2499799871,2.2359774091999998,0.0929305881,-0.4339206327,2702.787037037,-1,7,5343.25,-0.032115587,-0.12373999039999999,-0.7142676782999999,0.4725999708,0.31401691800000003
s083,0.9122075328,0.0212176694,2.0113860658,1.85,29.12,0.1666666667,28.75,0.4666666667,-0.4440592978,-0.0065205103,2.2241988794,0.4688987727,1.6189357087,-1.0251070594,0.1491746575,-1.3005189072353391,-3.370326100321541,-5.489829241238186,-5.870929213611642,2.0635624294,0.0588182891,2.0183403225,0.0,0.8333333333,15.458333333299999,0.0208333333,1,0.0001666667,-2.625,19.4166666667,0.09603839089999999,1,-0.0063957525,-3.5301204819,-0.11072169109999999,0.6662935574000001,6.9,5.0,1.7640460386,0.4873333381,1.542943351,-0.30484241510000004,0.5,-1.3881161525999999,-0.8892113841,0.15744220620000002,2.6155831731,1.5280926178,0.0796727139,2.2041791691999997,-0.4884848921,3.7122256308,210.0,7.6113128603,0.37525354829999996,7,0.7518432617,0.0008687640000000001,1.0,0.0010651033,0.5277777778,-3.6646748864517766,-3.6646748864517766,-2.7483841522350163,-1.264401214,1.381505709,0.5019465019,1.6602007128,-0.3963330166,277.8333333333,2.4362766409,0.1654329901,2.8600084627,-79.5,20.0,-8.1141595966,0.488994831,6,1.0463682897,0.5669026399,1.5631323343,-0.6872840083,1.9460358241999998,0.4560933596,2.0654244271,-1.9567688108,0.5746835443,0.07021910940000001,-0.0030845643,4.9357597616,0.6424185584000001,0.2998366442,4.5327121588,0.396720559,1.3480943951,-1.0645347537999998,408.0,4.6,5.0,,,,,335.3333333333,316.1666666667,2.5003354804,0.2876052102,1.9953173587000002,-19.1666666667,45.192174369700005,2.37778614,0.39157843840000006,1.3546605502000002,-0.9585832565000001,-0.0410024749,-0.5801624421,1.4579368381,0.4721970822,1.4817955647,-0.8184622668000001,0.023112260699999998,2659.1033333333,4,8,3512.1666666666997,-0.5193188591,0.2531477459,-0.40240251969999996,0.884768219,0.35310797190000004
