,NBZD,NBZN,NBZT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTZD,ANTZN,ANTZT,ANTALTZD,ANTALTZN,ANTALTZT,ANTCONZD,ANTCONZN,ANTCONZT,ANTORTZD,ANTORTZN,ANTORTZT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTZD,CRTZN,CRTZT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFZD,DRFZN,DRFZT,DRFPINZD,DRFPINZN,DRFPINZT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBZD,DPEAYBZN,DPEAYBZT,DPEBXBZD,DPEBXBZN,DPEBXBZT,DPEZD,DPEZN,DPEZT,DPBIAS,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGZTD,LOGZN,LOGZT,LOGCONZD,LOGCONZN,LOGCONZT,LOGSWCZD,LOGSWCZN,LOGSWCZT,MAASMIND,MOSZD,MOSZN,MOSZT,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SHFTAC,SHFTLR,SIMZD,SIMZN,SIMZT,SIMSIMZD,SIMSIMZN,SIMSIMZT,SRTAVRT,SPSFORWD,SPSREVRS,STSZD,STSZN,STSZT,STSSSRT,SSZD,SSZN,SSZT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRZD,STRZN,STRZT,STRSTRZD,STRSTRZN,STRSTRZT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s430,1.3351408781999998,0.3787992675,1.2625087572,2.3,29.090909090900002,0.2666666667,610,19.347826087,0.23333333329999997,430,2.5210446119,0.44156513189999996,1.3322405131000001,0.34538680920000003,0.1363900141,-0.204592255,-0.4841400608,0.11952979529999999,-0.17436486969999998,-0.6464397532,0.021696015000000003,0.2830430604,0.0013225794,1.0375527344,0.1290253906,3.6,3.3214285714000003,4.2666666667,3.0,2.25,3.4,3.4285714286,48,2.5265621485,0.236091706,1.5376603086000002,0.1666666667,0.6666666667000001,8.0,0.0666666667,1,-0.002,-2.75,16.1666666667,0.09080049009999999,1,-0.0021686747,-4.6101694915,1.0,1.0,0.3154680378,0.505265285,7.9,6.3,1.1441454642,0.91989962,1.3070834959,-0.059210724699999995,0.0636744647,-0.279658721,0.19444444440000003,1.0,2.3333333333,1.1666666667,1.6666666666999999,3.5,5.833333333300001,5.833333333300001,5.666666666699999,4.5,3.3333333332999997,1.3333333333,1.6666666666999999,1.8333333333,2.8333333332999997,3.8333333332999997,1.1738351586,0.0231131174,-0.0928082036,,,,1.5293584197,0.4334335183,0.980303082,,,33.3333333333,0.0,29.6296296296,5.0,4.75,4.125,3.625,4.125,3.2857142857,2.5,50,-1.2083775268,3.5486526974,30,117.0,5,1.125,1.0666666667,0.7857666016,0.0016728677,0.999609375,0.0018542194,0.6666666667000001,0.1265219767,0.0256124969,0.06403124240000001,2,1.6989148987,0.6551947285999999,1.4966766272999998,-1.0602384264,0.0629729577,-0.4565377254,-0.338690149,0.1096982091,0.2530461952,6.0,2.3929767016,0.4385837028,1.181504868,491.6666666667,-21.0,-22.5,45,,,0.6430235714,5,0.33333333330000003,0.9166666667,0.5833333333,0.8333333333,123.0,0.2,0.1,0.4,0.1,0.4296875,0.036936743,1.4729907258000001,0.4331465187,1.021104458,-0.8413465487999999,0.1307091842,-0.3899422545,364.5,4.7,4.2,2.6242206899,0.4918221169,1.4265585087000001,259.6666666667,2.1844597199,0.4369041792,1.152072215,347.6666666667,323.1666666667,-24.5,-16.0906084656,2.3342628365,0.4844770277,1.6355109057,-0.0703201884,0.0363791893,0.058158623799999996,6.0,6.0,6.0,2.5,3.5,43,3.6153846154,2.5,4.5555555556,2.2222222222,3.0,2155.2894179894,14,2,3330.5833333333003,-0.2555955902,-0.5581128171,-0.6330500619,1.3,1.4545454544999998,1.8333333333,1.2142857143,1.6666666666999999,0.8174712713000001,0.3280157393
s434,1.1036443087,0.6963607279,0.9904756579999999,1.8,37.0,0.33333333330000003,695,24.1666666667,0.4,410,3.6935928025,0.4503870499,1.3436361006,0.5427652555,0.1504740004,-0.35461629510000003,-0.435843727,0.0645595135,-0.05209551269999999,0.31289994400000004,0.1274638018,-0.0926725999,0.0001166017,0.000978241,0.028264648399999998,2.8666666667,3.75,3.8,2.0,2.5,3.2,3.2857142857,52,5.3059407037,0.34834119840000005,1.0743511644,0.8333333333,0.1666666667,13.958333333299999,-0.0208333333,2,-0.005833333299999999,-3.125,29.869565217399998,2.9143354399999997e-16,2,-1.110223025e-16,-1.0,1.0833333333,1.0909090909,0.1273562125,0.3435296565,7.3,6.2,2.5045306199,0.5965183363000001,1.4138215344,0.2369256928,0.0628715219,-0.1093827098,0.1666666667,3.3333333332999997,3.0,2.3333333333,3.1666666667000003,4.5,5.1666666667,5.666666666699999,4.8333333333,4.8333333333,2.5,2.0,2.0,3.0,2.0,5.666666666699999,0.5210028326,0.2572264998,-0.1399331616,-0.5500948781,-0.0631459784,0.4584538804,3.8670007597000002,0.31926657080000004,1.2506545014,0.0,5.320134937200001,50.0,55.5555555556,33.3333333333,5.1666666667,3.0,4.0,4.0,3.5,3.5714285714000003,3.375,49,-0.5402436899,4.8849203713,33,172.0,8,1.0,1.2666666667,0.8313476562000001,0.0016363106,1.0,0.0015258532,0.6388888889000001,0.009797959,0.009797959,0.0256124969,2,1.6831599372,0.7377040779999999,1.4178489663,-0.7385663449000001,0.22921005170000003,-0.2577375001,-0.6247887684000001,0.0352357513,-0.245799268,4.2666666667,3.2227855964,0.38226330189999996,1.392781566,316.5,-14.0,70.5,48,6.8145159266999995,-1.801373757,0.4189574061,10,,1.0,0.5833333333,0.9166666667,130.0,0.0,0.2,0.4,0.4,0.5085995086,0.0791837974,3.5547867027999995,0.3793215821,1.0948112006,0.7324231160000001,0.0765861991,-0.2158243351,326.0,5.3,4.9,4.4867944428,0.4210362197,0.8434060623999999,280.5,3.4753174937,0.4133301932,0.9469311413,245.1666666667,286.3333333333,41.1666666667,48.106508875699994,2.1993896716,0.4221882562,1.4206510041,-1.0578760433,0.0306237968,-0.24968912280000002,6.0,6.0,5.0,3.5,5.5,36,4.0,3.1,3.1111111111,2.3333333333,2.5333333333000003,2194.5583333332997,1,7,4624.6666666667,0.8933263056,0.3707142289,1.4210463619999998,1.1,1.3636363636000002,1.4166666666999999,1.0714285714,2.0833333333,0.6682028853,0.42209625869999995
s441,0.7167533172,0.3144530688,1.4599535298,1.55,29.35,0.33333333330000003,560,24.705882352899998,0.43333333329999996,391,3.4949451762,0.5016297042,1.1016331895,-0.1148917339,0.007551015,0.23558672,-0.7962904617000001,0.0657204161,-0.1618514296,-0.057076374299999996,0.1050079514,-0.3921650529,0.000299325,0.0006684933,0.0039775391,5.9333333333,5.3571428570999995,5.1,3.75,4.0,4.0,3.0,24,3.2596017669,0.3676023551,1.5246688568,0.1666666667,0.6666666667000001,10.0,2.0816681709999999e-16,0,2.6020852140000003e-18,-1.110223025e-16,13.166666666700001,-0.0170212766,1,0.00017021280000000002,-4.4964539007,1.0833333333,2.0,-0.1576093857,0.7442672490000001,6.7,5.5,1.9885414914,0.5597063311,1.7806816399,0.1384361546,0.0199494916,-0.17739529510000002,0.22222222219999999,2.1666666667,1.6666666666999999,1.6666666666999999,3.1666666667000003,3.8333333332999997,4.1666666667,4.6666666667,3.0,3.1666666667000003,1.5,1.5,2.0,3.6666666667,3.0,6.666666666699999,0.5254878871,0.1367260358,-0.24104557149999997,0.9494861543,0.1255098445,0.17485188899999998,2.4612582991,0.4085991094,1.3818937179000002,0.1954308362,4.9292732649,38.8888888889,11.1111111111,33.3333333333,5.0,4.75,2.875,4.625,3.375,3.4285714286,4.0,50,-0.9437793146,3.5708010963,16,179.0,5,1.6875,1.7333333333,0.7985671997,0.0017424482999999998,0.988671875,0.0016435172,0.44444444439999997,0.0038729833,0.009797959,0.0256124969,1,1.1371252789,0.6343428529,1.2815176340999999,-1.9851440625,0.009414397199999999,-0.2466252898,-0.8904833276,0.0898736775,-0.1482147351,3.8,2.4681525178,0.47330816189999997,1.1882062054,372.3333333333,43.0,60.5,42,,,0.7661515078000001,11,0.6666666667000001,0.1666666667,1.0,0.5833333333,113.5,0.1,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.33333333330000003,0.0166330672,3.6146348344,0.3278498675,1.076684223,0.8649316841,0.1055446833,-0.23821943969999998,325.0,5.1,5.5,3.020571705,0.49131990560000005,1.4822812538999999,330.3333333333,2.6058370085,0.4452243654,1.1673842286,269.8333333333,367.8333333333,98.0,51.7946169772,2.7617559541000003,0.4846730624,1.8979761797,-0.4697473507,0.0588672726,0.2707133309,4.0,3.5,6.0,1.5,7.0,55,3.2307692308,4.8,2.4444444444,3.2222222222,3.3333333332999997,2517.875,-5,8,5299.0,-0.6596652027000001,-0.1012856005,-0.6396579814000001,2.4,2.0,3.4166666667000003,3.1428571429,2.5833333333,0.2099747325,0.1588319678
s446,1.5888762466,0.3592660856,1.2874130343999999,2.85,28.25,0.6000000000000001,309,35.2380952381,0.30000000000000004,680,3.9649641819999997,0.4803154386,1.2516745177,-1.1813739797,-0.0231996931,0.15076890699999998,0.157549599,0.0159714528,-0.0500065328,0.2848935052,0.0634174547,-0.0781278167,0.0002203439,0.009334137,0.0175771484,2.7333333332999996,3.1785714286,3.2666666667000004,2.0,2.25,2.0,3.7142857143,49,3.7776073913999997,0.28008025070000003,1.1375680321,0.6666666667000001,0.1666666667,14.166666666700001,-0.0416666667,2,-0.006666666700000001,-3.3333333332999997,10.5833333333,0.0371428571,2,-0.007942857099999999,-2.7285714286,1.0,1.0909090909,-0.0515205725,0.9573345259,6.1,7.9,1.6142017191,0.7644040434999999,1.4664360632,-0.6464218435,0.2950485718,0.0996784017,0.33333333330000003,3.8333333332999997,2.6666666667000003,2.8333333332999997,3.0,3.6666666667,3.6666666667,5.3333333333,4.3333333333,3.6666666667,3.6666666667,3.8333333332999997,2.0,3.6666666667,4.3333333333,4.5,0.33863141280000003,0.2291959523,0.1057311879,-0.46007660009999995,-0.069316139,0.43026896229999995,3.7590218056,0.2719863333,1.4720291009,0.0,5.320134937200001,16.6666666667,0.0,25.925925925900003,4.0,6.25,3.875,2.75,3.25,2.4285714286,3.125,48,-0.5749801717,4.308399382,21,270.0,8,1.0,1.3333333333,0.7371804237,0.0009380799,0.8735153198000001,0.0017186378,0.4722222222,0.009797959,0.0250474647,0.0256124969,4,1.9544341271,0.48441386119999996,1.7514922816,-0.7057281755,0.1998720286,-0.574164471,0.30250694629999997,0.049989195,0.6867252909999999,4.5333333333,3.5358240211000003,0.36537803979999994,1.1532071222,269.0,9.0,68.0,45,11.318298362,-10.129872649500001,0.32805540489999996,18,,0.5833333333,0.9166666667,0.6666666667000001,124.0,0.4,0.2,0.4,0.6000000000000001,0.5285359801,0.0328482607,3.957981694,0.35301934409999997,0.8782503201,0.0535089517,0.0408596038,-0.190054116,319.5,7.3,6.0,4.336321304,0.3776422004,0.9403217976999999,292.5,3.1099293128,0.3495268449,1.1933165322,255.0,291.1666666667,36.1666666667,-59.155857177799994,3.3525493207999997,0.422080525,1.3583325571,-1.4571019536,0.0025549059,0.27870274640000003,2.0,6.0,4.0,1.0,4.0,59,3.7692307692,3.4,1.8888888889,1.3333333333,2.2,1646.6106060606,1,9,3307.8333333333003,,,,2.2,1.0909090909,1.5833333333,1.0714285714,2.3333333333,0.3533319467,0.1831966041
s449,1.7889264569,0.4545007104,1.0318069161,3.8,53.35,0.33333333330000003,1016,21.4666666667,0.5,296,2.6007188770000003,0.39061455219999996,1.2672791724,-0.5737731415,-0.045944330199999994,-0.0056018255,-0.7737901303,0.1357945367,-0.4380032720000001,-1.5254556644,-0.070436493,0.18756942280000002,0.0005557254,0.0002720833,0.0142128906,3.4,3.4285714286,4.0666666667,2.75,2.5,2.8,3.7142857143,37,3.5107128697000003,0.2988485718,0.9591487412999999,1.0,0.0,4.5,0.05833333330000001,2,-0.0053333333000000005,-1.5,6.5,0.05755943910000001,2,-0.0085376956,-1.3529770372,1.0,1.0,-0.059401939699999996,0.794921875,7.8,4.7,1.6068878299,0.5367514117000001,1.473110674,0.1585028513,0.1400861736,-0.4948400143,0.5555555556,2.5,3.0,2.3333333333,3.1666666667000003,4.6666666667,3.8333333332999997,4.8333333333,4.5,4.1666666667,3.0,2.1666666667,2.6666666667000003,2.8333333332999997,2.6666666667000003,6.0,-0.6614475046,0.3178370566,-0.2797887637,0.9772086683,0.08444095730000001,-0.36862145,2.7463732575999997,0.2670386329,1.2503716292,-0.5629734621,4.194188013,50.0,100.0,44.4444444444,4.0,3.75,4.0,3.625,2.75,2.2857142857,3.375,34,-1.0705413209999999,3.8243251091,25,246.0,6,1.0625,1.2666666667,0.7666687012000001,0.0017125010999999998,0.9,0.0021133988,0.6666666667000001,0.0015811388,0.009797959,0.009797959,4,1.9042732874,0.306184728,1.6465568449,-1.3583981977,0.1606861801,-0.18562881239999998,0.4616947242,0.0747015261,0.1457240549,3.4666666667,2.65140097,0.3655727207,1.2700062601,260.3333333333,11.0,237.0,45,,,0.3918505786,15,0.8333333333,0.1666666667,0.8333333333,0.75,107.5,0.2,0.8,0.5,0.30000000000000004,0.3449131514,0.07129320410000001,2.9860758086000003,0.36103679759999996,1.3033226708,-0.46762847520000006,0.0961732641,-0.2720224934,321.0,5.8,5.0,3.2770270462999997,0.5635233892,1.5812452803,240.5,3.0865596967,0.43776207270000006,1.0909543832,234.5,234.6666666667,0.1666666667,65.8975402758,2.7918259257,0.4888517931,1.6311464299,-0.6416379785,0.06534253620000001,0.08641624869999999,4.0,6.0,2.5,2.5,5.5,55,4.3846153846,4.1,3.8888888889,3.0,2.2,1597.55,3,9,4259.9166666667,-0.3005486683,0.34276984979999997,0.029115503400000006,1.8,1.2727272726999999,2.25,1.4285714286000002,2.0,0.8238883472,0.5082991130000001
s450,1.8318001854,0.42016504670000004,1.3366845495,3.15,31.9583333333,0.2,742,25.9545454545,0.2666666667,541,4.7779471277,0.4976696946000001,1.1845008043,0.0303202084,0.005620680800000001,-0.0078215421,-0.0335962449,0.030098892,0.0078299185,-0.5146554945,-0.0155372154,0.08919660439999999,0.010512208899999998,2.3063798828,0.2560898438,3.8666666667,2.75,4.0,3.0,2.75,3.8,3.5714285714000003,46,4.3096208087,0.297004046,0.9030539973,0.8333333333,0.0,6.041666666699999,-0.0625,2,-0.0081666667,-2.7083333332999997,6.166666666699999,0.0079764903,2,-0.0080142737,-0.9363979848999999,1.0,1.4545454544999998,-0.1374406363,0.9550444665,7.2,6.8,2.4072427561,0.6790918461000001,1.7648802686000002,-0.0114123517,0.21641861920000002,-0.0174116529,0.0,1.5,3.0,1.1666666667,2.1666666667,4.0,5.1666666667,6.0,6.333333333300001,5.5,5.0,1.6666666666999999,2.5,1.5,3.0,4.8333333333,-3.2647732666000002,0.2493328919,0.3175615846,0.2975775799,-0.012015089,0.0808627546,3.010326997,0.2121947772,1.1353340308,0.1910395678,4.9380558016,27.7777777778,66.6666666667,40.740740740700005,5.0,2.25,4.25,3.625,3.25,2.7142857143,2.625,34,-0.8075379761,4.3503317988,30,148.0,8,1.0625,1.5333333333,0.888521862,0.0017309969,1.0,0.0018450159,0.7222222222,0.06403124240000001,0.06403124240000001,0.158113883,2,2.0592599853999998,0.5300507108,1.5226315463999998,-0.3320623245,0.1743202411,-0.0460401987,0.43681867539999997,0.090548623,0.2063291493,4.3333333333,3.2483941939,0.38511919200000005,1.1649416321,357.0,70.0,115.0,46,-15.597905351700001,21.3971561364,0.4424708494,16,0.9166666667,0.4166666667,0.75,0.8333333333,119.0,0.4,0.2,0.7000000000000001,0.7000000000000001,0.5481481481,0.054713459299999996,4.0653855295,0.33659106650000004,0.8550477352,-0.6751375798999999,0.0117301782,-0.0329348962,310.0,7.3,7.2,3.0743144673000002,0.38974612729999997,1.2290517618999999,291.0,3.3165009212,0.39110874149999997,1.2213299606,284.8333333333,307.6666666667,22.8333333333,-28.5246717627,2.5882983599,0.4475610221,1.759409565,-0.4619688635,0.04222129769999999,0.0212830633,4.0,6.0,3.5,2.0,5.5,50,4.1538461538,4.4,3.7777777778,1.8888888889,3.0,1531.8466666667002,9,8,3743.4166666666997,0.6200696564,-0.2809360429,0.4251433630000001,1.7000000000000002,1.4545454544999998,2.4166666667,1.7857142857,2.9166666667000003,0.8126815854,0.3929136181
s451,1.4380221268,0.4201173782,1.1778532676,2.15,39.7368421053,0.3666666667,715,20.238095238099998,0.30000000000000004,400,2.9961296482999997,0.4861990239,1.1097770828,-0.6081408109,0.0378370413,-0.23918538460000002,-0.5730350376000001,0.0949551866,-0.2880488264,-0.6554011451,0.0420784324,-0.0139829052,3.02161e-05,0.0017713318,0.0106191406,3.3333333332999997,2.7857142857,2.9,1.75,1.75,2.8,3.4285714286,53,4.5515686392,0.35365016909999997,1.2524129647,0.8333333333,0.0,13.958333333299999,0.0625,1,-0.0028333333,-2.625,15.541666666700001,0.010476190500000001,1,-0.00015238100000000002,-3.9380952381,1.0,1.1818181818,-0.1580180448,0.7129976662999999,7.4,8.3,3.077962354,0.5747701136,1.6123798991999998,-0.1860289398,0.0566158654,0.0823127189,0.8055555556,2.0,2.3333333333,1.1666666667,1.0,5.5,3.5,3.3333333332999997,4.5,4.5,2.0,1.8333333333,1.6666666666999999,2.1666666667,1.0,6.0,0.2186367027,0.041093767100000005,0.18519142019999998,0.5959612877,-0.0149738022,0.0111678996,3.0371745179,0.4254415954,1.8244797961,0.0,5.320134937200001,33.3333333333,11.1111111111,3.7037037037,5.1666666667,2.25,4.125,4.875,4.5,2.8571428571,4.0,40,-0.8893284576999999,4.1867508355,35,238.0,8,1.0625,1.0666666667,0.7293655396000001,0.0010473463,1.0,0.0010621789,0.6388888889000001,0.0015811388,0.0015811388,0.009797959,3,2.3435035092,0.5598845840000001,1.1555562816,-0.9924272933,0.0867748349,-0.057925772199999996,-0.8073924614,0.0951748732,-0.21341263789999998,5.0,3.1886231366000004,0.42902954109999997,1.6268419263,348.1666666667,6.5,99.0,46,-4.1590127806,11.566940189,0.6377633009,15,0.75,0.8333333333,1.0,0.9166666667,133.5,0.1,0.30000000000000004,0.7000000000000001,0.0,0.4362745098,0.08392892269999999,3.4802049361000003,0.36303999840000006,1.1182733114,0.25408657290000003,0.04711437190000001,-0.0806225834,337.0,4.9,6.1,2.648820784,0.4963486478,2.2211100215,320.3333333333,3.2458539218999998,0.4509248754,1.4301272549000001,302.1666666667,263.6666666667,-38.5,28.350775009499998,2.7628074061000003,0.4754777883,1.1348942415999999,-0.8232807567,0.0464741721,-0.0725062237,6.0,6.0,6.5,2.5,6.0,27,4.6923076923,1.8,3.1111111111,1.0,2.0,2855.9555555556,2,6,4804.6363636364,0.7328930112,0.0188000919,0.0106641458,1.3,1.6363636363999998,1.5,1.0,1.0833333333,0.51847973,0.176661702
s453,1.7190685228,0.4916961452000001,1.1825715491,2.35,39.0909090909,0.2666666667,820,30.526315789499996,0.3666666667,570,3.0698063452,0.5103332915000001,1.6166637475,0.31285648260000004,0.0699452794,0.0937388562,0.0631372583,0.123608467,-0.0328626117,0.3674827115,0.0536046883,-0.1535123126,0.1484696896,0.0704035645,0.2560898438,3.4666666667,3.8928571429,4.7333333333,3.25,3.5,3.8,1.1428571429,46,3.4469357047000004,0.3456173976,1.4517086288999999,0.33333333330000003,0.0,10.0,2.7755575619999997e-16,1,-6.938893904000001e-18,4.440892099e-16,24.2083333333,-0.1130550622,0,-0.0026394315999999996,-0.9915630551,1.25,1.5454545455000002,-0.24045093469999998,0.3458355135,8.9,8.9,1.7788636754,0.6466470876,1.5586291185,-0.2450238887,-0.0280929586,-0.2052450105,0.055555555599999994,1.0,3.8333333332999997,1.8333333333,3.1666666667000003,3.6666666667,5.1666666667,6.0,2.0,3.6666666667,1.8333333333,1.3333333333,2.1666666667,3.8333333332999997,2.6666666667000003,4.0,0.8001479052,0.2894380619,0.1122952626,0.0702071214,0.0459784334,-0.033202637300000004,2.2468630443,0.3780703153,1.0484372531000001,-0.5720779213,2.493135343,61.111111111099994,22.2222222222,25.925925925900003,4.6666666667,3.0,3.5,3.0,4.0,3.2857142857,2.875,51,-0.8742787237,3.2356769612000003,27,113.0,10,1.0625,1.7333333333,0.7586198807000001,0.0009973241,1.0,0.0016370173999999999,0.4722222222,0.06403124240000001,0.06403124240000001,0.06403124240000001,2,1.739002358,0.5749562462000001,1.1120939251000002,-2.9749029347,-0.0494024449,-0.2001205166,-0.18237915359999998,-0.0654920796,0.2689852037,4.0666666667,,,,,,,40,-5.2974742799,6.0056123623,0.6477011979999999,6,0.6666666667000001,0.5,,1.0,111.0,0.5,0.8,0.6000000000000001,0.9,0.4154228856,0.0534652054,3.3937521301999998,0.39519111409999996,1.0242641644,0.2664481452,0.0599505189,-0.28531829140000003,380.0,5.9,4.9,1.9918559143,0.4330728476,0.9364991078,485.5,3.4576973426,0.4478179879,1.0428882106,237.1666666667,309.8333333333,72.6666666667,64.1228822005,2.30713644,0.5961468072,1.3543044491,-1.1472781479,0.15706502900000002,-0.25533617350000004,5.5,6.0,6.5,2.5,6.0,38,3.3846153846,4.0,3.4444444444,2.7777777778,3.0,1612.4242424242002,2,11,5918.083333333299,-0.0940607493,0.0731891162,-0.5173530284000001,1.8,1.8181818182,1.25,1.2142857143,2.9166666667000003,0.9166965387,0.1534768705
s456,0.7757459817,0.22739149670000003,1.1374718026000001,1.3,25.0,0.30000000000000004,500,26.5789473684,0.3666666667,475,3.4241604796000003,0.4300065172,1.6338928659999998,-0.9474762211,-0.1339179589,0.4307751568,-0.6889240026000001,-0.0106442897,0.301260244,0.1459888318,0.0851930068,-0.031547130699999995,0.0016009205,0.002521286,0.0014824219,4.1333333332999995,4.3214285714,4.8333333333,3.25,3.25,3.4,2.1428571429,39,2.1392265688,0.3236027781,0.9934670356,0.6666666667000001,0.1666666667,19.2916666667,0.2291666667,2,-0.0148333333,-7.125,6.416666666699999,-0.0016949153,0,-0.0024096385999999997,-0.2838472534,1.3333333333,1.2727272726999999,0.0290088098,0.5355575654,6.7,7.0,,,,,,,0.2777777778,2.6666666667000003,4.1666666667,2.1666666667,4.3333333333,3.1666666667000003,5.0,4.3333333333,5.5,4.6666666667,2.6666666667000003,2.5,4.1666666667,2.0,4.5,4.1666666667,,,,,,,,,,,,72.2222222222,66.6666666667,55.5555555556,4.3333333333,6.0,2.625,3.5,3.0,4.0,4.0,54,-1.2890129855,3.38738178,24,113.0,9,1.625,1.6666666666999999,0.7262480736,0.0007537971000000001,0.7526407838,0.0008973645000000002,0.4722222222,0.009797959,0.06403124240000001,0.158113883,6,1.8480484978999998,0.5963370707,1.0031615796,-1.6479793996,0.0123862096,-0.2132033354,-0.1152754609,0.1389365451,-0.16881930899999997,4.1333333332999995,2.4290782199,0.36584639259999996,1.0485617178,251.6666666667,-16.5,125.5,43,,,0.45057689729999995,10,0.25,0.5833333333,0.8333333333,0.5,118.0,0.4,0.6000000000000001,0.6000000000000001,0.9,0.4746192893,0.10191747710000001,1.6085451149,0.23090599,1.511563426,-0.5616058333,0.1757730064,-0.6766219072,335.0,5.7,5.1,3.0090436002999996,0.4314088255,1.0196106613,312.8333333333,2.2079881611000003,0.4253836763,1.0685204197,214.8333333333,249.0,34.1666666667,178.472783738,2.3964687831,0.5531677826,1.2014337419,-0.16574695450000002,0.1227319606,-0.0945541908,5.5,5.5,6.0,3.5,6.5,47,3.6923076923,2.6,3.6666666667,3.0,3.8666666667,3664.1520833333,2,7,4006.6666666666997,,,,1.1,1.5454545455000002,1.5,1.7142857143,3.5,0.8060803131000001,0.3561214143
s459,1.2446292853,0.4586867799,1.161004055,1.95,6.2692307692,0.1333333333,158,5.1785714286,0.0666666667,140,3.0341358013,0.3926046585,1.6356699091,-0.39417322109999997,0.0453582744,-0.0632629891,-0.1057327688,0.1563588317,-0.18307505829999998,0.2890587188,0.1210048862,-0.1590215489,0.0074909087,0.0111574707,0.1528662109,5.666666666699999,5.2142857143,5.1333333332999995,2.5,2.25,3.6,3.4285714286,26,3.0296577028,0.35340111729999996,1.1114443149,0.6666666667000001,0.33333333330000003,12.333333333299999,-0.0166666667,1,-0.001,-3.75,8.7916666667,0.0587697423,0,-0.0014139651,-0.7406483790999999,1.3333333333,1.6363636363999998,-0.17879878219999998,0.5867699972,7.8,7.0,1.6785103777000001,0.5811011528000001,1.4194894665,0.1603683812,0.1428937388,-0.5041324783,0.0,2.3333333333,4.3333333333,2.1666666667,3.0,4.3333333333,4.5,3.5,4.3333333333,5.1666666667,2.3333333333,2.6666666667000003,2.1666666667,3.0,1.6666666666999999,5.833333333300001,1.0692329072,0.14636650269999998,-0.0835693663,-1.7549081019,-0.23582667350000003,0.0428848083,2.4356893934,0.4289827275,1.163207982,-0.7848481348999999,2.4311508684,27.7777777778,100.0,62.962962963,4.8333333333,1.5,2.875,4.5,3.25,2.2857142857,2.75,48,-1.3273158840000001,3.310775983,17,123.0,5,1.1875,1.2,0.7500877380000001,0.0016015729,0.7776842117,0.0014468801999999998,0.5833333333,0.06403124240000001,0.06403124240000001,0.06403124240000001,2,1.8055255788999998,0.3805230623,1.8959444986000002,-0.9441744058,0.40859853119999995,-0.2585646791,0.45088509340000005,0.07685558370000001,-0.128633315,4.2666666667,3.0259104532,0.36835232939999996,1.0061508709,312.6666666667,48.5,85.0,43,2.2389600125999998,3.3358788511,0.5782953093000001,12,0.8333333333,0.1666666667,0.8333333333,0.25,113.0,0.1,0.6000000000000001,0.30000000000000004,0.0,0.5098522167,0.0640730763,2.7514346264,0.34321848,1.0701468067,-0.5806380160000001,0.0498775549,-0.2860248798,327.0,6.3,7.9,3.1589453025,0.4135894385,0.8629679990000001,324.3333333333,2.8593943726999997,0.3702657486,1.2044032334,243.0,254.6666666667,11.666666666700001,5.1707858517,2.0399610615,0.4554087868,1.3275009275,-1.477055126,0.1856816598,0.014127653600000002,6.5,2.5,5.5,6.0,5.0,56,3.6923076923,4.0,2.4444444444,1.5555555556,3.5333333333,2126.7016666667,4,8,4656.4166666667,-0.2918162702,-0.39214779909999997,-0.7327543576000001,2.8,2.2727272727,3.3333333332999997,2.2142857143,1.9166666666999999,0.4377562331,0.7594474231999999
