,adaptive_n_back_mturk.hddm_drift,adaptive_n_back_mturk.hddm_non_decision,adaptive_n_back_mturk.hddm_thresh,adaptive_n_back_mturk.mean_load,angling_risk_task_always_sunny_mturk.keep_adjusted_clicks,angling_risk_task_always_sunny_mturk.keep_loss_percent,angling_risk_task_always_sunny_mturk.release_adjusted_clicks,angling_risk_task_always_sunny_mturk.release_loss_percent,attention_network_task_mturk.alerting_hddm_drift,attention_network_task_mturk.conflict_hddm_drift,attention_network_task_mturk.hddm_drift,attention_network_task_mturk.hddm_non_decision,attention_network_task_mturk.hddm_thresh,attention_network_task_mturk.orienting_hddm_drift,bickel_titrator_mturk.auc_large,bickel_titrator_mturk.auc_medium.logTr,bickel_titrator_mturk.auc_small.logTr,bickel_titrator_mturk.hyp_discount_rate_large.logTr,bickel_titrator_mturk.hyp_discount_rate_medium.logTr,choice_reaction_time_mturk.hddm_drift,choice_reaction_time_mturk.hddm_non_decision,choice_reaction_time_mturk.hddm_thresh,cognitive_reflection_survey_mturk.correct_proportion,cognitive_reflection_survey_mturk.intuitive_proportion,columbia_card_task_cold_mturk.avg_cards_chosen,columbia_card_task_cold_mturk.gain_sensitivity,columbia_card_task_cold_mturk.information_use,columbia_card_task_cold_mturk.loss_sensitivity,columbia_card_task_cold_mturk.probability_sensitivity,columbia_card_task_hot_mturk.avg_cards_chosen,columbia_card_task_hot_mturk.gain_sensitivity,columbia_card_task_hot_mturk.information_use,columbia_card_task_hot_mturk.loss_sensitivity,columbia_card_task_hot_mturk.probability_sensitivity,dietary_decision_mturk.health_sensitivity,dietary_decision_mturk.prop_healthy_choice,dietary_decision_mturk.taste_sensitivity,digit_span_mturk.forward_span,digit_span_mturk.reverse_span,directed_forgetting_mturk.hddm_drift,directed_forgetting_mturk.hddm_non_decision,directed_forgetting_mturk.hddm_thresh,directed_forgetting_mturk.proactive_interference_hddm_drift,discount_titrate_mturk.hyp_discount_rate_glm.logTr,discount_titrate_mturk.hyp_discount_rate_nm,discount_titrate_mturk.percent_patient,dot_pattern_expectancy_mturk.AY-BY_hddm_drift,dot_pattern_expectancy_mturk.AY_errors,dot_pattern_expectancy_mturk.BX-BY_hddm_drift,dot_pattern_expectancy_mturk.BY_errors,dot_pattern_expectancy_mturk.bias,dot_pattern_expectancy_mturk.hddm_drift,dot_pattern_expectancy_mturk.hddm_non_decision,dot_pattern_expectancy_mturk.hddm_thresh,go_nogo_mturk.bias,go_nogo_mturk.commission_errors,go_nogo_mturk.dprime,hierarchical_rule_mturk.score,holt_laury_survey_mturk.beta,holt_laury_survey_mturk.risk_aversion,holt_laury_survey_mturk.safe_choices,information_sampling_task_mturk.Decreasing_Win_P_correct,information_sampling_task_mturk.Decreasing_Win_motivation,information_sampling_task_mturk.Fixed_Win_P_correct,information_sampling_task_mturk.Fixed_Win_motivation,keep_track_mturk.score,kirby_mturk.percent_patient,local_global_letter_mturk.conflict_hddm_drift,local_global_letter_mturk.global_error_cost,local_global_letter_mturk.global_incongruent_errors,local_global_letter_mturk.hddm_drift,local_global_letter_mturk.hddm_non_decision,local_global_letter_mturk.hddm_thresh,local_global_letter_mturk.local_error_cost,local_global_letter_mturk.local_incongruent_errors,local_global_letter_mturk.switch_cost_hddm_drift,motor_selective_stop_signal_mturk.SSRT,motor_selective_stop_signal_mturk.hddm_drift,motor_selective_stop_signal_mturk.hddm_non_decision,motor_selective_stop_signal_mturk.hddm_thresh,motor_selective_stop_signal_mturk.reactive_control,motor_selective_stop_signal_mturk.selective_proactive_control,probabilistic_selection_mturk.positive_learning_bias,psychological_refractory_period_two_choices_mturk.PRP_slope,ravens_mturk.score,recent_probes_mturk.hddm_drift,recent_probes_mturk.hddm_non_decision,recent_probes_mturk.hddm_thresh,recent_probes_mturk.proactive_interference_hddm_drift,shape_matching_mturk.hddm_drift,shape_matching_mturk.hddm_non_decision,shape_matching_mturk.hddm_thresh,shape_matching_mturk.negative_priming,shape_matching_mturk.prime_trials,shape_matching_mturk.stimulus_interference_hddm_drift,shift_task_mturk.conceptual_responses,shift_task_mturk.learning_rate,shift_task_mturk.learning_to_learn,shift_task_mturk.num_cat_achieved.ReflogTr,shift_task_mturk.perseverative_errors,shift_task_mturk.perseverative_responses,shift_task_mturk.trials_pre_first_cat,simon_mturk.hddm_drift,simon_mturk.hddm_non_decision,simon_mturk.hddm_thresh,simon_mturk.simon_hddm_drift,spatial_span_mturk.forward_span,spatial_span_mturk.reverse_span,stim_selective_stop_signal_mturk.SSRT,stim_selective_stop_signal_mturk.hddm_drift,stim_selective_stop_signal_mturk.hddm_non_decision,stim_selective_stop_signal_mturk.hddm_thresh.logTr,stop_signal_mturk.SSRT,stop_signal_mturk.commission_errors,stop_signal_mturk.hddm_drift,stop_signal_mturk.hddm_non_decision,stop_signal_mturk.hddm_thresh,stop_signal_mturk.inhibition_slope,stop_signal_mturk.omission_errors,stop_signal_mturk.proactive_SSRT_speeding,stop_signal_mturk.proactive_slowing,stroop_mturk.congruent_errors,stroop_mturk.hddm_drift,stroop_mturk.hddm_non_decision,stroop_mturk.hddm_thresh,stroop_mturk.stroop_hddm_drift,threebytwo_mturk.cue_switch_cost_hddm_drift_100.0,threebytwo_mturk.cue_switch_cost_hddm_drift_900.0,threebytwo_mturk.hddm_drift,threebytwo_mturk.hddm_non_decision,threebytwo_mturk.hddm_thresh,threebytwo_mturk.task_switch_cost_hddm_drift_100.0,threebytwo_mturk.task_switch_cost_hddm_drift_900.0,tower_of_london_mturk.avg_move_time,tower_of_london_mturk.num_extra_moves,tower_of_london_mturk.num_optimal_solutions,tower_of_london_mturk.planning_time,two_stage_decision_mturk.model_based,two_stage_decision_mturk.model_free,two_stage_decision_mturk.perseverance,writing_task_mturk.neutral_probability,writing_task_mturk.positive_probability
s093,1.345447047,0.2537065202,1.7146823083000002,2.25,24.473684210500004,0.3666666667,30.0,0.4,-0.6588628732999999,-0.4853998166,3.0927473505000003,0.3986458813,2.3372680053,-0.8855985647,0.0903767123,-2.8584301732416004,-3.351600303135696,-6.113818051462364,-4.7653008285384555,2.9393025381,0.3010149891,1.4591110474000002,0.6666666667000001,0.1666666667,14.958333333299999,-0.07083333330000001,1.0,-0.0165,-0.5416666667,12.5,0.13411892936800007,3.0,-0.0194273003,-7.595551061699999,-0.0196251866,0.3191489362,0.9373099673999999,8.3,7.6,2.0327855280000002,0.4457854933,1.992264726,-0.6333581851,-2.141095516696292,-0.0191049159,0.027777777799999997,-0.8648354662000001,0.0,-1.6211991564,0.0,-0.7692085920999999,1.6877758771,0.1406021031,1.7085183019,-1.1227206548,0.3142857143,3.2129184158,133.0,10.925098710999999,0.2565783653,8.0,0.7454021454,0.0021894911,0.8454101562,0.0020420599,0.4722222222,0.22222222219999999,-1.4127728825,-4.0,0.1764705882,1.75411198,0.3561671127,2.0155976855,-34.0,0.05882352940000001,-0.3096821305,337.135,2.9553958691340005,0.31710588223999997,1.5815311883160001,17.06,64.49,2.771076435227,0.3339035457,10.0,1.7826789438,0.5297889796999999,1.6659486084000001,-0.6381784149,3.2839100208999996,0.4035409921,1.9229024021,-34.0,0.0892857143,-1.8781493253000001,100.0,0.0520772046,0.43076923079999996,0.3225167044610498,71.0,124.0,15.0,3.5215467538,0.29074556560000003,1.5248731993,-0.32911126490000003,6.0,6.5,318.1666666667,4.7413356238999995,0.3554795504,0.7644818390820038,303.4166666667,0.5166666667,4.252339585400001,0.32976571990000003,1.8435498075,0.0130427203,0.0261904762,30.8333333333,20.6928209624,0.0,3.2961191836,0.3928949912,1.7965725763,-0.3304102076,-0.4515514132,0.1193243581,1.3095891964,0.2814894954,2.1691573911,-0.2860622577,-0.2562426425,1468.8083333333,4.0,9.0,4077.75,-0.5126183212000001,-0.4699880956,-0.9946151969,0.8475502033000001,0.2037607306
s094,0.9873457368,0.2860623096,1.5759499613999999,2.2,50.0,0.5,25.0,0.3666666667,-0.0916619608,-0.0406911256,3.4764770783,0.33049181650000004,1.5042232554,-1.5840169116999998,0.4287517123,-0.8200081109530846,-1.4846324081310558,-7.969988098549288,-7.1917718110763165,6.2389658696,0.20760498719999998,2.0496036636,0.1666666667,0.6666666667000001,7.5,0.075,3.0,-0.0033333333,-1.5833333333,5.833333333300001,0.20637007079999997,1.0,-0.0049787664,-1.1954499494,-0.36573816659999997,0.0416666667,0.24020836559999997,7.7,6.4,2.5794143103,0.4615682913,1.5320920609000002,-0.1211300408,-5.967097841277987,0.0019231926999999998,0.8333333333,-3.0439903861,0.0,0.7187575955000001,0.0,0.0,4.5787087394,0.21053924829999998,2.7390086683,-1.3273158840000001,0.3714285714,3.310775983,252.0,25.7627506452,0.3968411315,9.0,0.7495971680000001,0.0008340883000000001,1.0,0.0013659757999999998,0.5555555556,0.5185185185,-0.5976618145,45.5,0.052631578899999996,2.2847880693,0.4548480003,1.7024513518000002,127.0,0.0,-0.7637528575,256.6666666667,3.3106153255,0.2823698777,1.2974951005,-18.0,72.0,19.4234451314,0.4671794118,11.0,1.9789920232,0.4309862365,2.1062864830000003,0.2814944847,4.1553339899,0.410138216,1.4650280855000002,14.0,0.1142857143,-1.6975788587,114.0,0.0224644491,-0.0684210526,0.0,102.0,170.0,20.0,3.0272789393,0.2592648151,1.0272039377,-1.7486339469,6.6,6.2,233.5,3.5301976299,0.3362803835,0.1350962034192532,226.4166666667,0.5055555556,3.4953745438999997,0.29227810330000004,1.2546237386,0.0165412542,0.045238095199999995,-4.5,5.5678616832,0.0,3.1084649681,0.3062785803,1.4950134624,-1.4575577283,-0.8469604286,-0.5133160368,1.7858685921000002,0.26637314510000004,1.8574849815,-0.2080297318,-0.25546611399999997,3505.9958333333,0.0,7.0,5659.833333333299,1.1341778158,0.0564182208,1.9827536366999998,0.20138454260000002,0.2686613974
s095,1.5228726772999999,0.2885624237,1.4161686513999998,2.35,11.166666666700001,0.0,10.48,0.1666666667,-0.9155315276,-1.403499557,5.2064682751,0.5278099244000001,3.0827287706,-1.0239037684999999,0.3097876712,-2.28056896240287,-1.7078071325850483,-6.7282094041650415,-5.18768330849028,5.5092805477,0.296223976338,1.7975559278,1.0,0.0,8.9166666667,0.0666666667,1.0,-0.001,-2.75,10.5416666667,-0.0021709936999999998,0.0,-0.0004288272,-0.1600268577,-0.544205897,0.1020408163,0.4696808856,8.2,7.9,2.1675942629,0.6171778809,2.0739060165,-0.4035180793,-2.1957868480644405,-0.0210801365,0.055555555599999994,0.0735667698,1.0,-0.033195644100000005,0.0,0.0,5.0081529677,0.5793859685,2.9925386807,-0.8893284576999999,0.1142857143,4.1867508355,179.0,7.6113128603,0.37525354829999996,7.0,0.6201343536,0.0010879341,1.0,0.0018951559,0.7777777778,0.33333333330000003,-0.3050276849,-73.0,0.0769230769,1.7437041112,0.6039695059,2.5928483004,-34.0,0.0,-0.3330779021,338.30000000000314,3.1535359509209995,0.3538564493290001,1.7267717398579991,20.29,72.14,-1.2641018158,0.4942708487,17.0,1.2522961121,0.6968066409,2.2506600819,-0.0906194892,2.8093661575,0.4751606244369999,1.9267806749,46.0,0.0928571429,-1.1017735214,82.0,0.08284511139999999,-0.3818369453,0.6931471805599453,114.0,176.0,23.0,4.780105875,0.3270693543160001,2.1644928108,-0.172563982,5.7,4.9,307.1666666667,2.4667122966,0.42440869909999995,0.4175732635059323,388.75,0.5222222222,3.4311071568,0.4851531205,1.4537697604,0.0069053128000000005,0.040476190499999995,72.8333333333,38.0795832075,0.0,3.5668279472,0.4942927096,1.8358679353,-0.6644589188000001,-0.303856232,-0.2191227475,1.3713797831999999,0.1517768514,2.6324631324000003,-0.6665669311,0.5254531729,2321.09375,-6.0,8.0,6966.083333333299,0.6738532611,0.20170836179999999,0.8902222893,0.8676857619,0.3364968464
s096,1.5336816801,0.2370830257,1.2427929511,2.3,44.739130434799996,0.23333333329999997,21.681818181799997,0.2666666667,-0.3064541093,-1.0820099676000001,3.9411336251,0.2942947178,2.2461734253,-1.5984168583,0.35603082189999996,-0.7996308533893801,-3.015742799339564,-7.448229785713486,-6.233686947708878,4.6218420768,0.2414968813,1.71459907,1.0,0.0,8.2916666667,0.07083333330000001,3.0,-0.0055000000000000005,-1.4583333333,7.458333333300001,0.0963095238,3.0,-0.0064809524,-1.6535714286,-0.14418976090000002,0.0612244898,1.2489252884,9.4,8.4,2.9231542707,0.4110447007,1.8198999079,-0.09792131539999999,-6.222098682933308,0.0015331827,0.8611111111,-0.8469576419,2.0,0.3629268182,0.0,0.4181320954,2.3779255241999997,0.2324890253,1.3855828941,-0.8893284576999999,0.1142857143,4.1867508355,310.0,7.6113128603,0.37525354829999996,7.0,0.7643220901000001,0.0016471514,0.8376403809,0.0021824425,0.5277777778,0.7037037037,-1.4213370976,245.0,0.05882352940000001,2.0664709321,0.3841998497,1.9723535047999998,-129.1,0.0,-0.3218192144,301.8333333333,3.490294343,0.2449553055,2.4457199426000003,-10.0,41.0,-1.3219880204,0.47482626229999997,12.0,2.1131937901,0.4891265267,1.4503768306,-0.2086861778,3.220846111,0.4332948612,1.5364323572,-14.0,0.1142857143,-2.3706885428,188.0,0.128387999,0.0035087719,0.0,74.0,162.0,18.0,3.0340907388,0.2715111416,1.3111986507,-0.5956281567,5.1,6.9,234.3333333333,3.4515199352,0.29659611410000003,0.8831450331868599,247.0,0.5277777778,4.3741339663,0.34774829620000003,2.7706595763,0.0144780531,0.0071428570999999995,-40.3333333333,-4.6543180857,0.0,2.7731999502999995,0.3908696971,2.2040403336,-1.0246983519,-0.769845655,-0.4071446062,2.0976485033000003,0.2902307175,1.8501717281,0.3253680694,-0.117393031,1787.7424242424,8.0,8.0,2553.5,1.0805086204,-0.3703841152,1.094520962,0.1413967971,0.16546289490000002
s097,0.8772301739,0.15193214689999998,1.5639075675999998,1.75,17.5454545455,0.2666666667,11.0454545455,0.2666666667,-0.5364973362000001,-0.9087100611,3.2921025392,0.3957997752,1.9767421512,-0.6544057252000001,0.3713613014,-3.2221130791260344,-3.3974885140226405,-6.299747664706664,-3.548468094829506,4.321408452,0.3306997614,1.2029143239,0.1666666667,0.33333333330000003,19.1666666667,-0.05833333330000001,1.0,0.0013333332999999998,-4.3333333333,28.5,-0.0144025934,1.0,6.85397e-05,-1.0280950911,0.32732359920000004,0.34693877549999996,0.5707085679999999,8.2,6.3,2.6494909225,0.5528298293,2.3780574359,-0.0410359313,-1.5404450408804822,-0.008864108,0.0,-0.5929948468,0.0,0.3738839084,0.0,0.0,3.6525461736,0.1969634065,3.3859281601999998,-0.8075379761,0.0857142857,4.3503317988,218.0,0.8728717655,0.5924574535,6.0,0.8579833984,0.0012796054,0.984375,0.0015701081,0.5,0.0740740741,-1.5093032131,10.0,0.1818181818,1.5288150553,0.3959321594,1.8028008236,-542.0,0.2,-0.3410445674,415.6666666667,2.2042153511,0.3411802089,1.2298157322,18.5,50.5,13.946506843,0.49996814590000005,12.0,1.9548211613,0.5533296597999999,1.6646429481,-0.3682437889,2.5687684481999997,0.511964217,1.9254464087,-71.0,0.10357142859999999,-1.8084750199000001,108.0,0.0303863593,0.0614035088,0.0,105.0,135.0,20.0,3.4379332699000003,0.30171152570000004,1.7526468203999999,-0.9122335373999999,5.4,4.6,284.1666666667,3.864097653,0.3302603986,0.5495466535791121,270.75,0.5222222222,3.582217221,0.3324049857,1.9160966328,0.0145942722,0.019047619,-19.1666666667,23.2102272727,0.0,3.9490361808,0.3086638177,2.038467530189,-1.050930027,0.37129649929999997,-0.0147654526,2.3500877434,0.35830340689999995,1.6432558237,0.0021277693,0.0300152486,1917.0520833332998,17.0,7.0,2511.4166666667,-0.29802011170000003,0.31813184980000003,0.6390405274000001,0.1848131277,0.5151528476
s098,1.1528478189,0.204057045,1.7002254468,2.4,52.631578947399994,0.3666666667,22.8333333333,0.4,-0.09036058359999999,-0.8256781390000001,3.237202977,0.35387204720000004,1.9513277796,-1.5217157505,0.6944708904000001,-1.9984488113284757,-1.9682433041659748,-9.161630211006921,-7.376511526532002,3.3409586519,0.320057998,1.5957236221000002,0.6666666667000001,0.0,14.875,0.17083333329999997,1.0,-0.0055000000000000005,-2.2916666667,12.5,0.2390070922,1.0,-0.0048699764,-1.1991725768,-0.1610379224,0.20833333329999998,0.9252034453,7.8,7.6,0.7345979033000001,0.4027009259200001,2.1851879025,-0.5724073501,-3.8390173877868174,0.0127889744,0.3888888889,-0.6835477658,1.0,0.1142165314,0.0,0.1910395678,2.6447837281999997,0.1498253886,3.2654931447,-0.9457732772,0.5142857143,1.8199132911000002,145.0,10.925098710999999,0.2565783653,8.0,0.7632787704,0.0011140227,0.8879852295,0.0013438489000000002,0.6388888889000001,0.6666666667000001,-0.8765039684999999,49.0,0.2857142857,1.3857376741,0.4265531669,2.0290634865,38.5,0.0714285714,-0.5309638214,360.36000000000206,2.4400159922720004,0.317713034648,1.54581929331,22.62,71.835,4.093834086286001,0.6544873017,6.0,1.2836035081,0.5207007132,1.9734137958000002,0.0952964444,2.8404876797000003,0.3741125481,2.0773601712,-28.0,0.10431654679999999,-1.756046554,116.0,0.07471856959999999,0.0561403509,0.0,100.0,161.0,15.0,2.5010402448,0.31621569050000004,1.6568332517000002,-0.2455215316,6.0,5.7,296.6666666667,2.8254728931,0.35626527680000003,0.3046826948550387,411.5833333333,0.5722222222000001,0.9931990696999999,0.2330233863,1.5599064469,0.0027766467,0.090619047618,36.8333333333,82.6129860602,1.0,2.0650711982,0.30679299530000004,2.3573331251000003,-0.37673702859999997,-0.2687706829,-0.2122739638,1.0067892786,0.0204400621,2.2588636593,-0.2945260824,-0.1587324814,2747.5,0.0,8.0,5536.333333333299,-0.10558234646199996,-0.01425704882099999,-0.16741085447199994,0.35941737970000004,0.3479613939
s099,1.0347024647,0.24467176850000003,1.1388627243,1.65,8.642857142899999,0.0666666667,5.8620689655,0.033333333300000004,-0.14246499599999998,-1.9031024518,2.7611441474,0.361740678,1.2110316101,-0.191360427,0.3439571918,-1.4573747817363945,-2.3675803392146406,-6.866898405070175,-5.694801930726078,2.9132782724,0.2529100693,1.1986256948,0.5,0.33333333330000003,6.375,0.0041666667,2.0,-0.0038333333,-1.9583333333,6.333333333300001,0.0079987387,2.0,-0.0055122977,-2.7064326256,0.6206907388,0.2448979592,0.3151220892,7.6,5.9,2.0965963126,0.4530407993,1.6381314294999998,-0.3125129807,-1.5386688413906136,-0.0134380454,0.0,-1.3282545621,1.0,-0.9524363578,0.0,-0.5629734621,2.426685558,0.1276472034,2.5660677156,-1.4013457528,0.42857142859999997,3.1627162452999995,126.0,2.3916188301,0.3492235958,5.0,0.8103168488,0.0013731656,0.8968307495000001,0.0024342351,0.6944444444,0.5185185185,-0.7047634542,-80.0,0.3571428571,1.3344918255,0.28511578120000003,1.6332433101,-7.0,0.0769230769,-0.4599806343,333.6666666667,2.4237920597,0.33311680600000004,1.3190182585,0.0,110.0,-12.3689138902,0.2027971735,7.0,1.804761481,0.4244980418,1.9887648098,-0.3046841869,2.8879787008999998,0.3403571689,1.9070376154,-32.0,0.11785714289999999,-1.5903594684,193.0,0.05946482559999999,-0.1517027864,0.6931471805599453,85.0,180.0,22.0,2.7740301919,0.2332208579,1.2187866515,-1.1996294794,6.0,5.1,254.6666666667,2.1547180692,0.229105859,0.5762525982245008,239.6666666667,0.5277777778,2.7314931475,0.2931250265,1.5651457072,0.0124300958,0.0428571429,-21.6666666667,18.5514380531,1.0,2.225246242,0.2727120489,1.7113419996,-0.7917323815999999,-0.1895478115,0.4824109729,1.3041910839,0.2628644775,1.4650767194999998,-0.7880011588,-0.8361893915999999,1486.3636363635999,26.0,7.0,2040.4166666667002,-0.06531804612399995,0.09189302119799997,-0.18394810755299992,0.8581592075000001,0.3900451268
s100,1.3330083392,0.37911666159999996,1.4897057377,2.6,34.0,0.33333333330000003,24.347826086999998,0.23333333329999997,-0.6163355613,-0.6625918963,3.1373313792000004,0.4116494257,1.8880625894999998,-0.326277086,0.8140924657999999,-1.8449001791425639,-1.99571752554482,-8.290895419889008,-4.8598734470247384,2.2052935834,0.38501644079999997,1.8510694074,0.1666666667,0.6666666667000001,16.0416666667,0.0458333333,1.0,-0.0028333333,-5.125,22.9166666667,-0.014084507,1.0,0.0002816901,-2.6197183099,-0.003429319,0.1632653061,0.8722912694,7.1,8.7,2.224540509,0.42363715409999997,1.8392327728,0.47662112590000005,-4.450120404759376,0.0108733154,0.4722222222,-1.292309116,2.0,-0.5831550181,0.0,-0.5638194763000001,2.258206602,0.25849446,1.8522867131999998,-1.1195720593,0.2285714286,3.7262636324,169.0,0.0331595576,-0.6040336064999999,3.0,0.7329155922,0.001122788,0.7720947266,0.0012455782,0.5,0.3703703704,-0.9509827687000001,-97.5,0.22222222219999999,1.4423942174000002,0.5146937632,1.8141999622999998,-235.0,0.14285714289999998,-0.1870717946,448.6666666667,2.0187839509,0.445208065,1.2216583001,6.0,11.5,7.090573880599999,0.4057887535,11.0,1.8908649222,0.5731241695,1.6973288716,-0.24433467239999998,2.6634974818,0.5096113830000001,1.9142938093,3.0,0.1039426523,-1.8451563256,122.0,0.0250028173,-0.0824561404,0.0,115.0,161.0,24.0,2.8717317623,0.37343031880000005,2.0978280161000002,-0.6590077665999999,6.9,7.6,382.1666666667,2.6720021333,0.4661119577,0.17439704714366608,331.9166666667,0.5333333333,2.5462787363999997,0.4423534882,1.3180530177,0.0109295219,0.0714285714,-40.1666666667,5.9969433719000005,0.0,2.3299663487999998,0.4017741059,2.1041878251,-0.7652790668,0.0470308361,0.1421304115,1.3387142164,0.1546861883,2.4061765983,-0.7406699106999999,-0.5617780461,2286.6240740741,21.0,7.0,2699.4166666667,-0.7623877640000001,-0.0604169203,-0.5431058693999999,0.2819918741,0.3731665842
s101,1.0898204283,0.2659891921,1.6427981431999998,2.4,43.75,0.4666666667,25.0,0.33333333330000003,0.337051162,-1.4247378703,4.6705897257,0.39950222119999995,2.5403909839,-0.4302713983,0.4401044521,-1.7561873958111138,-2.2015317856543763,-8.649791876290756,-5.023374787950719,5.2722056702,0.2687479148,1.972373634,0.8333333333,0.0,12.458333333299999,0.0208333333,2.0,-0.0148333333,-4.0416666667,14.125,0.2418054338,2.0,0.0028992112,-1.9555214724,0.191531771,0.2448979592,0.9761415801,7.0,6.3,2.0203441705,0.5907427243,2.5192991027000002,-0.5843354233,-3.1481104535209976,-0.0194717855,0.19444444440000003,-1.3076266116,0.0,-0.0864890099,0.0,0.0,3.2260001036,0.1071972261,3.43792681,-1.0705413209999999,0.2,3.8243251091,158.0,10.925098710999999,0.2565783653,8.0,0.6457630157,0.001132782,0.7228530884000001,0.0011627969,0.6111111111,0.14814814810000002,-0.8065704650000001,-186.5,0.0952380952,1.9366619338,0.407375772,1.7894970002000001,-48.0,0.0714285714,-0.1650939793,364.5,3.7939563391,0.3127445799,1.6792470558,2.5,29.5,9.171595271000001,0.516919576,9.0,1.4346647755000002,0.5636443628,2.1363398244,-0.16889740820000002,3.1885883079000004,0.4360604676,1.7980145948,3.5,0.0916030534,-2.1798532153,108.0,0.06602700019999999,0.1228070175,0.0,127.0,186.0,18.0,3.4851508692,0.2963954252,1.4659311528,-0.7927090130000001,4.8,5.3,256.0,4.304068466,0.2989370202,0.7088052270601359,277.0,0.5111111111000001,3.59682797,0.3174723459,2.3705087551,0.0033312588,0.0119047619,61.3333333333,137.92055676549998,0.0,3.1560866617000003,0.3399945519,2.3695879057,-1.0727490109,-0.6996557381999999,-0.5706215169000001,1.2915868976,0.3648752084,1.6862635819999998,-0.2044439502,-0.3496123008,2383.2583333333,2.0,7.0,5437.4166666667,-0.2049509587,-0.3705753446,-0.7043703417,0.1773930752,0.5367894767
s102,1.0919109014,0.2252932971,1.1995169373,1.6,41.176470588200004,0.43333333329999996,34.1176470588,0.43333333329999996,-0.6292667531,-1.1684536444,2.1382192377,0.30998089489999997,1.5852636194999998,-0.8213828732999999,0.0512328767,-1.7373685801543808,-2.110536454687645,-6.967646096114827,-4.833296681573907,3.0020472696,0.2361222382,1.7030866555000002,0.6666666667000001,0.1666666667,12.0,-0.075,0.0,0.0003333333,-0.33333333330000003,27.9130434783,-0.004545454500000001,0.0,-0.0055566188,-0.6184210526,0.09087120970000001,0.1875,0.6657958843999999,6.7,4.8,1.3649715456,0.41812399590000005,1.7981268813,-0.405218831,-2.775823975632775,-0.0235588049,0.0833333333,-1.5493843073,4.0,-0.32332582519999997,0.0,-0.3539369881,1.9900680435,0.0177601034,1.9830253504,-0.9227923031,0.4571428571,2.0608533909999998,108.0,7.6113128603,0.37525354829999996,7.0,0.6904129505000001,0.0016462818,0.6801437378,0.0017187646,0.75,0.14814814810000002,-1.3875044366,-132.5,0.4166666667,1.4940175811,0.3951374591,1.5743030706999999,-390.5,0.1666666667,-0.4557135550000001,470.1666666667,2.4000056964,0.2904188922,1.1941019539,23.0,62.5,1.9893899827809989,0.5566739089,13.0,0.36059235659999994,0.4706183310000001,1.5108413436,-0.4682468486,2.1653896509,0.384942865,1.7725503833,34.0,0.1231884058,-0.7285716614000001,141.0,0.0718888273,0.0649122807,0.0,92.0,146.0,25.0,1.9389917693,0.2982975467,1.5883213041,-0.5899195303,5.7,6.1,382.8333333333,2.0203636969,0.3048653061,0.2858409532064109,286.6666666667,0.5166666667,2.8368466093999998,0.19630383489999997,2.1595494985,0.0112335454,0.040476190499999995,-31.0,-18.3728103197,0.8,1.9510932931,0.27887956059999996,1.5921728577,0.0187772625,-0.5039552426,-0.6690481743000001,0.7679130184999999,0.2829839867,1.4291229923,-0.2827860472,-0.0829781851,1783.5988095238001,20.0,6.0,2221.0833333333,-0.34657997112100003,0.016493829546,-0.42225921071500017,0.8315301179000001,0.6093769210000001
s103,0.8638325881000001,0.2822670089,1.6479185066,1.8,29.695652173899997,0.23333333329999997,16.95,0.33333333330000003,-0.2582252284,-0.7990562639000001,3.8109371423,0.3758118357,2.6639760497,0.5135288537,0.0445445205,-2.032218162372267,-3.3570658004308527,-7.114207495971966,-4.272673125635436,2.5496377863,0.2912760294,1.6272873576,0.1666666667,0.5,11.458333333299999,0.0125,1.0,-0.0005,-5.625,7.125,0.16168437030000002,3.0,-0.0050804249,-2.2086494689,0.05678410790000001,0.1875,0.6941529234999999,6.1,4.6,1.6899129962299997,0.480858078463,1.9139874373910009,-0.665797526211,-2.6723113676627994,-0.0181249719,0.1388888889,-1.8717807691,2.0,-1.3835087741,0.0,-0.7962484724000001,2.3626160726,0.2629594153,1.8316999062000001,-0.8308046694000001,0.14285714289999998,3.7967503866,143.0,0.0331595576,-0.6040336064999999,3.0,0.7385379791000001,0.0010727896,0.7926330565999999,0.0011125346,0.6388888889000001,0.2962962963,-1.038071713,167.5,0.052631578899999996,1.5566935208,0.4422603624,1.9891958700999999,-128.0,0.2,-0.2358879918,451.1666666667,2.4795680831999998,0.26661210879999997,1.8661822619,46.0,145.0,-11.5155628609,0.5936422140000001,3.0,1.0458897658,0.4594413524,2.1771359159,-0.6456349042,2.7846345563,0.4670486735,1.7482422309999999,49.5,0.1071428571,-1.4157035674,129.0,0.0818989383,0.1701754386,0.0,115.0,173.0,17.0,2.455414801,0.33645838920000004,1.3403593638,-1.0891323569,4.6,4.7,321.8333333333,2.3279199383,0.3291953881990001,1.1562788152395105,259.0833333333,0.5388888889,3.0876975247000003,0.32986821650000003,1.6742190019,0.0054812572999999995,0.028571428599999997,-25.1666666667,-4.6542734519,0.0,2.6535900794,0.43296792799999995,1.8992059630000002,-1.4919173214,-0.49248406409999995,-0.1892837477,1.612534745,0.4023092101,1.5289600928,-0.4049479983,0.1081968329,2633.0590909091,6.0,8.0,2609.8333333333,0.6576048881000001,-0.06446139440000001,0.6961506101999999,0.593664155,0.5745071466
