,NBAC,NBAVRT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTAC,ANTALTAC,ANTALTRT,ANTAVRT,ANTCONAC,ANTCONRT,ANTORTAC,ANTORTRT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTAC,CRTAVRT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFAC,DRFAVRT,DRFPINAC,DRFPINRT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBAC,DPEAYBRT,DPEBXBAC,DPEBXBRT,DPEAC,DPEAVRT,DPBIAS,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGAC,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRAC,HIRAVRT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECAC,ISTDECMV,ISTFXDPC,ISTFXDAC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGAC,LOGAVRT,LOGCONAC,LOGCONRT,LOGCFCAC,LOGCFCRT,LOGICHAC,LOGICHRT,LOGSWCAC,LOGSWCRT,MAASMIND,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSOVTAC,PRSPLB,PRSRVS,PRPSLOPE,PRPTAOAC,PRPTATAC,RPMSCOR,REPAC,REPAVRT,REPPINAC,REPPINRT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMAC,SMAVRT,SHFTAC,SHFTAVRT,SHFTLR,SIMAC,SIMAVRT,SIMSIMAC,SIMSIMRT,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRAC,STRAVRT,STRSTRAC,STRSTRRT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32AC,32AVRT,32CSCRT1,32CSCRT9,32TSCRT1,32TSCRT9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTAVRT,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s456,0.7506234414,462.0,1.3,25.0,0.30000000000000004,500,26.5789473684,0.3666666667,475,1.0,0.0,-42.0,643.0,0.0,72.5,0.0,76.0,0.0016009205,0.002521286,0.0014824219,4.1333333332999995,4.3214285714,4.8333333333,3.25,3.25,3.4,2.1428571429,39,0.8933333333000001,486.0,0.6666666667000001,0.1666666667,19.2916666667,0.2291666667,2,-0.0148333333,-7.125,6.416666666699999,-0.0016949153,0,-0.0024096385999999997,-0.2838472534,1.3333333333,1.2727272726999999,0.0290088098,0.5355575654,6.7,7.0,,,,,0.2777777778,2.6666666667000003,4.1666666667,2.1666666667,4.3333333333,3.1666666667000003,5.0,4.3333333333,5.5,4.6666666667,2.6666666667000003,2.5,4.1666666667,2.0,4.5,4.1666666667,,,,,,,,,72.2222222222,66.6666666667,55.5555555556,4.3333333333,6.0,2.625,3.5,3.0,4.0,4.0,54,0.9657142857,-1.2890129855,3.38738178,24,0.33832335329999996,533.0,113.0,9,1.625,1.6666666666999999,0.7262480736,0.8,0.0007537971000000001,0.7526407838,0.9,0.0008973645000000002,0.4722222222,0.009797959,0.06403124240000001,0.158113883,6,0.8645833333,776.0,-0.2637571157,52.0,0.0265654649,16.0,-0.2903225806,36.0,-0.0516840883,135.5,4.1333333332999995,251.6666666667,-16.5,125.5,43,,,,0.45057689729999995,0.7772020725000001,0.7512953368,10,0.9436619718000001,1111.0,-0.11111111109999999,-102.0,0.25,0.5833333333,0.8333333333,0.5,118.0,0.4,0.6000000000000001,0.6000000000000001,0.9,0.9489051095,816.5,0.4746192893,573.0,0.10191747710000001,0.9191919192,539.0,-0.1195918367,68.5,335.0,5.7,5.1,312.8333333333,214.8333333333,249.0,34.1666666667,178.472783738,0.9468085106,737.0,-0.021276595699999998,151.5,5.5,5.5,6.0,3.5,6.5,47,0.8475750577000001,827.0,110.5,3.0,-101.5,15.5,3.6923076923,2.6,3.6666666667,3.0,3.8666666667,3664.1520833333,2,7,4006.6666666666997,,,,,1.1,1.5454545455000002,1.5,1.7142857143,3.5,0.8060803131000001,0.3561214143
s459,0.8175519630000001,694.0,1.95,6.2692307692,0.1333333333,158,5.1785714286,0.0666666667,140,0.9930555556,-0.027777777799999997,52.0,638.0,-0.0208333333,161.5,0.0,62.5,0.0074909089,0.0111574707,0.1528662109,5.666666666699999,5.2142857143,5.1333333332999995,2.5,2.25,3.6,3.4285714286,26,0.9666666667,500.0,0.6666666667000001,0.33333333330000003,12.333333333299999,-0.0166666667,1,-0.001,-3.75,8.7916666667,0.0587697423,0,-0.0014139651,-0.7406483790999999,1.3333333333,1.6363636363999998,-0.17879878219999998,0.5867699972,7.8,7.0,0.9154929576999999,890.0,-0.055555555599999994,13.0,0.0,2.3333333333,4.3333333333,2.1666666667,3.0,4.3333333333,4.5,3.5,4.3333333333,5.1666666667,2.3333333333,2.6666666667000003,2.1666666667,3.0,1.6666666666999999,5.833333333300001,0.0,37.5,-0.33333333330000003,-264.5,0.9444444444,636.0,-0.7848481348999999,2.4311508684,27.7777777778,100.0,62.962962963,4.8333333333,1.5,2.875,4.5,3.25,2.2857142857,2.75,48,0.9628571429,-1.3273158840000001,3.310775983,17,0.35344827590000005,511.0,123.0,5,1.1875,1.2,0.7500877380000001,0.8,0.0016015729,0.7776842117,0.9,0.0014468801999999998,0.5833333333,0.06403124240000001,0.06403124240000001,0.06403124240000001,2,0.9684210526,751.0,-0.11111111109999999,597.5,0.0,-126.0,-0.11111111109999999,723.5,0.0184108527,-18.0,4.2666666667,312.6666666667,48.5,85.0,43,0.7640449438,2.2389600125999998,3.3358788511,0.5782953093000001,0.9898989898999999,0.9141414140999999,12,0.8169014084999999,917.0,-0.055555555599999994,154.0,0.8333333333,0.1666666667,0.8333333333,0.25,113.0,0.1,0.6000000000000001,0.30000000000000004,0.0,0.9678571429,770.0,0.5098522167,483.0,0.0640730763,0.95,485.0,-0.06,40.5,327.0,6.3,7.9,324.3333333333,243.0,254.6666666667,11.666666666700001,5.1707858517,0.9375,704.0,-0.0833333333,267.0,6.5,2.5,5.5,6.0,5.0,56,0.8812785388000001,699.0,102.0,100.0,-38.0,-107.5,3.6923076923,4.0,2.5555555556,1.5555555556,3.5333333333,2126.7016666667,4,8,4656.4166666667,645.0175,-0.4100053945,-0.22733970309999998,-0.0469431347,2.8,2.2727272727,3.3333333332999997,2.2142857143,1.9166666666999999,0.4377562331,0.7594474231999999
s461,0.8137931034,553.5,1.8,18.8461538462,0.1333333333,470,9.318181818200001,0.2666666667,200,1.0,0.0,72.0,730.5,0.0,37.0,0.0,9.5,0.0021575573,0.006274719200000001,0.0079033203,5.1333333332999995,3.7857142857,4.3,3.0,3.5,3.6,2.5714285714000003,44,1.0,450.5,0.5,0.1666666667,7.625,0.0041666667,1,-0.0018333332999999998,-1.875,7.833333333300001,-0.0757683215,2,-0.0043687943,-1.9089834515,1.0,1.7272727273,0.1079307456,0.886428372,6.9,6.5,0.9166666667,799.5,-0.055555555599999994,125.0,0.75,1.0,3.1666666667000003,1.8333333333,6.333333333300001,5.833333333300001,5.5,5.1666666667,4.5,3.3333333332999997,2.1666666667,1.5,3.1666666667000003,4.1666666667,6.166666666699999,6.666666666699999,0.0,400.5,-0.125,78.0,0.984375,554.5,-0.7548590440999999,3.8104168489999997,61.111111111099994,33.3333333333,25.925925925900003,6.166666666699999,3.75,3.5,3.875,3.0,3.2857142857,3.5,46,0.9971428571,-0.5402436899,4.8849203713,27,0.4273743017,1274.0,153.0,6,1.25,1.9333333333000002,0.7385105133000001,0.6000000000000001,0.0011846006,0.9598880768000001,0.8,0.0012976711,0.5833333333,0.0038729833,0.009797959,0.0256124969,4,0.8279569892,1158.0,-0.1238095238,-81.0,0.0357142857,-110.5,-0.1595238095,29.5,-0.051209103799999996,292.0,4.5333333333,392.1666666667,47.5,32.0,39,0.7777777778,-18.1175353574,24.5654662541,0.5854811429,0.9949748744,0.9798994975,10,0.9295774648,808.0,0.0032679739000000003,39.5,0.5833333333,0.5,0.6666666667000001,0.75,120.0,0.30000000000000004,0.8,0.9,1.0,0.9892857143000001,861.0,0.5260545906,536.0,0.1134917998,1.0,599.0,0.0,-9.5,291.0,6.2,5.0,304.8333333333,244.3333333333,242.1666666667,-2.1666666667,8.9477177235,0.9895833333,778.0,-0.0208333333,140.0,5.5,4.0,5.0,3.0,6.5,37,0.9795454545,812.0,17.0,79.0,74.0,-62.0,3.4615384614999996,2.8,3.3333333332999997,2.1111111111,3.4,2338.3375,15,6,2331.4166666667,861.9924623116001,-0.27167390880000003,-0.16523585740000002,-0.5158957827,2.0,2.4545454545,2.5,2.0714285714,3.3333333332999997,0.532143099,0.2399847399
s462,0.8046511628,525.5,1.55,21.125,0.2,487,8.3703703704,0.1,220,,,,,,,,,7.800649999999999e-05,0.0029641876000000003,0.0241005859,4.6,3.0357142857,5.0,2.5,3.0,3.6,3.7142857143,35,0.9594594595,528.5,0.1666666667,0.33333333330000003,14.5,0.05,1,-0.0043333333000000005,-5.0833333333,16.0833333333,0.0498483316,0,8.61476e-05,-1.121536906,1.1666666667,1.1818181818,0.0278288156,0.9562267319,6.3,6.4,0.5932203389999999,1388.0,0.0769230769,46.5,0.055555555599999994,2.1666666667,2.6666666667000003,3.0,5.0,4.8333333333,4.5,5.3333333333,4.8333333333,4.3333333333,2.8333333332999997,2.3333333333,1.8333333333,3.0,3.3333333332999997,5.3333333333,-0.1333333333,-44.0,-0.2857142857,-258.5,0.9349593495999999,598.0,-0.7148277373,2.5615531184,22.2222222222,100.0,74.0740740741,6.166666666699999,4.25,3.5,3.875,2.875,3.1428571429,2.75,55,0.9542857143,-0.915317409,2.6399906271,20,0.48,806.0,168.0,10,1.1875,1.4666666667,0.6388552904,0.8,0.0013530346,0.7451288223,0.9,0.001863902,0.5555555556,0.009797959,0.1265219767,0.25,2,,,,,,,,,,,4.9333333333,,,,42,,,,0.8624257218000001,0.9175824176,0.7912087912000001,10,0.8333333333,1359.0,-0.1666666667,178.0,0.25,0.5833333333,0.6666666667000001,0.6666666667000001,111.5,0.30000000000000004,0.7000000000000001,0.9,0.8,0.9372693727,675.5,0.4162436548,523.0,0.07366598320000001,0.87,594.0,-0.14,27.0,306.0,4.8,4.4,256.8333333333,,,,,0.9157894737,777.0,-0.12810283690000002,194.5,5.5,5.5,2.5,2.0,5.5,53,0.7659090909,733.0,82.0,-22.0,-45.0,25.5,4.0769230769,3.1,4.1111111111000005,2.7777777778,3.2,2648.8666666667,1,7,4602.5,,,,,2.0,1.1818181818,3.1666666667000003,1.9285714286,2.9166666667000003,0.6542605562,0.1995555068
s467,0.7927107062000001,713.0,2.0,16.2,0.1666666667,387,17.875,0.2,412,0.9930555556,-0.027777777799999997,24.0,653.0,0.0208333333,41.0,0.0,104.0,0.15734846500000002,20.8790830078,0.18335546879999998,2.4,3.8214285714,4.9666666667,2.25,2.0,3.0,2.0,54,0.9866666667,484.5,0.0,0.8333333333,12.041666666700001,-0.0291666667,1,0.0031666666999999996,-1.2916666667,7.291666666699999,0.0951041443,2,-0.0015069787,-2.028022332,1.0,1.3636363636000002,0.1787792867,0.7385464856,5.6,3.3,0.9722222222,680.5,0.0,77.0,0.027777777799999997,1.0,2.6666666667000003,1.0,2.3333333333,3.5,4.8333333333,5.0,5.5,4.6666666667,3.0,1.5,1.0,1.0,2.0,2.1666666667,-0.125,152.0,-0.0625,78.5,0.9763779528,730.0,-0.5629734621,4.194188013,22.2222222222,33.3333333333,37.037037037,5.0,4.75,4.25,4.0,4.375,4.0,4.125,45,0.9971428571,-0.5402436899,4.8849203713,38,0.5055865922,837.0,181.0,7,1.0625,1.2,0.6438240050999999,0.7000000000000001,0.0008910011,0.65,0.8,0.0017257695000000002,0.5833333333,0.25,0.25,0.25,1,0.8631578947,757.0,-0.3636363636,284.5,-0.0294117647,28.5,-0.3342245989,256.0,-0.052439024400000006,118.0,5.8666666667000005,249.8333333333,32.5,150.5,47,0.6222222222,-3.1941004024,5.1069855326999996,0.42769500950000006,1.0,0.9644670051,2,0.9718309859,927.0,0.055555555599999994,73.0,0.4166666667,0.5833333333,0.5,0.6666666667000001,140.0,0.2,0.0,0.2,0.4,0.9856115108,666.5,0.4183168317,513.0,0.040202439900000005,1.0,561.0,0.0,89.5,286.5,5.5,5.4,294.8333333333,228.8333333333,249.0,20.1666666667,-21.572964034699996,0.9895833333,657.0,-0.0208333333,141.5,6.5,6.0,6.5,2.0,1.5,36,0.7060185185000001,676.0,74.0,2.0,-51.0,19.0,3.6923076923,2.5,4.0,2.3333333333,2.2666666667,3424.3761904762,1,6,5546.0,765.5625,-0.9229424739,-0.0973723932,-0.7822724756999999,1.9,2.0,2.0,2.0,1.9166666666999999,0.5636077225,0.6444832007
s468,0.7309523809999999,384.0,1.1,39.3333333333,0.30000000000000004,777,25.8823529412,0.43333333329999996,417,0.9366197183,0.0301587302,-3.0,607.0,-0.17021276600000002,97.0,0.0015873016000000002,78.5,4.3599e-06,4.2168e-06,0.0006933594,3.2,3.7142857143,2.8,3.75,2.75,3.4,2.0,53,0.92,360.5,0.6666666667000001,0.1666666667,11.625,0.1041666667,2,-0.0241666667,-6.041666666699999,6.125,0.0906862745,0,-0.0021666667,-0.9901960784,1.0833333333,1.5454545455000002,-0.2105410317,0.3604082203,7.7,4.9,0.6521739129999999,629.0,-0.1666666667,-27.5,0.8611111111,3.3333333332999997,2.8333333332999997,1.3333333333,3.3333333332999997,5.1666666667,5.1666666667,5.5,5.5,4.1666666667,3.0,2.1666666667,1.5,1.3333333333,1.5,4.3333333333,,,,,,,,,66.6666666667,0.0,11.1111111111,4.8333333333,3.5,3.75,4.0,3.75,3.2857142857,4.0,48,0.9571428570999999,-1.0820225484000001,2.8201893119,34,0.36723163840000006,695.5,130.0,9,1.0625,1.3333333333,0.6772982836,0.6000000000000001,0.0012811597,0.6381545067000001,0.8,0.0015206618,0.5277777778,0.0002011893,0.0002011893,0.0008898748000000002,3,0.8586956522,939.0,-0.2320512821,275.5,0.0196969697,148.0,-0.25174825170000004,127.5,-0.0866250866,-10.0,5.4,,,,46,0.5555555556,-6.8757261775,8.0384128492,0.7496762737999999,0.9157894737,0.9263157895,6,0.7361111111,648.0,0.1764705882,110.0,0.75,0.75,0.5,0.8333333333,138.0,0.7000000000000001,0.30000000000000004,0.8,0.30000000000000004,0.9386281588,616.5,0.3290816327,329.0,-0.004571389699999999,0.91,599.0,-0.02,65.5,282.0,7.1,6.0,410.8333333333,,,,,0.9789473684,719.0,-0.0416666667,93.5,6.0,6.0,7.0,2.0,6.5,25,0.8521939954000001,692.0,31.5,-26.5,134.0,42.5,3.4615384614999996,3.0,4.0,3.0,2.9333333333,1846.0277777777999,12,7,3889.6666666666997,,,,,1.3,1.8181818182,1.3333333333,1.3571428571000002,1.5,0.8641007274,0.3005941055
s469,0.8018433180000001,594.0,1.7000000000000002,25.8333333333,0.2,585,13.695652173900001,0.23333333329999997,300,0.9861111111,-0.055555555599999994,48.0,685.0,0.0,54.0,0.0,11.0,0.0019628162,0.1178544922,0.3255136719,2.7333333332999996,3.7142857143,4.5,1.75,2.0,3.6,3.0,49,1.0,435.5,0.1666666667,0.5,17.0833333333,0.125,1,-0.0016666667,-2.5,17.875,0.0467735348,0,0.0054302633999999995,-1.7771084337,1.0,1.8181818182,-0.0313445314,1.1247700844,6.3,5.4,0.9722222222,708.0,0.0,17.5,0.0,2.8333333332999997,2.3333333333,1.3333333333,3.5,4.3333333333,3.5,5.0,4.1666666667,4.3333333333,3.3333333332999997,2.8333333332999997,1.6666666666999999,2.0,2.3333333333,4.8333333333,0.0,234.0,0.0,79.0,1.0,585.5,0.0,5.320134937200001,38.8888888889,11.1111111111,22.2222222222,5.833333333300001,3.75,3.875,4.375,4.375,3.5714285714000003,2.875,43,0.9885714286,-0.8893284576999999,4.1867508355,38,0.6166666667,813.0,222.0,8,1.0625,1.4666666667,0.7259790421,0.7000000000000001,0.0012726102,0.8725616454999999,0.9,0.0017990564000000002,0.5833333333,0.158113883,0.158113883,0.158113883,2,0.96875,839.0,-0.1034482759,281.5,0.0,28.5,-0.1034482759,253.0,-0.0666666667,111.0,4.6666666667,296.5,-25.0,116.5,44,0.6777777778,9.5935780524,-6.969720336699999,0.5117351171,0.96875,0.9739583333,14,0.9014084507,761.0,0.0,51.5,0.75,0.33333333330000003,0.4166666667,0.9166666667,128.0,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.9821428570999999,627.0,0.5465686275,453.5,0.0824397399,0.97,461.0,-0.02,21.5,309.5,6.1,6.0,365.6666666667,262.6666666667,253.8333333333,-8.8333333333,23.7904761905,0.9895833333,719.0,0.0208333333,194.5,5.0,4.5,6.0,3.0,6.0,30,0.9318181818,694.0,73.0,-28.0,-31.0,22.5,3.6153846154,2.8,4.2222222222,2.8888888889,3.1333333333,2439.3642857143,12,5,5099.6666666667,575.4375,0.8573469751999999,0.3678425184,1.3962623696,1.4,2.0909090909,1.9166666666999999,1.2142857143,2.75,0.8324493087,0.5012340848
s471,0.796728972,484.0,1.9,30.0,0.33333333330000003,579,24.470588235300003,0.43333333329999996,394,0.9856115108,-0.0571428571,17.0,646.0,-0.043478260899999996,93.0,0.0,40.0,0.006017352100000001,5.5678173827999995,0.4368291016,3.0,4.0357142857,3.6333333333,2.5,3.25,3.2,3.1428571429,34,1.0,455.0,0.0,0.6666666667000001,14.75,0.075,1,-0.006,-0.75,17.7916666667,0.0085714286,1,-0.0022761904999999997,-3.5857142857,1.0,1.4545454544999998,0.1695965364,-0.15421938570000002,6.8,5.0,0.8309859155,872.0,-0.1176470588,68.5,0.1666666667,3.3333333332999997,4.0,1.3333333333,2.6666666667000003,3.6666666667,4.3333333333,4.3333333333,4.3333333333,3.3333333332999997,2.5,2.1666666667,3.1666666667000003,2.3333333333,2.8333333332999997,5.0,-0.125,75.5,-0.25,-393.0,0.9523809524,511.0,-0.9927888592,3.3345572188,44.4444444444,33.3333333333,40.740740740700005,5.666666666699999,4.0,3.375,3.625,3.875,3.1428571429,3.125,47,0.9885714286,-0.2211906058,4.2468142033,26,0.3003003003,546.5,100.0,4,1.125,1.4,0.7242507935,0.6000000000000001,0.00150287,0.7269584656,0.7000000000000001,0.0014840076,0.5555555556,0.0256124969,0.06403124240000001,0.0636371852,4,0.7934782609000001,636.0,-0.5454545454999999,439.5,-0.037037037,129.0,-0.5084175084,310.5,0.1714285714,120.0,4.4,259.8333333333,-14.0,7.0,42,0.6741573034,8.7765643621,-6.7913798165,0.7428714658000001,0.9844559584999999,0.9585492228,7,0.7536231884000001,1039.0,-0.0032679739000000003,123.0,0.75,0.75,0.33333333330000003,0.9166666667,117.0,0.6000000000000001,1.0,0.7000000000000001,0.5,0.9892473118,769.0,0.4143920596,475.0,0.0228259692,1.0,523.5,0.0,83.0,375.5,5.7,5.3,294.5,164.5833333333,242.8333333333,78.25,23.591379310300002,0.9565217390999999,831.0,-0.0909090909,294.5,5.5,6.0,6.5,4.0,6.5,56,0.8914549654,691.0,55.0,47.0,17.0,-55.0,3.4615384614999996,2.5,3.8888888889,1.5555555556,3.4,2789.8866666667,6,8,4624.1666666667,635.210106383,-0.20177652059999998,-0.2235301653,-0.7883481207999999,2.0,1.9090909091,1.75,1.8571428571000002,3.25,0.8348524595,0.6225294788
s473,0.8161434978000001,578.0,2.65,54.2352941176,0.43333333329999996,871,30.45,0.33333333330000003,578,0.9861111111,0.0,28.0,661.0,-0.0416666667,90.0,0.055555555599999994,14.5,2.26777e-05,0.0003146534,0.0013295898,3.6,3.3214285714000003,3.8,3.0,2.0,3.4,3.1428571429,50,1.0,497.0,1.0,0.0,10.0,0.0666666667,3,-0.0026666666999999996,-1.9166666666999999,10.0,-0.0373674912,1,-0.0004946996,-0.7517667845,1.0833333333,1.1818181818,0.0465345484,0.7328926021000001,8.0,7.1,0.9722222222,706.0,-0.055555555599999994,76.0,0.8333333333,2.0,3.0,1.5,2.6666666667000003,3.3333333332999997,3.8333333332999997,3.3333333332999997,4.5,4.0,3.3333333332999997,3.5,3.1666666667000003,2.1666666667,3.0,4.0,0.14285714289999998,-64.0,-0.5904761905,-288.5,0.8869565217000001,461.5,-1.4345616293999999,1.6232718124,44.4444444444,22.2222222222,51.851851851899994,5.3333333333,4.75,3.625,3.125,3.375,3.5714285714000003,3.375,49,0.9914285714,-0.8075379761,4.3503317988,30,0.5750000000000001,784.0,207.0,5,1.0625,1.3333333333,0.8496757506999999,1.0,0.00199196,1.0,1.0,0.0022297972,0.6388888889000001,0.0002011893,0.0002011893,0.0006324555,2,0.96875,847.0,-0.021786492400000003,241.0,0.037037037,55.5,-0.05882352940000001,185.5,0.0004625347,148.0,4.6666666667,345.5,34.0,13.5,47,0.8,-44.578454747100004,57.3141210198,0.3376973789,0.9949494949,0.9494949495,18,0.9577464789,854.0,-0.055555555599999994,165.0,0.75,0.6666666667000001,1.0,0.9166666667,122.0,0.0,0.30000000000000004,0.2,0.1,0.9857142857,601.0,0.4863523573,478.0,0.0661135686,0.99,471.0,-0.02,-1.5,358.0,7.1,6.6,315.6666666667,224.1666666667,214.0,-10.1666666667,39.9401001541,1.0,652.5,0.0,142.5,5.5,5.5,6.5,4.0,4.0,39,0.9521640091,701.5,46.0,-4.5,21.0,55.5,3.9230769231,3.4,3.7777777778,2.3333333333,3.1333333333,1759.9833333333,15,6,2541.0833333333,643.1775,1.2253040201,-0.9357044456999999,0.8164326311000001,1.7000000000000002,1.4545454544999998,1.8333333333,1.5714285713999998,2.3333333333,0.2029161739,0.5657648364
s475,0.8110599078,586.5,1.75,19.2222222222,0.1,508,14.96,0.1666666667,357,0.972027972,0.055555555599999994,46.0,617.0,-0.0416666667,29.0,0.055555555599999994,-11.5,0.0005159858,0.0004863071,3.5467216797,3.8666666667,3.5,3.6333333333,3.75,2.75,3.2,2.8571428571,39,0.98,452.0,0.0,0.8333333333,5.791666666699999,0.0125,2,-0.0041666667,-1.2083333333,5.375,0.024264705900000003,0,-0.0009705882,0.0416666667,1.0833333333,1.1818181818,-0.20392955899999998,-0.09189346529999999,8.5,7.3,0.9305555556,862.0,-0.055555555599999994,295.5,0.0,3.8333333332999997,4.0,2.8333333332999997,2.8333333332999997,3.0,3.1666666667000003,3.5,3.5,3.6666666667,3.5,3.0,4.0,4.8333333333,3.5,3.3333333332999997,-0.125,458.0,-0.0625,109.0,0.9609375,421.0,-0.23315151239999998,3.5345441135000004,33.3333333333,88.8888888889,81.4814814815,5.0,5.5,2.5,3.25,3.375,3.0,3.625,58,0.9914285714,-0.8075379761,4.3503317988,24,0.3983286908,589.0,143.0,9,1.0625,1.6,0.6336494684,0.4,0.0017115589,0.6910768509,0.7000000000000001,0.0016652069,0.5,0.06403124240000001,0.0256124969,0.25,2,0.9157894737,823.0,-0.019047619,152.0,0.1142857143,26.5,-0.1333333333,125.5,0.0845528455,-18.0,2.5333333333000003,,,,46,,,,0.4464076571,0.9898477157,0.9644670051,2,0.9154929576999999,928.0,-0.055555555599999994,-7.0,0.75,0.25,0.8333333333,0.75,102.0,0.2,0.4,,0.8,,,,,,0.95,480.0,-0.1,75.0,299.5,5.3,5.2,,360.25,310.5,-49.75,0.4966563529,0.9375,746.0,-0.0416666667,120.0,6.0,5.0,5.5,4.0,5.5,45,0.8386363636,646.0,11.0,-11.0,46.5,15.0,3.6153846154,3.3,4.1111111111000005,2.5555555556,3.6,2585.34375,6,6,3986.75,543.235,-0.41168203259999997,-0.2168764566,-0.4625518113,1.8,1.0,2.6666666667000003,3.5,3.5,0.1750609719,0.1520313703
s477,0.8257756562999999,393.0,1.45,30.4782608696,0.23333333329999997,664,36.1666666667,0.4,615,0.9861111111,0.0,-4.0,642.0,-0.0208333333,55.0,-0.055555555599999994,-5.5,3.23192e-05,0.0001618938,0.0011523438,5.533333333300001,4.8214285714,6.3,2.25,2.75,3.2,3.8571428571,27,0.9733333332999999,389.5,0.33333333330000003,0.5,13.291666666700001,-0.0791666667,0,-0.0015,-0.4583333333,19.6956521739,0.0691791045,1,-0.0012910448,-2.572761194,1.3333333333,1.0,0.0715559752,0.7987094743,6.1,4.2,,,,,0.7777777778,2.6666666667000003,1.8333333333,1.3333333333,1.6666666666999999,4.0,5.833333333300001,6.0,5.833333333300001,5.3333333333,4.5,3.1666666667000003,2.0,4.6666666667,3.3333333332999997,6.333333333300001,-0.4375,350.5,0.0,78.0,0.9448818898000001,392.5,0.0,5.320134937200001,5.5555555556,22.2222222222,33.3333333333,1.8333333333,5.75,2.0,1.0,1.875,1.5714285713999998,3.375,31,1.0,0.0,5.965407751,23,0.5378151261,991.0,192.0,6,1.3125,1.2666666667,0.7196039200000001,0.8,0.0018328192,0.8773010254000001,0.9,0.0020847071,0.0833333333,0.0006324555,0.0015811388,0.0015811388,3,0.8854166667000001,634.0,-0.1168582375,196.5,-0.0734767025,10.0,-0.043381535000000006,186.5,-0.0388026608,88.0,2.4,277.8333333333,-8.0,183.5,38,0.6222222222,8.730179766100001,-7.1082636327,0.6027511185000001,0.9657142857,0.7828571429000001,7,,,,,0.6666666667000001,0.5,0.8333333333,0.5833333333,60.0,0.4,0.7000000000000001,0.6000000000000001,0.4,0.9283154122,581.0,0.3970588235,464.0,0.040073445,0.9595959595999999,512.0,-0.08163265310000001,64.0,303.0,4.0,4.4,342.5,253.8333333333,267.6666666667,13.833333333299999,32.7860244059,1.0,531.5,0.0,40.5,4.0,4.0,1.5,1.0,2.5,60,0.6450777202,520.0,-66.5,-9.0,60.5,-10.5,3.7692307692,4.9,3.1111111111,3.7777777778,3.2666666667000004,1954.8788888889,16,5,2314.25,468.2035175879,0.0924712564,-0.5626684118999999,-0.5560451598,2.3,1.9090909091,3.5,2.4285714286,2.25,0.13977585609999998,0.1232259717
