,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTALTHT,ANTCONHD,ANTCONHT,ANTNTRHD,ANTNTRHT,ANTORTHD,ANTORTHT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFPSHD,DRFPSHT,DRFPINHD,DRFPINHT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEAYBHT,DPEBXBHD,DPEBXBHT,DPEDPRIM,DPEAXHD,DPEAXHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPXHD,REPXHT,REPPINHD,REPPINHT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHDSNN,SMHTSNN,SMSIHD,SMSIHT,SHFTLR,SIMCGHD,SIMCGHT,SIMSIMHD,SIMSIMHT,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRCGHD,STRCGHT,STRSTRHD,STRSTRHT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,TXTCSCHD,TXTCSCHT,TXTCSTHD,TXTCSTHT,TXTTAIOR,TXTTSCHD,TXTTSCHT,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s269,,,,,-697.5882352941001,-0.43333333329999996,698.0,-1660.6470588235002,-0.43333333329999996,443.0,0.8722730706,0.7978959793000001,-2.2096312963,-0.6853054299,2.7492030033,1.4011263393,-0.0866478433,0.2628058793,-0.00011753229999999999,-0.0021016235,-0.000625,-13.0,-21.0,-21.0,11.0,12.0,15.0,19.0,40.0,2.8884130633,0.2822243695,1.3829024159,0.5,-0.33333333330000003,12.625,0.0291666667,1.0,-0.0011666667,-6.291666666699999,18.2916666667,-0.08392282960000001,1.0,0.0008694534,-3.1430868167000003,-15.0,17.0,-0.0446213783,-0.9901976213,11.1,6.2,1.5327173472,1.7952810788999998,0.8529324012,0.5359364916,0.25,15.0,7.0,6.0,15.0,17.0,20.0,24.0,22.0,15.0,13.0,12.0,5.0,17.0,25.0,27.0,-2.5811231883000003,1.065105153,-2.0128417390999997,0.2950461817,0.9285714286,1.9417830297,1.8385917286000002,11.1111111111,11.1111111111,-25.925925925900003,6.4,3.3333333332999997,21.0,22.0,25.0,19.0,31.0,45.0,0.7428571429,33.0,108.0,10.0,-25.0,24.0,0.93203125,0.0011740332000000002,1.0,0.001676346,0.8333333333,-0.0256124969,-0.06403124240000001,-0.06403124240000001,5.0,3.6666666667,-325.1666666667,2.7772540527,0.2778788373,1.3713632611000002,-6.0,-10.0,35.0,,,0.6525905031,7.0,1.6503527544999999,2.0677483787999997,-0.7636836582000001,-0.3083741083,0.7272727273,0.45454545450000006,0.45454545450000006,0.8181818181999999,124.0,0.5555555556,0.8888888889000001,0.7777777778,0.7777777778,4.7794110477,1.8590121756,-1.7014113772,0.1364678623,0.0511903629,2.272839371,1.0676797705,0.7306869263,0.21164378809999998,338.0,5.6,5.9,,,,,-300.8333333333,-327.3333333333,2.2368804166,0.3057209262,1.1552448767,26.5,3.4416666667,2.3121997687999998,1.735246053,-1.0153960831,0.0797590143,5.0,6.0,6.0,3.0,4.0,-27.0,0.0953824733,0.2183330002,1.2029768332,1.6882266654,35.8333333333,-0.0945982886,-0.31643211860000003,4.090909090899999,2.6666666667000003,4.0,3.0,4.0,2714.4598765432,-13.0,8.0,4887.0833333333,-1.437685307,2.0820423234,-13.0,-23.0,-29.0,-36.0,-42.0,0.8198669131999999,0.32098996609999997
s273,0.6947357673000001,0.0005100073,2.3917229207,1.95,-530.6190476190001,-0.30000000000000004,490.0,-1089.15,-0.33333333330000003,380.0,0.3392736906,0.4940355982,-0.40596460520000005,0.003593867,4.1779378247,2.0379299447,0.7960551198,0.9030761201,-3.18892e-05,-0.0001314659,-0.0064716797,-7.0,-15.0,-14.0,9.0,5.0,14.0,17.0,59.0,7.3233699409,0.3728428409,2.0873374888,1.0,-0.0,9.1666666667,0.0166666667,1.0,-0.003,-2.0833333333,10.5,0.08397017710000002,2.0,-0.0015340167999999999,-1.6304753029,-11.0,11.0,-0.0912419511,-0.917553975,8.8,7.1,2.4059046087,1.7593414007,0.0444011193,0.3272341409,0.1388888889,14.0,10.0,10.0,7.0,17.0,21.0,25.0,24.0,35.0,22.0,14.0,12.0,11.0,5.0,24.0,3.8798179339,1.0452849606,4.6453336449,-1.0135526689,1.0,8.5052920834,2.7320844424,5.5555555556,-0.0,-11.1111111111,4.4,1.6666666666999999,31.0,30.0,24.0,23.0,26.0,44.0,0.9714285714,34.0,161.0,7.0,-15.0,15.0,0.8220962524000001,0.0008248242,0.943359375,0.0009889722,0.6944444444,-0.0038729833,-0.009797959,-0.06403124240000001,4.0,4.9333333333,-445.0,3.6629765554,0.42025015159999995,1.3661415941,-24.0,43.0,48.0,-23.6448153655,29.942451503,0.4944998318,14.0,1.9666844928,2.1298771184,-0.7239821707999999,0.0817739516,0.9090909091,0.8181818181999999,0.8181818181999999,1.0,132.0,0.0,0.44444444439999997,0.5555555556,0.0,3.5670749255,1.7243361887000002,-0.27238167399999996,0.6356733083,0.1081432622,5.5750529254,1.2737707767,-0.3942313455,0.4857195857,415.0,6.9,5.4,-388.6666666667,3.7132582118,0.4232929325,1.5118884783000002,-368.0,-388.8333333333,5.2307548188,0.49235863939999996,2.252518635,20.8333333333,2.3138888888999998,3.4515843994,2.0650266276,-0.8401348219,0.3077152362,4.0,7.0,7.0,2.0,5.0,-27.0,-1.1255803284,-0.16321398609999999,2.6464076207,2.0405972407,17.1666666667,0.6424103908000001,-0.0379620964,4.4545454545,2.7777777778,4.25,1.75,2.2857142857,2019.6266666667002,-13.0,8.0,2751.1666666666997,-1.3816050208000001,2.7033608607,-11.0,-15.0,-15.0,-13.0,-17.0,0.8895616256000001,0.17557143329999997
s275,0.9360228547,0.08057371070000001,1.4681525497,1.75,-929.8076923077,-0.1333333333,712.0,-332.80952380950004,-0.30000000000000004,328.0,-1.1693381147,-0.3068476801,-3.3425469975,-0.9143507062999999,4.0260110913,1.8262268041999998,-1.2056564006,-0.4244325813,-0.0039046072999999997,-29.5330664063,-0.07702441410000001,-9.0,-14.0,-13.0,12.0,10.0,16.0,7.0,58.0,2.5040998086,0.2836608854,1.5293796225999998,0.33333333330000003,-0.1666666667,16.9166666667,0.1416666667,0.0,0.0043333333000000005,-0.9166666667,13.291666666700001,-0.007443229599999999,0.0,0.0027863751000000003,-0.6448696384,-11.0,18.0,-0.013235236899999999,-0.6158667134,8.9,7.4,1.464004214,1.9493685777,-1.1568370832,-0.7396441418,0.027777777799999997,19.0,24.0,16.0,5.0,19.0,28.0,22.0,24.0,27.0,31.0,5.0,24.0,18.0,6.0,20.0,-2.4670164471000002,0.8185486877,-1.0345400518,0.520088051,0.6666666667000001,1.4806655029,1.8146344969,44.4444444444,11.1111111111,-11.1111111111,7.0,1.6666666666999999,35.0,30.0,33.0,20.0,34.0,52.0,0.5365079365000001,29.0,108.0,5.0,-15.0,19.0,0.6677640914999999,0.0019576386,0.7219851017000001,0.0022155287000000003,0.6944444444,-0.25,-0.158113883,-0.06403124240000001,5.0,5.8666666667000005,,,,,,,47.0,,,0.5101431512,4.0,1.312611275,2.0499668327,-1.0053057035,-0.0631286912,0.4,0.9090909091,0.3636363636,0.8181818181999999,150.0,0.33333333330000003,0.44444444439999997,0.33333333330000003,0.22222222219999999,2.863012817,1.2921707044,-0.7390911917,0.1693128784,0.07517016950000001,3.1115626056,1.0226162976,-0.6301261243,0.12173959869999999,346.0,5.2,4.2,,,,,-362.9166666667,-410.6666666667,3.1871653216,0.35382188740000003,1.3027582616,47.75,-4.3430555556,1.4600201345,1.4896731256,-0.0023775321,0.3588572521,7.0,7.0,6.0,7.0,6.0,-67.0,-0.1356614861,-0.0686554041,1.8895233256,1.7302007912,-4.6666666667,-0.5352272114000001,-0.0691350986,3.9090909091,1.8888888889,4.375,2.0,3.3571428571,2121.7351611352,-17.0,5.0,3411.1818181818,,,-10.0,-17.0,-11.0,-13.0,-31.0,0.19627801309999998,0.15487799800000002
s277,0.8684043631999999,0.1928151659,1.1401830144,1.45,-386.0,-0.23333333329999997,601.0,-1030.7368421053,-0.3666666667,231.0,0.1871532875,0.43853245590000006,-0.16900658370000002,0.341686539,3.7205174250999997,1.553836785,0.0534305799,0.5127284974,-4.3625e-06,-0.0024509429999999997,-0.0630703125,-18.0,-19.0,-17.0,9.0,8.0,12.0,16.0,43.0,4.099036149100001,0.24060798079999998,1.3646739082,0.5,-0.0,9.75,0.1083333333,0.0,-0.003,-0.4166666667,23.75,-0.0360837438,1.0,0.00043103449999999996,-5.0677339901,-13.0,17.0,0.2659011966,-0.4247465325,8.8,8.0,1.8619301956,1.7153663243,-0.4513446194,0.0131690088,0.0,15.0,8.0,12.0,19.0,22.0,31.0,28.0,31.0,31.0,26.0,7.0,5.0,17.0,20.0,17.0,-3.3647136329,0.5882214994,-1.4414926259,0.3022311321,0.908045977,2.1133006473,2.1136743466,27.7777777778,11.1111111111,-7.4074074074,5.0,5.0,24.0,18.0,19.0,19.0,25.0,63.0,0.6571428571,31.0,107.0,5.0,-23.0,19.0,0.5739326834,0.0013139897,0.6589939117,0.0017681358000000004,0.6944444444,-0.009797959,-0.009797959,-0.0256124969,2.0,3.5333333333,,,,,,,46.0,,,0.31497668149999997,9.0,1.4306112684,1.8130555819999998,-0.3809045435,-0.1729073223,0.45454545450000006,0.6363636364,0.45454545450000006,0.5454545454999999,135.0,0.33333333330000003,0.11111111109999999,0.5555555556,0.6666666667000001,2.9169681908,1.067527886,-1.2856083598,0.011280801100000001,0.0231861659,4.8640296313,1.3195354056,-1.9344615991999998,-0.0407945206,276.0,5.8,5.1,-247.8333333333,2.5944479565000003,0.28335843260000004,1.4006065109,-191.6666666667,-171.5,2.7612787366000004,0.3127671368,1.2742115912,-20.1666666667,50.672222222200006,3.0594173643,1.4634836171,-1.6306768079,0.1158345875,5.0,7.0,5.0,2.0,7.0,-41.0,-0.2583167218,0.0223963804,1.6739700458000002,1.309025831,60.1666666667,-0.6979267176999999,-0.0171148497,3.3636363636,3.5555555556,3.0,3.5,3.5,1708.9388888889002,-11.0,7.0,6604.6363636364,,,-14.0,-15.0,-34.0,-43.0,-30.0,0.1835441694,0.1969288188
s284,1.2939541653,0.31861021300000003,1.7980725622,2.35,-774.9,-0.33333333330000003,799.0,-1633.1,-0.33333333330000003,591.0,1.7406301528,1.0179970806999998,-0.7007990335000001,0.1334389947,3.6784781595999996,1.6658284304,0.5922292549,1.4095560461,-3.39167e-05,-2.32019e-05,-4.07715e-05,-9.0,-16.0,-17.0,6.0,7.0,9.0,17.0,45.0,2.6474096831,0.31634638379999996,1.3575806891,0.8333333333,-0.1666666667,21.2083333333,0.0125,1.0,0.0008333333,-3.2916666667000003,24.625,0.0416076845,1.0,-0.00030535889999999997,-2.4082912032,-11.0,10.0,0.13987416290000002,-0.7121384944,6.6,5.7,1.9067678506,2.3361096266,-0.331447831,-0.0825694071,0.8055555556,18.0,19.0,14.0,19.0,20.0,15.0,14.0,20.0,20.0,15.0,13.0,19.0,13.0,11.0,21.0,2.0626887906,1.1062045884,0.638078832,-1.1256213094,1.0,6.0449927488,3.6155237850999997,27.7777777778,-11.1111111111,-22.2222222222,5.0,3.3333333332999997,24.0,21.0,24.0,18.0,18.0,44.0,0.7142857143000001,24.0,194.0,4.0,-15.0,16.0,0.8195009231999999,0.002107337,1.0,0.0021065183,0.5833333333,-0.0015811388,-0.0006324555,-0.0038729833,3.0,4.3333333333,-374.3333333333,3.1690010439,0.3326152919,1.5069240062,-10.0,20.5,48.0,9.8350552752,-1.8384837725,0.7071992249,17.0,1.8038998933,2.0318534873,-0.763001358,-0.2573831856,0.5454545454999999,0.3636363636,0.5454545454999999,0.5454545454999999,98.0,0.22222222219999999,0.33333333330000003,0.6666666667000001,0.11111111109999999,3.6479619498,1.7063386419,0.0934914001,1.0896110745999998,0.046938374000000005,3.4346095387,1.3072738654,0.1079632523,0.1334460908,365.0,7.3,6.2,-273.6666666667,4.5521378885,0.396491656,1.9712114149000002,-334.0,-390.6666666667,2.3624230966999997,0.38459630219999996,1.4241672212,56.6666666667,7.5666666667,3.2274185637,1.9845210964,-0.8929656693000001,0.5091461047,5.0,6.0,5.0,2.0,3.0,-51.0,-0.4735904041,-0.0870162731,2.375932395,1.7712369705000002,81.5,-0.2523851029,-0.2124898259,3.8181818182,3.3333333332999997,2.625,2.625,2.3571428571,1488.0916666667001,-15.0,8.0,2599.0833333333,-2.4850011276,1.4690805547,-19.0,-13.0,-21.0,-21.0,-21.0,0.41563222619999995,0.3300184097
s285,1.0138487139,0.2627843895,1.2806426905,1.85,-489.92,-0.1666666667,569.0,-1023.92,-0.1666666667,371.0,-0.071519067,0.33611059990000003,-0.2867534391,0.4738105725,4.276910674,2.1402375680000003,-0.35500208250000004,-0.3770695913,-0.00301103,-0.0054602203000000005,-19.3032089844,-11.0,-15.0,-21.0,5.0,6.0,13.0,16.0,41.0,1.316888836,0.0025732625,2.1964503953,0.6666666667000001,-0.0,11.75,0.033333333300000004,2.0,-0.003,-1.75,18.75,0.2416666667,2.0,0.003,-3.2142857143,-12.0,16.0,-0.17157823100000003,-0.7331566681999999,6.1,5.3,1.1366926988,1.6440190542000002,-1.3405211595,-0.5104293198000001,0.055555555599999994,6.0,12.0,7.0,5.0,16.0,29.0,25.0,28.0,35.0,23.0,7.0,11.0,9.0,5.0,23.0,-2.5020965224,-0.7671622026999999,-1.7848280680000002,-0.8836002506999999,0.8091954023000001,2.1687103477000003,2.3218100699,27.7777777778,-22.2222222222,-0.0,4.6,2.0,26.0,24.0,32.0,16.0,23.0,42.0,0.9015873016,21.0,177.0,8.0,-16.0,15.0,0.7300182342,0.0013440289000000002,0.7433322906000001,0.0014796676,0.7777777778,-0.1265219767,-0.25,-0.25,2.0,4.5333333333,-313.5,2.7587180811,0.3471066846,1.5593194638999999,16.5,37.0,43.0,,,0.6586843165999999,9.0,1.194009548,1.5108853359999999,-0.1275968138,0.18296933350000003,0.2727272727,0.45454545450000006,0.45454545450000006,0.45454545450000006,111.0,0.0,0.44444444439999997,0.33333333330000003,0.0,2.7999654257,1.3418614427,-0.25826882739999996,0.6642988434,0.0528343432,1.7943750936000002,1.6184429488,0.07511276060000001,0.2760891657,358.5,6.0,5.3,-444.5,2.2960274707,0.2101061188,3.1583245063,-239.1666666667,-325.3333333333,3.1551986412,0.3134059591,2.5318374719,86.1666666667,10.097222222200001,3.1038780988,2.8299720208999997,-0.6350587872,0.6013827473000001,6.0,7.0,6.0,2.0,5.0,-45.0,-0.29661980190000004,-0.22575629100000005,1.4327991768,2.2946527081,10.6666666667,0.3209959739,0.4687403517,3.7272727273000004,2.2222222222,2.875,2.125,2.2142857143,3319.3037037036997,-7.0,7.0,4148.25,0.955295951,0.8025619665000001,-23.0,-23.0,-22.0,-15.0,-13.0,0.8377817513,0.6604157922999999
s286,,,,,-492.5652173913,-0.23333333329999997,562.0,-1075.347826087,-0.23333333329999997,422.0,-0.7229438215,0.1198328691,-0.926303287,-0.1851461271,4.1750373753,2.9810602658999996,0.07708607490000001,0.2090702212,-4.9652200000000005e-05,-0.0001096616,-0.0008349608999999999,-6.0,-15.0,-13.0,8.0,5.0,16.0,20.0,60.0,2.2396114483000003,0.34242291480000003,1.287163022,0.5,-0.33333333330000003,7.625,0.1958333333,2.0,-0.0001666667,-3.4583333332999997,6.5,0.0557356608,2.0,-0.011927680800000002,-4.3732335827,-12.0,16.0,-0.0796617916,-0.7616849481999999,7.0,5.4,0.1923576546,1.7441067614,-0.41769804369999997,-0.5064028768000001,0.5,13.0,14.0,6.0,18.0,23.0,25.0,24.0,23.0,26.0,20.0,5.0,15.0,11.0,19.0,23.0,-0.7490825323,0.4765974260000001,-0.6165769942,-0.0836146199,0.5921288014,2.7354852903,3.1236723423000003,11.1111111111,11.1111111111,-11.1111111111,5.0,4.6666666667,32.0,20.0,25.0,25.0,28.0,50.0,0.9428571429000001,38.0,131.0,4.0,-17.0,21.0,0.5485244751,0.0016216418,0.5,,0.3888888889,-0.0038729833,-0.0099597577,-0.0015811388,2.0,5.0,,,,,,,47.0,-14.060070250999999,14.614665733399999,0.5254265695,3.0,1.4611348975999998,1.7617805125,-0.23729601670000003,0.4361576497,0.6363636364,0.45454545450000006,0.6363636364,1.0,143.0,0.0,0.11111111109999999,0.5555555556,0.6666666667000001,2.7719253618,2.0141648066999998,-0.7173564802,0.027213995,0.0415772222,2.1226208122,1.9599750127,0.08955598390000001,0.3124543164,397.0,5.4,4.3,-437.5,1.8804788741,0.36890398119999995,2.3150230293000003,-357.3333333333,-287.0,2.3197585855000002,0.33949543050000003,1.9959408271,-70.3333333333,206.0847222222,2.9621357114999998,1.8357768623,-0.5199401652000001,0.4102693118,7.0,7.0,6.0,2.0,6.0,-25.0,0.5231389174000001,0.022110132400000003,0.8231004184999999,1.0743910385,24.0,-0.9712869514,-0.0565410893,4.7272727273,1.7777777778,4.625,2.0,3.5714285714000003,3297.3916666666996,-8.0,2.0,3984.4166666666997,-0.2228915669,0.07101103560000001,-10.0,-15.0,-17.0,-15.0,-27.0,0.8529540904999999,0.35773059020000003
s290,1.0356631319,0.0040976924,1.611237019,1.3,-1523.3846153846,-0.5666666667,753.0,-506.5294117647,-0.43333333329999996,337.0,-0.2338330591,-0.048271210499999995,-0.15142407160000002,0.2167972879,2.8615863782999997,1.6214810354,0.2172950557,0.7850731684000001,-0.0034728603000000005,-0.0002559519,-0.0043378906,-8.0,-15.0,-24.0,8.0,6.0,13.0,16.0,42.0,3.1934901231,0.28320633489999997,1.4975252558,0.1666666667,-0.6666666667000001,11.416666666700001,0.15,1.0,-0.005,-2.6666666667000003,7.916666666699999,0.24780884809999998,2.0,-0.0106252087,-1.4307178631,-13.0,18.0,0.15544215779999998,-0.35072618180000004,6.4,4.9,1.5354533553999998,1.7594545716999999,,,0.055555555599999994,12.0,19.0,11.0,12.0,19.0,16.0,27.0,27.0,23.0,17.0,18.0,8.0,12.0,7.0,18.0,-1.7312725213999998,-1.0296606979,-0.6618718345,-1.5169559209999999,0.8268072289,2.2319143759,2.362908743,11.1111111111,-0.0,-29.6296296296,4.6,4.0,26.0,21.0,22.0,16.0,25.0,48.0,0.3650793651,26.0,96.0,10.0,-16.0,20.0,0.6764450073,0.0017479510000000002,0.8079563141,0.0022566206,0.5277777778,-0.009797959,-0.0256124969,-0.25,2.0,5.4,,,,,,,47.0,10.6172051464,-11.0607612635,0.3434520414,1.0,0.3056758149,1.7276378428,0.0346580351,0.5738215278000001,0.5,0.8181818181999999,0.45454545450000006,0.8181818181999999,102.0,0.33333333330000003,0.5555555556,0.7777777778,0.44444444439999997,1.7260052797999998,1.4479231681,-0.7704446462000001,0.0019664612,,1.032967427,1.6310372343000001,0.2131861362,0.0689542819,350.0,6.7,5.2,,,,,-296.0833333333,-187.3333333333,1.8741832117,0.0957023033,1.7679739955000002,-108.75,48.0638888889,3.6791417739999996,1.9441193619,-2.1918530267,-0.3680223207,4.0,5.0,6.0,2.0,3.0,-40.0,-0.2390902841,-0.10773019119999999,0.9965329989,1.6418504109,-9.1666666667,-0.029707817200000004,-0.1898827807,3.4545454545,3.4444444444,2.875,3.0,2.2142857143,1255.6228349673,-23.0,7.0,2215.0833333333,,,-22.0,-21.0,-22.0,-27.0,-27.0,0.6833190498,0.5656568138
s291,0.6318709500999999,0.0242896875,2.0737021897,1.55,-548.0714285714,-0.0666666667,478.0,-165.1923076923,-0.1333333333,245.0,-0.7627304008,-0.0641101399,-1.2549890109,0.3032677539,3.880270538,1.8205009593,-0.1995214611,0.0327952734,-0.0008140069,-0.0043742981,-0.006261718800000001,-8.0,-12.0,-15.0,7.0,6.0,12.0,13.0,60.0,1.7917620442,0.2949913464,1.7702640876,1.0,-0.0,6.208333333300001,0.12916666670000002,3.0,-0.0075000000000000015,-1.4583333333,8.5416666667,0.1831648129,3.0,-0.010051365,-2.5202224469,-14.0,20.0,0.0751174973,-0.8132746183,5.4,7.3,0.6160692654000001,2.3192411796,-0.1268533697,-0.047365790899999996,0.19444444440000003,8.0,20.0,8.0,16.0,17.0,21.0,24.0,24.0,24.0,17.0,9.0,20.0,11.0,15.0,21.0,-1.7377215981,0.8564304670999999,-2.0724794674,0.3072549604,0.6022267206,2.2328457599,3.3047142954,16.6666666667,-11.1111111111,-55.5555555556,4.2,3.0,32.0,31.0,25.0,19.0,30.0,49.0,0.9142857143,32.0,140.0,6.0,-17.0,21.0,0.8475082398,0.0016766198,0.996484375,0.001584192,0.75,-0.009797959,-0.06403124240000001,-0.0256124969,5.0,5.4,-377.3333333333,2.6901677268,0.3472305049,1.3149418379,-74.5,90.0,44.0,,,0.6779185027,6.0,0.7565694809000001,2.1261125955,-0.0944727878,-0.4264486065,0.45454545450000006,0.6363636364,0.7272727273,0.7272727273,102.0,0.33333333330000003,0.11111111109999999,0.5555555556,0.6666666667000001,2.4745290593,1.5198246101,-0.5837842630000001,0.3632074336,0.0366930559,2.0938802497999998,1.5673664105,-0.6338927663,-0.1761094521,464.0,5.9,4.8,,,,,-298.3333333333,-288.0,1.9755539044,0.3718620625,1.184418995,-10.3333333333,15.9236111111,2.6338361831,2.0320422399,0.2845008432,0.3382306125,7.0,2.0,3.0,4.0,4.0,-36.0,-0.0375352249,0.195993837,1.4484286826,1.7724630965,63.5,-0.26276370649999997,-0.3739173711,3.7272727273000004,3.2222222222,3.125,2.75,3.0,2469.1916666667003,-1.0,8.0,4629.3636363636,,,-11.0,-20.0,-12.0,-18.0,-35.0,0.21506010379999999,0.1886160737
s293,1.09024653,0.2862601212,1.6580911385,2.65,-815.8,-0.33333333330000003,560.0,-1417.4210526316,-0.3666666667,390.0,-0.5872585468,0.2544648404,0.502988133,0.5919610562000001,4.2865428923,2.0795369452,0.9225573148999999,1.1916592286,-0.0001220775,-0.0017595596000000004,-0.0015620117,-17.0,-17.0,-18.0,6.0,7.0,13.0,24.0,39.0,4.5953561957,0.2787068928,1.4060485501,0.8333333333,-0.1666666667,10.125,-0.1375,2.0,-0.0105,-5.2083333333,15.833333333299999,0.06951896390000001,2.0,-0.0061017576,-1.6341350601,-11.0,11.0,0.1041282565,-0.8346826987,7.4,6.5,2.5447596025,1.477806097,-1.1636724101,-0.0072828479,0.8611111111,10.0,15.0,5.0,9.0,22.0,26.0,27.0,32.0,28.0,22.0,11.0,7.0,12.0,5.0,21.0,0.8880608664,2.2064663749,-0.8683215657000001,0.0119327158,0.9772727273,4.3834889629000005,1.5006565919,22.2222222222,11.1111111111,-3.7037037037,4.6,2.6666666667000003,19.0,16.0,16.0,11.0,25.0,47.0,0.7714285714,19.0,219.0,7.0,-17.0,16.0,0.7524780273,0.0010347609,0.9091598511,0.0011956102,0.6388888889000001,-0.0015811388,-0.0002011893,-0.0006324555,2.0,3.3333333332999997,-356.3333333333,2.7728098606000002,0.3258662478,1.1586555421,-36.0,41.0,40.0,15.2669196491,-8.5876012626,0.3914615082,15.0,2.1798511727000003,1.3064689014,-0.4742404146,0.3483483136,0.7272727273,0.3636363636,1.0,0.6363636364,112.5,0.11111111109999999,0.22222222219999999,0.5555555556,0.11111111109999999,5.3461257024,1.4169043011000002,-1.9441897257,-0.0190554017,0.1183174285,3.8593506595,1.3309714838,0.9813119828,0.5513825647,315.0,5.9,7.1,-279.6666666667,4.0732244141,0.3069955983,1.6181141488000002,-236.0,-252.3333333333,2.0569611874000002,0.0333181107,2.0249745917,16.3333333333,32.6222222222,4.4381495697,2.0824348874000003,-1.2713504372,-0.008307915800000001,5.0,5.0,2.0,2.0,6.0,-34.0,-0.2649179857,-0.1121167164,2.9820789430000003,2.3376513803,-23.6666666667,-0.3896768888,-0.2939974387,4.0,3.8888888889,2.625,2.5,2.2142857143,1947.1666666667002,6.0,9.0,6231.083333333299,-1.0623593037,2.7540353143000003,-24.0,-17.0,-21.0,-20.0,-16.0,0.9203562909999999,0.4124631911
