,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s312,0.9965511054999999,0.2836440906,1.14889605,1.75,17.84,0.1666666667,9.9166666667,0.2,,,,,,,-8.369758585437367,-3.5500733005333114,3.6084278131,0.2461417647,1.3935341225,0.33333333330000003,0.5,4.8333333333,-0.1083333333,2.0,-0.013999999999999999,-4.25,6.666666666699999,0.2075986566,2.0,-0.0129706129,-3.2619647355000003,0.10388636960000001,0.5630176517000001,8.2,6.6,2.7845909507999997,0.32779273470000003,1.7534048831,0.2515007248,0.055555555599999994,-2.6550748807,0.5707900886,0.1932209246,4.933693088,3.6970447076,0.06147346730000001,2.6188638699,,5.711883738200001,213.0,9.0,0.8065356255,0.0013718655999999999,0.9953125,0.0021957916,0.5277777778,-4.625581180301964,-3.6646748864517766,-3.6646748864517766,,,,,,150.8333333333,3.1661055074,0.27919635309999996,1.3426085585,4.0,80.5,-24.2950100523,0.4560821879,12.0,0.4197530864,0.0224480602,4.1011301008,0.26293541460000003,1.9170283654,-0.6594491956,268.0,6.9,6.4,324.1666666667,3.8055080560000003,0.2896029665,0.2667721927998989,,,,,,,,3.0691903681,0.28089220789999997,2.6383021422,-0.6215302711999999,1860.3233333332998,11.0,7.0,2792.4166666666997,0.5380187613,0.1503424375,2.3086736206,0.6791405767,0.2862635186
s315,1.6303967347,0.2373194215,1.0638114454,1.6,35.523809523800004,0.30000000000000004,17.85,0.33333333330000003,,,,,,,-9.382097133273692,-4.848972441427707,3.0048053291000003,0.2430907674,1.364605324,0.1666666667,0.33333333330000003,12.666666666700001,-0.1,0.0,-0.010666666699999999,1.5,12.625,0.0212121212,2.0,0.0061818182000000005,-3.6287878788,0.6782835467,0.24616721989999998,6.7,4.6,1.1458762346,0.38256369590000006,1.3900281347999999,-1.2720294433,0.0,-0.7807914134999999,,-1.6096498199,0.1510585512,1.9140901878,0.2679260773,0.9280134806,-0.9928100529,3.4727396196,175.0,5.0,0.8144592285000001,0.0022319445,0.9528320312,0.0028819228999999997,0.3888888889,,,,,,,,,,,,,,,,0.5170343519,2.0,0.3676880223,0.0337465392,2.7459556316,0.3104082101,1.2057445393000001,-0.5229406024000001,279.0,5.6,3.6,210.0,2.7628035580000003,0.30785624970000003,0.2986585276987978,210.5,245.1666666667,2.9410697827999996,0.3019790604,1.0639120417,34.6666666667,31.3141734417,2.0200177018,0.3001446827,1.7702058512999999,-1.9747456356,1602.5407407407001,,4.0,1271.0833333333,-1.3686279397,0.2989658676,-1.3391866107,0.1643408864,0.345926789
s317,1.1972967723999999,0.2981865112,1.2501996719,1.65,42.5652173913,0.23333333329999997,21.95,0.33333333330000003,,,,,,,-7.245059201358088,-6.421308888414968,3.0956692629,0.3285617246,1.7061891163,0.33333333330000003,0.33333333330000003,17.6666666667,0.033333333300000004,0.0,-0.0023333333,-0.5833333333,9.0833333333,0.14011165990000002,1.0,0.000980889,-0.44792785049999995,0.0043264337,1.0926365796,6.7,6.1,1.118245486,0.4027597094,1.3330906472,-1.5367229516999998,0.7222222222,-0.20774194350000003,0.2056421715,-0.7181835497,3.1196095666000003,2.0130802531,0.27240995170000004,1.5293307679,-1.1652624446,3.6348828618,124.0,9.0,0.7326746941000001,0.0015744982999999998,0.7935958862000001,0.0017004239999999999,0.19444444440000003,-6.449609932071973,-3.6646748864517766,-5.553730190361736,,,,,,459.5,0.9531552219,,1.9752842709,41.5,65.0,,0.8381351495999999,7.0,0.49,0.0767749199,1.9188940599000002,0.3573442643,1.5647590304,-0.3855947289,375.5,6.4,4.7,397.6666666667,0.33524443239999996,0.35555954170000004,0.2766529138439134,302.8333333333,337.5,1.4993525206,0.3253667155,1.3865736331999998,34.6666666667,28.9800831177,2.0587251750999997,0.3690029822,1.4615411255,-1.0619564383,2005.96,3.0,9.0,4255.0833333333,-1.0425999063,0.07588697429999999,-1.1276282418,0.1653728189,0.18354144100000003
s319,1.0158225035,0.33652041619999995,1.5247442021000002,1.75,29.64,0.1666666667,18.8571428571,0.30000000000000004,,,,,,,,,4.3430268756,0.27528895940000003,1.9291670034000001,0.1666666667,0.33333333330000003,7.541666666699999,0.0625,0.0,-0.0085,-2.125,9.5416666667,0.08900709220000001,2.0,0.0014633570000000002,-2.7174940898,0.0191028484,0.9138666212,7.4,5.1,2.5821495219,0.34766523039999997,1.8725189358,,0.1388888889,-3.5361989692,-0.042856428499999995,0.3298219498,4.6604910377,2.5688688345,0.2426231586,1.5603414144,-0.4472576879,2.577757843,169.0,9.0,0.6080402374,0.0013703817000000002,0.7919845581,0.0017649725,0.4722222222,-3.6646748864517766,-3.6646748864517766,-2.7483841522350163,,,,,,,,,,,,5.1763705987,0.557411611,5.0,0.5211970075,0.0281842636,2.9595967400000003,0.3015676628,1.6384045279,-0.6465148726000001,381.5,5.4,5.2,289.3333333333,2.8840932980000002,0.3712904347,0.6979681502882275,278.1666666667,300.6666666667,2.8359175788,0.3133074887,1.9167786653,22.5,37.5955871125,2.6439211111,0.47689122479999996,2.3320198373,-1.4773699186000002,1971.6416666667,0.0,9.0,3495.5,-0.357573419,0.8778570238000001,-0.6903270156999999,0.5275765457,0.1634999285
s320,0.3702674725,0.0217545545,1.6810096713,1.2,18.72,0.1666666667,12.625,0.2,,,,,,,,,3.4019688024,0.2649526411,2.2163279013,0.0,0.5,15.458333333299999,0.08750000000000001,0.0,-0.0001666667,-1.875,21.75,0.0974395448,0.0,0.001246901,0.4978662873,0.5276676829,0.5113185976,5.9,5.4,0.6151819814,,1.6929453827,-1.5878560422,0.0,-2.6431978859000003,-0.5001253787000001,-0.16659523950000002,2.6338892398,1.7127098269,0.2005096925,1.4460602119,-1.0385004381999998,3.3813588491,139.0,4.0,0.6065191269,0.0012856274,0.6121253967,0.0014826140000000002,0.5833333333,,,,,,,,,,,,,,,,0.3193217689,0.0,0.3135802469,0.005441403199999999,4.0734794433,0.30963507500000004,1.8667328374,-0.1460468732,403.0,5.9,5.6,434.8333333333,3.0205225598000003,0.1855984748,0.8875088448594034,,,,,,,,2.3675823158,0.4290820721,1.3801059452000002,-0.6243715295000001,2041.060966811,26.0,4.0,2150.5833333333,,,,0.15085408120000002,0.9116692332999999
s321,0.792589925,0.0628107891,1.2499513928000001,1.25,22.2272727273,0.2666666667,20.1304347826,0.23333333329999997,,,,,,,,,4.1961747317,0.2187107768,1.6687100016999998,0.33333333330000003,0.33333333330000003,13.708333333299999,0.1375,1.0,0.0001666667,-1.7083333333,19.875,-0.029150010499999997,1.0,0.0006379129,-3.1574794866,-0.3836663217,0.0379288387,7.8,5.5,2.1779236419999997,0.35496904310000005,1.947327182,-0.8067835106,0.1666666667,-0.17163538399999997,0.06657960190000001,0.3298219498,4.6604910377,2.2791738621,0.1598151607,2.6135367871,-1.0705413209999999,3.8243251091,113.0,8.0,0.6426935196,0.0021214159,0.6805908203000001,0.0020865739000000003,0.7222222222,,,,,,,,,,,,,,,-7.6429566308000005,0.3972849875,9.0,0.4009779951,0.0515118957,2.9934229492,0.2396338257,1.1427898446,-0.0296223692,273.0,6.5,6.4,211.1666666667,2.2505385257,0.3275571344,0.3439463467430787,286.5833333333,346.1666666667,1.8549832317,0.1795393996,1.7565644625,59.5833333333,134.6018569692,2.2164720556999997,0.30763508,1.3179245985,-0.1505639822,1988.2770833333,25.0,5.0,2914.3333333333003,,,,0.5157987279,0.22507031989999998
s322,1.0673002229000002,0.0250335629,1.9465834937,1.85,27.95,0.33333333330000003,38.3333333333,0.5,,,,,,,,-4.302243874629957,3.8563777311,0.31984063760000003,1.3282397831000001,0.6666666667000001,0.1666666667,4.9583333333,0.0208333333,1.0,-0.0001666667,-3.2083333332999997,15.125,-0.0894736842,1.0,-0.0018195489,-3.9022556391000003,-0.37414965990000004,0.2944606414,6.9,7.6,2.5553295941,0.4207997695,1.8166550746,-0.8845155328000001,0.7222222222,-1.1049936109,0.7070727258,0.0,5.320134937200001,3.8236735988,0.0050763093,3.9516967227999995,-1.0170844173,3.9312389163,160.0,8.0,0.7991960526,0.0009180071,0.9559326172,0.0016371439999999999,0.5833333333,-4.625581180301964,-4.625581180301964,-2.7483841522350163,,,,,,,,,,,,-25.8478694977,0.4423011975,14.0,0.3095823096,0.0348015578,2.8115713195999996,0.3610386066,1.3098201412000001,0.2630471021,350.0,5.8,6.2,275.6666666667,3.6848807375,0.35685696580000004,0.6445721114484126,278.0,284.5,3.4070577455,0.32932290140000003,1.6032668515000001,6.5,21.2548857693,2.5708750455,0.443518013,2.0443743157,-1.6424050117,2106.8283333332997,10.0,8.0,2958.9166666666997,1.3557305547999998,-0.5395141969,0.0446254129,0.4955368578,0.3166881805
s323,1.5507132858,0.2551085365,1.3848016442,2.3,25.1363636364,0.2666666667,11.5714285714,0.30000000000000004,,,,,,,-6.7986798222706195,-5.794643419004228,5.9551286711,0.3194045358,1.6935690343,0.6666666667000001,0.33333333330000003,4.6666666667,0.05833333330000001,2.0,-0.008,-3.6666666667,7.333333333300001,0.1203672788,2.0,-0.0096928214,-2.4958263773,0.3610605044,1.2154089558,7.7,7.9,2.9154993625000003,0.4063394485,2.1877094111,0.613485495,0.8333333333,-1.0943460298,1.5106711287,0.0,5.320134937200001,4.40366821,0.124073819,3.502692068,-0.9575666758,4.0502743994,168.0,7.0,0.8097320557000001,0.0012098777,1.0,0.0020477345,0.75,-7.365900695568905,-6.449609932071973,-6.449609932071973,,,,,,282.6666666667,4.4807017116,0.303043538,2.0714778396,29.5,16.5,,0.4900670442,12.0,0.4975609756,0.0574377463,4.905932287,0.2969191171,1.6351423237,-1.6705264287,260.5,5.1,4.5,224.8333333333,4.1869841226,0.26869576100000003,0.8572295363846171,240.6666666667,202.8333333333,3.0346566739,0.34901955570000004,1.3810049697,-37.8333333333,56.2984981227,3.5515013988999997,0.34111781869999996,2.8034364698000003,-1.2019262191,1951.0916666667001,11.0,9.0,3655.75,1.9286954033,-0.7073551364,0.4698334802,0.8537444743000001,0.41180091979999994
s324,0.9074489788,0.0934900665,1.5848918038000002,1.9,35.48,0.1666666667,30.2222222222,0.4,,,,,,,-7.562886895366117,-6.449084246729388,5.233081793,0.3008124487,2.3265207436,0.5,0.5,7.333333333300001,-0.0833333333,2.0,0.0053333333000000005,-1.75,5.75,0.0637980085,1.0,0.0026230440999999998,-2.0798618167,,0.17936677180000002,7.9,5.9,1.8364307507,0.4771900514,2.3671327562999998,-0.7638254729999999,0.0,0.1732515996,-1.1557021808,-1.0046304968000002,1.3719822656,1.4720714192,0.4145032253,1.3051759629000002,-0.7017421781000001,4.5619233948,172.0,8.0,0.6961903572,0.0013119089000000002,1.0,0.002125088,0.4722222222,-2.7483841522350163,-2.7483841522350163,-1.8444397271102144,,,,,,354.3333333333,2.6595842382,0.4001514362,1.3326631611,6.5,49.0,-10.5783931815,0.7030936066,3.0,0.5076142132,0.0059880104,4.3201907468,0.3211786125,2.2255392674000003,-0.3566990297,370.0,4.8,5.1,242.5,2.7066584794,0.4302055950000001,0.6740919309874442,238.5,246.6666666667,2.7465515944,0.3851100886,1.2391985232,8.1666666667,42.9242424242,4.028700483500001,0.43383527829999996,,-0.36447006229999995,1596.4949494948999,18.0,7.0,3368.4166666666997,0.7850217934,-0.1500009926,-0.0807816807,0.4735200015,0.546822491
s325,0.4877210614,0.0123484655,2.3432620336000003,1.6,14.8888888889,0.1,11.0,0.2,,,,,,,,-3.8206406521720657,5.6605159706,0.27705298240000004,2.1201054075,0.6666666667000001,0.1666666667,8.0,-0.008333333299999999,1.0,0.0006666667,-1.0833333333,17.6666666667,-0.0991444073,2.0,-0.0091702838,-2.5175292154,0.6621524016,0.30534488989999997,6.7,5.2,1.9458105333000002,0.6393736323,1.6470916915,0.027061741,0.0,-0.3062298889,-0.2331781666,0.0,5.320134937200001,4.8479860282,0.30540617000000003,,-0.8893284576999999,4.1867508355,233.0,8.0,0.8288330078,0.0012576161,1.0,0.0021488880000000003,0.5277777778,-1.8444397271102144,-1.8444397271102144,-1.8444397271102144,,,,,,261.3333333333,3.0547236219,0.3253716132,2.1837167467,14.0,226.0,24.558048257800003,0.5837892468,7.0,0.33498759310000004,-0.0372655852,3.5740619036,0.3036341433,1.8969261217,-0.5714193375000001,295.5,5.6,4.7,233.6666666667,3.2169056483,0.38567192689999996,0.4951247305704764,271.8333333333,256.3333333333,3.3666370035,0.31142203329999996,2.4187303234,-15.5,100.9336000379,2.7355836403,0.4340315869,2.1191361269,-1.4300496452,3021.1,10.0,3.0,4249.0833333333,-0.7600342136,0.7476099881,0.3973183817,0.8794671562999999,0.4985713713
s330,1.3788448788,0.2828056701,1.8063912323,3.0,25.043478260900002,0.23333333329999997,10.0,0.1666666667,,,,,,,-11.847475550108788,-6.117355715007848,2.5314753958,0.2403453877,1.8034180128,0.6666666667000001,0.1666666667,7.875,-0.0125,2.0,-0.0031666666999999996,-0.875,6.0,0.0066936299,1.0,-0.0087542973,-1.0330637006999999,0.2264629557,0.946876266,8.4,8.7,1.9145300215999999,0.4733749929,1.8274107536,-0.1475484698,0.0,-1.7672700828,-0.028753360899999997,-0.7548590440999999,3.8104168489999997,2.3176543193,0.07351962100000001,2.2797062255,-0.9575666758,4.0502743994,225.0,9.0,0.7470348358000001,0.0017680884,0.996875,0.0020076704999999998,0.7222222222,-1.8444397271102144,-2.7483841522350163,-2.067339257049917,,,,,,325.1666666667,2.3569731881,0.30285230609999997,1.3825167653,-7.5,83.5,0.5988156565999999,0.5066954981,9.0,0.5653266332,0.10628267460000002,2.56950553,0.3113447594,1.3073520545000001,-1.1692344364,333.5,6.1,6.9,291.6666666667,2.6285173047,0.18317533449999998,0.7921340932087249,266.0,267.6666666667,2.7890270592000004,0.35726101369999996,1.5668567376,1.6666666666999999,63.8306650246,2.1179255808,0.37938739479999994,1.9325657814,-1.5284210619999998,1715.0211904762,25.0,5.0,3030.0,0.4500190670000001,-0.0036191873,1.4378589822,0.8515293758,0.5628392688
s331,0.8223734776999999,0.1661033116,1.5915711987,1.5,22.4,0.1666666667,25.894736842100002,0.3666666667,,,,,,,-6.163537441316482,-4.834727700356504,2.6083488493,,2.6222392136000003,0.6666666667000001,0.1666666667,6.583333333300001,0.31666666670000004,2.0,-0.015,0.1666666667,14.458333333299999,,1.0,-0.0046099291,-1.1377068558,0.17635679199999998,0.6405089979,6.5,4.7,1.0542272584999999,0.48168264159999996,1.604230386,-1.3783425215,0.25,-1.9626115645,-1.9496375013,-1.2882078674,2.7437192025,1.6470529857,0.07842222880000001,1.8012964425,-0.7870721941000001,2.2302886033,237.0,4.0,0.6705610275,0.0018096714999999998,0.9834579468000001,0.0020197614000000003,0.5555555556,-3.6646748864517766,-3.6646748864517766,-1.8444397271102144,,,,,,,,,,,,1.5719878885,0.5215458270000001,9.0,0.4642857143,0.0027456505000000003,4.1087890911,0.2874024911,1.8469322804,-0.7152739523,335.5,7.9,6.1,387.0,2.4877737224,0.3715619636,0.33650570841816885,359.1666666667,398.6666666667,2.8571008394999997,0.3796453445,1.3320890318,39.5,-18.9555727554,2.3397216439,0.34165175159999994,1.718775146,-1.8499364866,1834.1791666667002,15.0,6.0,3238.0833333333003,0.0275610744,0.06714366670000001,-0.3078399106,0.8041443592,0.348881
s335,1.7468701009999998,0.18636324489999997,1.4815627016,2.35,40.04,0.1666666667,31.625,0.4666666667,,,,,,,-10.694128495181904,-8.00618828372257,3.0666232770999997,0.2734896783,1.4139773333,0.5,0.33333333330000003,4.0,0.0,2.0,-5.746271514000001e-18,-1.0,11.458333333299999,-0.0042168675,1.0,-0.0018934041,-4.5326730651,-0.08176814889999999,0.1629247838,8.9,9.1,2.0692040007,0.4037498979,2.0067264237,0.2857276214,0.7777777778,-1.4722076323,-0.5393842988,-0.2674148576,2.8355284759,2.0134378333000003,0.0409035688,1.9428336725,-1.0041893256999999,2.9758557574,220.0,8.0,0.6717735291,0.0014504373,0.6789158821,0.0013587498,0.5277777778,-6.449609932071973,-2.7545573065347257,-5.553730190361736,,,,,,351.6666666667,2.9087163824,0.32958048100000004,1.3429660839,85.0,62.5,,0.5107650785,12.0,0.44226044229999995,0.0994771749,2.1889269737,0.2334234874,1.5225544023,-0.6440342927,336.0,6.3,5.6,274.6666666667,5.1196147241,0.32417769700000004,0.7376702303897821,227.0,297.1666666667,2.6743600603,0.34604421550000003,1.4292883808,70.1666666667,-8.6502521273,2.1813428088999998,0.3265580664,1.7011852969999999,-1.0718054879,1839.4924242424,8.0,9.0,2341.0833333333,-0.4011425311,0.0767151496,-0.9065948968,0.22129621489999998,0.1554085136
s337,0.5049715886999999,0.348795105,1.4433257636,1.2,31.944444444400002,0.4,18.0434782609,0.23333333329999997,,,,,,,-7.520602738745402,-6.233214631324552,3.3321071438,0.242350671,1.2970398139,0.33333333330000003,0.6666666667000001,8.8333333333,-0.075,1.0,-0.0006666667,-4.3333333333,19.25,0.007361963199999999,1.0,0.0014180542999999999,-1.4312007011,-0.0476951007,0.5089852008,7.0,5.6,1.1380248887,0.41507668049999996,1.5146896282,-0.9032397759,0.4722222222,-1.9912420991,1.4485509540000001,-0.5629734621,4.194188013,2.0596409656,0.1888325082,1.1632183064,-0.8742787237,3.2356769612000003,124.0,6.0,0.8363471984999999,0.0008168549000000001,0.996875,0.0016293738,0.5833333333,-4.625581180301964,-4.625581180301964,-3.6646748864517766,,,,,,,,,,,,,0.5147262994,5.0,0.4137931034,0.011163021200000001,2.8781239775,0.236752213,1.2476978227,-0.7305598586000001,298.5,6.3,4.2,,,,,237.3333333333,265.1666666667,1.438116784,,2.0311190531,27.8333333333,25.8478340118,1.7384033240999999,0.2734077486,1.6297289221,-1.8730592413999998,2057.64,5.0,9.0,4796.3333333333,-0.47897284619999997,0.0207433081,-0.0426238974,0.8437605604,0.2424068804
s338,1.0521182803,0.012745863799999998,1.9954252239,3.1,34.0,0.4,18.2272727273,0.2666666667,,,,,,,-9.178662457416713,-7.519646764758031,3.4697087186,0.325786895,1.1980913916,0.5,0.1666666667,3.875,0.1125,2.0,-0.0155,-3.2083333332999997,12.625,0.3038814691,2.0,-0.0029432387,-3.8731218698,0.08381099460000001,0.5588191619,9.5,7.1,1.7422440766,0.4477010988,1.8726630807,0.1421218284,0.9166666667,-1.5202479331999998,-1.5034866499,-0.5629734621,4.194188013,3.130114162,0.0154752782,3.3820097575,-1.3273158840000001,3.310775983,232.0,6.0,0.6499176621,0.0012139399,0.7887969971000001,0.0015866204,0.7222222222,-6.449609932071973,-6.449609932071973,-6.449609932071973,,,,,,341.1666666667,2.1406133712999997,0.2800496648,1.2771266366,31.5,33.5,,0.5694362400999999,16.0,0.6085858586,0.0343411137,3.6190539712,0.32403611600000004,1.2832429895,-1.5910639899,312.0,6.2,5.0,331.0,2.7456279454000003,0.3617293144,0.04213344798111159,294.1666666667,313.6666666667,2.5950733794,0.3554793143,1.0940902791,19.5,15.5959841193,2.2328407112,0.3351781387,1.7393469261,-1.6387700825,2106.0462962963,4.0,8.0,3162.8333333333003,0.4488423832,0.223983035,0.8837459893999999,0.2121870404,0.2166163694
s340,1.1098129584,0.2943652022,1.6639942433000001,2.25,41.176470588200004,0.43333333329999996,46.1538461538,0.5666666667,,,,,,,-10.18013737137348,-7.6365887062872915,2.3886028614,0.207899538,1.8641449298,0.8333333333,0.1666666667,12.041666666700001,0.17083333329999997,2.0,-0.0135,-5.0416666667,20.4166666667,,2.0,-0.0070945626000000015,-3.7163120567,0.1793057641,0.6519265018,8.1,7.5,1.2023466362000002,0.35806046869999997,2.5522519193,-1.477184188,0.7222222222,-1.7622200234999998,-0.5207528624000001,-0.2893970564,1.556346935,0.7738344759,0.0098202314,1.7192715466,-0.6980313333,3.2931327482999997,159.0,6.0,0.5,,0.95,0.002689079,0.7777777778,-6.449609932071973,-6.449609932071973,-4.625581180301964,,,,,,475.1666666667,2.2936328166999997,0.35071279899999996,1.3806922472999998,47.0,42.0,3.1786639857,0.3815096384,9.0,0.30107526879999996,0.0189187894,1.9033536981999999,0.3128626477,1.5380497267000002,-0.15913163019999998,349.0,7.4,6.2,365.8333333333,2.0815843775,0.4012662042,0.3165215614622036,337.6666666667,336.6666666667,2.2136690255,0.3964431515,1.4035940196,-1.0,19.7244699506,2.262121151,0.2640297494,,-0.474641473,1145.0128571429,28.0,7.0,2212.0833333333,-1.2530363328,0.28200342640000003,-1.0380961432,0.8269681437,0.2168748917
s341,,,,,45.571428571400006,0.30000000000000004,24.55,0.33333333330000003,,,,,,,,-4.964582372760193,2.5322029272,0.3628693189,1.5095524637,0.33333333330000003,0.6666666667000001,13.708333333299999,0.0208333333,2.0,-0.006500000000000001,-3.7083333332999997,6.958333333300001,0.2445783133,3.0,-0.009037778199999999,-2.4100469675,-0.0767150907,0.2819262782,7.7,6.4,1.2305037978,0.6263940726,1.2298502821,-0.2897316573,0.30555555560000003,-1.1727937393999999,-0.2934488987,-0.2216310368,2.026539289,0.8981627977000001,0.0038025063,1.8481990301,-0.7017421781000001,4.5619233948,150.0,10.0,0.8558349609,0.001058811,0.9327636719,0.0012552243,0.5,-4.625581180301964,-4.625581180301964,-4.625581180301964,,,,,,,,,,,,1.7848955444,0.5631717142,3.0,0.4938271605,0.025725972000000003,2.2922137152,0.35040322490000003,1.7193110662,-0.8667611779000001,398.0,4.4,3.9,406.3333333333,2.1282021772,0.44044284689999996,0.2525737186418617,,405.6666666667,2.2509112231,0.37348623490000005,2.0868897853,-89.6666666667,123.97589285709999,2.1894163204,,1.9365326874,-1.9481654516999998,3863.45625,8.0,6.0,4545.0833333333,-0.2837170343,-0.1151410953,-1.0443804705,0.8188064987,0.5853648789
s342,0.8357072218000001,0.1357491713,1.6271416688999998,1.95,37.0526315789,0.3666666667,37.176470588200004,0.43333333329999996,,,,,,,-8.466150328384002,-4.606428297078054,3.4196295179000002,0.2309616211,2.2894078058000003,0.1666666667,0.6666666667000001,16.0,0.1083333333,1.0,-0.002,-3.6666666667,13.541666666700001,0.013968254,1.0,-0.0018412698,-1.8650793651,0.29735603039999997,0.2207533502,8.0,6.1,1.9059340092,0.5977821133,1.7543082867000002,,0.027777777799999997,-0.7080020168000001,-1.259648503,-0.8864604548,3.5472140276,2.8027125514,0.3427402849,2.6579333108000003,-0.7625664513,3.9332268227,136.0,4.0,0.7493302345,0.0017953188,0.6615069389,0.0023014823,0.44444444439999997,-1.8444397271102144,-2.7483841522350163,-2.7483841522350163,,,,,,388.3333333333,2.75571819,0.3962379115,1.2457628433,27.0,45.0,-25.802031226,0.4480476287,1.0,0.3697270471,0.0313485156,2.8668318343,0.2976239135,1.8505707047,-0.5568953743,382.5,4.8,5.8,257.3333333333,4.4856682752,0.3303658862,0.6927990786294979,246.3333333333,281.6666666667,2.8795888516000003,0.3481912985,1.3835348338999998,35.3333333333,-34.6627527723,2.6291027941,0.3509386928,2.8637947523,-0.9479049197,1564.0555555556,9.0,6.0,6393.666666666701,,,,0.2275538176,0.2276165564
s344,0.980960857,0.08655397790000001,1.3784248231,1.35,28.5185185185,0.1,20.7916666667,0.2,,,,,,,-7.746130795459616,-6.797231147762978,2.6432247909,0.27137018490000003,1.0391273997,0.8333333333,0.1666666667,19.25,-0.1166666667,0.0,-0.0026666666999999996,-0.8333333333,16.75,0.0434619507,0.0,0.0016205788,-0.3289389068,-0.0419299905,0.7386187323000001,6.8,5.4,,,,,0.7777777778,-1.3290273899,-0.90916567,-0.23315151239999998,3.5345441135000004,2.7283137060000002,0.0672103706,2.3178082503,-0.7122733402,3.5596877282,127.0,0.0,0.7239557266000001,0.0020909873,0.8856933593999999,0.0024812187,0.5833333333,-4.609202534990781,-4.607858416042895,-4.625581180301964,,,,,,290.5,2.525953634,0.29324947170000004,1.2542838806,11.5,64.0,8.292503285599999,0.4929595085,7.0,0.42105263159999995,0.0706941876,2.7268416262,0.2928528609,1.3022622945,-1.0619768537999998,281.0,5.3,6.4,,,,,244.8333333333,277.5,2.6282050799000003,0.3518548785,1.0079176803,32.6666666667,10.2198219238,2.0775416147,0.3094407313,1.5978810567,-1.4082361655000002,1221.3821428571,7.0,8.0,1914.5,,,,0.5031147604999999,0.3111352555
