,NBHD,NBHDL,NBHN,NBHT,adaptive_n_back.mean_load.logTr,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation.logTr,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,attention_network_task.hddm_thresh.logTr,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,choice_reaction_time.hddm_non_decision.logTr,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,columbia_card_task_cold.loss_sensitivity.ReflogTr,CCTCPROB,CCTHAVCC,columbia_card_task_hot.gain_sensitivity.logTr,CCTHINFO,CCTHLOSS,CCTHPROB,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,dot_pattern_expectancy.hddm_drift.logTr,DPEHN,dot_pattern_expectancy.hddm_thresh.logTr,GNGBIAS,GNGDRPIM,HIRSCOR,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,LOGCONHD,LOGGBHD,LOGHD,local_global_letter.hddm_non_decision.ReflogTr,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,motor_selective_stop_signal.hddm_non_decision.ReflogTr,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,shape_matching.hddm_non_decision.ReflogTr,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,SHFTMLR,SIMHD,simon.hddm_non_decision.ReflogTr,SIMHT,SIMSIMHD,simple_reaction_time.avg_rt.logTr,SPSFORWD,SPSREVRS,stim_selective_stop_signal.SSRT.logTr,STSHD,STSHN,STSHTL,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSHD,SSHN,stop_signal.hddm_thresh.logTr,STRHD,STRHN,stroop.hddm_thresh.logTr,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,tower_of_london.avg_move_time.logTr,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,writing_task.positive_probability.logTr
s328,1.9508468718,-0.3836238725,0.2418919993,2.5870973506,0.9555114450274363,45.2173913043,6.119688953300001,32.0,2.4413107143740485,-0.587133557,-0.8169289465,2.9201746633,0.2956925495,0.4494549830166175,-0.7652850999999999,-5.153228783770414,-3.1209390362593252,-2.01877280300127,3.2728685199000003,-1.4456395931046335,1.6618085171,0.5,0.33333333330000003,13.875,0.1041666667,1.0,0.0214352807526913,-0.7916666667000001,19.6666666667,0.17245544100793148,1.0,-0.0050165485,-3.4208037825,0.4914566596247508,0.3759378845420082,8.035999999999998,6.605,1.7244562650000002,0.350429264,1.743769259,-0.3866260561,0.3741666666660001,-0.3715324849,0.2363645579,-0.3719338943,3.8121088774,0.8462667234195872,0.1448519527,0.9789391962542344,-1.2494826612,3.4664424285,279.0,4.471322750974863,0.3498535379707482,0.2565783653,8.0,0.9,0.001674893861,1.0,0.0026114347,0.5,-1.3862943611198906,-1.24237779,-0.6725348337999999,1.5211118106,0.22338462873271364,1.3938535374,-0.35806780880000005,270.8333333333,4.432598784800001,0.12179075711254413,1.8617341172,-1.2166544094,-0.45884800200000003,-0.1492815015,0.4412296886,9.0,1.5062361713999999,0.3589625209,2.1846470593,-0.0245098975,2.9705603214,0.15013987520725774,1.7343034321000002,-1.346495139,0.4285714286,0.0203194464,-0.00015863190000000002,2.5291674183655704,0.3846234084472226,0.12904584970000002,3.5984557763,0.16287187633970993,1.7968834826000002,-0.8185309973,5.611301621862036,6.1,6.7,5.7985874763744105,2.2427042839,0.3105238037,0.2450444281365579,-0.5893750604,237.6666666667,3.5733158305,0.3438190022,0.5786556818474048,3.1027568860000003,0.3749085156000001,0.6533643533661647,-1.3752221666,-0.231443688,1.5606230315,0.30015719350000003,1.7670608291,-0.328630231,7.3552828240648225,20.0,7.0,1948.1666666667002,-0.29262084110000003,-0.2878890201,-0.8338214048999999,0.8702555623,-0.7372268718669683
s329,2.9937653242,-0.7444525138,0.1989654243,1.311711901,0.7178397931503168,22.962962963000003,6.465776659199999,23.380952381,1.9028612815804529,-0.505776809,-0.8589465257000001,2.5120558251,0.33838347750000003,0.05228334362202651,-1.7170941724000002,-4.3656874019322185,-2.3594345014046194,-3.496130680195149,4.316134445,-1.5385136262632158,1.1897637155,0.5,0.33333333330000003,22.5,-1.6653345369999996e-16,1.0,0.004489905272852001,-2.5,25.625,0.1949375965848673,1.0,-0.002021978,-1.483974359,0.4799726354814483,0.022069758939413073,8.5,9.1,2.4611055068,0.4529088405,1.7425974504,-0.2990873444,0.3838888888940001,-2.9199041808,-0.0118841799,-0.1448413667,3.3579238221,0.9854574241360669,0.083542507,0.4812864536799343,-1.3646783862,3.2360509786,117.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.6138065338,0.0018209004,0.934375,0.0021590645,0.7222222222,-3.6646748864517766,-1.780502452,-0.256993521,1.5202231956,0.26785225792253176,1.0248026044,-0.3213340852,299.02166666666403,3.495156429792,0.11722011996974825,1.5732764906159995,-0.9828617742549997,-0.3865855494470001,-5.001493818,0.3267903837,11.0,2.0021952243,0.3772400178,2.0229917118,-0.4776081210000001,3.3259189960000004,0.1570292666037414,1.1353200985,-2.1541977098,0.5,0.0296551135,0.0016733681,1.141536746598417,0.4157622462094854,0.3421296433,3.8298714821,0.16954454388583493,1.5904803278,-0.8089156047,5.470167623474697,5.8,6.3,5.667626851714712,2.8020854737649983,0.30687829669,0.3764691836131404,-0.8794007629500001,227.5,2.4881835578000002,0.2359420061,0.1592872442636803,2.1135179867,0.3127282178,0.4074022986091075,-1.2888018308,-0.2595707916,1.5074173899,0.2486409068,1.3694102858,-0.17927865680000002,7.066579544384199,0.0,12.0,4660.5833333333,-0.8646031592000001,0.0779533625,-0.7594122620999999,0.1297352548,-1.7202299515900503
s334,2.4389633790530008,-0.6218452460069998,0.138156255159,2.333786008684,0.8325598509276597,29.090909090900002,3.6633199997,26.565217391300006,1.5735377895862466,-0.3819050047,-0.9288661775,2.7515928503,0.3890556852000001,0.4712798792421361,-0.9612010196,-9.302546673797467,-4.9202045585320535,-4.3737794880693786,3.288962465,-1.3280129255272142,1.3787908351,0.1666666667,0.33333333330000003,14.958333333299999,0.1625,2.0,0.007637427162291077,-3.375,13.166666666700001,0.21602433790496492,1.0,-0.0029,-1.6916666666999998,0.5227841425029806,0.50029711942634,8.7,6.1,0.8266201054000001,0.259782954,1.7226941236000002,-0.7920395501999999,0.33333333330000003,-1.5346217569,0.35849389299999995,0.0,5.320134937200001,1.1218892264277958,0.0220509831,1.1787605257578369,-1.1195720593,3.7262636324000002,221.0,4.5085065923544105,0.47395080202453493,0.3752535483,7.0,0.6412079214999999,0.0016730231,0.7213916779,0.0019438672,0.5,-7.824046010856294,-0.9380670056,0.1479327533,1.8684157855,0.20319650102793213,2.0762336955,-0.2686327451,361.5,3.6574008504,0.12370093553783255,2.1304668335,-1.199093029,-0.2856351515,5.539533847118998,0.5700085364999999,7.0,1.6188747429839991,0.4867115624389999,1.9897210256769997,-0.36015397317499986,3.054858905,0.1747913067439918,1.7423251512,-1.6096210615,0.570719603,0.1315493098,0.0016774479999999998,1.8078980376069431,0.23656522157610574,0.2335399863,2.7433062665,0.14578527061369198,1.6952017851,-0.4677457193,5.812636879568284,5.5,5.7,5.812636879568284,3.2885963532,0.3050875154,0.6847525426252951,-1.0878652445,308.3333333333,2.6537506478,0.3219768351,0.4830019504142855,2.109114911,0.30283705920000004,0.8105268780864402,-0.9805713176,-0.2260851082,1.7602119303000001,0.2083283056,2.1624320044,-0.35285562460000003,7.3614521943493,-1.0,7.0,6936.583333333299,0.7045818173999999,-0.1514263854,0.1977674364,0.8237506081999999,-0.3242008130149185
s336,2.212431821,-0.4509968626,0.039894832000000005,1.9661135038,0.7654678421395714,45.5555555556,13.298483868599998,33.3333333333,2.1264048957711648,-0.4907833865,-0.7574843130000001,2.64471128,0.28194498430000003,0.3996716485834265,-1.2353790957,-7.964026439597858,-8.263636833693832,-2.1284594662647023,4.233471738,-0.8685254229275724,1.66333867,0.6666666667000001,0.33333333330000003,17.5,0.0916666667,2.0,0.0034938892542558378,-2.5833333333,18.4166666667,0.3654710504063907,3.0,-0.0086423826,-3.1243986254,0.2707525993452729,0.4712582540622696,5.5,4.1,1.3748050055,0.2578520233,1.5319953875,-0.6290644897000001,0.4422222222260001,-0.0684791294,-0.27578185040000003,-1.0856455288,3.1488438797000002,0.4902627945919705,0.0425663377,0.9704005736256388,-1.4184071275,2.6215454703,168.0,4.564408924428761,1.6280903757216418,0.3492235958,5.0,0.6340867996,0.0027022269,0.8225616455,0.0021422133579999995,0.5833333333,-2.7483841522350163,-1.4787074667,-0.134009768,2.1280767776,0.27109896969458297,1.3834589342,-0.2864300001,265.1666666667,4.2185587723,0.054381604036308526,1.1222091964,-1.4584510196,-0.3756594269,2.440097492327,0.4267267717,4.0,1.1194907552,0.37533696850000003,1.2474059216,-0.0991907535,2.3290748515,0.16933521373954716,1.1811828551,-0.8246530606999999,0.3447432763,-0.020790743700000003,-0.0001305356,1.7872389891008893,0.3993963107536541,0.3117341071,2.4114720545,0.11920622493080868,1.9522957809,-0.5270395354,5.895779296973574,7.5,5.2,5.619192406355703,2.2978237286,0.3004618182,0.08371145674528163,-0.40649452350000004,249.5,3.1455229852,0.3220809724,0.3116096750331857,1.9333683487,0.3182002031,0.4625567791578996,-0.6667530643999999,-0.1402666985,2.0571465379,0.32378031960000003,1.9673981087,-0.2170627714,7.264869066009103,18.0,6.0,2846.25,-0.09064674588999996,-0.05563040591000002,0.043106239838999985,0.1622214628,-1.2618784681111257
s339,2.2260277432,-0.6185594435,0.0350576178,2.1663027948,0.5819215454438385,34.4583333333,6.3037543449,26.434782608699997,1.7990135446869402,-0.7669332144000001,-0.9288843623,4.4313378418000005,0.3827819665,0.8223193612487385,-2.0397227052,-8.007022181863386,-5.970055367870482,-9.014921625704973,2.911116758,-0.9205822136235066,1.4202482372,0.8333333333,0.1666666667,10.916666666700001,0.0166666667,1.0,0.0041580101818587,-0.5833333333,14.75,0.09280559540424213,1.0,-0.001465387,-0.8915662651,0.2486766082127899,0.6686936794164031,7.3,4.4,1.1159441757,0.461601916,2.4454566781000002,-0.6640030808,0.9444444444,-1.6017992011000002,0.0812284461,-0.7548590440999999,3.810416849,1.0322587317313947,0.2516346592,0.3791489899438606,-0.7458764829000001,2.9788724795,105.0,4.285442751539002,0.2940660557228181,0.3968411315,9.0,0.7411956787,0.0012560481,0.8970016479,0.0011747586,0.75,-8.511264302067357,-1.0066778095,-0.1460939275,1.8858593737,0.2755124012564584,2.2811967401,-0.4096456938,358.65666666667113,3.3981003171740003,0.08847968865041579,1.7121502784559994,-0.8787638539049998,-0.346018854614,4.334206532983003,0.4675669965,16.0,1.6416327031,0.4583358,2.101076991,-0.3870534788,2.651950098,0.12541522461992954,1.3976187071,-1.5526401847,0.4218362283,0.07788134769999999,-0.0010412332,1.7471146968646052,0.2885639506079071,0.1955895183,2.5037583849000002,0.1361827525363899,1.5725756021000001,-0.6728312544,5.747799360072976,5.5,4.5,5.963579343618447,1.7287436638,0.2585347109,0.2454292854609829,-0.6804794552,286.6666666667,5.0246932669,0.3420956852110001,0.47349365499285206,1.8101138630000002,0.3039772964,0.5810236701538414,-0.8237171578,-0.1723271397,1.4974999359,0.1226843596,1.9917969056,-0.0253563158,7.825829268391862,-3.0,11.0,4934.9166666667,-1.1760305877,0.5436242119,-1.167431979,0.8811110506000001,-0.6669862651855964
s346,2.2842057574,-0.8339846497000001,0.06212098670000001,2.1482280405000003,0.30010459245033816,34.0909090909,7.5901508292,26.1,1.9278936795796533,-0.43071153630000003,-0.8834011998000001,2.4349702439,0.3924922216,0.3830921054978775,-0.8002018062,-8.06381512917171,-7.263857101472062,-5.133067793652731,2.2741201264,-1.230785769500877,1.4733682341999998,0.8333333333,0.1666666667,7.75,0.125,2.0,0.015381102038302171,-2.4166666667,13.833333333299999,0.12238353577573605,1.0,-0.0014241007999999998,-5.439544808,0.3302724176140076,0.6118903419359637,6.4,5.1,1.4767527331,0.22017066010000005,2.3631161749,-0.4714729636,0.4722222222,-1.5831420078999998,-1.6017655645,-0.5437925163,2.0651378548,0.5734899077929669,0.12210065640000001,0.5901433076148,-0.5000413294,1.6562268739,152.0,4.588677829794677,1.2161325969554209,-0.6040336064999999,3.0,0.6240500331000001,0.0013407786,0.99296875,0.0022007082,0.6111111111,-5.553730190361736,-0.7466340229999999,-0.113910143,1.5743360635,0.15468029338580727,1.7896969761000001,-0.1988987718,391.1666666667,3.2147079097000004,0.07500391638294225,1.4062088363,-0.1089083061,-0.6248093517000001,15.570323748699998,0.9044041769,2.0,1.1417341916,0.4087912642,2.2557401615,-0.4560836958,3.4040912012,0.13302534681743888,1.9870214458,-1.5937830860000002,0.3143564356,-0.004738060200000001,-0.0007996335000000001,2.035938932455076,0.28429265245202257,0.182816434,2.8272553741000004,0.15167608797742688,1.6936035165,-1.0868045128,5.676753802268282,6.1,4.6,5.6727503654083575,4.1383038958,0.3338490382,0.3746526475840262,-1.1079134719,277.96583333333405,2.9531764930590008,0.331070938149,0.4819413370264648,1.9219527165999999,0.4367782793,0.6286837949462966,-0.9062199839,-0.2580782673,1.4363271706,0.2421520211,1.7050306981999999,-0.4260859194,8.050797859244474,-5.0,9.0,7703.25,-0.19112408126600006,-0.014303430034999997,-0.17276590387299995,0.4883568647,-0.3398960633924618
s357,2.3719564646,-0.6285301363,0.20301148440000005,2.2540865397,0.7654678421395714,23.625,7.4705945285,24.444444444400002,1.444531676905211,-0.5358038603,-0.7728032074000001,2.9100594414,0.4098704305,0.2868791266270443,-0.8956706684,-7.365615024575682,-6.087573677988738,-4.485652540082758,4.5577662796,-1.2027064325133066,1.3666360078,1.0,0.0,5.958333333300001,0.0625,2.0,0.016529301983997394,-2.4583333333,4.0833333333,0.1890522960459396,2.0,-0.0039121951,-1.2713414634,0.5840750493154554,0.33779848604922696,8.1,6.2,2.4322741575,0.497035168,2.1350662345,-0.5472114239,0.2777777778,-4.1395908272,-0.27384946050000003,0.4207109379,4.4787130615,1.2994592576840742,0.1546045975,0.8141014429572561,-1.1652624446,3.6348828618,132.0,4.5085065923544105,0.47395080202453493,0.3752535483,7.0,0.8143432617,0.0009143621000000001,0.9866577148000001,0.0008029714999999999,0.4722222222,-6.449609932071973,-0.7394315161,-0.3380393551,1.8069247348,0.16469994678450547,1.8628745902000001,-0.3887131536,353.3333333333,2.6699618813,0.11912617635005375,1.4135480756,-0.446479053,-0.35531017930000003,31.9509677333,0.690064714,13.0,1.7834664502000002,0.6943351456,1.8748619704,-0.41999551560000004,3.2467821236,0.13013882170811575,2.3307585609,-1.7048380194,0.47654320990000004,0.0747388157,-0.0009829369,2.2224625262551925,0.25445755085846844,0.2000891931,4.0360324167,0.11486431892149615,1.5875800159,-0.5604619886000001,5.6577385361547945,5.3,5.3,5.990213765206328,2.7574881024,0.2757647582,0.7080314196943792,-1.118518555,317.8333333333,3.0365395586000004,0.3514652620000001,0.36387478273345003,2.256143494,0.3476048215,0.4013400990110711,-0.8288588318000001,-0.2490707199,2.3893877628,0.3692694784,1.9276489909,-0.17350351120000002,7.838210223104493,1.0,11.0,3278.25,1.4218031576,-0.6062252483,1.0574360165,0.9008088678,-1.102360428777475
s359,2.2134478875,-0.8583556156000001,0.1268004811,2.2981074929,0.30010459245033816,45.1666666667,9.102359099500001,33.2352941176,1.8364307383838163,-0.4200069918,-0.7741675481,3.2541077002,0.4323560113,0.6397181029576804,-0.9039814004000001,-6.740331393472964,-6.1876649470244205,-2.8747944966640664,3.242606027,-1.0327329304170252,1.423624789,0.1666666667,0.33333333330000003,17.7916666667,0.0625,0.0,0.0056506715419599035,1.2083333333,29.590909090900002,0.16914736774736328,1.0,-0.0002420236,-0.8972405864,0.8557163576627882,0.736615476725321,8.5,9.9,1.6564998401,0.5751795829999999,1.8852208688,-0.4393452065,0.0833333333,-3.5848511411,-1.2948474593000001,-0.4683283594,2.7109498368000002,0.9288162426381171,0.2847456761,0.3507937314727836,-1.2083775268,3.5486526974,158.0,5.805210373691247,0.27456551280779345,1.0026336628,6.0,0.7819671631,0.0007870647,0.8208786011,0.0016567992,0.1666666667,-2.7483841522350163,-1.1692070267,-0.17367847660000002,1.5986510847000002,0.2385144212568361,1.8348835357,-0.35275325,430.1666666667,2.5401137316,0.09174001133038348,1.5844899103999999,-1.0873035072,-0.3861921931,4.860161715644999,0.6657862474,9.0,1.4990198441999998,0.4988884116,1.9674509171,-0.2618928413,2.7840056612,0.029636839390741763,1.2578967924,-1.8745412412,0.4029484029,0.0097934199,-0.0017672360999999995,2.0151633047853816,0.4455273210755011,0.0395469977,2.379348352,0.05157296952481328,1.320274286,-0.6041255107,5.898526551448712,7.0,6.0,5.782285536144145,1.2906058918,0.28165903810000004,0.7478623634209186,-0.2366773652,330.1666666667,1.903380302,0.3400192313,0.3638465368215295,1.9071218095,0.43969040880000004,0.6078317408009036,-0.6534279553,-0.37668412560000003,1.7969802934,0.4148910175,1.7276307007,-0.6273476308,8.354468358368841,6.0,4.0,4810.7083333333,-1.1049887709,0.07054440690000001,-0.8760403106,0.9022685609000001,-1.19610812978087
s365,1.9283758021000001,-0.36101263850000004,0.0831034715,2.5920135633,1.0986122886681098,30.2,7.7703891388,17.6428571429,2.5305111970095293,-0.5180955193,-0.7953048522,5.0021159001,0.3171912018,1.0981683816893173,-1.2195249018,-5.8786523880348325,-3.8683466899604557,-4.421141104511183,4.7552766065,-1.3581622506823845,1.880254877,0.8333333333,0.1666666667,13.875,0.0791666667,2.0,0.011269592225270884,-3.625,14.708333333299999,0.31282415291877,2.0,-0.005491525400000001,-4.6445783133,0.3690124764345961,0.583996133963819,7.9,7.6,1.5658558163,0.4352603252,1.8390176225,-0.1895146716,0.1666666667,-2.034449777,0.07513223670000001,0.1910395678,4.9380558016,1.2778749926047517,0.1694763406,1.0290852706217095,-0.8075379761,4.3503317988,299.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.7861946940000001,0.0013919175,0.965234375,0.0014605115,0.6388888889000001,-1.8444397271102144,-0.9680707043000001,-0.1324596026,2.2627379976,0.2506571136525272,2.2986321441,-0.4329437555,319.7966666666741,3.8048975319899987,0.11448140443075527,1.8055512043129995,-1.1918223589589998,-0.36812472946,6.055984125556997,0.6483614592,13.0,1.7440608182,0.428992331,2.1128189677,-0.6122181996,2.6715126217,0.0,1.4379744327,-1.4727846349,0.5283950617000001,0.0809846531,-0.0014207975,1.7695088653636937,0.5153723900603526,0.2365381434,4.119255281,0.09678805003413032,1.4368051606,-0.9568057911,5.627621113690636,7.2,6.2,5.403427850950804,2.6671776107,0.3284782122,0.5594946636287415,-0.7159112403,193.6666666667,3.9848835933,0.344159869,0.6698929310505004,2.6523429142,0.2896610269,0.4764974938290837,-0.9371826512,-0.2626551475,2.5234173115000003,0.3328365258,1.7663584497999998,-0.4178523532,7.462222917271637,9.0,8.0,3326.3333333333007,0.6410784152000001,-0.1098328033,1.2633668637,0.2055873917,-1.4253199788415234
s368,0.9309114294,-0.07775127450000001,0.0507786581,1.7468050252,0.30010459245033816,16.6666666667,3.1008683647,15.2,1.4767874624313715,-0.4482869326,-0.8915179878,3.8062532153,0.3660799991,0.7437456651605705,-0.5358661846,-7.628394938101593,-5.339046532043707,-2.5541060151647756,5.232766722,-1.2100328238760063,1.3979564066,0.5,0.33333333330000003,11.208333333299999,-0.0291666667,0.0,0.0033277900594519305,-0.5416666667,3.8333333333,0.20639236805716266,0.0,-0.0040425532,-0.9893617021,0.5378197167272485,-2.2204460492503136e-16,8.9,8.4,2.417791444,0.3317332309,2.1364815993,-0.5193707616000001,0.0555555556,-0.9606049672,-0.3918557898,0.0,5.320134937200001,1.7908054392027648,0.2333627307,1.6863556075937685,-1.2494826612,3.4664424285,213.0,4.564408924428761,1.6280903757216418,0.3492235958,5.0,0.7320347954049998,0.0014644693249999993,0.8643333733120001,0.0018438449950000004,0.6266666666579997,-4.625581180301964,-1.0219581709,-0.0406358343,1.8497059982,0.19601826343724668,1.6832229374,-0.38358155520000004,257.8333333333,3.8918086712,0.1309136675950556,1.6259268364,-1.3555331501,-0.30104337340000004,-3.5833429608,0.47387600280000003,3.0,2.2807301494,0.4146085645000001,1.649536918,-0.42661517990000003,4.2598052718,0.16433027161170938,1.9201813201,-1.6872506104,0.3870967742,0.033028809900000004,0.0004245551,1.0891790233638408,0.339605787917199,0.3783073047,4.8290533042,0.12543323403494958,1.4244926653,-0.9401112438,5.5373342670185375,5.0,4.7,5.420534999272285,3.4503994721,0.2844225613,0.6020877360259239,-1.0558727888,228.5,4.8451447774,0.2871654113,0.6740812444751474,3.8893716699,0.3337823377,0.7782901259887792,-1.4342597075,-0.17542299660000002,2.9953466127,0.3325589295,1.7827869577000002,-0.3157653172,7.88912188759248,20.0,3.0,2023.0833333332998,-1.0805893345,0.5069031214999999,-1.2838602301,0.12705031590000002,-1.0327662582559605
s369,2.5667193737000003,-1.0800039715,0.0390802004,3.5726806363,0.4054651081081644,10.777777777799999,2.9132764179,9.1304347826,1.347894349043331,-0.3917196055,-0.7732925486000001,3.2729942753,0.4595362223,0.3349965659260148,-0.7489963209999999,-1.2127986548141922,-0.9341270807683558,-1.327366030085642,4.8688752075,-1.2863724270930068,1.661118266716,0.0,0.6666666667000001,9.0416666667,0.06329166666700001,2.0,0.004655811569372459,-2.4583333333,5.833333333300001,0.18490499176693506,1.0,-0.0009146341,-2.0280487805000003,0.4450115196903126,0.3511767097837508,6.1,4.2,1.5553091377000001,0.3872988868,1.9688236123,-0.6212948105,0.396666666665,-1.1100983575,-0.7740147659000001,-0.0892876196,3.1807471314,0.8636889769832953,0.054932353200000006,1.1037434461677031,-1.070541321,3.8243251091,141.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.8884643555,0.0011158020000000002,0.898046875,0.0011191042,0.5555555556,-1.3862943611198906,-1.1314624522,-0.2314496437,1.2249780472,0.18827812516418835,1.6949173696000002,-0.3831285117,277.3333333333,4.5135292122,0.03087074534538546,2.2769286204,-2.1407516898,-0.4491854549,-0.5847387605000001,0.5833076172999999,6.0,1.1212699923,0.6890344087000001,1.6923381721,-0.1383729257,2.7122179727,0.12325362041691007,1.7482294174000002,-1.7120181794,0.5257985258,0.0872279148,-0.0002192451,2.2141348197367963,0.2694349391503044,0.2244144263,4.4440637939,0.049365389552727366,1.6619270408000002,-0.7863586185,5.902633333401367,5.4,3.7,5.598421958998375,2.4999780764,0.4504694537,0.4942768257837337,-0.8894935501000001,267.8333333333,3.5118914236000003,0.4397742522,0.7309109026728512,2.9489686831,0.4453451019,0.40546447470796376,-1.2453406926000001,-0.25806266510000003,1.431320703,0.1241026491,2.6763089773,-0.110445107,8.085706731191348,-9.0,7.0,6261.666666666701,-0.28014906451800003,0.13459043432999998,-0.2210336705890001,0.8356451978,-0.8035253835598584
s372,2.75643299,-0.3781655531000001,0.0926700867,3.2026805557,1.3987168811184478,43.3333333333,14.9744881087,21.3333333333,2.5362016077375005,-0.437569957,-0.8679927961,3.4063133873,0.3332649406,0.8646132286141432,-0.2502228765,-5.968899190645348,-4.371612300595773,-2.738066529868054,4.1200155739,-1.2070359128565329,1.6747248456000001,0.33333333330000003,0.6666666667000001,12.916666666700001,-0.0833333333,1.0,0.007802812029946614,-2.5,15.083333333299999,0.10324483500300992,1.0,-0.0004555950000000001,-4.797513321499999,0.5750708484963754,0.42099620152316175,8.3,7.3,2.396217472,0.5062894518000001,2.1299890035,-0.6175051047,0.0833333333,-5.44988387,-0.3733330342,0.0,5.320134937200001,2.0752955368423374,0.1437833051,1.5374607227102626,-0.4884848921,3.7122256308,205.0,4.564408924428761,1.6280903757216418,0.3492235958,5.0,0.7372843623,0.0014087123999999998,1.0,0.00174379,0.6944444444,-3.6646748864517766,-1.0827386002,0.0687277448,2.451332629,0.1254415707776172,2.1928267757,-0.34944026990000004,156.5,5.283278635,0.09208328853179903,2.3983375894,-2.9642195571,-0.2071180474,-0.5772251391000001,0.4806348897,13.0,1.68806618,0.5435187651,2.1358357586000003,-0.489622745,3.0964490652,0.07878686053521823,2.4135161227,-0.6900805661,0.3930348259000001,0.0124708791,-0.0032536834000000004,1.7010959188374766,0.3364904970259193,0.2481614032,4.7884622985,0.07604804438881649,1.7321140794999998,-0.7770133618999999,5.9776191402859284,7.3,5.7,5.441695949393241,2.9624862582,0.37687534310000004,1.2071692322428051,-0.5204787632,260.8925,3.6251173517979987,0.3451560959029999,0.6113807029351765,2.9227359475,0.3225199171,1.0362500520334816,-0.878925382,-0.2452544394,3.8127839206,0.3684626157,2.7322932135,-0.2866678878,7.618615858980818,-5.0,11.0,4426.9090909091,0.7418059681999999,0.5151847512000001,0.6734065779999999,0.8663507009999999,-1.8134288479089096
