,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,dospert_eb_survey.health_safety.logTr,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,mpq_control_survey.control.ReflogTr,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,selection_optimization_compensation_survey.optimization.ReflogTr,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s334,,,,,29.090909090900002,0.2666666667,26.565217391300003,0.23333333329999997,-0.1855759956,-1.5894168312,2.5322001894999997,0.3911860947,1.5178779699,-0.9899536106,-9.302546673797467,-4.9202045585320535,3.2666666667000004,3.5,4.0333333333,3.25,2.25,3.2,2.2857142857,48,3.2843041371,0.2645110009,1.3825876984999999,0.1666666667,0.33333333330000003,14.958333333299999,0.1625,2,-0.0031666666999999996,-3.375,13.166666666700001,0.0608333333,1,-0.0029,-1.6916666666999998,1.9090909091,0.15937007520000002,0.6457734909,8.7,6.1,0.6873210545,0.2613843341,1.6813273600999998,-1.0269839804,0.33333333330000003,2.5,2.6666666667000003,0.847297860372918,3.8333333332999997,3.1666666667000003,4.6666666667,4.5,4.8333333333,3.8333333332999997,2.1666666667,1.3333333333,2.5,3.3333333332999997,5.0,5.0,-1.5355165272,0.35206061180000003,0.0,5.320134937200001,2.8317729139,0.0290630483,2.8767133084000003,5.5555555556,0.0,3.7037037037,6.0,4.25,3.75,4.0,4.0,4.0,4.0,48,-1.1195720593,3.7262636324,39,221.0,7,1.7333333333,0.6412079214999999,0.0016730231,0.7213916779,0.0019438672,0.5,-7.824046010856294,-5.553730190361736,-5.553730190361736,3,-0.7924100492,1.6187612325999998,0.4137785475,2.0031471683,-0.07291674599999999,3.8666666667,361.5,2.6401177978,0.3125951484,1.7188070829000002,58.0,126.5,1.6094379124341005,,0.5700085364999999,7,,,,,0.8333333333,0.6666666667000001,0.5,0.08004270764276712,134.0,0.1,0.4,0.6000000000000001,0.8,3.3742684891000003,0.35953582729999994,2.0402217107,-1.9614228045,0.570719603,0.1320977562,2.7147460224,0.2481095028,1.6838874062,-0.31160415350000004,334.5,5.5,5.7,334.5,4.3523949843,0.2801973464,0.8980654183059812,308.3333333333,464.3333333333,2.5313514461,0.320802535,1.6131376661,156.0,-86.7671294223,1.9368403099,0.30659372100000004,2.118977187,-0.9851394212,6.5,6.0,6.5,2.5,5.0,37,-0.45971221659999995,-0.1835148472,1.3969868845,0.20779709489999998,2.0776641291,-0.160724534,-0.3874006207,3.6923076923,1.4,4.1111111111000005,1.4444444444,3.0,1574.1208333333,-1,7,6936.583333333299,1.7000000000000002,1.6363636363999998,1.75,1.0714285714,2.9166666667000003,0.8237506081999999,0.7231050189
s336,1.4076081735,0.0453255391,1.5100527032,2.15,45.5555555556,0.4,33.3333333333,0.30000000000000004,-0.6825786920999999,-0.4523706097,2.444010914,0.2830376593,1.4324457497,-1.4638153037,-7.964026439597858,-8.263636833693832,3.7333333332999996,3.7142857143,6.2,2.0,2.5,3.0,2.8571428571,41,1.6988274906,0.29402095240000004,1.5093702241,0.6666666667000001,0.33333333330000003,17.5,0.0916666667,2,0.001,-2.5833333333,18.4166666667,0.26089347079999997,3,-0.0086423826,-3.1243986254,1.5454545455000002,-0.2163964041,0.6929760420000001,5.5,4.1,1.2631265819,0.25754838399999996,1.5214946081,-0.7530900579,0.0,3.0,2.5,0.9162907318741552,2.8333333332999997,3.6666666667,3.5,3.5,4.1666666667,3.1666666667000003,2.1666666667,2.8333333332999997,2.8333333332999997,2.1666666667,1.8333333333,4.1666666667,-0.0381251945,-0.40119097439999996,-1.0856455288,3.1488438797,1.8793821436000002,0.047409912000000005,2.5130231424000002,27.7777777778,66.6666666667,77.7777777778,5.1666666667,5.75,3.375,2.75,4.0,3.2857142857,1.75,38,-1.4184071275,2.6215454703,22,168.0,5,1.2666666667,0.6340867996,0.002702227,0.8225616455,0.0035750197000000007,0.5833333333,-2.7483841522350163,-1.3862943611198906,-1.3862943611198906,1,-1.8049346084,1.8057137635,0.33220879059999997,1.2803619176,0.0183793407,3.8666666667,265.1666666667,3.6205679091000005,0.3515450329,1.2830486475,25.0,71.5,2.7080502011022096,,0.4267267717,4,1.1578307069,0.3786005035,1.2057316523000001,0.4788303324,0.0,0.33333333330000003,0.5,0.5596157879354227,90.5,0.1,0.2,0.1,0.0,2.6883176678,0.3556699917,1.3161488144,-0.682659305,0.3447432763,-0.0206946378,2.3735245146,0.2791509928,1.9266135875,-0.43276312340000006,363.5,7.5,5.2,275.6666666667,2.3101243329,0.2996879525,0.042907615955069915,249.5,245.0,3.083819148,0.3209090767,1.3285173495,-4.5,35.2789692868,1.893837154,0.3174829395,1.5817309419,-0.5050189159,3.0,4.5,6.0,2.0,3.5,52,-0.31019180290000004,0.0496782604,1.8247955845,0.32444623770000003,1.9045674391999998,-0.3866629292,-0.34667442159999995,2.3076923077,2.8,3.2222222222,3.7777777778,3.0666666667,1429.1984848485001,18,6,2846.25,2.2,1.9090909091,1.9166666666999999,1.9285714286,2.1666666667,0.1622214628,0.2831216916
s339,0.7166185113,0.0317527408,1.5875581144000002,1.7894736841999999,34.4583333333,0.2,26.434782608699997,0.23333333329999997,-0.7631945873,-0.9900769317,3.4964408388,0.393971302,1.8418949011,-2.277306273,-8.00702248205988,-5.970055367870482,2.8666666667,3.8571428571,2.7333333332999996,2.75,3.0,3.6,3.0,53,1.9588578691999998,0.292568897,1.3668175772,0.8333333333,0.1666666667,10.916666666700001,0.0166666667,1,0.0003333333,-0.5833333333,14.75,-0.0830508475,1,-0.001465387,-0.8915662651,1.7272727273,-0.24501983239999997,0.3432985746,7.3,4.4,1.0467759899,0.46293428840000006,2.3904653682,-0.9346765559,0.9444444444,1.5,2.0,0.0,2.8333333332999997,4.6666666667,5.3333333333,6.333333333300001,6.333333333300001,4.8333333333,2.1666666667,1.0,1.0,1.5,2.0,6.166666666699999,-1.6111172063,0.053129368899999994,-0.7548590440999999,3.8104168489999997,2.7787891822,0.25311692339999997,1.3978697269999998,33.3333333333,22.2222222222,25.925925925900003,5.666666666699999,1.5,3.75,5.0,4.25,3.0,3.25,45,-0.7458764829000001,2.9788724794999997,35,105.0,9,1.2,0.7411956787,0.0012560480999999999,0.8970016479999999,0.0011747586,0.75,-8.511264302067357,-8.511264302067357,-8.511264302067357,2,-0.9457998598999999,1.7403901399,0.3276057813,2.1276361783,-0.4464165784,6.0,,,,,,,1.9459101490553128,,0.4675669965,16,1.6099794966999998,0.458639355,2.0805757853999998,-0.4277074593,0.9166666667,0.33333333330000003,0.9166666667,0.0,134.0,0.0,0.30000000000000004,0.30000000000000004,0.5,2.0447486599,0.0550849241,2.9267839885000004,-0.7361703140000001,0.4218362283,0.0775575377,2.4508501392,0.25925035420000003,1.5527953878,-0.629489979,313.5,5.5,4.5,389.0,2.0326272469999997,0.25641765180000003,0.2450644361845327,286.6666666667,313.8333333333,4.6651137258999995,0.1169057521,3.6964723031999998,27.1666666667,-3.7764691714999996,1.7346917334999998,0.30548858100000004,1.7483717477,-0.7623578320000001,3.5,6.5,4.0,6.0,5.5,28,-0.4276556295,-0.3949562782,1.3162596686,0.12284404189999999,1.9258124949,0.2605971889,0.07875734969999999,3.6923076923,1.4,4.0,1.7777777778,3.4,2504.4621212121,-3,11,4934.9166666667,1.9,1.7272727273,1.5833333333,1.0,2.1666666667,0.8811110506000001,0.5132530579
s346,0.6105960782000001,0.048922075499999995,1.4479656233000002,1.35,34.0909090909,0.2666666667,26.1,0.33333333330000003,-0.321709685,-1.0549520247,2.2183575605000003,0.3933715368,1.4072661188999998,-0.7058342941,-8.063815446910677,-7.263857101472062,2.8666666667,2.9285714286,3.5,2.75,2.75,3.2,1.7142857143,53,2.2714376197,0.29140690410000003,1.47776661,0.8333333333,0.1666666667,7.75,0.125,2,-0.011000000000000001,-2.4166666667,13.833333333299999,-0.0501117659,1,-0.0014241007999999998,-5.439544808,1.7272727273,-0.136,0.45107096770000005,6.4,5.1,1.4598757371000002,0.22103431329999998,2.3308960224,-0.5222997965,0.4722222222,2.1666666667,3.0,0.1541506798558298,3.0,4.3333333333,4.6666666667,5.1666666667,4.6666666667,4.6666666667,2.6666666667000003,1.5,2.5,2.3333333333,3.5,6.0,-1.5591461832,-1.7182750809,-0.5437925163,2.0651378547999997,1.7646351040000001,0.1229172692,1.7547005754,33.3333333333,0.0,3.7037037037,4.6666666667,2.25,4.875,4.75,5.0,4.5714285714,2.75,38,-0.5000413294,1.6562268739,33,152.0,3,1.6666666666999999,0.6240500331000001,0.0013407786,0.99296875,0.0022007082999999997,0.6111111111,-5.553730190361736,-4.625581180301964,-4.625581180301964,4,-0.4675607578,1.5217689696,0.4721009201,1.7716047097999998,0.0072312477,5.9333333333,391.1666666667,3.2280949695,0.33270339720000003,1.2763726107,46.0,-21.0,1.0986122886681098,15.570323748699998,0.9044041769,2,1.1221244717,0.4092486789,2.2333424416,-0.5526354419,0.8333333333,0.5,0.6666666667000001,0.08004270764276712,147.0,0.4,0.7000000000000001,0.6000000000000001,0.8,3.1685713536,0.43138447259999996,1.7960466525999998,-1.7508606053,0.3143564356,-0.0042958929,2.6307908295,0.24224795789999998,1.6199259055000002,-1.3250804862,292.0,6.1,4.6,290.8333333333,4.4908641555,0.34050782479999997,0.2679577969940158,,,,,,,,1.8179299953999999,0.4381684233,1.8167425534,-0.8758945034000001,5.5,7.0,7.0,4.0,6.0,27,-0.5969860040999999,-0.5406443625999999,1.1155561601000001,0.2423058678,1.6529752316,-1.1013866358,-0.5177408189,4.5384615385,1.7000000000000002,3.7777777778,1.4444444444,2.7333333332999996,3136.2962962963,-5,9,7703.25,1.4,1.2727272726999999,1.25,1.0714285714,2.9166666667000003,0.4883568647,0.7118443056
s357,0.9392568213,0.1953293759,1.9097972769,2.15,23.625,0.2,24.444444444400002,0.4,-0.8629747731999999,-0.3706972461,2.7554748529000004,0.41039172189999995,1.2927620747,-0.8732129409,-7.365615024575682,-6.087573677988738,2.8666666667,2.8928571429,3.1333333333,2.0,2.0,2.8,1.8571428571000002,55,4.563069395199999,0.3000558591,1.3719820157,1.0,0.0,5.958333333300001,0.0625,2,-0.012166666699999999,-2.4583333333,4.0833333333,0.027804877999999998,2,-0.0039121951,-1.2713414634,1.0909090909,0.26598437080000004,0.8931267205000001,8.1,6.2,2.3522995659,0.5009117496000001,2.0417407515,-1.1313068091,0.2777777778,1.5,3.1666666667000003,0.4054651081081644,3.3333333332999997,5.5,5.666666666699999,5.5,5.833333333300001,3.8333333332999997,2.8333333332999997,1.3333333333,2.6666666667000003,2.0,2.6666666667000003,6.5,-4.3184752111,0.0541486412,0.42071093789999997,4.4787130615,2.1130644793,0.1548825715,1.9205219543,27.7777777778,0.0,7.4074074074,6.333333333300001,5.0,4.375,3.875,4.875,3.2857142857,2.75,44,-1.1652624446,3.6348828618,36,132.0,7,1.2666666667,0.8143432617,0.0009143621,0.9866577148,0.0008029716000000001,0.4722222222,-6.449609932071973,-6.449609932071973,-4.625581180301964,3,-0.4766836375,1.7421238768,0.4659078807,1.7835428187,-0.6792357365,4.7333333333,353.3333333333,2.7178959227,0.3107568582,1.3407355106999999,14.5,32.5,0.6931471805599453,31.9509677365,0.690064714,13,1.6850449864,0.6951814815999999,1.8287839863,-0.5742880102000001,0.5833333333,0.5833333333,0.6666666667000001,0.1541506798558296,136.0,0.30000000000000004,0.30000000000000004,0.7000000000000001,0.5,2.9831184941,0.4357250046,2.2356345526,-1.9838378481999999,0.4765432099,0.07485837440000001,3.9736116720999997,0.2836872857,1.5706518611000002,-0.3920060371,286.5,5.3,5.3,399.5,3.4633076913,0.2700625453,0.7597831013662513,317.8333333333,297.3333333333,3.0337178231,0.3523678811,1.4249527056,-20.5,10.3513431013,2.1465179942,0.3460604581,1.4875670433000001,-0.7238105819,6.0,6.5,6.5,3.5,6.0,17,-0.250347315,-0.9529154917,1.9255251186000002,0.37099629549999996,1.7825074147,-0.6486611702,0.6190929777,4.6153846154,1.9,2.0,1.3333333333,1.9333333333000002,2535.6625,1,11,3278.25,1.2,1.3636363636000002,1.3333333333,1.0,2.1666666667,0.9008088678,0.3320862918
s359,0.4947468492,0.1145525157,1.4933196531,1.35,45.1666666667,0.4,33.2352941176,0.43333333329999996,-0.27946660489999997,-0.5410758252000001,3.0319100528,0.4339392496,1.8049102038,-0.8813172095,-6.740331393472964,-6.1876649470244205,3.6666666667,5.2142857143,3.5,3.0,2.75,3.0,2.7142857143,43,3.2343919752,0.35612832159999996,1.4219156441999998,0.1666666667,0.33333333330000003,17.7916666667,0.0625,0,-0.0011666667,1.2083333333,29.590909090900002,0.003995401,1,-0.0002420236,-0.8972405864,1.7272727273,0.8257123048,0.2061309386,8.5,9.9,1.6487108552,0.5753189717,1.8762613883,-0.38300780869999995,0.0833333333,4.1666666667,4.5,1.203972804315936,5.1666666667,3.6666666667,4.5,4.0,6.333333333300001,5.0,4.6666666667,2.5,4.0,1.8333333333,4.5,3.6666666667,-3.6869992404,-1.1848563922,-0.46832835939999995,2.7109498368,2.1604218262,0.2859046642,1.3410783664,61.111111111099994,44.4444444444,44.4444444444,4.3333333333,4.0,3.125,3.125,2.625,3.5714285714000003,3.5,50,-1.2083775268,3.5486526974,27,158.0,6,1.4666666667,0.7819671631,0.0007870647,0.8208786011,0.0016567992,0.1666666667,-2.7483841522350163,-2.7483841522350163,-3.6869826661541367,1,-1.146941655,1.4031908797,0.37290990520000006,1.7221689333,-0.3132191922,3.2,430.1666666667,1.8206297482,0.33251369880000003,1.3514100702,58.5,103.0,2.19722457733622,,0.6657862474,9,1.4637467358,0.49982893899999997,1.9373650531,-0.1300366312,0.5833333333,0.6666666667000001,,0.34830669429174504,92.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6000000000000001,2.5987623541,0.5109843123,1.4654717038999998,-2.1925904716,0.4029484029,0.0067734767,2.3579253312,0.3522235036,1.3102104118,-0.5144985619,364.5,7.0,6.0,324.5,1.3638475371,0.2768427777,0.7475051712421719,330.1666666667,336.8333333333,1.9025597987,0.3394043303,1.4278245321,6.666666666699999,61.8806803083,1.8394384312,0.4379869291,1.8233905011000002,-0.5114706009000001,6.5,7.0,5.5,4.5,5.5,39,-0.7610999033,-0.9735869366,1.2143546218999999,0.41536989590000006,1.6161438971000002,-0.4549821221,-0.8978873826999999,3.2307692308,3.3,3.7777777778,3.2222222222,3.6,4249.125,6,4,4810.7083333333,1.8,2.1818181818,2.4166666667,2.9285714286,2.8333333332999997,0.9022685609,0.3023687047
s365,1.2565536552,0.24729043190000002,1.8716389801,3.0,30.2,0.33333333330000003,17.6428571429,0.5333333333,-0.45867313229999995,-0.6642437018999999,4.3410905403,0.334204457,2.5087848186,-1.2282297898,-5.8786523880348325,-3.8683466899604557,5.2666666667,4.25,5.2333333333,2.0,3.25,2.6,3.1428571429,34,4.8274249919,0.2533470175,1.9468776186,0.8333333333,0.1666666667,13.875,0.0791666667,2,-0.006833333299999999,-3.625,14.708333333299999,0.18698182559999998,2,-0.005491525400000001,-4.6445783133,1.0909090909,-0.08104145600000001,0.5017947422,7.9,7.6,1.594762194,0.4346753994,1.8374132506,0.2118810426,0.1666666667,2.8333333332999997,5.666666666699999,0.5108256237859907,2.8333333332999997,3.3333333332999997,3.3333333332999997,5.666666666699999,2.8333333332999997,3.5,2.6666666667000003,2.3333333333,4.8333333333,5.0,5.5,5.5,-2.0036692192,0.1355302056,0.1910395678,4.9380558016,3.0307694314999996,0.1763658823,2.5341880795,27.7777777778,100.0,77.7777777778,3.8333333332999997,6.0,2.25,1.125,2.125,2.4285714286,2.5,27,-0.8075379761,4.3503317988,26,299.0,6,1.8666666666999998,0.7861946940000001,0.0013919175,0.965234375,0.0014605114000000002,0.6388888889000001,-1.8444397271102144,-2.7483841522350163,-1.8444397271102144,2,-0.6985271205,2.023421472,0.35795635610000004,2.1260650945,-0.5218443475,2.4,,,,,,,1.791759469228055,,0.6483614592,13,1.64696745,0.43201203689999995,2.0446738551,-0.8499959465000001,0.33333333330000003,0.5833333333,0.5833333333,0.2876820724267809,88.0,0.30000000000000004,0.9,0.7000000000000001,0.8,2.5026825585,0.4336068592,2.3781605071,-1.2940228222,0.5283950617000001,0.0788695435,3.9598637858999997,0.3043615169,1.393304229,-1.1543732247,278.0,7.2,6.2,222.1666666667,3.1333632995999996,0.33046088560000003,0.5933969406662991,193.6666666667,268.3333333333,3.421036781,0.33798328040000003,1.68851249,74.6666666667,130.852564577,2.5392353109,0.2902493231,1.5702268578999998,-0.8906672140999999,7.0,4.0,3.0,1.0,4.0,42,-0.5831649179,-0.4609482236,1.967255424,0.3341359815,1.6237825418,-0.1964603196,-0.8231399956000001,3.2307692308,4.6,1.7777777778,3.2222222222,3.2,1741.0138888889,9,8,3326.3333333333003,2.0,2.1818181818,3.1666666667000003,2.0,3.6666666667,0.2055873917,0.2404315179
s368,1.1639497934,0.2135656859,1.1510293213,1.35,16.6666666667,0.1,15.2,0.1666666667,-0.5277587911,-1.0817344512,3.4951377844,0.369007131,1.9639282496000001,-0.3625844726,-7.628394938101593,-5.339046532043707,3.4,3.0714285714,3.3666666667,1.0,1.25,3.2,3.4285714286,57,5.2518486005,0.29786669400000004,1.4055720386000001,0.5,0.33333333330000003,11.208333333299999,-0.0291666667,0,0.0011666667,-0.5416666667,3.8333333332999997,0.0489361702,0,-0.0040425532,-0.9893617021,1.2727272726999999,0.1849224525,1.2949847015,8.9,8.4,2.3511236171000003,0.3324514722,2.1075969782,-0.4537567332,0.055555555599999994,1.0,3.8333333332999997,0.0,2.5,3.5,6.333333333300001,5.833333333300001,7.0,7.0,4.1666666667,1.0,2.5,1.3333333333,2.1666666667,5.833333333300001,-0.7859507895000001,-0.3349631742,0.0,5.320134937200001,5.2896734242,0.2766127701,4.2423184662,50.0,55.5555555556,40.740740740700005,5.0,5.0,4.0,3.875,4.0,3.4285714286,4.875,48,-1.2494826612,3.4664424285,32,213.0,5,1.0666666667,,,,,,-4.625581180301964,-3.6646748864517766,-2.7483841522350163,1,-1.0458589945999999,1.6952233647,0.4251589105,1.6230351358000001,-0.4161114122,5.533333333300001,257.8333333333,3.354931891,0.3061853969,1.4827955152,11.0,88.5,0.6931471805599453,-3.5833429608,0.4738760028,3,2.1844399677,0.415190729,1.6101406128,-0.5609713873000001,0.5833333333,0.4166666667,0.5833333333,0.1541506798558296,141.0,0.0,0.1,0.4,0.1,3.4593819462999997,0.4018993806,1.5025259676,-1.8236636853,0.3870967742,0.034408568,4.6362243674,0.27282212910000003,1.3718955643000001,-1.1244390413,254.0,5.0,4.7,226.0,3.8223269063,0.3181159602,0.384622692139057,228.5,248.1666666667,4.6438184465,0.290790213,1.8286478691999999,19.6666666667,31.1877599809,3.3838133151,0.3392855168,1.9392771916999998,-1.6659420795000002,7.0,6.5,3.5,5.5,5.5,45,0.13618692940000002,-0.3829416139,2.4684823375,0.33492847940000003,1.6428639666,-0.6175577911,-0.4501759342,4.3076923077,4.0,4.0,2.7777777778,2.7333333332999996,2668.1,20,3,2023.0833333332998,1.1,1.0,1.5833333333,1.0,1.3333333333,0.12705031590000002,0.35602075180000003
s369,0.3707346732,0.0297374183,1.6934655291999998,1.5,10.777777777799999,0.1,9.1304347826,0.23333333329999997,-0.47702592509999997,-0.3205493453,3.157263557,0.4601046624,1.3652675437000001,-0.6446391426,-1.2127986538053273,-0.9341270807683556,3.8666666667,3.8928571429,4.1333333332999995,3.25,3.5,4.0,3.2857142857,51,5.021656059200001,0.2665785311,2.9919865887,0.0,0.6666666667000001,9.0416666667,0.32083333329999997,2,-0.0001666667,-2.4583333333,5.833333333300001,0.022804877999999997,1,-0.0009146341,-2.0280487805000003,1.9090909091,0.033161067999999995,0.8742463394000001,6.1,4.2,1.4592169522999998,0.3879274546,1.9362007719999998,-0.6446353084,0.0,2.8333333332999997,3.6666666667,0.6931471805599453,2.6666666667000003,4.5,5.1666666667,4.6666666667,4.8333333333,5.5,1.8333333333,1.3333333333,4.5,3.5,2.6666666667000003,5.5,-1.0775757619,-0.8232125864000001,-0.0892876196,3.1807471314,2.0981249002,0.0563114991,2.9458793961,44.4444444444,66.6666666667,37.037037037,5.0,2.0,3.75,4.625,3.375,2.1428571429,4.75,52,-1.0705413209999999,3.8243251091,25,141.0,6,1.6,0.8884643555,0.0011158020000000002,0.898046875,0.0011191042,0.5555555556,-1.3862943611198906,-1.3862943611198906,-1.8444397271102144,3,-1.2397371991,1.2225066947,0.4381273207,1.6136059817,-0.2196294692,4.4,277.3333333333,2.6311720556,0.42087575969999996,1.6001526969,-14.5,132.5,2.3978952727983707,-0.5847387605000001,0.5833076172999999,6,1.0886948082999999,0.6900152136000001,1.6701400915,0.2041580754,0.6666666667000001,0.5,0.6666666667000001,0.1541506798558296,131.5,0.6000000000000001,0.8,1.0,0.5,3.3927280909,0.4293499023,2.0782966702000003,-2.2708256878,0.5257985258,0.0869973292,4.3029120656,0.35494290770000003,1.6240386247,-0.8215878353,366.0,5.4,3.7,270.0,2.8648158101999996,0.5120437244,0.17440310519281516,267.8333333333,240.6666666667,3.2176265907999997,0.4362660399,1.9150095378,-27.1666666667,122.9850493504,2.7102654548,0.4456508114,1.4426235254,-1.41862534,3.5,7.0,3.0,3.0,7.0,35,-1.1123993291,0.0409295987,1.2008634120000001,0.12567470630000002,2.5500438816,0.051666784699999996,-0.4186819002,4.0,3.9,1.7777777778,1.6666666666999999,3.4666666667,3247.7142857143,-9,7,6261.666666666701,1.3,2.0,3.1666666667000003,2.7142857143,2.9166666667000003,0.8356451978,0.4477476961
s372,1.4201525996000002,0.1693179566,2.093254407,4.05,43.3333333333,0.4,21.3333333333,0.4,-0.6240476704,-0.9827109029,3.1475786649,0.3371238952,2.2154246565999998,-0.0143698045,-5.968899190645348,-4.371612300595773,2.0,2.5357142857,2.4,3.25,2.25,3.8,3.0,64,4.1575825526,0.29682961010000003,1.710582122,0.33333333330000003,0.6666666667000001,12.916666666700001,-0.0833333333,1,-0.0033333333,-2.5,15.083333333299999,-0.0715364121,1,-0.0004555950000000001,-4.797513321499999,1.0909090909,0.2499093341,0.77150621,8.3,7.3,2.2988467183,0.5072496652,2.0942291968999998,-0.7947871849,0.0833333333,2.5,2.8333333332999997,0.4054651081081644,5.666666666699999,4.8333333333,6.5,5.1666666667,6.833333333300001,4.5,2.5,1.0,2.0,1.0,1.0,5.3333333333,-5.111317419700001,0.3211954778,0.0,5.320134937200001,4.6103828573,0.17566044320000002,2.9069225805000003,66.6666666667,0.0,3.7037037037,5.0,3.5,4.75,4.75,4.5,3.5714285714000003,3.75,55,-0.4884848921,3.7122256308,40,205.0,5,1.4,0.7372843623,0.0014087123999999998,1.0,0.00174379,0.6944444444,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,3,-1.0447520078,2.2851428916,0.5135051757,2.0053250437,-0.3094418362,6.0,156.5,2.4247603243,0.3410370152,1.7676581208000002,-2.0,298.0,0.6931471805599453,-0.5772251391000001,0.4806348897,13,1.607454604,0.5442043577000001,2.0912663701,-0.6253276253,0.6666666667000001,0.75,0.6666666667000001,0.2876820724267809,150.0,0.4,0.2,0.30000000000000004,0.5,3.0821582738999997,0.46748012270000006,2.3334754688,-0.5669893362,0.39303482590000005,0.0129918343,4.6478897287,0.3270356807,1.6866914931,-0.7924487375,394.5,7.3,5.7,230.8333333333,3.5151718962,0.3715779139,1.3117704262772218,,,,,,,,2.6756644033000003,0.3278887851,2.6173691403,-0.8146910703,7.0,7.0,7.0,7.0,7.0,42,-1.1787649414,-0.2134433529,2.8451622074,0.3824328643,2.2167833719,0.2200762464,-0.3119643977,4.8461538462,2.2,4.2222222222,1.7777777778,3.6,2035.7424242424,-5,11,4426.9090909091,1.0,1.6363636363999998,1.0,1.0,2.9166666667000003,0.8663507009999999,0.1630939526
