,NBAC,NBAVRT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTAC,ANTALTAC,ANTALTRT,ANTAVRT,ANTCONAC,ANTCONRT,ANTORTAC,ANTORTRT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTAC,CRTAVRT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFAC,DRFAVRT,DRFPINAC,DRFPINRT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBAC,DPEAYBRT,DPEBXBAC,DPEBXBRT,DPEAC,DPEAVRT,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGAC,GNGDRPIM,GRTSGRIT,HIRAC,HIRAVRT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECAC,ISTDECMV,ISTFXDPC,ISTFXDAC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGAC,LOGAVRT,LOGCONAC,LOGCONRT,LOGCFCAC,LOGCFCRT,LOGICHAC,LOGICHRT,LOGSWCAC,LOGSWCRT,MAASMIND,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSOVTAC,PRSPLB,PRSRVS,PRPSLOPE,PRPTAOAC,PRPTATAC,RPMSCOR,REPAC,REPAVRT,REPPINAC,REPPINRT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMAC,SMAVRT,SHFTAC,SHFTAVRT,SHFTLR,SIMAC,SIMAVRT,SIMSIMAC,SIMSIMRT,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRAC,STRAVRT,STRSTRAC,STRSTRRT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,TXTAC,TXTAVRT,TXTCSCRT,TXTTAIOR,TXTTSCRT,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTAVRT,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s107,0.8341013825,-766.0,2.25,-518.0,-0.3666666667,622.0,-1514.1764705882001,-0.43333333329999996,649.0,0.9930555556,-0.027777777799999997,22.5,-610.0,0.0,-68.5,0.0,55.0,-0.0002609609,-0.0015495758,-0.006838867199999999,-13.0,-16.0,-24.0,9.0,9.0,13.0,17.0,39.0,0.9733333332999999,-451.0,0.6666666667000001,-0.33333333330000003,11.208333333299999,0.1625,2.0,0.0028333333,-4.5416666667,13.541666666700001,0.1211586902,1.0,0.0024072207999999997,-3.7315281276,-12.0,11.0,0.2234873837,-0.6430794458,6.7,7.8,0.9583333333,-770.0,0.055555555599999994,32.5,0.33333333330000003,6.0,16.0,8.0,14.0,15.0,27.0,24.0,26.0,25.0,17.0,7.0,19.0,15.0,15.0,20.0,-0.3125,473.0,-0.0625,5.0,0.9527559055,-487.0,0.9375,38.8888888889,-33.3333333333,-40.740740740700005,5.0,3.3333333332999997,17.0,14.0,31.0,19.0,21.0,47.0,0.9714285714,0.7396825397,27.0,0.4619718310000001,-886.5,164.0,6.0,-21.0,21.0,0.6801818848000001,0.7000000000000001,0.0010243000000000001,1.0,1.0,0.0012345529,0.5,-0.009797959,-0.0250474647,-0.0256124969,2.0,0.9578947368,-1060.0,-0.1034482759,-235.0,-0.034482758599999996,-89.5,-0.06896551719999999,-145.5,0.0424901186,-313.0,3.4666666667,-300.0,-21.5,38.5,35.0,0.6516853933,-29.7529814543,34.0019393471,0.5763595557,0.9847715736,0.9695431472,11.0,0.9142857143,-969.0,-0.1078431373,-2.0,0.5454545454999999,0.45454545450000006,0.6363636364,1.0,96.5,0.11111111109999999,0.5555555556,0.6666666667000001,0.44444444439999997,0.9928057554,-782.0,0.5975,-542.0,0.055891168600000006,0.98,-544.5,0.0,-1.0,299.5,5.8,5.1,-270.3333333333,-260.3333333333,-273.0,12.666666666700001,-14.730555555599999,0.9892473118,-656.5,0.021276595699999998,-63.0,7.0,4.0,5.0,3.0,1.0,-43.0,0.9566210045999999,-656.0,14.0,47.5,-19.0,3.4545454545,3.0,3.5,2.5,3.5714285714000003,2470.2454545455,1.0,10.0,3937.25,-647.7702020201999,0.6260322439,0.4760826753,-19.0,-20.0,-28.0,-24.0,-27.0,0.2205553883,0.1797998153
s108,0.8129330254000001,-549.0,1.75,-1015.0909090908999,-0.2666666667,656.0,-317.4444444444,-0.4,383.0,0.9860139859999999,0.0,54.0,-714.0,-0.0416666667,-98.5,0.0,46.0,-3.02162e-05,-9.2679e-05,-0.0111357422,-12.0,-20.0,-24.0,9.0,8.0,14.0,23.0,29.0,0.9933333333,-465.0,1.0,-0.0,4.4583333333,0.1125,3.0,-0.0041666667,-2.2083333333,2.3333333333,0.0208037825,1.0,-0.0018321513,-1.2913711584,-13.0,12.0,0.4588078619,0.0018674994,6.6,6.5,0.9722222222,-956.0,0.0,-36.0,0.7777777778,12.0,10.0,10.0,5.0,19.0,14.0,17.0,24.0,33.0,16.0,12.0,10.0,13.0,5.0,30.0,0.0,386.5,0.0,8.5,0.968,-620.0,0.9534883720999999,38.8888888889,-33.3333333333,-29.6296296296,2.6,2.6666666667000003,20.0,22.0,25.0,12.0,23.0,31.0,0.9914285714,0.9142857143,17.0,0.5771428571,-762.0,202.0,6.0,-19.0,15.0,0.8256057739,0.9,0.0009403176,1.0,1.0,0.0011827446,0.6111111111,-0.0015811388,-0.0015811388,-0.0038729833,1.0,1.0,-1085.0,0.0,13.5,0.0,193.5,0.0,-180.0,0.0,-219.0,3.4,-367.3333333333,-31.0,87.5,44.0,0.8222222222000001,19.2029985213,-10.4122079373,0.6453253666000001,0.9698492462,0.9447236181,14.0,0.9718309859,-1234.0,0.0,-327.5,0.5454545454999999,0.1818181818,1.0,0.45454545450000006,81.0,0.33333333330000003,0.6666666667000001,0.625,0.0,0.9821428570999999,-764.0,0.4950738916,-513.0,0.06720196340000001,0.97,-528.0,-0.06,-48.5,349.5,6.9,5.8,-361.8333333333,-281.6666666667,-310.0,28.3333333333,164.85277777780001,0.9895833333,-777.0,-0.0208333333,-83.0,5.0,3.0,2.0,1.0,4.0,-55.0,0.9445727482999999,-819.0,-72.0,-34.6666666667,-12.0,3.8181818182,4.3333333333,2.75,2.0,3.0,2609.7727272726997,5.0,11.0,4432.4545454545005,-761.2,-4.7319218916,3.9109413396,-24.0,-18.0,-33.0,-15.0,-15.0,0.8789986569,0.4867264704
s109,0.8097447795999999,-579.0,1.8,-594.2272727273,-0.2666666667,438.0,-1096.1304347825999,-0.23333333329999997,374.0,0.9574468085,-0.1714285714,-17.0,-630.0,-0.08510638300000001,-29.0,0.0,0.5,-0.0004429626,-0.0013471909000000002,-0.0090263672,-9.0,-13.0,-18.0,9.0,7.0,13.0,18.0,45.0,0.98,-697.0,0.6666666667000001,-0.1666666667,8.4166666667,0.0666666667,1.0,0.0016666667,-1.5,10.875,0.0375,1.0,-0.0017450979999999998,-1.0196078431,-13.0,13.0,-0.1375755588,-0.5784639895,7.3,7.2,0.9420289854999999,-995.0,-0.11111111109999999,57.5,0.30555555560000003,10.0,12.0,9.0,21.0,21.0,30.0,23.0,28.0,25.0,17.0,6.0,12.0,15.0,26.0,21.0,-0.1875,-51.0,-0.4375,-117.0,0.7936507937,-519.5,0.3095930233,33.3333333333,-11.1111111111,-48.148148148100006,5.6,5.3333333333,22.0,22.0,22.0,20.0,25.0,48.0,0.9228571429000001,0.7365079365,25.0,0.38,-852.0,133.0,6.0,-16.0,26.0,0.7423069,1.0,0.0015015254999999998,0.9576660156,0.9,0.0018466348999999999,0.3888888889,-0.0038729833,-0.009797959,-0.009797959,5.0,0.935483871,-1175.0,-0.1538461538,-174.5,0.0,114.0,-0.1538461538,-288.5,-0.0545454545,-28.5,3.4,-288.1666666667,-50.5,27.5,44.0,0.7000000000000001,2.3498472124000003,0.4593555351,0.7997560254,0.9479166667,0.9583333333,9.0,0.8571428570999999,-1061.5,0.0,111.5,0.45454545450000006,0.7272727273,0.7272727273,1.0,112.0,0.11111111109999999,0.22222222219999999,0.5555555556,0.8888888889000001,0.9676258993000001,-762.0,0.39454094289999997,-513.0,0.029271392099999998,0.98,-838.0,0.04,-173.0,510.0,6.0,6.7,-396.0,-266.6666666667,-359.6666666667,93.0,-65.23888888890001,0.9550561798,-835.0,-0.045959596000000005,-83.0,6.0,5.0,5.0,2.0,2.0,-40.0,0.8861047836,-747.0,48.0,59.5,-145.0,3.7272727273000004,2.5555555556,4.25,2.125,2.6428571429,2495.975,-15.0,5.0,3599.0,-496.2914572864,0.5974312389,-0.2525907526,-17.0,-18.0,-20.0,-18.0,-32.0,0.7896617864000001,0.3525971572
s110,0.7700534759000001,-409.0,1.3,-472.6666666667,-0.2,616.0,-1053.0,-0.1666666667,308.0,0.9236111111,0.0,84.0,-483.0,-0.0833333333,-15.0,-0.0833333333,89.5,-0.0189578853,-0.0367980957,-0.09900195310000001,-16.0,-15.0,-23.0,5.0,6.0,11.0,21.0,38.0,0.96,-434.0,0.33333333330000003,-0.33333333330000003,5.1666666667,0.1,2.0,-0.0003333333,-1.6666666666999999,10.75,-0.046582406500000006,2.0,-0.0092861476,-1.9732052578,-11.0,10.0,0.5658187411,-0.45819244159999994,5.7,4.6,0.8472222222,-783.0,-0.11111111109999999,9.5,0.0,5.0,11.0,6.0,15.0,11.0,32.0,32.0,33.0,32.0,21.0,7.0,12.0,14.0,8.0,20.0,-0.25,208.5,0.0,51.0,0.9523809524,-387.0,0.9772727273,44.4444444444,-22.2222222222,-40.740740740700005,4.0,4.3333333333,21.0,14.0,20.0,19.0,30.0,48.0,0.9942857143000001,0.9428571429000001,26.0,0.3342618384,-615.5,120.0,9.0,-17.0,15.0,0.6435934067,0.6000000000000001,0.0008878011,0.8122179032,0.9,0.0013406951999999999,0.3888888889,-0.0256124969,-0.158113883,-0.1265219767,4.0,,,,,,,,,,,3.7333333332999996,,,,43.0,,,,0.44218470979999996,0.7616580311000001,0.6839378237999999,7.0,0.7428571429,-694.5,-0.055555555599999994,99.0,0.8181818181999999,0.7272727273,0.8181818181999999,0.8181818181999999,107.0,0.22222222219999999,0.11111111109999999,0.5555555556,0.44444444439999997,0.9785714286,-699.5,0.4458438287,-362.0,0.0110473978,0.72,-350.5,-0.4,-50.5,287.5,5.5,4.7,,,,,,0.9166666667,-585.5,-0.0833333333,-194.5,6.0,5.0,4.0,1.0,2.0,-48.0,,,,,,3.6363636364,3.8888888889,2.75,3.25,3.3571428571,2182.7481481481,-4.0,7.0,3268.5,,,,-21.0,-19.0,-25.0,-24.0,-18.0,0.876295535,0.39704768799999995
s111,0.8400900901,-665.0,2.35,-671.4545454545,-0.2666666667,501.0,-1126.1363636364,-0.2666666667,290.0,0.9787234043,-0.027777777799999997,120.5,-729.5,-0.0652173913,-152.0,0.0,55.0,-0.0009273878,-0.2107822266,-0.059725585899999996,-14.0,-27.0,-27.0,8.0,7.0,13.0,21.0,39.0,0.9798657718000001,-509.5,0.8333333333,-0.1666666667,14.916666666700001,-0.125,0.0,0.0006666667,-0.5,20.4583333333,0.12916666670000002,1.0,-0.0031176471000000003,-4.2549019608,-12.0,10.0,0.1778842246,-0.9441226354,10.5,10.9,0.7058823529000001,-1066.5,0.9411764706,739.0,0.0833333333,8.0,19.0,8.0,24.0,23.0,30.0,24.0,34.0,28.0,20.0,9.0,14.0,11.0,11.0,18.0,,,,,,,,22.2222222222,-33.3333333333,-14.8148148148,4.4,3.3333333332999997,29.0,29.0,27.0,20.0,28.0,54.0,0.9771428570999999,0.8222222222000001,24.0,0.4481792717,-742.5,160.0,5.0,-28.0,25.0,0.7748316765000001,1.0,0.0015883648000000002,0.9517501831,0.9,0.0019421935999999998,0.6111111111,-0.0256124969,-0.0250474647,-0.06403124240000001,3.0,0.9791666667,-852.0,-0.0769230769,-170.0,0.0,66.0,-0.0769230769,-236.0,0.0009057971000000001,2.0,4.4666666667,-347.5,-2.0,-5.0,29.0,0.46341463409999994,-8.6357489967,8.4124412388,0.6066099114,0.9689119170999999,0.9430051813,11.0,0.9436619718000001,-895.0,-0.1666666667,-221.0,0.6363636364,0.7272727273,0.3636363636,1.0,99.0,0.0,0.33333333330000003,0.7777777778,0.44444444439999997,0.9675090253,-792.0,0.5259259259000001,-508.0,0.0461780116,0.9898989898999999,-589.5,-0.02,-61.0,361.0,6.3,6.5,-312.5,-270.5,-340.0,69.5,80.9097222222,0.935483871,-678.0,-0.1304347826,-114.0,6.0,3.0,3.0,7.0,7.0,-46.0,0.8878718535000001,-617.0,41.0,50.3333333333,-50.0,3.4545454545,4.4444444444,3.375,3.125,4.5714285714,2836.81,-6.0,7.0,4958.9166666667,-834.6859296482,-0.1252287189,1.3636029499000002,-20.0,-30.0,-34.0,-35.0,-42.0,0.1935873171,0.3772382368
s112,0.8175675676,-485.0,2.25,-879.5833333333001,-0.2,720.0,-1684.7727272727,-0.2666666667,579.0,1.0,0.0,66.5,-524.5,0.0,-37.0,0.0,54.0,-0.0049017523,-0.0235009766,-0.07096191410000001,-10.0,-15.0,-17.0,12.0,7.0,13.0,15.0,47.0,0.9933333333,-357.0,0.33333333330000003,-0.5,7.666666666699999,0.1333333333,2.0,-0.009000000000000001,-0.5,15.1304347826,0.5537018509,3.0,-0.0299554777,-3.1652076038,-11.0,18.0,-0.1133747349,-0.45160557409999996,7.5,9.5,0.9861111111,-706.0,0.0,-154.0,0.027777777799999997,15.0,20.0,7.0,11.0,21.0,20.0,21.0,24.0,22.0,14.0,11.0,17.0,14.0,12.0,27.0,0.0,226.0,-0.0625,137.5,0.9921875,-454.0,0.9375,33.3333333333,-11.1111111111,-44.4444444444,5.4,4.6666666667,28.0,31.0,24.0,21.0,24.0,48.0,0.9885714286,0.8857142856999999,26.0,0.4484679666,-918.0,161.0,5.0,-18.0,22.0,0.6882799149000001,0.7000000000000001,0.0018032989,0.95,0.9,0.0026627253000000004,0.6388888889000001,-0.158113883,-0.06403124240000001,-0.158113883,2.0,0.9895833333,-898.0,-0.0357142857,-30.0,0.0,204.0,-0.0357142857,-234.0,0.021276595699999998,-133.5,4.7333333333,-301.8333333333,-42.0,53.0,44.0,0.6222222222,2.261339314,-0.5548835857000001,0.46298056340000004,0.985,0.97,12.0,1.0,-1048.0,0.0,-73.0,0.6363636364,0.45454545450000006,0.7272727273,0.9090909091,123.5,0.44444444439999997,0.5555555556,0.7777777778,0.7777777778,0.9964285714,-574.0,0.4987775061000001,-453.0,0.0986026031,0.99,-375.0,-0.02,-38.5,233.0,6.8,6.1,-250.6666666667,-213.6666666667,-204.3333333333,-9.3333333333,21.993055555599998,1.0,-683.5,0.0,-64.5,6.0,6.0,7.0,2.0,3.0,-41.0,0.9476082004999999,-731.0,-49.0,-24.5,-67.5,4.0,3.5555555556,3.875,2.25,2.9285714286,1095.1261423761,-25.0,7.0,3092.0833333333003,-597.8225,-2.3558255263,1.7139716400999998,-16.0,-17.0,-19.0,-24.0,-31.0,0.22448494289999998,0.4926384454
s114,0.8344827586,-782.0,2.15,-733.9333333333,-0.5,710.0,-1611.5714285714002,-0.5333333333,400.0,0.9722222222,0.0,25.0,-636.5,-0.0625,-100.0,0.055555555599999994,129.0,-0.0001369792,-0.00032802010000000003,-0.0009274902,-9.0,-18.0,-19.0,7.0,8.0,11.0,18.0,41.0,0.9866666667,-438.5,1.0,-0.0,11.333333333299999,-0.0666666667,1.0,-0.0026666666999999996,-3.3333333332999997,12.083333333299999,-0.0926041667,2.0,0.0014958333,-3.3177083332999997,-11.0,15.0,-0.14285714289999998,-1.0919080919,8.1,7.8,1.0,-1012.0,0.0,-379.5,0.8888888889000001,12.0,14.0,11.0,17.0,14.0,19.0,22.0,17.0,17.0,14.0,5.0,15.0,19.0,22.0,23.0,-0.1875,313.5,-0.0625,-8.5,0.9609375,-418.0,0.9261363636,27.7777777778,-0.0,-18.5185185185,6.0,2.3333333333,28.0,27.0,21.0,23.0,27.0,49.0,0.9914285714,0.9142857143,28.0,0.5350140056,-1519.0,191.0,7.0,-15.0,22.0,0.8469238281,0.8,0.0010305459,1.0,1.0,0.0007238719,0.6666666667000001,-0.0004,-0.0006324555,-0.0015811388,1.0,0.9791666667,-841.5,-0.0606060606,-45.5,0.0,72.5,-0.0606060606,-118.0,0.0408163265,-111.0,5.1333333332999995,-386.5,-39.0,90.5,42.0,0.9333333333,-2.7351233054,17.403841203699997,0.40501084979999996,1.0,0.9540816326999999,16.0,0.9859154929999999,-932.5,0.0,-106.0,0.8181818181999999,0.7272727273,1.0,0.9090909091,121.0,0.22222222219999999,0.44444444439999997,0.5555555556,0.8888888889000001,0.9892857143000001,-803.0,0.3797468354,-585.0,0.0556798686,0.99,-559.0,0.02,-73.5,272.0,6.6,5.4,-390.1666666667,-279.3333333333,-274.3333333333,-5.0,15.7986111111,1.0,-584.5,0.0,-91.0,4.0,6.0,6.0,4.0,5.0,-52.0,0.9566210045999999,-784.5,-78.0,0.33333333330000003,44.0,3.9090909091,3.0,3.75,2.375,2.7142857143,2805.53125,2.0,8.0,5532.666666666701,-809.82,-1.8490146369999998,1.2359101640999999,-21.0,-21.0,-28.0,-13.0,-34.0,0.5121754442,0.6783154804000001
s123,0.8199445983,-434.0,1.3,-1535.5714285714002,-0.30000000000000004,532.0,-726.4,-0.1666666667,704.0,0.8680555556,-0.11111111109999999,17.0,-492.0,-0.0416666667,-34.0,-0.0833333333,20.5,-0.0002673607,-0.0045248108,-0.1168076172,-13.0,-15.0,-20.0,9.0,6.0,12.0,18.0,40.0,0.8133333333,-399.5,0.0,-0.1666666667,14.958333333299999,-0.2208333333,1.0,-0.0011666667,-3.375,22.0869565217,-0.0346674877,2.0,-0.0071482759000000015,-3.4895320197000004,-11.0,15.0,-0.4880753786,-0.6414462781,9.2,6.8,0.7910447761,-667.0,-0.14901960779999998,-54.0,0.055555555599999994,13.0,15.0,9.0,12.0,14.0,14.0,18.0,12.0,20.0,13.0,13.0,12.0,30.0,14.0,27.0,-0.1875,91.0,-0.33333333330000003,-50.0,0.9212598425,-433.0,0.6439393939,55.5555555556,-22.2222222222,-33.3333333333,6.0,3.3333333332999997,22.0,28.0,22.0,17.0,23.0,49.0,0.98,0.8,26.0,0.4117647059,-707.0,147.0,5.0,-15.0,22.0,0.63859272,0.6000000000000001,0.0016944567999999998,0.7497940062999999,0.7000000000000001,0.0021338437,0.3888888889,-0.0636371852,-0.06403124240000001,-0.06403124240000001,6.0,0.7916666667000001,-555.5,-0.2060755337,-114.5,-0.0565517241,-78.5,-0.1495238095,-36.0,0.014553014599999999,-51.5,4.5333333333,-257.8333333333,-7.0,18.0,45.0,,,,0.3752646685,0.8704663212,0.8704663212,4.0,0.6176470588,-582.0,0.1397058824,-78.0,0.5454545454999999,1.0,0.5454545454999999,0.9090909091,122.0,0.22222222219999999,0.22222222219999999,0.33333333330000003,0.6666666667000001,0.9144981413,-550.0,0.4310344828,-431.0,0.0358547295,0.75,-453.0,-0.38,-107.5,306.0,4.9,4.4,-370.0,-246.3333333333,-253.6666666667,7.333333333300001,7.2458333333,0.9375,-578.5,-0.125,-108.0,5.0,5.0,5.0,2.0,2.0,-53.0,0.720657277,-558.0,-68.0,-5.0,22.0,3.8181818182,3.8888888889,4.25,2.0,3.1428571429,2438.8729166667003,-13.0,5.0,4646.0,-347.0,0.2267194672,-0.1959478085,-16.0,-16.0,-25.0,-27.0,-29.0,0.3547658628,0.1683752471
s128,,,,-308.0,-0.2,385.0,-756.9166666666999,-0.2,320.0,0.9583333333,0.055555555599999994,-2.0,-617.5,-0.1041666667,-92.0,0.0,68.0,-0.231593071,-0.0208862305,-0.0189853516,-17.0,-17.0,-26.0,9.0,7.0,13.0,22.0,33.0,0.9933333333,-466.0,0.1666666667,-0.6666666667000001,5.0833333333,0.05,3.0,-0.006666666700000001,-0.75,10.875,0.043577700600000005,2.0,-0.0073253012,-2.2627118644,-12.0,11.0,0.6402580971,-0.4527921196,7.3,7.2,1.0,-598.0,0.0,-86.0,0.22222222219999999,11.0,21.0,9.0,6.0,17.0,27.0,27.0,29.0,28.0,24.0,8.0,9.0,19.0,7.0,18.0,-0.1875,157.5,0.0,63.0,0.9606299212999999,-438.0,0.9770114943000001,55.5555555556,-33.3333333333,-40.740740740700005,3.8,2.0,20.0,26.0,30.0,21.0,9.0,45.0,0.9714285714,0.7142857143000001,23.0,0.5921787709,-733.5,212.0,10.0,-16.0,14.0,0.6460633516000001,0.9,0.0009903153,0.90440979,0.8,0.0019969699,0.6111111111,-0.06403124240000001,-0.06403124240000001,-0.0099597577,3.0,0.8829787234,-952.0,-0.15625,-240.0,-0.0041666667,-70.0,-0.1520833333,-170.0,-0.23260073260000003,-146.0,3.8666666667,-343.6666666667,-28.0,27.0,42.0,,,,0.5370140674,0.985,0.915,13.0,1.0,-725.0,0.0,-16.0,0.1818181818,0.6363636364,0.3636363636,0.2727272727,105.0,0.11111111109999999,0.44444444439999997,0.44444444439999997,0.0,0.9498207885,-556.0,0.5049019607999999,-453.5,0.057497587999999995,0.95,-475.0,-0.06,-23.5,330.0,5.8,5.7,-366.5,-288.8333333333,-330.0,41.1666666667,22.2972222222,0.9583333333,-598.0,-0.0833333333,-172.0,6.0,3.0,3.0,2.0,3.0,-40.0,0.9090909091,-700.0,2.0,17.0,-80.0,2.9090909091,2.6666666667000003,4.0,2.75,2.7857142857,1992.3074074074,-6.0,6.0,4085.0,-462.43216080400003,0.1717073556,-0.15822400520000002,-26.0,-20.0,-28.0,-26.0,-15.0,0.5120689884,0.404661714
s129,0.7948717948999999,-480.0,1.55,-1462.1428571429,-0.30000000000000004,552.0,-642.85,-0.33333333330000003,711.0,0.9791666667,0.055555555599999994,25.5,-623.0,-0.0416666667,-59.0,0.027777777799999997,-11.0,-0.0001032185,-0.0006163597,-0.2560898438,-12.0,-17.0,-16.0,5.0,6.0,14.0,24.0,42.0,0.9866666667,-423.5,0.5,-0.1666666667,11.625,-0.0958333333,1.0,0.0001666667,-6.958333333300001,6.916666666699999,-0.032683215099999996,1.0,-0.0010260047,-1.0780141844,-12.0,15.0,0.3131532952,-0.5796377532,6.3,4.9,0.8888888889000001,-809.0,0.0,-24.5,0.3611111111,14.0,14.0,6.0,16.0,17.0,24.0,24.0,29.0,18.0,10.0,8.0,15.0,11.0,21.0,27.0,-0.0625,252.5,0.0,45.0,0.984375,-436.0,0.9886363636,50.0,-11.1111111111,-37.037037037,3.6,5.0,24.0,12.0,20.0,18.0,31.0,43.0,0.9828571429,0.8285714286,19.0,0.5472222221999999,-731.0,197.0,8.0,-17.0,23.0,0.5,0.5,,0.9959472656,1.0,0.001198879,0.3611111111,-0.0015811388,-0.022315642200000003,-0.0099597577,2.0,0.90625,-868.0,-0.1631944444,-175.0,-0.0044642857,-83.0,-0.15873015869999998,-92.0,-0.0248414376,-77.0,4.0666666667,-340.1666666667,24.5,8.0,43.0,0.7666666667,32.2421398659,-25.219965304699997,0.45106912509999997,0.5824742268,0.5567010309,12.0,0.8028169014000001,-1015.0,-0.055555555599999994,-100.0,0.45454545450000006,0.7272727273,0.9090909091,0.6363636364,117.0,0.44444444439999997,0.44444444439999997,0.7777777778,0.5555555556,0.9571428570999999,-578.0,0.4172839506,-477.0,-0.0193792504,0.93,-400.0,-0.02,-42.0,344.5,5.8,4.0,,-288.1666666667,-309.0,20.8333333333,15.1319444444,0.9473684211,-712.5,0.0199468085,-186.0,5.0,3.0,5.0,2.0,7.0,-34.0,0.8795454545,-728.0,-75.5,49.5,19.0,3.8181818182,3.8888888889,3.375,2.375,2.0714285714,2180.1018518519,-9.0,8.0,3577.8333333333003,-657.8275,1.324124281,0.0779184371,-26.0,-14.0,-17.0,-13.0,-33.0,0.8072834293000001,0.26956558950000004
s131,0.8295454545000001,-434.0,2.05,-607.12,-0.1666666667,640.0,-1226.8571428571001,-0.30000000000000004,479.0,0.9652777778,-0.027777777799999997,-4.5,-657.0,-0.0625,8.5,0.0,68.0,-0.0012670715,-0.0802512207,-0.3208642578,-10.0,-14.0,-10.0,6.0,3.0,8.0,11.0,55.0,1.0,-512.5,0.0,-0.33333333330000003,5.0,-0.05,2.0,-0.01,-1.8333333333,11.875,0.4274810765,2.0,-0.0063498738,-1.3113961312,-11.0,11.0,0.033347436099999996,-0.7412209987,7.9,7.3,1.0,-798.0,0.0,-76.0,0.0833333333,5.0,8.0,5.0,5.0,16.0,35.0,28.0,26.0,32.0,17.0,5.0,7.0,17.0,5.0,22.0,0.0,-3.5,0.0,0.0,0.9921875,-827.0,0.9886363636,22.2222222222,11.1111111111,-3.7037037037,5.0,6.666666666699999,26.0,24.0,30.0,23.0,25.0,57.0,0.9685714286,0.7111111111,17.0,0.5574229692,-732.0,199.0,4.0,-18.0,14.0,0.8737045287999999,0.9,0.0008780447,0.9306152343999999,0.9,0.0009876406,0.5277777778,-0.06403124240000001,-0.25,-0.25,3.0,0.96875,-852.0,-0.1,-33.5,0.0,-0.5,-0.1,-33.0,-0.0236111111,6.0,5.2666666667,,,,47.0,0.6704545454999999,6.8550300053,-4.4895453369,0.5521626271,0.9648241206,0.9396984925,8.0,0.90625,-1023.5,-0.0178571429,-89.0,0.45454545450000006,0.9090909091,0.9090909091,0.9090909091,132.0,0.33333333330000003,0.0,0.22222222219999999,0.11111111109999999,1.0,-811.0,0.3414634146,-593.0,0.016891993600000002,1.0,-521.0,0.0,-2.0,295.5,5.4,5.5,-422.8333333333,-337.9166666667,-365.3333333333,27.4166666667,-14.3222222222,0.9052631579000001,-1006.0,0.1032801418,-252.0,1.0,7.0,6.0,1.0,5.0,-54.0,0.7129840547,-731.5,-40.0,-37.0,-55.0,3.6363636364,1.8888888889,3.375,1.5,1.4285714286000002,2163.2,-23.0,6.0,3259.0,-817.1575,0.5667592977,0.6372135066,-25.0,-13.0,-12.0,-13.0,-12.0,0.6995827156000001,0.4404997832
