,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s011,1.4266675699,0.0979475005,1.4622796063999999,3.2,40.5555555556,0.4,690,18.3333333333,0.30000000000000004,365,-0.6969473863,-1.2879947224,3.5130805091000004,0.35524955469999997,1.864145397,-1.173469478,0.044047225999999995,0.0051069641,0.00015283200000000002,2.7333333332999996,2.6785714286,3.8,1.25,2.25,2.6,2.5714285714000003,54,4.5707251612,0.25875971579999996,1.3810456754,0.33333333330000003,0.33333333330000003,5.3333333333,0.05833333330000001,1,-0.0026666666999999996,-1.75,6.9130434783000005,0.130866426,3.0,-0.0025487365,-3.7931923672,1.0,1.0,0.1939300298,0.9515309845,7.9,9.8,2.0927474364,0.32301783510000004,2.3471664494,-1.0067344672,0.0,3.8333333332999997,5.5,2.0,2.3333333333,5.0,4.1666666667,5.833333333300001,4.5,6.166666666699999,1.5,2.0,1.0,3.0,1.0,7.0,-4.405447562,-2.9564356982,-0.7548590440999999,3.8104168489999997,3.4726671106,0.2191167862,1.5208876919,44.4444444444,55.5555555556,40.740740740700005,6.0,2.0,5.0,4.875,4.25,3.1428571429,2.875,57,-0.7625664513,3.9332268227,40,265.0,4,1.0,1.0666666667,0.7708899498,0.0016033788,0.8675750731999999,0.0018161934,0.5833333333,0.25,0.25,0.25,2,-1.0005996397,2.6613853174,0.3580627393,2.5218990233,-0.5350252329999999,5.8,259.5,3.8228140991000004,0.3035254589,1.6949916969999999,-8.0,84.0,48,1.0782063195,6.9911453835,0.23254980949999998,12,1.6686988230000002,0.3776127918,2.4228246781,-0.7241488877000001,0.75,0.9166666667,0.8333333333,0.9166666667,142.0,0.5,0.5,0.7000000000000001,0.1,3.3533814447,0.4240477924,1.5675358872,-2.5288951194,0.539408867,0.09170397109999999,3.5692906602999996,0.32071250949999996,1.1894716964,-1.7651615678,316.0,5.7,6.3,193.3333333333,3.6779829338,0.3517153685,2.1299555108000003,240.0,247.6666666667,3.8604201716000004,0.31865954399999996,1.9580204174,7.666666666699999,96.79178747379999,2.9387450956,0.3477758997,1.7686847138,-1.8968760361,7.0,4.5,4.5,7.0,6.0,24,0.0082601971,-0.0110101067,2.7439454075,0.3477161427,1.2988064738,-0.4949530141,-0.040956949400000005,4.2307692308,1.9,2.1111111111,1.4444444444,2.8666666667,1371.7153679654,11,8,2094.9166666667,-0.18697136239999998,-0.6970368060000001,-0.5990588585000001,1.7000000000000002,2.0909090909,2.0,2.0714285714,2.1666666667,0.1925341667,0.24043603789999998
s012,2.1547361119,0.3175669628,1.4808250582,3.25,44.1578947368,0.3666666667,796,24.565217391300003,0.23333333329999997,527,-0.7221606183,-0.9258687665,3.1944691996,0.2968322954,2.2721209418,-1.5676021912,0.0011767575,0.010140686,0.0590556641,4.4,3.3214285714000003,4.4,2.75,1.75,3.4,2.5714285714000003,44,3.1132301260000004,0.26174571329999996,1.4879546462,0.8333333333,0.1666666667,5.666666666699999,0.05833333330000001,2,-0.0086666667,-2.9166666667000003,3.9583333332999997,0.1687969925,3.0,-0.0115213033,-1.9323308271000001,1.0,1.4545454544999998,-0.3553490939,0.7137797811000001,8.4,8.6,2.0137318722,0.4974563906,1.8897667987,-0.34310768610000003,0.1666666667,3.3333333332999997,4.0,1.5,2.1666666667,4.6666666667,4.0,4.8333333333,5.1666666667,5.0,3.3333333332999997,3.6666666667,2.0,2.6666666667000003,1.8333333333,4.8333333333,0.0790228738,0.3380406673,0.0,5.320134937200001,3.7939732372000003,0.0604630321,5.8502185367,27.7777777778,33.3333333333,66.6666666667,2.0,5.25,4.0,3.125,4.125,3.0,1.25,32,-1.0820225484000001,2.8201893119,21,190.0,8,1.0625,1.0,0.6499261856,0.0010140799,1.0,0.0020015881,0.6666666667000001,0.25,0.06403124240000001,0.06403124240000001,2,-0.5580283179000001,1.4600323782,0.3635847071,1.9239406702000001,-0.4307176451,3.4,347.1666666667,2.4311468458000003,0.28639431330000004,1.4911187242,-7.5,81.0,43,27.3376402867,-25.2123453648,0.6264483411999999,15,1.5382434966999998,0.5094786601,1.5470898985,-0.1525531423,0.5833333333,0.33333333330000003,1.0,0.8333333333,114.0,0.5,0.7000000000000001,0.6000000000000001,0.2,2.9161829099000003,0.39635365159999997,2.3346731821,-1.4736335148,0.46172839509999997,0.0590870111,2.398608877,0.2847524886,1.5357929359,-0.6441863667000001,338.0,5.9,6.0,303.0,3.2182371505000003,0.3160301701,1.3819653117,275.6666666667,295.6666666667,2.1784418815,0.3162066873,1.4151511375999999,20.0,20.8802469136,2.3036671612,0.36763704869999997,2.3001843853999997,-0.9561472832,3.5,5.5,4.0,2.5,3.0,32,0.4416795193,0.2017831137,1.9699718903999999,0.3138444877,1.6118937457,-0.6078250773,0.2661280612,4.3846153846,2.6,2.3333333333,1.5555555556,1.9333333333000002,2230.165,3,8,4731.5,-0.09199354039999999,-0.10031985869999999,-0.1073000616,1.9,1.4545454544999998,2.3333333333,2.0,1.3333333333,0.2365442544,0.18606252350000002
s013,1.3610533861,0.15230771029999998,1.5346994725,2.15,22.407407407399997,0.1,586,23.473684210500004,0.3666666667,424,-0.06227175920000001,-0.8334457929000001,5.1755361615,0.3696381886,3.0035685208999996,-0.7898491751000001,0.0005160176999999999,0.0025000534,0.0058095703000000005,2.5333333333000003,3.4642857143,3.6333333333,1.75,1.75,3.2,2.5714285714000003,50,5.6972543587999995,0.3003028277,1.5925840647999998,0.5,0.5,9.2083333333,0.3625,3,-0.0248333333,-1.7083333333,4.9166666667,0.0283316481,2.0,-0.0127332659,-2.2335692619,1.0,1.7272727273,0.7785107695,0.36017186970000004,9.0,9.3,2.3943238523,0.5217576383,1.6685893406999999,-0.34094283810000003,0.7777777778,2.3333333333,6.0,1.6666666666999999,1.5,5.0,3.8333333332999997,5.1666666667,4.1666666667,3.0,1.6666666666999999,1.1666666667,1.5,2.1666666667,1.1666666667,5.3333333333,-1.0024958909000001,0.8419916181,0.0,5.320134937200001,3.703869567,0.2557229454,2.1010784074,44.4444444444,55.5555555556,25.925925925900003,4.6666666667,3.5,4.0,3.625,4.25,4.0,3.375,45,-0.7017421781000001,4.5619233948,30,218.0,8,1.0,1.2,0.7021778107000001,0.0011535233,0.7785831451,0.0013447607,0.5833333333,0.0015811388,0.009797959,0.009797959,4,-0.7404581720000001,2.0361570693,0.5686452535000001,1.7998009315,-0.2565250999,5.0666666667,288.8333333333,2.9886138164,0.2826229181,1.4615644669,65.0,-51.0,45,1.3199854212,-0.9613955142,0.5857221139000001,13,2.0610039471,0.5241057711,1.9930412037,-1.0656806431,,0.5,,,125.0,0.1,0.2,,,4.6150809785,0.4407488331,1.8254201675,-2.3825132347,0.4232673267,0.0747514269,4.4210333524,0.3722651304,1.7739328818,-1.1731553048,316.5,5.6,6.5,294.8333333333,4.8872325997,0.33049811970000004,2.3343845199,266.1666666667,308.6666666667,4.9002812922,0.2922321683,2.313269462,42.5,44.2660994367,2.2994564205000003,0.3997765912,2.0892218156,-2.0462337143,6.5,7.0,7.0,3.0,4.0,39,-0.42040820219999997,-0.39012882020000006,2.6617334469,0.3668221289,1.6341528050999998,0.4181854768,-0.4724696253,3.8461538462,2.6,3.4444444444,2.0,2.6666666667000003,2806.9880952381,5,7,4206.1666666667,0.49562016020000005,0.33337924290000004,2.2689832052,1.6,2.0909090909,1.5,1.1428571429,2.1666666667,0.8504350937999999,0.35243257969999997
s014,0.7815252427,0.043282614600000005,1.4061490086000001,1.5,16.1481481481,0.1,426,12.153846153800002,0.1333333333,303,0.28793944920000003,-1.7361548322999998,0.7719752039000001,0.1220203345,1.9093648575,0.0234889958,0.0012615439999999999,0.0085062256,0.3257021484,3.3333333332999997,3.8571428571,4.6333333333,3.0,3.0,3.0,2.8571428571,45,2.1435561497,0.0696563087,2.4864459627,0.33333333330000003,0.5,8.0416666667,0.0291666667,1,-0.0078333333,-3.125,4.25,0.1512254902,3.0,-0.0077058824,-2.6666666667000003,1.0833333333,1.1818181818,-0.11409928039999999,0.7487803391000001,7.2,5.7,1.6249427228000002,0.3381596302,1.8881187973,-1.0469499072,0.0,2.8333333332999997,3.3333333332999997,3.5,3.0,3.5,5.1666666667,4.5,4.6666666667,4.5,4.0,3.0,2.6666666667000003,3.8333333332999997,3.1666666667000003,4.0,-1.3351745199,-0.7560436656,-0.3446865999,2.6242163319,1.6540203961000002,0.0659430575,1.9823879642,44.4444444444,33.3333333333,44.4444444444,4.3333333333,3.75,3.625,3.0,3.75,3.0,3.125,37,-0.3258414813,3.0597768826999996,29,168.0,10,1.125,1.2666666667,0.7172293185999999,0.0011741687,0.5847579479,0.0008385867999999999,0.5277777778,0.158113883,0.25,0.25,1,-1.1217687481999998,1.2332671039,0.35399632680000004,1.5712102013999998,-0.2943377638,5.2,348.1666666667,2.1527218191,0.2262909829,1.3961868286,46.5,24.0,45,,,0.2956460299,6,1.0294129436,0.3991800926,2.0290940561,-0.4875104044,0.5,0.9166666667,0.4166666667,0.6666666667000001,107.5,0.30000000000000004,0.1,0.2,0.2,0.8904914235,0.030026954900000003,2.4936865266,-0.5030606795,0.3282828283,-0.02260803,1.8373799038999998,0.3200441865,1.7207702826,-0.9152262234,315.5,6.0,4.7,,,,,224.8333333333,250.5,2.9071057143,0.2738857093,2.0318889062,25.6666666667,15.6246753247,2.3507079764,0.33812151760000003,1.8770448876,-1.0596145373,5.5,5.0,4.5,3.5,4.0,42,-0.4131019741,0.3533945844,0.7180483669000001,0.08524316430000001,2.0120521506999998,-0.14094087600000002,-1.0926942045,3.0769230769,2.6,3.0,2.7777777778,2.8666666667,2810.0145833333004,9,5,4402.6666666667,-0.5053968396,-0.2140226029,-0.7849978324,2.1,2.0909090909,2.3333333333,2.0,2.0,0.7998899836000001,0.3405855003
s015,1.6899796490999999,0.2161865112,1.2891895061,2.55,44.0666666667,0.5,624,24.5,0.33333333330000003,460,-0.8387555899,-0.7855173750000001,3.9960429266000004,0.3095617913,2.2741492086000004,-1.3483239070000002,0.0011576639999999999,0.008427215600000001,0.0292744141,3.4,2.9285714286,3.4666666667,2.75,3.0,3.6,1.7142857143,65,3.4951372945999997,0.2845068234,1.4142990616,0.5,0.33333333330000003,8.375,0.1625,2,-0.0025,-7.208333333300001,6.25,0.13857142860000002,1.0,-0.0017428570999999998,-3.6142857143,1.0,2.0,0.07950538110000001,0.7646721156999999,6.0,5.5,1.4001084259,0.38912075729999995,1.7795655649000002,0.0968913875,0.11111111109999999,1.6666666666999999,1.0,1.1666666667,3.1666666667000003,4.5,6.5,6.666666666699999,6.333333333300001,4.3333333333,2.8333333332999997,1.3333333333,1.0,1.1666666667,4.1666666667,5.5,-1.1641563351000002,-0.4302846261,-0.6385366708,4.0430615957,2.8046782993,0.0265338443,2.7088354131,50.0,11.1111111111,11.1111111111,5.833333333300001,4.25,4.125,3.875,4.125,3.5714285714000003,2.75,44,-0.9928100529,3.4727396196,39,218.0,7,1.0625,1.7333333333,0.6677876472000001,0.0014048019,0.9998046875,0.0016761451,0.5833333333,0.06403124240000001,0.1265219767,0.158113883,4,-1.3152200464,1.7960750062000002,0.3769303789,1.5421999747,-0.46998161759999996,5.2,298.0,3.4765148124,0.3151907436,1.4371257185,0.0,84.0,47,,,0.5386307889,8,1.2576592779,0.4499452627,1.9853941908,0.0427411088,0.5833333333,0.8333333333,0.6666666667000001,0.75,144.0,0.0,0.1,0.7000000000000001,0.8,2.9428600326,0.4135441277,1.5098957791,-1.3866726342,0.512254902,0.06085366580000001,1.7415421541999998,0.27578243880000003,1.3264501407,-0.5990497484,288.5,6.8,6.6,287.5,3.1872831601,0.35935629049999995,1.0764570287000002,230.6666666667,242.1666666667,3.3415032431,0.32181480770000004,1.437386455,11.5,34.7606433777,2.0115504908,0.3160092089,1.9054961406,-0.7029113665000001,7.0,6.5,7.0,6.0,6.5,34,-0.391437532,-0.0526025959,1.2245853212,0.3265413266,1.4778869655000002,-0.7926086909000001,-0.2279756515,3.6923076923,2.1,3.7777777778,2.3333333333,3.2666666667000004,1979.0006172839999,21,7,3214.75,0.20616932429999998,0.6995693651,-0.4913984703,1.1,2.1818181818,1.4166666666999999,1.2142857143,3.1666666667000003,0.185847204,0.34868715570000003
s016,1.1740716476000002,0.1535133232,1.3518276056999998,1.65,18.565217391300003,0.23333333329999997,407,18.3913043478,0.23333333329999997,398,-0.0441851761,-1.4077950443,2.3335179126,0.38189001340000006,1.2440490458,-1.4948481946,2.28419e-05,0.0002564487,0.0016552734,2.8666666667,3.2142857143,2.5666666667,4.0,1.25,3.8,3.8571428571,55,3.40397566,0.2381950414,1.523965924,0.5,0.1666666667,13.333333333299999,0.0416666667,1,-0.0016666667,-3.3333333332999997,10.5833333333,-0.026056338,0.0,0.0023943662000000003,-0.2746478873,1.0,1.0909090909,0.0018743410999999999,0.978093639,8.1,4.7,2.6578934537,0.4147813764,1.3471646433000002,-0.2802481234,0.9166666667,1.8333333333,1.5,1.0,1.0,1.6666666666999999,6.0,6.166666666699999,7.0,6.833333333300001,6.166666666699999,2.0,1.6666666666999999,1.0,1.0,1.6666666666999999,-0.9596174397,-0.09397922130000001,0.1910395678,4.9380558016,2.7100922619,0.0210917515,2.9918324925,50.0,0.0,22.2222222222,5.833333333300001,5.75,3.25,3.25,3.0,3.4285714286,3.75,50,-1.4013457528,3.1627162452999995,22,120.0,9,1.0,1.0,0.6846951008000001,0.0017568476000000002,0.6621181488,0.0013839845000000002,0.5833333333,0.0006324555,0.0004,0.0006324555,4,-1.5792531561,1.7140129999,0.3963834777,1.4086434444,-0.9490091087,3.3333333332999997,332.8333333333,2.7658462969,0.2631420591,1.499064574,-10.5,-11.0,47,,,0.3657674092,6,1.2309268056,0.5537767428,1.3089858044,-0.3269497155,0.5,0.1666666667,0.75,0.5833333333,134.0,0.0,0.1,0.30000000000000004,0.30000000000000004,2.5154491475,0.37214103810000004,1.6403291765,-1.196419317,0.4414634146,0.05669645640000001,2.4132279116,0.2367736923,1.0154372742,-1.3593025183,348.0,6.0,5.7,350.1666666667,2.7798460260000004,0.32464257420000003,1.6041218130000001,315.6666666667,337.5,2.6222180881,0.3094378971,1.2537584512,21.8333333333,49.078951679,2.1958052876,0.3454790032,1.6275911171000002,-1.4794778382,4.0,7.0,4.0,1.0,4.0,66,-0.41868725869999995,-0.3135529985,1.3096095936,0.2920739151,1.4745259402000002,-0.228530091,-0.5819919311999999,5.0,2.8,4.3333333333,2.1111111111,1.7333333333,1743.3083333333,10,9,3615.0,,,,1.2,1.0,1.9166666666999999,1.0,1.0833333333,0.8220265439000001,0.20137568809999998
s017,1.0618592052,0.0272654936,1.7031847236000002,2.0,37.5,0.2666666667,789,21.3333333333,0.1,550,-1.0174523286,-0.37496903369999995,3.5443252892,0.32943349790000004,2.0774732336,-1.7300909594999998,0.0001124585,0.00019663,0.0006987305,5.8,3.7142857143,3.6,3.0,2.25,3.8,3.5714285714000003,49,5.787374767899999,0.23308365309999998,2.4805568111,0.6666666667000001,0.1666666667,9.7083333333,0.1041666667,3,-0.0111666667,-2.125,7.958333333300001,0.1894025605,3.0,-0.0077980085,-1.8536882747,1.0,1.2727272726999999,0.1836432283,1.3700064956,9.3,7.6,2.3491737994,0.44432607189999995,1.9939807713,-0.5649027232,0.8333333333,3.3333333332999997,3.0,2.0,3.0,2.5,2.8333333332999997,5.5,3.5,3.6666666667,2.1666666667,2.1666666667,2.1666666667,2.1666666667,3.0,3.8333333332999997,-0.2424376139,0.0092352688,-0.7548590440999999,3.8104168489999997,1.8197343301,0.1264164405,2.3772148682,44.4444444444,66.6666666667,48.148148148100006,4.5,5.5,2.375,2.75,3.75,3.2857142857,2.75,46,-0.7625664513,3.9332268227,22,246.0,3,1.1875,1.4666666667,0.767848587,0.0024491452000000003,0.98984375,0.0027049545,0.5833333333,0.0002011893,0.0002011893,0.0002011893,5,-0.8768737137999999,1.6887914981999999,0.4357016783,1.9093370374,-0.34335622600000004,3.5333333333,282.6666666667,3.0223949914999997,0.2135883666,2.2769306685,-14.5,160.0,43,,,0.58484855,10,2.0784384662999997,0.5226449337,2.0223826129,-0.6071440029,0.6666666667000001,0.6666666667000001,0.9166666667,0.8333333333,130.0,0.1,0.8,0.4,0.7000000000000001,2.7851813459,0.4231859731,1.6606278044999998,-2.0387959161,0.4513715711,0.0676643665,3.3930677967,0.2911864133,1.7025272522,-0.3867135831,310.0,6.5,5.6,251.0,3.7759179161,0.29664919770000003,2.7186440348,246.8333333333,295.0,3.0434379131,0.3318478016,1.6601327683000002,48.1666666667,98.0324196876,2.4498152901,0.4151616937,1.8193231094,-1.762717235,7.0,7.0,4.5,2.0,4.5,53,-0.08660739270000001,0.5844345789000001,2.0724096014,0.34024772740000003,1.7941695465,-0.3054997292,-0.1104894772,4.5384615385,3.5,4.3333333333,2.3333333333,2.4666666666999997,1481.6893939394001,1,10,3958.5,1.2207520206,-0.16974436850000002,0.8160758892000001,2.1,1.0,1.6666666666999999,1.3571428571000002,3.0,0.185612246,0.17430210710000002
s018,1.5824136836000002,0.11209105050000001,1.6285304280000001,2.5,28.125,0.2,650,16.8421052632,0.3666666667,310,-0.2569237572,-1.2573861401000002,2.6768463597,0.3840715142,1.8011556763999998,-0.3458971885,0.0039904875,0.0065501709,0.052202148399999995,2.0,2.9285714286,3.5666666667,2.5,1.75,3.0,2.4285714286,49,2.9026442941000004,0.2664118493,1.5997702573,0.6666666667000001,0.33333333330000003,13.833333333299999,0.20833333329999998,3,-0.008333333299999999,-3.3333333332999997,13.958333333299999,0.2622332859,3.0,-0.016727088,-4.9679943101,1.0833333333,1.0909090909,0.48201696509999997,0.3721206409,9.3,5.7,2.2077125186,0.4252635136,1.9745462563999998,-0.7306628849,0.0,3.3333333332999997,2.8333333332999997,2.0,2.5,3.8333333332999997,3.5,5.0,4.6666666667,4.6666666667,3.5,4.3333333333,2.1666666667,4.1666666667,1.5,4.1666666667,-0.4895068391,-0.5339651182999999,-0.5542288687,2.8827508555000003,2.1502328224,0.2725161998,1.8853952671,22.2222222222,66.6666666667,59.2592592593,4.8333333333,3.75,3.5,3.375,4.875,2.0,1.625,42,-0.8742787237,3.2356769612000003,30,,10,1.0,1.2,0.6659279822999999,0.001905883,0.7882110595999999,0.0027078689000000003,0.5833333333,0.158113883,0.06403124240000001,0.06403124240000001,1,-1.2530963653,1.9308906716,0.3849953924,1.740450949,-0.14726700680000002,4.0666666667,350.0,2.6483294266999997,0.33885658700000004,1.5105803312000001,18.5,21.0,47,,,0.5681403456,14,1.3228317434,0.43157719479999995,2.1672055493999998,-0.49699887439999996,0.0833333333,0.4166666667,0.75,0.6666666667000001,114.0,0.2,0.4,0.30000000000000004,0.30000000000000004,2.9967475857999997,0.3878736793,1.4839653107,-1.2545968025,0.2634146341,-0.0066916454000000005,3.5937883679,0.2982018219,1.5772610767000002,-0.8981561033000001,399.0,6.9,7.3,352.3333333333,3.1049795018,0.35018633270000005,1.418789775,323.3333333333,427.8333333333,2.8177171103000003,0.2203467607,1.9891873095,104.5,58.9768217054,2.596444579,0.2863634694,1.896170315,-1.2732940343999999,5.0,6.5,6.0,2.0,2.0,47,-0.278592451,-0.4436287921,1.7217844969,0.3544975058,1.6031421680000002,-0.0782007255,-0.2893868587,3.6923076923,3.3,3.8888888889,2.7777777778,2.4,1919.09375,12,6,3500.5833333333003,-0.7593529021000001,-0.0136999264,-0.9126030884999999,1.9,1.9090909091,2.0,2.0,2.1666666667,0.3565769224,0.15480139539999999
s019,1.1311705545,0.21071732079999997,1.4388034543000001,1.85,36.35,0.33333333330000003,679,22.5714285714,0.30000000000000004,434,-0.5447554688,-0.3117266616,3.6217375876999998,0.33849561990000004,1.5880393418,-2.1040101806,0.0027439678,0.0301599121,0.0554257813,3.6,3.0714285714,3.5333333333,3.0,2.25,3.8,2.8571428571,58,4.0828126127,0.26913920410000003,1.1457562135,0.1666666667,0.6666666667000001,8.8333333333,-0.025,1,0.0006666667,-2.1666666667,16.375,0.1503861004,1.0,-0.0054440154,-1.8243243243,1.0,1.1818181818,0.0109983284,1.1656895757999999,8.1,6.4,1.6771691153,0.3893340666,1.6962544328,-0.4324241386,0.027777777799999997,2.0,3.8333333332999997,1.3333333333,3.8333333332999997,3.8333333332999997,5.3333333333,4.3333333333,4.3333333333,4.3333333333,2.8333333332999997,1.1666666667,1.1666666667,2.8333333332999997,1.8333333333,4.1666666667,-1.4118053759,0.1196022583,-0.5629734621,4.194188013,2.4715495875,0.198579241,1.5060370149000002,27.7777777778,11.1111111111,22.2222222222,6.0,3.5,4.0,3.125,3.5,4.0,2.625,49,-0.9437793146,3.5708010963,30,175.0,6,1.0,1.0666666667,0.7385317802,0.0014053336,0.8894531250000001,0.0017720488,0.5555555556,0.158113883,0.25,0.25,3,-1.5116919009999998,0.8990571495,0.38945350799999995,1.1320402544,-0.4705930269,4.6,273.8333333333,2.6352554962,0.2618446842,1.6779670613,6.0,65.5,46,8.0015597358,-2.2601786806,0.5934771002,7,,,,,0.75,0.6666666667000001,0.5833333333,0.8333333333,133.0,0.0,0.30000000000000004,0.30000000000000004,0.1,3.1908600800999998,0.4468522385,1.3565716308000002,-0.6545425541000001,0.2975,0.0312496677,2.7292699762,0.246106788,1.1778809101999999,-1.388399939,261.0,5.7,5.0,292.8333333333,4.0489054146,0.32366457460000003,1.3080068883,211.1666666667,272.0,2.8154469729,0.2868300844,1.4140562205,60.8333333333,67.5252268982,1.3616781544999998,0.3793469342,1.4883728282,-1.7870893644,6.5,6.0,6.5,2.5,3.5,42,-0.2526591237,-0.1514167317,1.3391466541,0.2784739087,1.3579046013,-0.4923802889,-0.31077847329999997,4.5384615385,2.4,4.1111111111000005,2.4444444444,2.6,2078.775,1,9,3395.25,-0.328261664,0.4877916077,0.3333183487,1.3,1.3636363636000002,1.5,1.2142857143,2.3333333333,0.7690950804000001,0.41290678490000005
s020,0.8332996832999999,0.1060024819,1.4746797031999999,1.85,26.6666666667,0.2,610,12.962962962999999,0.1,340,0.07663495790000001,-1.0367007164,2.4075309577,0.3112280605,1.7717551188999998,0.0426415932,0.0002343203,0.009369873,0.0126279297,3.4666666667,3.7857142857,4.3333333333,3.5,3.25,3.6,2.4285714286,41,1.8935523646,0.2575144126,1.6645995808,0.6666666667000001,0.33333333330000003,9.8333333333,0.4,1,-0.006,-1.9166666666999999,7.291666666699999,0.0038725986,0.0,-0.0009140546,-0.8612740142,1.0833333333,1.5454545455000002,-0.0335462443,0.6750894226,7.5,5.2,1.3509844621,0.4549257350000001,2.2230167345,-0.40641848630000005,0.0,2.0,2.1666666667,1.8333333333,1.8333333333,3.8333333332999997,3.8333333332999997,3.8333333332999997,5.3333333333,4.3333333333,2.6666666667000003,2.3333333333,2.5,2.0,2.3333333333,3.5,-1.9471897901,0.8169341793000001,-0.1448413667,3.3579238220999996,2.1970894976,0.2008139711,1.6158987328,38.8888888889,44.4444444444,55.5555555556,5.0,3.75,3.625,3.5,3.25,3.0,2.875,46,-0.6807759697,4.096807786,30,122.0,7,1.5,1.2,0.6603252411,0.0017003689000000002,0.7410667895999999,0.0015159825,0.4722222222,0.0256124969,0.06403124240000001,0.06403124240000001,1,-1.3804840885,1.5175783665,0.421872407,1.7664404944,0.0290861358,3.9333333333,,,,,,,43,3.7318341441000005,-3.4417341323,0.6229103774,8,1.0120468926000001,0.4111892159,1.8963291508,-0.3322950763,0.5833333333,0.8333333333,0.5833333333,0.5833333333,100.5,0.4,0.8,0.5,0.2,2.6284025784,0.4111923179,1.4107276785,-1.4831554389,0.4334975369,0.0501444983,2.4388704825,0.3226648545,2.1542603487,0.2079276704,381.5,6.3,5.7,253.3333333333,1.818264695,0.4016710387,1.3038231804,245.0,364.3333333333,2.1010144727,0.32979602210000003,1.5384312157,119.3333333333,12.8482783357,1.8268520799,0.28803168960000003,1.7834182985,-0.9517884763,5.5,6.0,6.5,5.5,4.5,46,-0.0487875797,-0.059017405,1.0575805787,0.2184140271,1.9730115625,-0.4423692218,0.0619726848,2.7692307692,2.3,3.7777777778,2.7777777778,3.4666666667,2750.9476190476003,12,6,3479.3333333333003,-0.7749274191000001,0.0413395533,-0.5395458058,1.9,1.9090909091,2.1666666667,2.5,2.3333333333,0.1805794197,0.3909019375
