,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTRCLCK,ARTRLPC,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDLL,BITIHDML,BITIHDSL,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRLL,KRBHDRML,KRBHDRSL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,PRSPLB,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHTL,SSSSRTHI,SSHD,SSHN,SSHT,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s002,0.573372373,0.16202585949999998,1.5726974638999998,1.2,20.2608695652,0.23333333329999997,13.0,0.1333333333,0.1375382386,-0.9524165540999999,3.5855180282999997,0.4124352772,2.5803095714,-0.9055816709,-7.46841395071764,-5.012865906881238,-2.8879820367556124,3.5486469685000004,0.2581997434,1.6383915519999999,0.1666666667,0.1666666667,11.75,-0.0666666667,0.0,-7.285838599000001e-17,-2.25,8.0833333333,0.0377623846,0.0,-0.0018228379999999998,0.33501259450000004,0.1387440396,0.4324047369,8.0,10.3,1.3594727049000002,0.5246505314000001,2.1637587702000003,-0.6697542221,0.19444444440000003,-1.5989929845000002,0.4673868411,0.33223158610000003,4.6556717651,1.7864763515000002,0.13775392120000002,2.192205495,-1.0705413209999999,3.8243251091,111.0,6.0,0.7541481018,0.0017554870999999998,0.7393355608000001,0.0013716979000000002,0.5277777778,-2.7483841522350163,-1.8444397271102144,-3.6646748864517766,-0.584279326,0.5692003757999999,0.4361856395880001,2.0803572586000003,-0.3979924265,341.711666666666,2.423231804802002,0.3097763902130001,1.565185453057999,15.165,72.15,1.0848758642809997,0.5320132074,4.0,1.2074390478,0.6337698705,1.9285155137,-0.4876932963,2.6814134578,0.4946721209,1.795408668,-1.7490664756,0.4324409107080001,0.04738823545199998,2.3359150848,0.3888598356,1.438974108,-0.8750798462,351.5,4.8,6.1,291.3333333333,2.6108379966,0.42422170859999997,0.3134113552455739,292.5,2.0992172172,0.3715494777,1.4824532261,2.8547524039,0.34325044409999994,2.3244381013,-0.7884515314,-0.08802850529999999,-0.6722149318999999,0.6670306570000001,0.09938002539999999,2.4463806538,-0.4816826464,-0.012987853600000002,1795.1016666667,8.0,8.0,3727.25,-0.3787237949,-0.1665851784,-0.7464596819,0.8172749921,0.1922162034
s005,0.6635929051,0.2818232663,1.3890501791,1.65,36.3636363636,0.2666666667,30.5,0.33333333330000003,0.17011719760000002,-0.8389830115000001,4.2844422541,0.3275184639,2.4900672825,-0.41375132729999997,-7.550218850975167,-5.481183503598905,-3.5878329187024773,4.7040725482,0.28725824240000003,1.9028176862,0.8333333333,0.1666666667,13.416666666700001,0.275,3.0,-0.0075399999989999985,-2.9166666667000003,13.041666666700001,0.11908645623500001,3.0,-0.005438353374000001,-3.7905236907999997,0.2518581217,1.2169609029000001,9.2,8.0,0.8474481393000001,0.5089351473,1.4717836351,-1.4198283722,0.1666666667,0.9318442495,1.1970522589,-0.3884511935,3.7790742791,2.6185919005,0.2799343372,1.295100293,-0.5306698657,2.9584098130000003,174.0,6.0,0.7475608826000001,0.0009119887,0.9208297729000001,0.001067059,0.5555555556,-3.6646748864517766,-3.6646748864517766,-2.7483841522350163,-0.7554895545999999,2.3417026132,0.4492996749,1.9871717159,-0.5636870621,344.1666666667,2.8249107145999997,0.3394884549,1.2529410483,7.0,114.0,1.7555546137500004,0.6320956121,14.0,1.8169698397,0.4916655444,1.9006700103,-0.5757703295000001,3.6725516122000004,0.2914669373,2.061242298149,-0.7695351078,0.4711779449,0.044557573200000006,3.3509071093,0.27608638879999997,2.1076138392,-0.0989273666,302.5,6.5,5.1,432.6666666667,2.908043329,0.30644690150000004,0.5508501142268036,249.6666666667,3.2693191491,0.36606309950000004,1.5028245455000002,4.2134838962,0.2966262591,2.4387390367,-0.6726384962999999,-0.0694294928,0.18718513739999998,1.4095131929,0.34785853270000006,1.4299600083,-0.8621044265000001,-0.8606115205,1915.6111111111,19.0,7.0,2585.75,0.9177879669,0.1198931282,1.3826492266,0.8868519986000001,0.4059011843
s006,0.5496025616,0.055058244000000006,1.6522087035,1.4,43.3333333333,0.4,32.7083333333,0.2,-0.5834505985,-1.4397448436000002,2.4467469808,0.33995204240000004,1.4720349722,-1.1436992995,-11.856486769763578,-9.598280444532225,-5.362540443050974,1.4332205633000001,0.2418126441,1.2897925055,0.1666666667,0.8333333333,19.5833333333,-0.0166666667,1.0,0.0006666667,1.0,28.217391304299998,-0.1839181287,2.0,0.0043567251,-2.6725146199000003,-0.0113190347,-0.012737079299999999,8.5,8.5,1.2886084482,0.4125290966,1.5695198060000002,-0.8845918892,1.0,-2.0322565071,-1.7263773157000002,-0.6556403265,2.6602601534,1.6298417325999999,0.011281321799999999,2.0597882857,-0.7717910818000001,3.4406522452,139.0,0.0,0.527438736,0.0017382296,0.7636162281000001,0.0020427238,0.5,-5.917205744574961,-5.186088915408229,-5.17869145253864,-1.0121666734,1.3915172501,0.3855031062,1.7102455298,-0.8786262369000001,347.43833333334413,2.3039429258890003,0.3007859396449999,1.597061140029,14.435,86.235,0.6985231884070002,0.40319981950000006,4.0,0.9077935051,0.5162621069000001,1.8920829161,-0.0185608272,2.1773773235,0.4000586066,1.7545069594999998,-0.3848668788,0.4894179894,0.021283661699999998,1.5450707006000002,0.2788880821,1.6143591768,-0.4395076913,341.5,5.3,4.9,318.61333333333096,2.577675414055,0.3154416669530001,0.5548988198123578,335.1666666667,1.3207650656,0.2924721431699999,1.926642011,2.1416499825999997,0.29026021550000003,2.2008849446000003,-0.7587804569000001,0.0423477036,-0.1682624804,1.0587740398999999,0.1749634526,1.9960763787,-0.2345742279,0.0401614209,2209.1783333333,21.0,4.0,3224.1666666666997,-0.2542108118,0.2555185884,-0.3579641831,0.8338361601000001,0.4540214179
s007,0.8711753908769997,0.13014486110699994,1.7053148852550004,1.6829999999999998,19.0769230769,0.1333333333,14.8,0.1666666667,0.0047290234,-0.6733023105,1.9500949718,0.3590835264,1.8368913776,-0.2848811577,-7.460938276749331,-7.073805258836397,-4.8158188865863405,2.0765141584,0.283889581397,2.4761369041999997,0.1666666667,0.6666666667000001,4.8333333333,0.033333333300000004,0.0,0.0013333332999999998,-0.4166666667,13.041666666700001,0.21154788649999998,1.0,-0.0035254237,0.8082499489,0.42950206399999996,0.5991357069000001,9.6,6.4,1.3765968366889996,0.4434202588930002,2.0220337379449997,-0.4904797652100001,0.3611111111,-0.6449345740000001,-0.7457286672,-0.5694639092,2.4879073189,1.5322814696,0.009798414699999999,2.3697605601,-0.7539398562999999,2.6397773564,98.0,9.0,0.8018417358000001,0.0007886168000000001,0.8767990112,0.0012070223,0.7777777778,-2.7483841522350163,-2.7483841522350163,-3.6646748864517766,-1.7081305488,0.8617789788,0.42574906409999996,1.5392307487999999,-0.0300081863,354.42666666667304,2.4201541004939986,0.314257701194,1.5092304079320007,23.25,50.61,8.6329234757,0.5112262406,10.0,1.0889934607,0.6258619131000001,2.3183737245,-0.4956823219,2.0141007172,0.5195311691,1.7625348375,-1.5235947676,0.3291457286,0.006016204000000001,3.0384822489,0.3414773032,1.4940112603,-0.5693838981,365.555,5.1,5.4,395.8333333333,1.6832786946,0.35352690680899984,0.3846122475140101,357.1666666667,1.888534086,0.3970673044,1.4482817089,1.8112550137,0.5129959328,1.9950677886,-0.4901610475,-0.0849623234,-0.0025108333999999998,0.3002289973,0.0125773655,2.0251240437,-0.45976187409999997,-0.7374725522000001,2282.5555555555998,-5.0,8.0,6112.166666666701,-0.3620503104630001,0.05209867998699996,-0.3303305441489999,0.8621573749,0.6821860019
s009,1.9883285815,0.2241630042,1.2330959174,2.7,28.2608695652,0.23333333329999997,19.1304347826,0.23333333329999997,0.0912012872,0.15554409360000002,3.2284639389,0.2912637817,1.7435089531,-0.6690333365000001,-7.572314613963326,-6.219230716275969,-4.590627998024409,3.1196218302,0.2594844294,1.1914647647,0.8333333333,0.0,13.708333333299999,0.063958333337,2.0,-0.0118333333,-6.458333333300001,5.25,0.1141843972,2.0,-0.0049527187,-2.4048463357,0.1593423691,1.1747285803,6.8,4.8,2.3086839046,0.4381288624,1.8532857143,0.3771976474,0.7222222222,-3.6707443695,-1.4927404147999999,-0.5814270014,3.3843972360000003,2.6983076286000003,0.1880223673,1.2217538387,-0.7017421781000001,4.5619233948,222.0,9.0,0.6171309948,0.0017705286000000004,0.985546875,0.0028862039000000003,0.7222222222,-5.553730190361736,-7.824046010856294,-4.625581180301964,-1.6469901619999998,2.2433868665,0.3887696397,1.9158310355,0.1507719457,199.3333333333,2.5267279363,0.3402680377,1.6478796467,-8.5,73.0,-8.3796570593,0.6676807246,6.0,1.2491455184,0.4881541033,1.9754592193,-0.8412250481999999,3.4207169266000004,0.35019842659999995,1.7403773201,-1.4953661507,0.6073170732000001,0.14624492279999998,5.0199184652,0.2507924655,1.5285602334000001,-0.1658358786,268.0,6.8,6.4,225.1666666667,1.2695079303,0.3611292825,0.40837229966200544,186.5,3.2894483917,0.3155818365,2.6820509767000003,2.8264074008,0.35743850479999995,2.5559469076,-0.6794243176000001,-0.8286522803,-0.5985131585,1.970180069,0.3188744719,1.6006676194,-0.4102597857,-0.2569800524,1251.3159722222001,5.0,11.0,3222.6666666666997,-0.6435393215,0.039485473199999996,-0.3137604601,0.1779068063,0.45563800509999997
s011,1.4253440599,0.0978741043,1.4619348641,3.2,40.5555555556,0.4,18.3333333333,0.30000000000000004,-0.700689397,-1.2782697974,3.5196755942,0.35540836060000003,1.8635809602,-1.1622238367,-7.683218826970746,-5.277150160908597,-8.786171279074246,4.5629505163,0.2586246971,1.3810722521,0.33333333330000003,0.33333333330000003,5.3333333333,0.05833333330000001,1.0,-0.0026666666999999996,-1.75,6.9130434783000005,0.130866426,3.0,-0.0025487365,-3.7931923672,0.1939300298,0.9515309845,7.9,9.8,2.0717821324,0.32532873290000003,2.3181630622,-0.9942570939,0.0,-4.4964556458,-3.012029045,-0.7548590440999999,3.8104168489999997,3.4639053116000005,0.2190919588,1.5206972825999998,-0.7625664513,3.9332268227,265.0,4.0,0.7708899498,0.0016033788,0.8675750731999999,0.0018161934,0.5833333333,-4.5953109865330575,-4.629239512952816,-4.319903038341116,-0.984787275,2.6630503307,0.35890995929999997,2.5143663982,-0.5438780121,259.5,3.7725624931,0.30403297879999996,1.6769782830000002,-8.0,84.0,1.0782063195,0.23254980949999998,12.0,1.6593232458000002,0.3785701766,2.4099862163,-0.7066535864,3.3497386307999997,0.4241806035,1.5656670244000002,-2.4912943335,0.539408867,0.09170397109999999,3.5545957308999996,0.3210065287,1.1843114218000002,-1.7454960286,316.0,5.7,6.3,193.3333333333,3.6768421447,0.35196703310000005,0.7545072663975783,240.0,3.8479070762,0.3188281885,1.9510649154,2.9398078441,0.3475919807,1.7720113605,-1.8728252546000002,0.0108768426,0.0032252288,2.7440292577000003,0.34789001399999997,1.2973118851999998,-0.5006915795,-0.0593218791,1371.7153679654,11.0,8.0,2094.9166666667,-0.0969653948,-0.7703698108,-0.4602785124,0.1925341667,0.24043603789999998
s012,2.1509404241,0.31763262340000004,1.4813446575,3.25,44.1578947368,0.3666666667,24.565217391300003,0.23333333329999997,-0.7186759967,-0.9244523244,3.1902150053,0.29696467649999997,2.2669682671999998,-1.5542373585,-6.744992504217036,-4.591199630247491,-2.8292748205323983,3.1035290135,0.26203010730000004,1.4837677499000002,0.8333333333,0.1666666667,5.666666666699999,0.05833333330000001,2.0,-0.0086666667,-2.9166666667000003,3.9583333332999997,0.1687969925,3.0,-0.0115213033,-1.9323308271000001,-0.3553490939,0.7137797811000001,8.4,8.6,2.0129321102,0.496689285,1.8949999522999998,-0.3479591439,0.1666666667,0.06923670200000001,0.328520978,0.0,5.320134937200001,3.7215204017000003,0.0728082362,2.2275197536920013,-1.0820225484000001,2.8201893119,190.0,8.0,0.6499261856,0.0010140799,1.0,0.0020015881,0.6666666667000001,-3.999624784070327,-2.7483841522350163,-2.7483841522350163,-0.5519929379999999,1.4573186674,0.3634229911,1.922432757,-0.4300543601,347.1666666667,2.427774568,0.28629746289999997,1.4905294027,-7.5,81.0,27.3376402867,0.6264483411999999,15.0,1.5347813667,0.5098619053,1.5463787999,-0.1873549377,2.9173166302999998,0.3957335653,2.3404930711,-1.4645246719,0.46172839509999997,0.0590870111,2.4054947908,0.2855460284,1.5318907575999998,-0.645312953,338.0,5.9,6.0,303.0,3.2151756817000003,0.3157473373,0.3255934695459176,275.6666666667,2.180703734,0.3163378834,1.4139934062000001,2.3018726285,0.36856104729999994,2.2912410586000003,-0.9376955070999999,0.44336526299999995,0.2018581087,1.9698389849000002,0.31392399390000003,1.611328699,-0.6188415513000001,0.2663753286,2230.165,3.0,8.0,4731.5,-0.0688723616,-0.0944257349,-0.024368628,0.2365442544,0.18606252350000002
s017,1.0588154048,0.027260408200000003,1.702296554,2.0,37.5,0.2666666667,21.3333333333,0.1,-1.0075827825,-0.3813672997,3.5417213473,0.3300562374,2.0712023537,-1.7003002151,-9.09292629326493,-8.534186767792809,-7.266245440861117,5.6023091889,0.24026548609999998,2.3192611662,0.6666666667000001,0.1666666667,9.7083333333,0.1041666667,3.0,-0.0111666667,-2.125,7.958333333300001,0.1894025605,3.0,-0.0077980085,-1.8536882747,0.1836432283,1.3700064956,9.3,7.6,2.3399696883,0.4436613535,1.9918853593,-0.5563779153,0.8333333333,-0.2349888642,0.0197882203,-0.7548590440999999,3.8104168489999997,1.8219814719999998,0.12757492210000002,2.3680311513,-0.7625664513,3.9332268227,246.0,3.0,0.767848587,0.0024491452000000003,0.98984375,0.0027049545,0.5833333333,-8.511264302067357,-8.511264302067357,-8.511264302067357,-0.8760684076999999,1.68033755,0.4360882633,1.9047949189,-0.34525844780000003,282.6666666667,3.0159767225,0.21372571850000002,2.273194648,-14.5,160.0,2.5097411703269987,0.58484855,10.0,2.0356749644,0.5237710512,2.0001543673,-0.5817567612,2.7855899969999998,0.4232931938,1.6594136766,-2.0213722303,0.4513715711,0.0676643665,3.3696920588,0.2917217844,1.690350244,-0.3921117735,310.0,6.5,5.6,251.0,3.7716733935000004,0.2964284721,0.9995052122896124,246.8333333333,3.0422580439,0.3318205987,1.6601816180000002,2.4584754899,0.4145092125,1.8242209877000002,-1.7565219099,-0.0921606149,0.5798153734,2.0697762691,0.340270775,1.7930807928999999,-0.2991108456,-0.1171956317,1481.6893939394001,1.0,10.0,3958.5,1.0668553334,-0.0315821065,0.8093434312000001,0.185612246,0.17430210710000002
s020,0.8325705165999999,0.1060314191,1.475899059,1.85,26.6666666667,0.2,12.962962962999999,0.1,0.0765338044,-1.0371985301,2.4112699852,0.31087083200000004,1.7762313389000002,0.0371045354,-8.358821575145171,-4.6702557367190725,-4.371844275295868,1.8863535628,0.2581520746,1.6589826637,0.6666666667000001,0.33333333330000003,9.8333333333,0.04137499999800002,1.0,-0.006,-1.9166666666999999,7.291666666699999,0.0038725986,0.0,-0.0009140546,-0.8612740142,-0.0335462443,0.6750894226,7.5,5.2,1.3462713625999998,0.4549053158,2.2177629993,-0.397534523,0.0,-1.9628362688999998,0.8254724883000001,-0.1448413667,3.3579238220999996,2.1983108832,0.2006186644,1.6192928586000002,-0.6807759697,4.096807786,122.0,7.0,0.6603252411,0.0017003689000000002,0.7410667895999999,0.0015159825,0.4722222222,-3.6646748864517766,-2.7483841522350163,-2.7483841522350163,-1.3689605501,1.5182371191,0.4217150914,1.7693547378999999,0.0264506833,314.0583333333351,2.359444232868,0.3140809577470001,1.4563947115800002,14.115,60.215,3.7318341441000005,0.6229103774,8.0,1.0247992384,0.4112739701,1.8989484643999999,-0.3337833946,2.62449689,0.4111053888,1.4107081288999999,-1.4531852574000002,0.4334975369,0.0501444983,2.4299306398,0.32327287660000004,2.1440846849,0.2053430439,381.5,6.3,5.7,253.3333333333,1.8213622315,0.401770512,0.2647471528249238,245.0,2.0999298678,0.3298641583,1.5377523972999998,1.824566678,0.2886907396,1.7803827327,-0.9427942954,-0.050922088,-0.0539783273,1.0591939082,0.2183760046,1.9730910847,-0.4466753557,0.059121407,2750.9476190476003,12.0,6.0,3479.3333333333003,-0.7270419432999999,0.0267945182,-0.4318586738,0.1805794197,0.3909019375
s026,1.1576128028,0.2347738661,1.0820151264,2.0,11.375,0.2,21.2083333333,0.2,-0.0394966831,-0.351349295,3.9621271298000003,0.32664628219999997,2.098554197,-0.5725341731,-8.686370710790165,-6.9050505400884115,-3.766587648219343,5.849742410299999,0.2919027274,1.3769413581999999,0.6666666667000001,0.1666666667,13.25,0.025,1.0,0.001,-2.75,10.0833333333,0.0009003215,0.0,-0.00025937830000000004,-0.07395498390000001,-0.2888881723,0.9523625263,9.8,7.1,2.0694380565,0.4060394997,2.0085298754,-0.2635139225,0.8888888889000001,-0.4862791778,-0.422916715,0.1910395678,4.9380558016,4.8871865524,0.40850865049999996,3.8720566814999997,-0.6433888409,3.1838477633999998,206.0,8.0,0.5657946467,0.0019503945999999998,1.0,0.0027379267999999997,0.44444444439999997,-7.365900695568905,-7.365900695568905,-6.449609932071973,-0.9450062173999999,2.0628584146,0.37358903439999996,1.6017991322,-0.0714849358,298.70666666666403,3.0107787960810004,0.3009210828280001,1.550996915978,12.435,71.53,1.9133373883000002,0.57614781,13.0,1.2837153761,0.48210774549999996,1.7035099481,-0.1804906655,2.4818941819,0.4274972614,2.0296239706,-1.7356288766,0.47911547909999996,0.042180781900000006,4.1398172336000005,0.2808321975,1.3078855003,-1.1785478429,272.5,6.1,4.5,324.1666666667,3.5693322923000004,0.3222169065,0.08125492393473666,191.1666666667,3.2878728156,0.3371380567,1.4515614096,2.8654981875,0.3203652454,1.7970362138999998,-0.5866037638,-0.1033955789,-0.44282640869999995,1.4817677409999999,0.3308488315,1.6521427819,-0.7711248523,-0.6423102647000001,1949.3041666667002,15.0,7.0,2732.1666666667,0.2248420206,-0.0464728046,0.2726582536,0.1857878768,0.1482208463
s027,1.183937627867,0.2515874235,1.5048031136000002,3.25,31.190476190500004,0.30000000000000004,24.444444444400002,0.4,-0.2753438553,-0.8449235110000001,4.0848377135,0.3307468476,2.2951116372,-0.8852730146000001,-5.106295444133019,-4.808124767408943,-3.3727161277487565,4.9722769772,0.2711852547,1.6330584822999998,0.6666666667000001,0.1666666667,15.958333333299999,0.04662500000200004,2.0,-0.0053300000020000005,-1.2083333333,12.041666666700001,0.1848506401,1.0,-0.0021463117,0.1062792115,-0.16278408789999999,0.6051033190999999,8.3,7.1,1.8473364526,0.4114485029,1.8831783606,-0.5629995756,0.027777777799999997,-0.0268117666,0.1608300282,0.2022392566,4.915656424100001,3.0299050124,0.0936771184,2.118685869927001,-0.8075379761,4.3503317988,162.0,6.0,0.6397562981,0.0015567866,0.7121877670000001,0.0018455326000000002,0.6111111111,-2.067339257049917,-2.7483841522350163,-1.8444397271102144,-0.8502774129,2.0773128343000002,0.3458088838,2.1849731703999997,-0.2659170269,232.6666666667,2.2198423211000002,0.1980629813,2.210631406,-37.0,129.0,11.5278362609,0.3198007084,10.0,1.6721066876,0.5591991235,1.8809288019,-0.2374535453,2.2675044967,0.3487359678,2.5432999951,-2.0922206631,0.5195121951,0.1228237996,2.6018090245,0.2871735056,1.4527238621,-0.43453149909999994,302.5,6.5,5.5,278.50333333333,3.4159222285610014,0.32249135373999993,0.630555999625865,242.720833333333,3.032557893722001,0.3091516352260001,1.7870047117900003,2.6862176373000004,0.30263839260000003,2.0207625415,-1.0282931516,-0.5304098264,-0.4119959386,1.3892166626,0.2387736819,1.9464533933,-0.6122885357,0.0417100389,1881.7376190476,15.0,6.0,2627.5,-0.5662707297999999,0.15384824290000002,-0.325970346,0.19946040620000002,0.3939701676
s028,0.6709012327,0.0287353818,1.8304886014,1.8,50.3157894737,0.3666666667,34.0,0.4666666667,-0.35121834220000003,-1.2970267788,3.7526353366000005,0.3395191811,1.9120486245,-1.5297522382,-9.301977704947687,-6.430753320269897,-3.5295413585087605,2.1638881513999997,0.2717896063,1.3234982137,0.33333333330000003,0.1666666667,12.425833333337994,7.077671782e-16,2.0,-6.071532166000001e-18,-1.0,28.8333333333,-0.08738012210000001,1.0,-0.0017288579000000002,-2.5185265911,-0.0246950312,0.1521868492,8.3,7.1,1.9994875850999998,0.3806716232,1.9544248493,-0.940712059,0.1388888889,-1.1347617733,-0.35859806180000003,-0.378116377,2.8913738017000004,1.8894124338,0.1473210576,2.2528000725,-0.5402436899,4.8849203713,118.0,3.0,0.8533126831000001,0.0022778014,1.0,0.0022514238,0.5833333333,-2.7483841522350163,-3.6646748864517766,-3.6646748864517766,-0.7089294789,2.089182632,0.4588119881,2.027758694,-0.34871396190000004,327.5,2.4928327904,0.291629758,1.3876427519999999,21.0,77.5,33.045282276100004,0.4843217015,3.0,1.8582714278999999,0.5004674936,2.0757491082,-0.4955503287,1.7397408737000002,0.4013173125439998,2.0240106596680008,-0.6063778045,0.4781491003,0.05814135810000001,3.2290951858,0.3179003247,1.3900819911000002,-1.1267152398,371.5,6.4,5.0,238.8333333333,5.5706086977,0.3064608045,1.2223513098360137,290.3333333333,2.9764686743,0.3492650832,1.7213720209,3.7356732156,0.3244745416,2.3521498164,-0.6357493441000001,-0.077782075,0.2120085371,1.5478738307,0.055637635000000005,1.842514035742,-0.3080804299,-0.4394681846,1892.8980952381,10.0,8.0,4842.9166666667,0.7869568799000001,-0.2194847408,1.2562539696,0.8843044641000001,0.4155161321
s029,1.0191457283,0.0306095832,1.5278879188,2.8,46.6666666667,0.4,27.3333333333,0.5,-0.5289539870000001,-1.5393410265,3.3289453267,0.3861249639,1.4030121756,0.2738380136,-8.061622594081848,-8.104852772516418,-6.0143813833229185,3.7406224547000004,0.25798871090000003,1.4985554743,1.0,0.0,4.875,0.08658333333599999,3.0,-0.012166666699999999,-1.875,8.5833333333,0.11435627228200004,3.0,-0.005634475465000002,-2.9001182033,0.0488498114,0.2329862402,5.5,5.1,2.0514078561,0.4429476108,1.6601598855000002,-0.0570509765,0.6388888889000001,-2.8303351792,-1.8445867074000002,0.1289098712,2.6726478429,1.7847798487,0.07792333280000001,1.6304310107000002,-1.0820225484000001,2.8201893119,169.0,2.0,0.7112513065,0.0016293127,0.9984375,0.0022827959,0.5833333333,-4.598997029188747,-4.625581180301964,-5.553730190361736,-0.7066543093000001,1.0157370838,0.45980503079999996,1.7342688000000002,-0.4026969852,336.6700000000011,2.6060678724599997,0.31102621508699985,1.4127126854350005,23.035,62.935,-5.5529828028,0.4222806473,8.0,1.7360723350999998,0.4885862148,1.5595054844999998,-0.1166532485,2.6827818305,0.3780420917,1.2395919325,-1.6937390191,0.4009779951,0.0245660364,3.1320054299,0.2985145179,1.1255290799,-1.1763318434,305.0,6.5,4.6,314.3333333333,2.1191323274,0.35445657159999994,0.02108616869456759,253.6666666667,2.0334626843,0.35842247439999997,1.2552653605,1.7513817364,0.3624393892,1.5849704052000002,-1.2242739059,0.0351317358,0.184886438,1.7100534646,0.37094441659999994,1.5598637351,-0.2380332169,-0.6551805687000001,1423.7600559163,23.0,7.0,2496.25,1.2808775671,-0.4650665564,0.7217668359999999,0.8146709535000001,0.2965616559
s032,1.390234442,0.1905929798,1.0951091511,1.85,41.5185185185,0.1,28.5333333333,0.5,0.0413081662,-0.4094727449,4.5729867506,0.33372732,2.7888965308,-0.483944104,-7.205340762054523,-6.284548543715433,-4.22803221619765,6.296424287000001,0.277952578,1.9700078106999999,0.5,0.1666666667,10.2916666667,0.07083333330000001,2.0,-0.0178333333,-6.291666666699999,8.75,0.0034749035000000003,1.0,0.0003243243,-2.7432432432,-0.4972756911,0.6899647179999999,6.2,5.2,1.0197213218,0.3626670251,1.5864437404,-0.478281836397,0.5,-4.0510568222000005,-0.2676099294,0.3298219498,4.6604910377,2.9148416497000005,0.047632880700000005,2.1232763993,-0.8893284576999999,4.1867508355,218.0,9.0,0.6912605286,0.0017405017999999998,0.94556427,0.0026067086,0.5555555556,-6.449609932071973,-5.553730190361736,-4.625581180301964,-1.6648442825999998,2.1622040012,0.3729855605,1.5862011979,0.0300016811,257.1666666667,2.8817277315,0.3131910502,1.2990506648,3.5,86.5,34.019661174,0.4311000155,3.0,1.4593722071000002,0.4200360021,1.6375050536000002,-0.7146666764,3.0871217743,0.4214265182,1.8726500068,-3.4521175395999997,0.42105263159999995,0.0370879633,3.8174692812999997,0.2956111604,1.3861808672,-1.7073920631000001,267.0,5.1,5.4,291.8333333333,3.9387072673000003,0.3501756426,0.3111852635461377,214.5,3.9495071409,0.33972245030000003,2.1251879797,3.1716436923,0.3308296879,2.0101488486,-1.6522480587,0.2532356454,-0.7375813679000001,0.6458183535,0.1324783701,1.4211882237,-0.3147085127,0.0590779794,2014.0083333332998,10.0,9.0,3385.75,-0.12539339130000002,0.4093702479,-0.0648332866,0.5838859863,0.4500981789
s034,1.5268940384,0.26872858780000003,1.1955966375,2.35,30.434782608699997,0.23333333329999997,21.875,0.2,-0.29783753420000003,-0.6950154258,3.5097290486,0.3732232952,1.7314204957,-0.6154598601,-7.3013439718077,-5.060374464428087,-3.487452573930048,5.3952785192,0.2733288365,1.4426832738,0.5,0.33333333330000003,13.333333333299999,4.0245584639999997e-16,0.0,-0.0033333333,0.4166666667,19.9583333333,0.3116161616,3.0,-0.006797979799999999,-4.8838383838,-0.2131730696,0.7022115203,7.3,5.9,2.578219599,0.35339159049999996,1.8757571528,-0.790584748,0.027777777799999997,-4.729477838,-1.4443413115,0.48744418659999994,4.3452465641,2.4245482973,0.1349100122,1.4979858119,-0.7017421781000001,4.5619233948,175.0,10.0,0.8817337036,0.0019487654,0.8925781250000001,0.0014959381,0.6666666667000001,-1.8444397271102144,-3.2610863123424303,-1.8444397271102144,-0.5991058275000001,1.3671854946000002,0.33807955590000005,1.8739596055,-0.7096218275,438.3333333333,2.5823964376,0.2891031439,1.366738129,-4.0,74.0,3.964472244942,0.5661983774,10.0,1.7916097211000002,0.4043085502,1.6967430337,-0.27326770559999997,3.1872712819,0.3604309944,1.2414265259,-1.7962159987,0.4060913706,0.063498685,3.8931590245,0.2396845359,1.6049635686,-1.0690943424,263.0,5.8,6.2,296.628333333329,3.1420859143620015,0.32439919882100005,0.4742114161133916,259.5,2.9325355280000003,0.3186813523,1.5668105256,1.8865889646,0.2806952849,1.7975658976000002,-1.2502318623,-0.6583110661,0.0953346065,1.3413979828,0.3079854681,1.5254324781,-0.5898150910000001,-0.9195478242,1730.1296296296,12.0,9.0,2924.3333333333003,0.3324075682,-0.3844764758,0.301126257,0.1633008377,0.2327784336
