,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.auc_large,bickel_titrator.auc_medium,bickel_titrator.auc_small,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.prop_healthy_choice,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AX_errors,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.AY_errors,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.BX_errors,dot_pattern_expectancy.BY_errors,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.omission_errors,hierarchical_rule.score,holt_laury_survey.beta,holt_laury_survey.prob_weighting,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.global_congruent_errors,local_global_letter.global_error_cost,local_global_letter.global_incongruent_errors,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.local_congruent_errors,local_global_letter.local_error_cost,local_global_letter.local_incongruent_errors,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.negative_priming,shape_matching.positive_priming,shape_matching.prime_trials,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.conceptual_responses,shift_task.fail_to_maintain_set,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta,shift_task.model_decay,shift_task.model_fit,shift_task.model_learning_rate,shift_task.nonperseverative_errors,shift_task.perseverative_errors,shift_task.perseverative_responses,shift_task.total_errors,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.commission_errors,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.inhibition_slope,stop_signal.omission_errors,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stop_signal.total_errors,stroop.congruent_errors,stroop.errors,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.incongruent_errors,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s328,1.2434799661,0.2718442622,1.7814430910999999,2.25,56.25,0.4666666667,840,30.1111111111,0.4,517,-0.3560539408,-1.3971197693000001,3.0072571968,0.3376290537,1.3686108024,-0.1888532951,0.0362003425,0.0340984589,0.0314349315,0.06962812040000001,0.056812011700000005,1.1927919922,3.1990468486,0.2893409408,1.3824582245,0.6666666667000001,0.33333333330000003,11.75,0.0833333333,2,-0.0023333333,-2.0833333333,15.25,0.20899898890000002,3.0,-0.0102628918,-3.0798786653,0.7465251921,0.20408163270000002,0.12533360470000002,7.0,10.0,1.8270770532,0.2667587715,1.8365454889000001,-1.083569732,0.0277777778,3.0,-1.9021108582,1.0,-1.0623328983,1.0,0.0,-0.1396485122,3.347538113,1.8625534442,0.2039812989,2.7364569967,-1.2890129854999999,0.3428571429,3.38738178,0.0,131.0,7.6113128603,0.7339492028,0.3752535483,7,0.7179199219,0.0016188029,0.9,0.0017327267,0.6388888889000001,0.866,0.8834645520000001,0.8834645520000001,0.866,0.25,0.158113883,0.25,-1.3676387146,0.0,21.0,0.2173913043,1.5211903563,0.4520537999,1.5723957994000002,0.0,8.0,0.1875,-0.5064660201,350.6666666667,3.2395757968,0.3828375061,1.2891317988,27.0,30.5,-30.1726240221,34.790980151,0.49807485030000004,7,1.7560167818,0.4841850802,1.726092511,-0.228276432,3.2385145127,0.37846886150000003,1.6218366254,-4.0,13.5,0.1107142857,-1.5531238906,0.5408163265,115.0,11.0,0.0984341255,-0.0045433423,5.5166984657,0.4734097957,-303.1258967226,0.16797568540000002,95.0,85.0,163.0,180.0,3.0549942562,0.3243875039,1.4064531278999999,0.0301015357,283.0,6.1,7.1,386.5,3.6525019427,0.2970852254,1.371213056,251.1666666667,302.5,0.5222222222,3.8677244897,0.331865495,1.8658100537000002,0.0071112899000000005,0.0738095238,51.3333333333,26.5240645987,0.2083333333,0.0,2.0,2.5604378115,0.3978789945,1.8501777523,2.0,-1.0604108286,-0.1971750723,0.2795918482,1.3602921742,0.35045253800000004,1.5594113587,-0.7699326072,-0.1413833782,2873.2583333333,10,5,2790.6666666667,,,,0.8618797458,0.39179920030000004
s329,1.3046144456,0.3070730166,1.634794099,2.35,12.2222222222,0.1,318,16.538461538500002,0.1333333333,415,0.0507439066,-1.2225729093,2.5394283429,0.3600102525,1.4300030737,-1.2414004187,0.5187517123000001,0.5937585616000001,0.0839931507,0.0005160177,0.0010765266,0.0124736328,4.9732561099,0.2977593342,1.4112091851000002,0.5,0.5,24.25,0.075,2,-0.0043333333000000005,-2.6666666667000003,28.9583333333,-0.0180662135,1.0,0.0002617847,-1.0940583205,0.060721721000000006,0.306122449,1.1821651631,7.5,7.1,2.2699994633,0.5704980553,2.2570924644,0.3481530651,0.3888888889,1.0,-0.7338543533,0.0,-0.1099737477,0.0,0.0,0.1910395678,4.9380558016,2.9686566747,0.0329757652,4.6496981061,-1.4013457528,0.4285714286,3.1627162453,0.0,129.0,25.7627506452,0.9984046207,0.3968411315,9,0.6417585373,0.0008663908,0.9075439453,0.0011118678,0.47222222220000004,0.9954988699,0.9979994990000001,0.9954988699,0.9954988699,0.0015811388,0.0038729833,0.0038729833,-1.3801642037000001,0.1428571429,-13.0,0.2307692308,1.6571809176999999,0.3959274007,1.2537697235,0.0526315789,3.0,0.23529411760000002,-0.054344218900000005,340.1666666667,2.6377958658000003,0.28190254600000003,1.5908566385,-16.5,172.0,-2.6316993777,2.5318229339,0.3899128991,12,1.883010845,0.4679519455,1.9978837604000002,-0.4845868863,2.3517179611,0.4219904417,1.9697604516,-22.0,28.0,0.1107142857,-0.9020698828,0.4889434889,59.0,5.0,-0.0031327222,0.0014344948,2.2751645896,0.2595920178,-402.667565534,0.2561190273,130.0,78.0,130.0,208.0,2.1011287821,0.27370466450000003,1.1159866278,-1.9038303094,327.5,7.1,7.0,,,,,336.5,351.8333333333,0.5611111111,1.9659844116,0.2880953914,1.2247144895,0.0168068931,0.14047619050000001,15.3333333333,56.724866906,0.2666666667,0.0,8.0,1.9256576036,0.3889393289,1.542649932,8.0,-2.1968620067,-0.0376715425,0.1125582843,1.1462408831,0.3132108685,1.1999505403,-0.0699220242,-0.2522391638,2589.7037037037,7,9,4734.8333333333,,,,0.47427735460000003,0.2828473834
s330,1.3799450978,0.28265021690000003,1.8063723745,3.0,25.0434782609,0.2333333333,551,10.0,0.1666666667,240,-0.40418020530000004,-1.0057725691,3.3628203,0.3654581263,1.972608662,-1.4571257176,0.9345368151000001,0.3108099315,0.9687517123,7.1566e-06,0.002204277,4.303e-06,2.5225191767,0.24085053620000002,1.7957989359000002,0.6666666667000001,0.1666666667,7.875,-0.0125,2,-0.0031666667,-0.875,6.0,0.0066936299,1.0,-0.0087542973,-1.0330637007,0.2264629557,0.3469387755,0.9468762660000001,8.4,8.7,1.9136965816,0.4730535196,1.8280876531999999,-0.1566835135,0.0,0.0,-0.7657855439,2.0,0.9780787179,2.0,0.0,-0.7548590441,3.810416849,2.3195806346,0.0739063985,2.2753379648,-0.9575666758,0.1428571429,4.0502743994,0.0,225.0,25.7627506452,0.9984046207,0.3968411315,9,0.7470348358000001,0.0017680884,0.996875,0.0020076705,0.7222222222,0.9088717175000001,0.8834645520000001,0.9538658187000001,0.9088717175000001,0.158113883,0.06403124240000001,0.1265219767,-0.8028416532,0.0,409.0,0.1666666667,1.4772927803,0.4383535421,2.1643552443,0.0,-508.0,0.0,-0.2366925876,325.1666666667,2.3566544692,0.3029757944,1.3807772192,-7.5,83.5,0.5988156566,14.7457710014,0.5066954981,9,1.1905200449,0.4894842334,2.0042639999,-0.2453870729,2.2881025322,0.4671319175,2.0099444901,87.0,4.0,0.0833333333,-0.5579282476,0.5653266332,132.0,12.0,-0.0084156262,0.014365662000000001,7.7566562094,0.4794389174,-217.3110957026,0.2256786194,105.0,68.0,135.0,173.0,2.572987746,0.3115321365,1.3072385779,-1.1681614229,333.5,6.1,6.9,291.6666666667,2.6316267680000003,0.1823948032,2.2139776419,266.0,267.6666666667,0.5222222222,2.7898213995,0.35716236630000003,1.5681030039000001,0.0061942776,0.0476190476,1.6666666667,63.8306650246,0.19,0.0,4.0,2.1208904362,0.3794131884,1.9346592337000001,4.0,-1.5233687993,-0.3648994103,-0.027436066800000002,1.4055738416999999,0.36733135910000003,1.7374547774,-0.5825257175,-0.1891115039,1715.0211904762,25,5,3030.0,0.5300410522,0.0350074807,1.4394113559,0.8515293758,0.5628392688
s331,0.8216306848,0.1660349727,1.5917067625999999,1.5,22.4,0.1666666667,537,25.8947368421,0.36666666670000003,476,-0.11265297610000001,-1.5369823111,1.0340912686000001,0.1495993927,2.1006446385,-0.4958255622,0.3006592466,0.0772534247,0.1133818493,0.0021047945000000003,0.0079488525,0.1911289063,2.5797924778,0.035986008300000004,2.5855127309,0.6666666667000001,0.1666666667,6.5833333333,0.3166666667,2,-0.015,0.1666666667,14.4583333333,0.44456264780000004,1.0,-0.0046099291,-1.1377068558,0.176356792,0.1458333333,0.6405089979,6.5,4.7,1.058053459,0.48140226,1.6067490891,-0.8973110129,0.25,0.0,-0.44797866810000003,7.0,-0.4339584032,7.0,0.0,-1.2882078674,2.7437192025,1.6495834702,0.0787208674,1.801993773,-0.7870721941000001,0.3714285714,2.2302886033,0.0285714286,237.0,1.2928725743,0.514558072,0.0438060331,4,0.6705610275,0.0018096715,0.9834579468,0.0020197614000000003,0.5555555556,0.9784630806000001,0.9784630806000001,0.9784630806000001,0.9012813101,0.0256124969,0.0256124969,0.158113883,-0.7175932668,0.0625,50.0,0.4285714286,1.1732865052,0.32418887760000004,2.0129709901,0.11764705880000001,-745.0,0.0625,-0.39359825740000004,,,,,,,1.5719878885,3.4594400852,0.5215458270000001,9,1.3378254705,0.5385153573,1.6410861412000002,-0.8779707221,1.8783500238,0.3258564385,2.4217146193,-113.0,59.0,0.0869565217,-0.7184153476,0.46428571430000004,87.0,12.0,-0.0293490143,0.0031893416000000003,3.3578344038,0.835171112,-338.0388605081,0.3449705898,127.0,83.0,122.0,210.0,4.0788443626,0.2880013657,1.8318450412,-0.7102562881000001,335.5,7.9,6.1,387.0,2.4926323751,0.3715823012,1.4015706311,359.1666666667,398.6666666667,0.5277777778,2.8558645124,0.3795215269,1.3324263189,0.0226886986,0.0523809524,39.5,-18.9555727554,0.195,0.0,2.0,2.3452971626,0.34085311220000003,1.7250251327,2.0,-1.8461085219000002,-0.050001647600000004,-0.2973401375,0.6699283204,0.0273569534,2.0154164811,-0.4226858162,-0.4915326887,1834.1791666667,15,6,3238.0833333333,-0.0006721211000000001,0.0820786526,-0.2520173466,0.8041443592,0.348881
s332,0.9152689029000001,0.034193334400000004,1.5631401521,1.9,20.4782608696,0.2333333333,447,14.1666666667,0.2,321,-0.22761299410000002,-0.8278475985,3.3195433242,0.3462494848,2.284936634,-0.2190789891,0.0316215753,0.0399794521,0.031936643800000004,3.5467219238,0.0985817871,0.5687685547,2.0758732036,0.11181447380000001,2.0481576258,0.8333333333,0.0,8.9166666667,-0.0083333333,0,-0.002,-0.8333333333,8.5,-0.0072104019,1.0,-0.0034609929000000003,-0.2612293144,0.0318039244,0.0204081633,0.2248158144,7.3,5.8,0.9167212423000001,0.2861891353,1.979499051,-1.2971380798,0.0,7.0,-3.3561101627,10.0,-5.4141868956,15.0,2.0,-1.4617689391,-0.1447032105,1.1395486523,0.2971919463,0.9933174732000001,-1.0385004382,0.2571428571,3.3813588491,0.0031746032000000003,132.0,10.925098711,0.9214174355,0.2565783653,8,0.7669188976,0.0009014412000000001,0.9044677734000001,0.0016736344000000002,0.5555555556,0.9538658187000001,0.9538658187000001,0.9720073019000001,0.9538658187000001,0.06403124240000001,0.053929018700000005,0.06403124240000001,-1.7766748986,0.0,-491.5,0.2857142857,1.1263005971,0.3791456495,1.909246686,0.0,-594.0,0.4,-0.6099968619,,,,,,,-0.7242809695,1.2605776296,,3,0.9066490311000001,0.5421498816,1.4912364653,-0.879391911,,,,,,,,0.48019801980000004,88.0,10.0,0.1175937566,-0.0049227339,6.7333120256,0.35278006910000004,-340.2929544717,0.2462735512,139.0,71.0,121.0,210.0,3.0237201581,0.2475557263,1.3559762728,-0.8938925462,381.0,3.7,5.7,379.1666666667,1.9729842477,0.26535825760000004,1.1994604262,334.1666666667,320.0,0.6111111111,0.883085705,0.0325618047,1.7357458053,0.0043353929,0.2571428571,-14.1666666667,30.6049053247,0.3633333333,0.0,2.0,2.1248914315,0.2502163837,2.4709379831,2.0,-0.7887442366,0.0124760505,-0.3320555089,0.8528845975,0.0638130538,1.8252440579,0.0182872896,-0.3557415293,2732.6388888889,0,7,4094.7916666667,-0.415926564,-0.0877549718,-1.0177971175,0.4727509258,0.1761898109
s333,1.4414434874,0.1074528153,1.8688973341000001,3.0,48.7,0.33333333330000003,943,34.7368421053,0.36666666670000003,632,-0.6481591144000001,-1.6325184947,3.2994246398,0.324221558,1.6964406138,-0.9952868988,0.6546678082,0.42411986300000004,0.15157534250000002,0.00011628800000000001,0.0007390938000000001,0.0125380859,3.4544788975,0.2308665843,1.6028738897,0.8333333333,0.1666666667,7.875,0.10416666670000001,3,-0.008833333300000001,-1.2916666667,12.0,0.2036585366,2.0,-0.0041463415,-6.2195121951,-0.2494014695,0.061224489800000004,0.6938826055,7.2,7.7,1.9151616479,0.37071517190000003,2.1410891413,0.1130685847,0.25,1.0,-0.9326166804,1.0,2.3750897037,0.0,0.0,0.1910395678,4.9380558016,3.1478251544,0.22255225450000002,1.608873932,-1.1652624446,0.2571428571,3.6348828618,0.0,149.0,7.6113128603,0.7339492028,0.3752535483,7,0.5,,1.0,0.0018575071,0.47222222220000004,0.9904938162,0.9904938162,0.9904938162,0.9720073019000001,0.009797959,0.009797959,0.0250474647,-1.3725990741,0.0,-89.0,0.2941176471,1.7582274981000001,0.3252515642,1.5741745473000002,0.0,-263.0,0.1428571429,0.0554549674,,,,,,,23.0928017558,-11.954940532,0.45771528580000004,10,1.1441131913,0.49189481160000004,1.8849855962,-0.0797481981,3.5531825269,0.39218547400000003,1.9192263908,18.5,-1.0,0.1071428571,-2.3192121118,0.4483627204,90.0,10.0,0.0305363113,0.0003446613,5.9442101628,0.6669353641,-274.6625026307,0.19576620890000002,127.0,92.0,146.0,219.0,2.8804962616000003,0.22241427290000002,1.4724473839,-0.6003647184,286.5,6.7,6.0,298.6666666667,2.8973240224000003,0.32806987600000004,1.3871757724,232.6666666667,239.8333333333,0.5388888889,2.8370899129,0.3149989139,1.3615313479,0.018071958200000002,0.0571428571,7.1666666667,24.6184865626,0.2016666667,0.0,3.0,2.1963414419,0.3220938903,2.1473713125,3.0,-1.0325799285,0.1154246901,0.0823820469,1.7453446650000002,0.3677303576,1.7317199911,-0.7099356357000001,-0.2003078948,1706.0185185185,-2,9,8113.4166666667,-0.2219321679,0.40623383620000003,-0.1831874742,0.1737936359,0.2088398715
s334,1.1408753517,0.1381325618,1.7116682161,2.3,2.7666666667,0.0,82,0.9642857143,0.0666666667,26,-0.16890002540000001,-1.1360518423000001,3.0626388744,0.3961188905,1.9872838553,-0.8618227782000001,0.9437619863000001,0.9687619863,0.9437517123,6.323e-06,4.3625e-06,4.364e-06,1.9205509005999999,0.2542266741,1.3558081610000001,0.6666666667000001,0.33333333330000003,13.2083333333,0.0291666667,1,-0.0098333333,-0.9583333333,23.5,0.018402426700000002,1.0,-0.0087280081,-4.1868554095,0.2485903814,0.1875,0.8539800995,8.0,6.6,1.3744698073000001,0.45710192390000004,2.063669779,-0.5542799860000001,0.9166666667000001,1.0,-2.0098445902,2.0,-1.2068010205,2.0,1.0,-0.5420764413,3.3056961159,1.8112776318,0.0205448412,2.123644206,-0.9928100529,0.22857142860000002,3.4727396196,0.0031746032000000003,236.0,25.7627506452,0.9984046207,0.3968411315,9,0.5509701610000001,0.0016862709,0.7022446156000001,0.0021035041,0.5,0.9997499962,0.9997499962,0.9997499962,0.9997499962,0.0002011893,0.0002011893,0.0002011893,-1.3523621602,0.0,-161.5,0.3076923077,1.5651601432,0.4773483679,1.7576896614000002,0.0,-313.5,0.1818181818,-0.6051820242,354.3333333333,2.0565756827,0.30135000430000003,1.7791569632000002,-9.5,210.5,3.4619176492,-3.205537728,0.6159293093,6,,,,,2.0975582676,0.3165783937,2.5804435186,31.0,-20.5,0.0733590734,-1.2521933573,0.5764411028,134.0,16.0,0.1947231064,-0.007696612,7.3695797712,0.5933722563,-235.8424273836,0.2412378034,82.0,87.0,159.0,169.0,2.1093074435,0.2535815936,1.4827533506,-0.1817189345,352.0,5.4,5.4,463.3333333333,2.2105568079,0.3548758758,1.3412733860000001,255.6666666667,322.8333333333,0.5388888889,2.2447632874,0.2977945146,1.5772062387,0.015110006200000001,0.0714285714,67.1666666667,-68.7677291158,0.2116666667,0.0,0.0,2.8760995724000002,0.4435677491,3.0622572073,0.0,-1.0233010669,-0.6631152085,-0.20015053670000002,1.4988133763,0.27539043760000004,2.1204351674,-0.3007772489,-0.5751349065,2314.5083333333,6,6,5044.5833333333,-0.6028382238000001,-0.2052991593,-0.6976053156,0.813591548,0.45504032120000004
s335,1.7433186759,0.1864293708,1.4807294159,2.35,40.04,0.1666666667,960,31.625,0.4666666667,471,-0.6877966784,-1.630020443,2.9874778723,0.3506409491,1.3497711571,-1.008337042,0.9687585616000001,0.3073535959,0.24989212330000002,2.26777e-05,0.0003333931,0.0037675781,3.0702994394,0.2736278743,1.4139655066,0.5,0.33333333330000003,4.0,0.0,2,-5.746271514000001e-18,-1.0,11.4583333333,-0.0042168675,1.0,-0.0018934041,-4.5326730651,-0.0817681489,0.387755102,0.1629247838,8.9,9.1,2.0640156826,0.4038983944,2.0032008846,0.2696033212,0.7777777778,4.0,-1.2570987388,2.0,-0.31370954500000003,2.0,0.0,-0.2674148576,2.8355284759,2.0149507194,0.0413944553,1.9435729125,-1.0041893257,0.3142857143,2.9758557574,0.0063492063,220.0,10.925098711,0.9214174355,0.2565783653,8,0.6717735291,0.0014504373,0.6789158821,0.0013587498,0.5277777778,0.9979994990000001,0.9979994990000001,0.9140590093000001,0.9954988699,0.0015811388,0.0636371852,0.0038729833,-0.532584228,0.0666666667,-124.5,0.0909090909,1.8751543416,0.3534996096,1.9336724238,0.0,,0.0,-0.4401826004,351.6666666667,2.9065437853000002,0.3295948611,1.342222285,85.0,62.5,,,0.5107650785,12,1.6089223049,0.46416477310000004,1.7378893391,0.6064991705,2.1029127172,0.3339881622,1.4345241665000001,41.0,-8.5,0.10035842290000001,-0.9845825136,0.4422604423,85.0,10.0,0.0821091283,0.0018950474,6.0184021706,0.4449007197,-311.8220625972,0.1780842278,122.0,105.0,141.0,227.0,2.1918278352,0.23374856600000002,1.5193803794,-0.6452467631000001,336.0,6.3,5.6,274.6666666667,5.1157950673,0.3242089119,2.0892293455,227.0,297.1666666667,0.5222222222,2.6722045815,0.34602751670000004,1.4285168831,0.014195134100000001,0.059523809500000004,70.1666666667,-8.6502521273,0.1983333333,1.0,6.0,2.1842397516,0.3265446728,1.7056376603999999,5.0,-1.073000189,-0.017635706,-0.4283741856,1.6100792971,0.3180884546,1.4975531243,-0.5335997399,-0.1114711943,1839.4924242424,8,9,2341.0833333333,-0.4135820649,0.0699805039,-0.8269430480000001,0.2212962149,0.1554085136
s336,1.1259469973,0.030649582300000002,1.3015233233,1.8,42.15,0.33333333330000003,807,32.5714285714,0.30000000000000004,651,-0.7673538727,-0.9518815926,2.9890729278,0.2948013081,1.3498494087,-1.051869099,0.6485933219000001,0.08755308220000001,0.0431909247,0.0001856885,0.07914746090000001,0.06764062500000001,2.5500707022,0.2379498982,1.3231258606,0.6666666667000001,0.1666666667,16.5416666667,0.12916666670000002,2,-0.011166666700000001,-2.125,12.4166666667,0.1785136502,3.0,-0.006450960600000001,-2.4216380182,-0.26353623,0.0408163265,0.5623739233,6.3,2.9,1.615509305,0.3395460353,1.3169306923000001,-0.7323480887,0.0555555556,4.0,-1.218659705,5.0,-0.6304020312,4.0,1.0,-0.4940725711,2.3371246427,1.7569505422,0.056742834000000006,1.5258521509,-1.1652624446,0.2571428571,3.6348828618,0.0,194.0,7.6113128603,0.7339492028,0.3752535483,7,0.7138366699,0.0027829412,0.9084777832,0.0033518298,0.47222222220000004,0.9012813101,0.8834645520000001,0.8834645520000001,0.9012813101,0.25,0.25,0.158113883,-1.087106039,0.0952380952,-16.0,0.5384615385,1.2613049791,0.34765637850000003,1.4227915104,0.15789473680000002,-100.0,0.1764705882,-0.7367808719000001,269.1666666667,1.8904688718,0.3117278483,1.3715375482,-3.0,27.0,,,0.3999988171,5,1.0161520069,0.31169554790000004,1.5454576009,-0.4991923635,2.1013634054,0.3669805184,1.4181201099,70.0,22.0,0.0690909091,-0.1274405847,0.3880597015,62.0,7.0,0.0648439324,-0.0001736787,3.6496412934,0.7231190338,-377.4834145737,0.1773664596,133.0,113.0,179.0,246.0,2.5757160359,0.2600845069,1.7556520748,-0.29038588060000003,406.0,6.7,5.8,319.5,4.0594692897,0.3684159174,1.3523119797,257.3333333333,275.3333333333,0.5555555556,2.2883663202,0.3392818289,1.0410212947,0.01327281,0.13809523810000002,18.0,-8.8733676173,0.2633333333,1.0,8.0,1.9973713998,0.29441966550000004,1.3251135114,7.0,-1.5838389389,0.16166137020000002,-0.00019847740000000002,1.3183136859,0.2876436998,1.4851608158,-0.9047666198000001,-0.6300076893000001,1464.6641414141,13,9,2053.5833333333,0.1014754909,0.033249006500000004,0.8075434572,0.6317804694,0.2336825489
s337,0.5038279497,0.3486367091,1.4435463946,1.2,31.9444444444,0.4,550,18.0434782609,0.2333333333,385,-0.3601703946,-0.7985777243000001,3.0694127471,0.306886755,2.2028519556,-0.0748091204,0.4152773973,0.1261960616,0.0397962329,0.0005418059,0.0019631310000000003,0.0315058594,3.3349267735,0.2424833268,1.2970967364,0.33333333330000003,0.6666666667000001,8.8333333333,-0.075,1,-0.0006666667,-4.3333333333,19.25,0.0073619632,1.0,0.0014180543,-1.4312007011,-0.0476951007,0.33333333330000003,0.5089852008,7.0,5.6,1.1450597433,0.41477959480000004,1.5202906407999999,-0.888823153,0.47222222220000004,0.0,-4.3724500418,9.0,-0.9068257810000001,1.0,2.0,-0.5629734621,4.194188013,2.0625063697,0.1888832122,1.162587571,-0.8742787237,0.22857142860000002,3.2356769612,0.0063492063,124.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8363471985,0.0008168549,0.996875,0.0016293738,0.5833333333,0.9904938162,0.9904938162,0.9904938162,0.9784630806000001,0.009797959,0.009797959,0.0256124969,-1.0455413746,0.0,-199.0,0.2777777778,1.111670058,0.31048686600000003,1.7254236924000002,0.058823529400000005,-146.0,0.3846153846,-0.1112446349,,,,,,,,,0.5147262994,5,0.9983183841000001,0.3881864431,1.554939765,0.2177468979,2.5766537776,0.2542062114,2.1467478489,24.5,-18.0,0.0857142857,-1.9087546669000002,0.41379310340000003,66.0,8.0,0.009290965,0.0001623033,1.0,0.0,-431.30017902,0.1,136.0,102.0,149.0,238.0,2.8803647347,0.2368867995,1.2466552255,-0.728873231,298.5,6.3,4.2,,,,,237.3333333333,265.1666666667,0.5333333333,1.4386649655000001,0.040006891100000004,2.0302048361,0.0074347296,0.1214285714,27.8333333333,25.8478340118,0.245,0.0,8.0,1.7423464877,0.2732730137,1.6319681397,8.0,-1.8728982395,-0.0907268457,-0.4773026003,0.6098031070000001,0.046956207900000005,1.730051926,-0.7179074910000001,-0.4474657584,2057.64,5,9,4796.3333333333,-0.4364368055,0.007640718,0.0224595311,0.8437605604,0.2424068804
