,NBHD,NBHN,NBHT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBHD,DPEBXBHD,DPEDPRIM,DPEHD,DPEHN,DPEHT,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGDRPIM,GRTSGRIT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGCONHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MAASMIND,MOSSSRT,MOSHD,MOSHN,MOSHT,MOSREC,MOSSPC,MPQCOTR,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,SSPAS,STRHD,STRHN,STRHT,STRSTRHD,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32CSCHD1,32CSCHD9,32HD,32HN,32HT,32TSCHD1,32TSCHD9,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s402,1.3034590864,0.4224358237,1.4307533274000002,2.0,-41.6666666667,-0.2,980.0,-21.7391304348,-0.23333333329999997,475.0,-0.7342779911,-1.3643240415,3.9233627573,0.4050216838,2.0471138621000002,-1.1770833941,-0.001537209941,-0.0299233398,-0.17406347660000002,-3.8,-3.0714285714,-4.5,1.75,2.5,3.0,2.5714285714000003,39.0,2.8592034763000003,0.2964905732,2.0532231959000002,0.5,-0.1666666667,10.0,4.1633363420000005e-17,0.0,-2.081668171e-17,3.3306690739999997e-16,11.416666666700001,0.0814285714,2.0,-0.0047428571,-1.3857142857,-1.0,1.0,-0.0581648741,-0.542880527,5.6,5.1,1.744193792,0.5540761724000001,2.200429006,-0.2330099423,0.0,1.5,1.0,1.1666666667,3.1666666667000003,2.6666666667000003,5.0,6.0,4.5,4.6666666667,2.3333333333,1.0,1.0,2.8333333332999997,2.6666666667000003,5.1666666667,-3.0927097798000003,0.9124047829999999,0.9886363636,2.8778198437,0.1431445093,2.4969425575,44.4444444444,-33.3333333333,-33.3333333333,5.0,4.0,2.875,3.0,2.25,3.1428571429,2.875,38.0,0.7682539683,18.0,115.0,8.0,-1.1875,1.4,0.8170028687,0.0010498144,1.0,0.0012993304000000002,0.5555555556,-0.06403124240000001,-0.06403124240000001,-0.06403124240000001,1.0,-0.90551579,1.3709055903999998,0.5346074195,1.7721896296,-0.4808703842,4.0,-357.6666666667,1.7958467395,0.36923581899999997,1.0450601534000001,-52.0,24.5,41.0,4.370150533883,-1.2764865360279998,0.4609205121,11.0,1.3548029578999998,0.6059615222,2.2571860089,-0.20844044539999998,0.0,0.0833333333,0.0,0.0,99.0,0.0,0.0,0.7000000000000001,0.5,2.5662464079,0.5336093482,2.1098705563999998,-0.9887107534999999,0.34739454090000005,0.0412906403,2.5984094583,0.33400642080000004,1.4864574153999999,-0.5386031497,375.0,5.2,4.7,-312.3333333333,-373.6666666667,1.8109136556999998,0.3799980318,1.2456731506,61.3333333333,-9.7138888889,1.6686772732,0.4143665243,1.5160423387000002,-0.8988577381999999,5.5,4.0,5.0,1.0,5.5,-51.0,-0.4217231416079999,-0.41153270439999995,1.269934761,0.4336465394,1.5696416115,0.9347453612,-0.0547127938,3.7,4.0,2.4444444444,3.2,3414.9479166666997,9.0,7.0,6244.3636363636,-0.06102665500000001,-0.12556517609999998,-2.4,-2.0,-2.1666666667,-1.5714285713999998,-2.25,0.148944402,0.150343985
s403,0.9423188678,0.027936663799999997,1.9241751828,2.05,-39.0588235294,-0.43333333329999996,627.0,-22.0,-0.30000000000000004,446.0,-0.3954345326,-0.7492934203,3.9347396093,0.3186637858,2.0798412084,-1.4734828822,-0.0001385228,-0.008221313499999999,-0.053020507800000005,-6.8,-3.7142857143,-5.7,1.75,1.75,3.4,4.0,26.0,2.9956588178,0.254971542,1.8162545088,0.1666666667,-0.5,4.5833333333,1.249000903e-16,2.0,-0.004,-1.4166666666999999,19.4166666667,0.2687943262,2.0,-0.0149148936,-0.8953900709,-1.4166666666999999,1.0,-0.2511978152,-0.6597643651,6.7,6.5,1.6357646156,0.41022268009999996,1.5088306249,-1.5739173673,0.1388888889,3.0,4.3333333333,1.5,1.1666666667,4.8333333333,4.6666666667,4.8333333333,6.333333333300001,4.6666666667,3.5,3.0,2.6666666667000003,2.1666666667,1.0,4.6666666667,-0.5600870179,-0.9158976101,0.875,3.0205908037,0.1862320875,2.6763599835000003,16.6666666667,-100.0,-74.0740740741,3.8333333332999997,2.75,2.25,2.125,1.375,1.5714285713999998,3.25,48.0,0.8,11.0,134.0,5.0,-1.25,1.0,0.6809286594,0.0013511221,0.8323936462,0.0019961081,0.5555555556,-0.009797959,-0.0256124969,-0.06403124240000001,1.0,-1.1730149768,1.5961364534,0.36726430670000004,1.9417421738,-0.3423688118,2.5333333333000003,-300.8333333333,2.2928333272,0.3002333789,1.2332615612,9.0,9.0,42.0,2.0886910846,2.7705836802999997,0.619533426,11.0,1.6608503734000002,0.5386295797999999,1.84628204,-0.4019916658,0.0833333333,0.4166666667,0.75,0.3916666666609999,73.0,0.30000000000000004,0.30000000000000004,0.4,0.1,3.3721254135,0.4030428771,2.11404678,-1.0121353334,0.5220588235,0.0586036721,3.0013328617000004,0.2960571514,1.0297414857,-1.6254294774,274.0,6.9,4.8,-204.6666666667,-294.3333333333,3.2149414769,0.1989350373,2.2778996259,89.6666666667,6.5736111111,2.8944641745,0.37954182979999995,2.3507091212,-0.7575006126,4.0,5.0,1.0,1.0,2.0,-67.0,-0.1374282158,0.0945396987,0.8398422487,0.27680451149999996,1.8673605323,-0.37353249229999996,-0.6198045492,4.7,1.7777777778,3.7777777778,2.8,1938.1633333332998,-17.0,6.0,3200.8333333333003,-0.035890630300000004,-0.1192722392,-2.8,-1.5454545455000002,-3.6666666667,-2.2857142857,-1.1666666667,0.2029703005,0.3563298782
s408,0.6147929902,0.2923319823,1.2015495695,1.3,-25.0384615385,-0.1333333333,625.0,-11.666666666700001,-0.4,200.0,-0.551401404,-0.27250292519999997,2.8013060703,0.3395275779,1.8315236878,-1.0718220177,-0.0026006826,-0.0299233398,-0.0174160156,-5.533333333300001,-4.2142857143,-5.2,1.5,2.5,3.4,4.0,30.0,3.0005366001,0.2467962043,1.5622515397999999,0.6666666667000001,-0.33333333330000003,7.541666666699999,-0.0208333333,1.0,-0.0001666667,-2.4583333333,7.333333333300001,-0.05,1.0,0.0006666667,-2.6666666667000003,-1.191666666666,1.4545454544999998,0.1439006481,-0.7749126956,9.2,10.6,1.5498407762000002,0.4945316482,2.0958691384,-0.6856470782999999,0.4722222222,1.5,2.0,1.0,4.0,3.3333333332999997,6.0,6.333333333300001,6.166666666699999,5.3333333333,3.0,1.5,1.0,2.0,1.3333333333,3.3333333332999997,-2.8421674532,0.3227180657,0.9142441859999999,2.2780378929,0.2797950937,1.1995486370000001,0.0,-22.2222222222,-25.925925925900003,4.381666666661999,2.75,4.0,2.25,3.875,2.1428571429,2.25,36.0,0.7492063492000001,14.0,176.0,9.0,-1.6875,1.2,0.6083211422,0.0007580338,0.8065824509,0.0011352097,0.6388888889000001,-0.0015811388,-0.009797959,-0.009797959,1.0,-0.7190124287999999,0.8258703995000001,0.4763110288,1.9389450150999998,-0.1876415406,4.5333333333,-336.0866666666741,2.5321899858999983,0.31496855872699997,1.4797762423220004,-7.625,57.465,34.0,0.6315628081560003,2.4394499577049986,0.5400150787,3.0,1.5974135953,0.4817271827,1.9183406015,-0.5690797176,0.0833333333,0.25,0.33333333330000003,0.0833333333,100.345,0.2,0.4,0.6000000000000001,0.2,2.6889662294,0.4231586590000001,1.7989245015000002,-1.253883969,0.5319693095,0.0783657497,2.5377860219,0.306713876,1.425148854,-1.2008799437,337.0,6.5,4.9,-356.0833333333,-288.6666666667,2.6694724808,0.31576801621899997,2.8034022015,-67.4166666667,-40.6444444444,1.9637843608,0.2695214532,1.9464473268,-0.8499230158000001,5.0,4.66,1.0,4.5,2.5,-59.0,-0.37113824549999996,-0.06125795050000001,1.4746084889,0.3244070492,1.4808381855,-0.33760536680000003,-0.7505340962999999,4.2,2.4444444444,3.5555555556,3.2,2397.4052613275603,-4.0,5.0,4714.0,0.9499154595,0.5697681594,-2.9,-2.6363636364,-3.4166666667000003,-1.0,-2.25,0.9133156862,0.2467773976
s409,1.6561829803,0.2643563671,1.6996134731,2.75,-16.8695652174,-0.23333333329999997,369.0,-13.9230769231,-0.1333333333,345.0,-0.2593519262,-2.5052212305,2.6324544396,0.399564418,1.4994444552000001,-0.8800666001999999,-0.0011710678619999998,-0.003742353815,-0.15131933590000002,-3.4666666667,-2.8928571429,-4.2333333333,2.75,2.25,3.0,3.4285714286,57.0,3.8702175981,0.2838167982,1.4369655433000001,0.8333333333,-0.1666666667,2.2083333333,0.0958333333,3.0,-0.0075000000000000015,-1.0416666667,4.0416666667,0.0545303408,3.0,-0.003514547,-0.6172069825000001,-1.0,1.0,-0.0705329912,-0.5551628988,8.4,6.4,2.2418253191,0.4294379154,2.1432239951,0.4704952449,0.2777777778,1.8333333333,2.1666666667,1.1666666667,1.3333333333,3.3333333332999997,4.6666666667,5.3333333333,5.0,6.166666666699999,2.8333333332999997,1.6666666666999999,2.3333333333,1.8333333333,1.0,4.8333333333,-2.1997243383000002,-0.8112224493000001,0.9375,2.9103059819999997,0.2296088625,2.6467390148,50.0,-33.3333333333,-29.6296296296,4.6666666667,2.75,3.875,4.0,4.125,2.5714285714000003,2.5,40.0,0.7714285714,29.0,147.0,8.0,-1.0,1.1333333333,0.7225572586,0.0011932080999999999,1.0,0.0013864686999999999,0.6111111111,-0.0038729833,-0.009797959,-0.009797959,2.0,-1.4747687196,1.6523935601000002,0.514206874,1.9696661118,-0.1337604563,4.7333333333,-261.0,3.4582081086,0.2034999796,1.7452760786119992,6.0,242.5,47.0,3.6714956565,-4.0303194251,0.5647509022,12.0,2.3053804962,0.5341899844,1.9146003121,-0.4355040597,0.75,0.6666666667000001,0.5833333333,0.9166666667,118.0,0.0,0.2,0.30000000000000004,0.1,3.0512470375,0.3750365499,2.3178029439,-1.4190850813999998,0.5492610836999999,0.0698389938,2.7925584858,0.28802405880000004,1.3649679827,-1.2561395599,329.5,6.9,5.7,-262.1666666667,-225.6666666667,3.3747965719999997,0.3642189916,2.14368472,-36.5,87.28888888889999,1.8431388765,0.33982293210000003,2.1163199827000003,-1.1695146828,6.0,5.5,3.5,2.0,5.0,-41.0,-0.7263540866,-0.8275534651,1.6214950335,0.3617517727,1.9086568654,0.0428315913,0.2825471254,3.4,2.7777777778,2.3333333333,2.2666666667,2304.3296296296,-4.0,6.0,3800.1666666666997,-0.100521239,-0.8990289351999999,-2.0,-2.0,-2.0833333333,-2.0,-2.0,0.15610668660000002,0.48247741909999997
s411,1.4429184385,0.0057196965,1.6967837477250003,2.7,-48.1578947368,-0.3666666667,878.0,-31.8571428571,-0.5333333333,416.0,-0.3921899348,-0.7954037033,4.9841137871,0.31451400820000003,3.1360905832999997,-1.2751942942,-0.0005216656,-0.0016459198,-0.006865234400000001,-2.7333333332999996,-2.9285714286,-3.3333333332999997,1.75,2.0,3.0,2.4285714286,55.0,4.6301986571,0.2606801777,2.2312695369999997,1.0,-0.0,9.4166666667,0.0666666667,1.0,-0.0043333333000000005,-2.75,12.833333333299999,0.1906827881,3.0,-0.008352773800000001,-4.5881934566,-1.0,1.0909090909,-0.0047912829999999995,-1.1517239603,8.1,7.4,1.8511365454,0.4635579804,1.9106204121,-0.0307105354,0.22222222219999999,1.6666666666999999,2.6666666667000003,1.6666666666999999,4.3333333333,3.6666666667,5.3333333333,6.166666666699999,5.666666666699999,5.0,3.6666666667,1.6666666666999999,2.0,2.1666666667,1.3333333333,4.0,-1.9861681519999999,0.32719645550000004,0.9034090909,2.3008126524,0.17415856010000003,1.7988098995,38.8888888889,-0.0,-14.8148148148,5.666666666699999,4.0,4.875,3.875,3.5,3.1428571429,2.625,39.0,0.9142857143,32.0,283.0,7.0,-1.0,1.2,0.8131072998000001,0.0017473117,0.9969726562,0.0022553843,0.6666666667000001,-0.0015811388,-0.0015811388,-0.0038729833,3.0,-0.6768063098,2.0029979513,0.3921231586,2.2723774798,-0.619807039,5.3333333333,-256.3333333333,2.6452153216000003,0.2759096568,1.388817369,16.0,55.5,46.0,4.468455460065997,-0.9423930603909996,0.6848403713,16.0,1.7414516466,0.7568815526999999,1.9714383862,-0.3051546804,0.8333333333,0.4166666667,0.6666666667000001,0.9166666667,121.0,0.30000000000000004,0.6000000000000001,0.5,0.4,2.5856503636,0.3930693274,1.9235364077000001,-2.0899279052,0.5358024691000001,0.0731517854,3.5573443085000003,0.2962801707,1.6908529195000002,-0.4871804117,328.0,6.2,5.7,-209.0,-246.8333333333,2.4733073712,0.3495571582,1.1233879781,37.8333333333,-6.3125,2.7789630451000003,0.357002925,2.0257264350999997,-0.9529558520999999,6.0,6.0,6.5,6.0,5.5,-58.0,-0.011520896299999998,-0.38446959090000005,1.8634666066,0.3649360621,1.5467953002000001,-0.6080185987,-0.046445422199999996,1.8,3.7777777778,2.3333333333,2.4666666666999997,1932.175,-6.0,9.0,3711.0,1.2590655456239996,1.1172589139979998,-1.7000000000000002,-1.4545454544999998,-1.4166666666999999,-1.0,-1.6666666666999999,0.6614423449,0.34980564159999994
s420,0.9510391517,0.0598396683,2.2511862358,2.25,-29.695652173899997,-0.23333333329999997,656.0,-10.0,-0.23333333329999997,220.0,-0.5746880563,-0.7497041020999999,3.3358072001,0.3362640906,2.1566306335,-0.5179080762,-3.776e-06,-0.0010493927,-0.0301083984,-6.533333333300001,-4.8928571429000005,-6.033333333300001,3.25,3.75,4.0,3.5714285714000003,18.0,3.729877238,0.31631452670000004,1.3575835014,1.0,-0.0,7.833333333300001,0.0666666667,1.0,-0.0046666667000000005,-1.9166666666999999,14.708333333299999,0.031504065000000005,1.0,-0.0012390244,-2.6483739837,-1.25,1.1818181818,0.2913645539,-0.7438233669000001,9.2,6.9,1.6647127157,0.44108803469999996,1.9784545733,0.040438755900000005,0.7222222222,1.0,1.6666666666999999,1.0,4.3333333333,2.8333333332999997,5.0,6.333333333300001,5.833333333300001,4.3333333333,2.1666666667,1.1666666667,1.0,2.6666666667000003,5.3333333333,5.5,-1.24922026,2.6089522355000003,1.0,3.4095472313,0.3023754282,1.7070136280000001,66.6666666667,-44.4444444444,-14.8148148148,5.0,2.5,2.25,1.75,1.875,1.8571428571000002,4.0,39.0,1.0,20.0,170.0,9.0,-1.5625,1.6,0.7112888336000001,0.0012869834,0.8643798828,0.0015050557000000002,0.6666666667000001,-0.0015811388,-0.003935979300000001,-0.009797959,2.0,-0.6115008164,1.2904367281,0.4333962661950001,2.4199143793,-0.07812649349999999,3.8,-337.1666666667,3.9941341146,0.27369804329999997,1.9652816639,-9.0,74.0,41.0,3.7260108862,-3.7666417298000003,0.5764527051,10.0,1.2884215776,0.4164997374,1.7983488808,-0.4402495783,0.0833333333,0.25,0.6083333333289996,0.25,100.5,0.2,0.4,0.5,0.30000000000000004,2.8218993371530012,0.4297095132199999,1.9534718511350004,-1.3805559697060006,0.44230769229999994,0.043158270199999994,4.0730321971,0.33680620910000003,1.3764271249000002,-1.0757284262,375.0,5.4,5.0,-292.1666666667,-283.0,3.2520176017,0.3334260255,1.9769753069,-9.1666666667,29.6388888889,2.3794314488,0.33461490320000004,1.8577591905000002,-0.7102184937,3.0,4.0,2.0,2.5,4.0,-41.0,-0.6244193514999999,-0.9223889479999999,1.5735944363999999,0.36367953369999995,1.4954647117,-0.0241778078,0.45655260299999995,4.4,2.3333333333,2.2222222222,3.8,2225.5316666667,1.0,9.0,2729.2083333333,1.2009371455,1.6692031548,-2.6,-2.0,-2.5,-2.2857142857,-2.75,0.9035151993000001,0.2917111564
s425,1.3571156697,0.30949694,1.6974469897,2.9,-23.304347826100003,-0.23333333329999997,513.0,-16.5833333333,-0.2,380.0,0.0034451963000000003,-0.2307789292,4.0910728961,0.4332958217,1.6803586563,-0.3084869732,-1.53184e-05,-1.38431e-05,-3.3386199999999996e-05,-5.3333333333,-2.9285714286,-4.2333333333,2.5,3.5,3.4,3.7142857143,34.0,4.5926114605,0.355810611,1.5460850932,0.5,-0.33333333330000003,9.25,0.2,3.0,-0.014666666699999999,-3.1666666667000003,8.0,0.2260395365,3.0,-0.0117396046,-1.3203817314,-1.0,1.0,0.0328147788,-0.9367403986,8.8,5.8,2.9346307634,0.4130583536,2.2640088233,-0.6653086455,0.7777777778,3.0,3.3333333332999997,1.8333333333,2.5,3.6666666667,4.1666666667,3.8333333332999997,5.833333333300001,5.5,3.6666666667,2.6666666667000003,2.1666666667,2.6666666667000003,1.6666666666999999,4.6666666667,-1.2772401395,0.9647238196,1.0,3.7239977888999998,0.2060873226,2.4639004266,61.111111111099994,-55.5555555556,-25.925925925900003,4.3333333333,2.0,3.125,4.25,3.75,2.7142857143,4.375,43.0,0.7428571429,19.0,115.0,4.0,-1.125,1.2,0.7898870468000001,0.0011568534,0.9989257812,0.0012355188,0.6388888889000001,-0.0015811388,-0.0015811388,-0.0015811388,1.0,-0.4939012631,1.7842630558,0.6439923345,2.1083718783000003,-0.1821496925,3.6,-248.5,2.7346879422000003,0.2876446125,1.8736992729,-18.5,252.0,42.0,4.723032555124001,-1.0097913630149995,0.6205315846,12.0,2.3326146985,0.5666568999,1.6303439911000002,-0.4467394946,0.25,0.0833333333,0.0833333333,0.5,113.0,0.2,0.9,0.7000000000000001,0.0,4.1758209144,0.38942824299999995,2.5924014229,-1.8662627483,0.4702970297,0.08403533369999999,4.6161164899000005,0.3150409004,2.0042646836,-0.5031596938,322.0,7.0,5.9,-243.3333333333,-235.6666666667,3.7820110168,0.3980775398,2.5018989566,-7.666666666699999,87.6819444444,4.0293527651,0.35424124409999996,2.4549635102000003,-0.7824439031999999,6.0,4.5,2.0,5.5,6.5,-53.0,0.047831688600000005,0.0713680431,1.7082397101,0.4079867527,1.3231736162,-0.944242712,-0.3383270579,4.3,4.3333333333,2.8888888889,3.2,2538.7121212121,-1.0,10.0,4452.25,0.7732147265420001,2.1084290786,-2.1,-1.1818181818,-2.75,-2.1428571429,-1.8333333333,0.8712921404999999,0.4169467646
s427,1.3561131662,0.34819945700000005,1.5301788545,2.6,-52.3125,-0.4666666667,789.0,-27.8421052632,-0.3666666667,500.0,-0.6984840556,-1.6152403603,3.0562040671,0.4287264247,1.3162150153,-0.24113529109999998,-0.00018094830000000002,-0.0002648382,-0.0005079346,-4.0,-3.2142857143,-4.0,3.0,2.0,3.6,2.4285714286,47.0,4.5267727166,0.2309325259,1.8334778694999998,1.0,-0.0,18.5416666667,0.054166666700000005,2.0,-0.0045000000000000005,-2.0416666667,15.833333333299999,0.0434143353,0.0,-0.0035662651,-0.2646518276,-1.0833333333,1.8181818182,0.16791784280000002,-0.6798390487,8.4,7.6,2.3280758108,0.45991038149999997,1.7988757686,-0.9156522424,0.8888888889000001,3.0,3.5,2.3333333333,3.5,3.6666666667,5.0,3.6666666667,3.8333333332999997,3.0,2.6666666667000003,1.8333333333,4.0,2.5,3.3333333332999997,3.6666666667,0.4740186684,0.2085570753,0.75,2.5640486303000003,0.24866858670000003,1.4939854581,66.6666666667,-33.3333333333,-62.962962963,5.666666666699999,5.25,3.5,3.0,3.0,3.5714285714000003,2.125,42.0,0.6571428571,30.0,178.0,6.0,-1.0,1.2666666667,0.7865528106999999,0.0007102496,0.9581481934,0.0014388031,0.5,-0.0006324555,-0.0015811388,-0.0015811388,5.0,-1.3280440936,1.7424675363,0.4356160632,1.5937366270000002,0.0316813685,3.9333333333,-337.6666666667,2.4035351646,0.3271531353,1.2625361833,-23.0,24.5,46.0,19.0665720009,-9.954389795800001,0.44064295700000006,14.0,1.9414832343,0.5578000585,2.1687540013,-0.3322217817,1.0,0.33333333330000003,0.9166666667,0.8333333333,125.0,0.1,0.7000000000000001,0.4,0.4,2.1570848165000003,0.4365095273,2.2831283019,-2.432957831,0.5660847880000001,0.1020058615,3.3497566487,0.30343878539999997,1.2008657819,-1.8338299972,283.0,5.9,5.8,-211.8333333333,-282.3333333333,2.5008972316,0.2903112318,1.1839509445999998,70.5,93.9777777778,2.3665475596000003,0.3685960385,1.5393404284,-1.6268103903000002,5.5,6.0,6.0,5.0,3.5,-36.0,-0.30216954100000004,0.2354670615,1.8868964416,0.3304615133,1.8203974443,-0.1642440499,-0.6135659041,2.3,3.7777777778,2.1111111111,2.6,2188.395,-0.0,8.0,4235.1818181818,-0.4334611446,-0.17459951070000002,-1.7000000000000002,-1.9090909091,-2.0833333333,-1.9285714286,-2.25,0.8524613581,0.6024930231
s429,0.9554312219,0.09831021529999999,1.5030966791999998,1.6,-16.888888888900002,-0.1,406.0,-27.681818181799997,-0.2666666667,578.0,-0.4885234486,-1.2974915427,2.4639955713,0.3112030816,1.5311819733,-0.32841326989999997,-0.0014353030000000002,-0.0324077148,-0.09387402339999999,-3.5333333333,-2.5714285714000003,-2.4,3.5,3.0,4.0,3.1428571429,55.0,2.3471860574,0.2445061021,1.0635065243000001,0.0,-0.8333333333,19.375,0.0208333333,0.0,-0.0008333333,-0.625,18.5416666667,-0.13529411759999999,1.0,-0.0025980392,-0.48284313729999995,-1.0,1.5454545455000002,-0.0018621123999999999,-0.6877310525,6.5,6.9,1.7752231425,0.4067550952,2.1845875677,-0.185361401,0.027777777799999997,2.3333333333,5.0,1.6666666666999999,4.6666666667,3.5,4.8333333333,6.166666666699999,5.3333333333,4.6666666667,5.0,3.0,5.0,5.1666666667,5.1666666667,5.5,-5.000620291600001,-2.9342148647000004,0.9195402299,2.3312656966,0.2174412204,1.3876229744,5.5555555556,-88.8888888889,-55.5555555556,5.833333333300001,5.0,4.875,3.625,2.125,4.4285714286,5.0,60.0,0.6929206349209999,31.0,190.0,1.0,-1.0,1.8666666666999998,0.719758975027,0.0014531965290000002,0.8238696407050001,0.0018281848959999995,0.5794444444409997,-0.0256124969,-0.06403124240000001,-0.06403124240000001,1.0,-1.1614470768,2.0043989572,0.3313350163,1.3707966277,-0.193218345,5.9333333333,-248.0,2.2312965066,0.27638474090000004,0.977404177,-47.0,48.5,45.0,4.2009831025999995,-4.2406786248,0.3756484354,12.0,1.0771933541,0.5538771428,2.1390314409999998,-0.0427333885,0.9166666667,1.0,0.9166666667,0.8333333333,137.0,0.30000000000000004,0.9,0.7000000000000001,1.0,2.6621132265000003,0.3592829267,1.7044703029,-1.8194713817,0.47236180899999997,0.0087239291,3.0847825835000005,0.2679422459,1.0833791058,-2.330704922,274.5,5.5,4.0,-238.8333333333,-194.0,2.2548070453,0.3308526176,1.3661400514,-44.8333333333,151.0833333333,2.5468796609999997,0.272926557,1.5434040944999998,-0.0583471459,4.5,6.5,6.5,4.0,5.0,-32.0,-0.42683581909999996,-0.2292151459,0.9644024412,0.0054390268999999995,2.4649083121,-0.0255072137,0.35440435470000003,4.1,4.3333333333,2.7777777778,3.4,2710.2981481481,-1.0,5.0,6409.458333333299,0.5412162575,2.0171227773,-1.0,-1.0,-1.4166666666999999,-1.5,-3.8333333332999997,0.6865096276,0.3257203909
s430,1.1562031007,0.1999872344,1.6912738743,2.3,-29.090909090900002,-0.2666666667,610.0,-19.347826087,-0.23333333329999997,430.0,-0.5327365274,-1.1112692615000002,2.4739000373,0.35860822509999996,1.7308267997,-1.0888831398999999,-0.0013225796,-0.01130542689299999,-0.1290253906,-3.6,-3.3214285714000003,-4.2666666667,3.0,2.25,3.4,3.4285714286,48.0,2.6873707363,0.2668804926,1.4472250359999999,0.1666666667,-0.6666666667000001,8.0,0.0666666667,1.0,-0.002,-2.75,16.1666666667,0.09080049009999999,1.0,-0.0021686747,-4.6101694915,-1.0,1.0,0.3154680378,-0.505265285,7.9,6.3,0.8043069297000001,0.3887980503,2.2346241943000003,-0.1661181451,0.19444444440000003,1.0,2.3333333333,1.1666666667,1.6666666666999999,3.5,5.833333333300001,5.833333333300001,5.666666666699999,4.5,3.3333333332999997,1.3333333333,1.6666666666999999,1.8333333333,2.8333333332999997,3.8333333332999997,-0.0101396129,-3.864572711,0.8194417022020004,1.3886582998,0.35517180159999995,1.2072400105,33.3333333333,-0.0,-29.6296296296,5.0,4.75,4.125,3.625,4.125,3.2857142857,2.5,50.0,0.7142857143000001,30.0,117.0,5.0,-1.125,1.0666666667,0.7857666016,0.0016728677,0.999609375,0.0018542194,0.6666666667000001,-0.1265219767,-0.0256124969,-0.06403124240000001,2.0,-0.7779430315000001,1.460716744,0.41590620009999996,2.0861055865,-0.5501374102000001,6.0,-431.1666666667,2.1687998443,0.34289678160000003,1.5958975549,21.0,-22.5,45.0,4.780071953266998,-2.7842769194340007,0.6430235714,5.0,1.1698565019,0.5724854375,2.3595108404,0.18531084739999998,0.33333333330000003,0.9166666667,0.5833333333,0.8333333333,123.0,0.2,0.1,0.4,0.1,1.952481757,0.40528147729999997,1.9895648318,-2.189891435,0.4296875,0.036936743,1.2785409919,0.30390055829999996,1.3676418276,-0.8411795375000001,364.5,4.7,4.2,-296.6666666667,-331.6666666667,2.0006141911,0.3597972504,1.4289141257,35.0,-9.0097222222,2.1893735935,0.3457886645,2.1684018841,-0.3520020338,6.0,6.0,6.0,2.5,3.5,-43.0,-0.6145489332999999,0.2412897593,1.2531252284,0.24465376670000002,1.9097084981999999,0.6496362861,-0.4231184180000001,2.5,4.5555555556,2.2222222222,3.0,2155.2894179894,-14.0,2.0,3330.5833333333003,0.7472935439,-0.0636366723,-1.3,-1.4545454544999998,-1.8333333333,-1.2142857143,-1.6666666666999999,0.8174712713000001,0.3280157393
